,eta,phi,PT,jmass,ntrk,btag,hadem,event#
0,-1.436,2.324,58.0,0.0,-1.0,0.0,0.0,5
1,0.501,2.152,83.99,0.0,-1.0,0.0,0.0,9
2,-0.367,0.985,121.6,0.0,-1.0,0.0,0.0,13
3,1.264,3.126,124.5,0.0,1.0,0.0,0.0,16
4,-0.87,1.193,25.23,0.0,1.0,0.0,0.0,23
5,-1.23,-2.699,69.98,0.0,1.0,0.0,0.0,26
6,-0.303,0.937,105.21,0.0,1.0,0.0,0.0,28
7,0.02,-3.032,108.63,0.0,-1.0,0.0,0.0,29
8,-0.39,-2.27,47.22,0.0,1.0,0.0,0.0,30
9,1.886,0.597,46.34,0.0,-1.0,0.0,0.0,30
10,0.179,-1.101,21.35,0.0,1.0,0.0,0.0,39
11,0.463,2.438,58.33,0.0,1.0,0.0,0.0,43
12,-1.959,-0.926,22.25,0.0,1.0,0.0,0.0,48
13,-1.437,-2.484,60.31,0.0,1.0,0.0,0.0,52
14,-0.9,-1.521,59.24,0.0,1.0,0.0,0.0,62
15,1.099,0.795,65.88,0.0,1.0,0.0,0.0,63
16,-0.095,-2.55,73.13,0.0,-1.0,0.0,0.0,67
17,0.735,-2.601,70.69,0.0,1.0,0.0,0.0,69
18,-0.049,2.044,116.18,0.0,-1.0,0.0,0.0,73
19,0.843,-1.439,76.77,0.0,1.0,0.0,0.0,75
20,-0.242,0.311,61.74,0.0,-1.0,0.0,0.0,80
21,-1.159,1.106,38.82,0.0,-1.0,0.0,0.0,83
22,1.326,-2.212,24.19,0.0,1.0,0.0,0.0,97
23,1.423,-1.443,73.27,0.0,1.0,0.0,0.0,111
24,-0.432,-2.535,48.43,0.0,-1.0,0.0,0.0,115
25,0.147,2.021,33.32,0.0,-1.0,0.0,0.0,118
26,-0.448,-0.715,90.25,0.0,-1.0,0.0,0.0,121
27,2.094,-1.508,50.37,0.0,1.0,0.0,0.0,134
28,-0.496,0.773,54.73,0.0,1.0,0.0,0.0,136
29,1.477,-2.145,73.95,0.0,1.0,0.0,0.0,137
30,-0.791,-0.675,71.08,0.0,1.0,0.0,0.0,160
31,-1.156,1.363,65.08,0.0,1.0,0.0,0.0,177
32,0.475,1.443,82.21,0.0,1.0,0.0,0.0,181
33,-2.474,2.34,50.6,0.0,-1.0,0.0,0.0,187
34,-1.445,2.205,31.57,0.0,-1.0,0.0,0.0,192
35,-1.648,2.575,53.54,0.0,-1.0,0.0,0.0,201
36,-0.418,2.841,27.7,0.0,1.0,0.0,0.0,206
37,-0.441,-2.218,39.96,0.0,-1.0,0.0,0.0,219
38,2.032,0.665,45.47,0.0,1.0,0.0,0.0,227
39,-1.109,2.106,22.68,0.0,-1.0,0.0,0.0,228
40,-1.598,2.0,30.0,0.0,1.0,0.0,0.0,232
41,-0.535,3.08,108.93,0.0,1.0,0.0,0.0,241
42,2.192,1.56,36.6,0.0,-1.0,0.0,0.0,243
43,-2.054,-2.623,80.88,0.0,-1.0,0.0,0.0,259
44,-0.211,-1.542,73.68,0.0,-1.0,0.0,0.0,261
45,-0.609,-1.412,88.97,0.0,1.0,0.0,0.0,266
46,-0.364,0.904,53.94,0.0,-1.0,0.0,0.0,268
47,-1.252,-1.952,122.32,0.0,1.0,0.0,0.0,276
48,-0.684,2.209,62.52,0.0,1.0,0.0,0.0,279
49,0.577,1.96,44.96,0.0,-1.0,0.0,0.0,280
50,-0.05,-1.453,22.51,0.0,-1.0,0.0,0.0,286
51,0.783,-2.485,90.32,0.0,-1.0,0.0,0.0,287
52,0.259,-1.242,67.3,0.0,1.0,0.0,0.0,294
53,0.474,0.674,49.15,0.0,1.0,0.0,0.0,302
54,0.816,-1.825,13.94,0.0,-1.0,0.0,0.0,302
55,-0.591,1.295,69.65,0.0,1.0,0.0,0.0,333
56,1.336,2.525,91.76,0.0,-1.0,0.0,0.0,335
57,0.11,-1.349,100.1,0.0,-1.0,0.0,0.0,339
58,0.141,2.057,77.09,0.0,1.0,0.0,0.0,339
59,1.183,3.05,71.49,0.0,1.0,0.0,0.0,346
60,-0.562,1.671,53.31,0.0,1.0,0.0,0.0,368
61,0.028,1.548,22.09,0.0,1.0,0.0,0.0,382
62,0.378,-1.052,105.63,0.0,1.0,0.0,0.0,386
63,-0.943,-1.746,93.78,0.0,1.0,0.0,0.0,392
64,-1.411,-1.704,23.81,0.0,-1.0,0.0,0.0,396
65,-0.762,0.609,10.22,0.0,-1.0,0.0,0.0,402
66,1.075,0.43,60.5,0.0,1.0,0.0,0.0,438
67,1.122,-0.719,62.39,0.0,-1.0,0.0,0.0,456
68,1.188,-0.773,43.08,0.0,1.0,0.0,0.0,477
