,eta,phi,PT,jmass,ntrk,btag,hadem,event#
0,-1.548,3.039,1050.67,0.11,1.0,3.0,1053.15,25
1,-0.195,0.423,1413.39,0.11,1.0,3.0,1420.03,31
2,-0.448,0.56,154.98,0.11,1.0,4.0,156.02,36
3,-0.148,0.062,926.99,0.11,1.0,5.0,931.0,45
4,0.385,-0.801,1281.38,0.11,1.0,5.0,1283.0,50
5,0.6,2.589,468.6,0.11,1.0,7.0,470.0,58
6,0.295,-3.054,983.64,0.11,1.0,10.0,989.0,65
7,-0.629,3.037,1569.39,0.11,-1.0,4.0,1571.0,74
8,0.941,-3.092,691.55,0.11,-1.0,3.0,696.01,75
9,-0.045,2.321,1199.0,0.11,1.0,5.0,1199.05,86
10,-0.887,-1.571,471.4,0.11,1.0,7.0,491.14,91
11,-0.513,2.316,660.23,0.11,1.0,3.0,661.0,95
12,-0.573,-0.155,88.14,0.11,1.0,8.0,88.04,95
13,-0.7,0.35,2769.47,0.11,-1.0,4.0,2775.0,101
14,0.171,-0.546,1367.4,0.11,1.0,6.0,1369.0,103
15,-0.621,-0.757,1173.41,0.11,1.0,4.0,1173.0,104
16,0.65,-0.362,1083.5,0.11,1.0,4.0,1083.01,107
17,0.719,-1.562,35.15,0.11,1.0,6.0,35.09,108
18,-0.589,-3.073,1025.91,0.11,1.0,5.0,1026.0,109
19,0.539,2.4,20.48,0.11,-1.0,7.0,22.05,110
20,0.872,-2.197,105.71,0.11,-1.0,5.0,115.21,115
21,-0.912,-2.583,561.12,0.11,1.0,3.0,617.17,118
22,0.997,-2.371,711.74,0.11,1.0,6.0,712.01,134
23,1.525,2.509,79.91,0.11,1.0,5.0,81.01,134
24,-0.292,-0.558,1030.12,0.11,-1.0,9.0,1278.0,140
25,-0.349,-0.705,247.32,0.11,1.0,9.0,1278.0,140
26,-1.214,2.803,515.74,0.11,1.0,8.0,517.0,141
27,-0.039,-0.271,713.73,0.11,1.0,4.0,714.0,144
28,-0.015,-1.191,1968.55,0.11,1.0,5.0,1969.0,145
29,-0.348,-3.046,530.79,0.11,-1.0,4.0,531.0,145
30,-0.971,1.105,730.54,0.11,1.0,9.0,744.03,146
31,0.948,1.095,207.0,0.11,1.0,5.0,207.0,153
32,-1.569,-2.672,1499.83,0.11,1.0,6.0,1502.0,169
33,-0.218,-3.135,16.93,0.11,1.0,6.0,17.0,169
34,0.345,-0.099,3410.54,0.11,1.0,4.0,3429.01,178
