,eta,phi,PT,jmass,ntrk,btag,hadem,event#
0,-2.37,1.912,509.86,0.0,1.0,0.0,0.0,2
1,-0.661,-2.184,1667.12,0.0,1.0,0.0,0.0,10
2,0.275,1.644,435.33,0.0,1.0,0.0,0.0,11
3,1.472,0.116,923.61,0.0,1.0,0.0,0.0,23
4,-0.677,-1.606,179.2,0.0,1.0,0.0,0.0,39
5,0.165,1.48,390.14,0.0,1.0,0.0,0.0,45
6,0.864,-2.325,473.57,0.0,1.0,0.0,0.0,47
7,-1.471,0.377,83.1,0.0,1.0,0.0,0.0,47
8,0.558,1.837,957.16,0.0,1.0,0.0,0.0,52
9,-2.437,-1.904,29.53,0.0,-1.0,0.0,0.0,60
10,0.097,0.928,1586.45,0.0,1.0,0.0,0.0,62
11,0.208,-1.907,289.35,0.0,1.0,0.0,0.0,71
12,0.704,2.21,2632.78,0.0,1.0,0.0,0.0,78
13,-0.484,-1.624,1391.03,0.0,-1.0,0.0,0.0,85
14,-0.516,-1.065,287.87,0.0,1.0,0.0,0.0,86
15,0.397,-2.361,4808.5,0.0,-1.0,0.0,0.0,88
16,-1.13,-2.459,528.92,0.0,-1.0,0.0,0.0,103
17,-0.381,1.636,955.66,0.0,-1.0,0.0,0.0,120
18,0.156,-2.327,1148.56,0.0,-1.0,0.0,0.0,123
19,0.195,1.656,590.61,0.0,-1.0,0.0,0.0,141
20,0.624,1.858,2305.37,0.0,1.0,0.0,0.0,143
21,0.615,-0.391,517.02,0.0,-1.0,0.0,0.0,145
22,-0.357,3.045,54.19,0.0,1.0,0.0,0.0,147
23,-0.897,-1.39,3095.53,0.0,1.0,0.0,0.0,148
24,-0.816,1.84,2211.61,0.0,1.0,0.0,0.0,154
25,-1.844,-0.716,460.31,0.0,1.0,0.0,0.0,155
26,1.053,-2.842,622.58,0.0,1.0,0.0,0.0,160
27,-0.08,-2.323,1245.27,0.0,-1.0,0.0,0.0,164
28,0.327,-0.968,3021.08,0.0,-1.0,0.0,0.0,171
