,eta,phi,PT,jmass,ntrk,btag,hadem,event#
0,0.242,-1.943,2757.89,123.14,18.0,0.0,0.02,0
1,-0.113,0.274,2278.72,53.89,20.0,0.0,0.02,0
2,0.352,2.647,2018.96,39.96,7.0,0.0,0.01,0
3,-0.732,1.271,1515.36,105.48,22.0,0.0,0.78,0
4,-1.245,0.458,37.69,7.52,8.0,0.0,1.19,0
5,-0.233,1.984,25.36,5.77,8.0,0.0,0.0,0
6,-0.912,0.05,1997.52,99.99,30.0,0.0,0.24,1
7,0.602,1.284,1346.83,69.69,36.0,0.0,0.69,1
8,-0.182,0.135,486.31,35.9,18.0,0.0,0.35,1
9,-0.752,0.915,241.43,63.46,32.0,0.0,0.73,1
10,0.003,0.685,229.08,14.99,10.0,0.0,0.17,1
11,-1.528,-0.05,188.4,19.69,18.0,0.0,0.48,1
12,0.518,0.828,29.03,4.35,31.0,1.0,8.88,1
13,-1.182,1.372,26.62,6.2,15.0,0.0,1.06,1
14,1.563,1.163,535.26,39.49,9.0,0.0,1.33,2
15,1.427,-1.906,178.18,10.88,6.0,0.0,0.13,2
16,-0.66,-2.714,69.05,11.77,11.0,0.0,4.54,2
17,1.513,0.447,35.87,8.3,9.0,0.0,0.65,2
18,0.986,1.344,30.06,5.09,5.0,0.0,999.9,2
19,1.807,-2.784,29.2,2.59,6.0,0.0,0.0,2
20,-0.541,-1.601,2536.79,-0.0,0.0,0.0,999.9,3
21,0.214,1.113,2191.57,38.4,20.0,1.0,0.0,3
22,1.377,2.728,845.13,20.37,8.0,1.0,1.8,3
23,-0.261,-0.389,1498.54,242.6,57.0,0.0,0.33,4
24,0.481,-2.598,915.89,210.36,59.0,0.0,0.89,4
25,0.656,-1.276,73.46,16.04,19.0,0.0,0.0,4
26,0.451,-0.259,68.34,10.26,10.0,0.0,22.25,4
27,0.776,-2.347,49.64,8.82,42.0,0.0,1.46,4
28,0.846,0.731,1869.27,149.4,36.0,0.0,0.08,5
29,-0.808,-1.897,1240.14,86.91,20.0,0.0,1.06,5
30,-0.003,-2.885,1166.16,200.51,67.0,0.0,0.56,5
31,0.667,1.669,522.31,92.3,57.0,0.0,0.53,5
32,-0.834,-0.945,474.87,17.23,13.0,1.0,0.0,5
33,0.632,1.139,201.14,24.9,61.0,0.0,1.02,5
34,0.805,2.925,99.54,14.53,19.0,0.0,3.55,5
35,-0.34,0.175,50.21,5.62,7.0,0.0,0.0,5
36,0.273,-2.567,43.8,4.4,27.0,0.0,9.82,5
37,0.269,2.834,38.73,8.9,37.0,0.0,3.4,5
38,-1.747,-0.796,1201.8,62.22,23.0,0.0,1.84,6
39,1.352,1.598,1036.71,52.35,24.0,0.0,0.25,6
40,0.933,-1.939,853.96,47.92,9.0,0.0,1.72,6
41,1.328,2.582,799.8,85.33,19.0,0.0,0.78,6
42,-0.293,-0.062,65.54,7.3,8.0,0.0,0.0,6
43,-0.443,1.372,22.97,4.85,13.0,0.0,999.9,6
44,-0.036,-2.998,3105.67,82.93,17.0,0.0,0.46,7
45,-0.516,-0.417,2807.09,98.35,21.0,0.0,0.36,7
46,0.983,2.039,1617.65,151.22,47.0,0.0,0.71,7
47,1.405,1.825,94.58,7.59,40.0,0.0,1.04,7
48,-0.618,-0.309,3036.7,96.57,26.0,0.0,0.01,8
49,1.306,-2.641,1063.58,90.46,28.0,0.0,0.35,8
50,-0.629,-2.261,442.06,52.08,32.0,0.0,0.0,8
51,-0.896,0.235,191.67,22.3,19.0,0.0,0.5,8
52,-0.317,-0.734,122.07,17.04,16.0,0.0,0.0,8
53,-0.495,-1.711,121.57,14.29,17.0,0.0,1.38,8
54,-0.518,-2.688,106.81,7.37,24.0,0.0,0.0,8
55,-3.346,0.826,44.56,5.38,0.0,0.0,4.83,8
56,0.513,-0.744,3121.28,49.76,11.0,0.0,0.0,9
57,0.099,-2.629,2218.69,225.05,42.0,0.0,0.56,9
58,0.276,1.004,1578.34,244.79,66.0,0.0,0.14,9
59,-0.642,1.933,1463.85,82.35,11.0,0.0,0.14,9
60,-0.655,2.731,71.31,11.05,6.0,0.0,1.15,9
61,-0.172,1.668,66.22,5.63,6.0,0.0,0.0,9
62,0.07,-2.092,40.66,8.39,12.0,0.0,0.0,9
