,eta,phi,PT,jmass,ntrk,btag,hadem,event#
0,-0.098,2.722,3528.42,684.73,1.0,0.0,1.49,14
1,-0.375,1.983,1159.45,27.57,1.0,0.0,1.53,22
2,0.876,-1.209,542.93,79.3,-1.0,0.0,0.63,27
3,-0.141,1.682,2137.54,101.86,-1.0,0.0,0.21,29
4,-2.195,2.29,760.39,1.93,-1.0,0.0,0.0,44
5,2.025,1.983,781.54,5.54,1.0,0.0,0.0,52
6,-0.135,1.575,667.85,1.14,-1.0,0.0,0.0,52
7,-0.841,-1.488,504.77,79.27,-1.0,0.0,0.22,54
8,1.127,-2.196,376.21,40.46,-1.0,0.0,0.96,57
9,-0.41,0.425,2229.25,171.04,-1.0,0.0,2.01,64
10,0.753,0.804,834.34,90.46,1.0,0.0,0.62,73
11,-0.484,-1.104,1095.92,38.62,-1.0,0.0,0.85,74
12,-0.187,-2.069,1898.53,0.0,1.0,0.0,999.9,81
13,-1.278,0.413,269.82,47.87,1.0,0.0,0.03,87
14,-1.479,0.782,93.01,2.67,1.0,0.0,0.0,87
15,-0.781,2.61,119.1,21.09,1.0,0.0,0.54,88
16,-1.003,-2.928,2161.28,384.84,-1.0,0.0,0.29,92
17,0.403,-1.138,515.04,36.0,-1.0,0.0,0.27,97
18,0.061,-1.12,1264.82,59.23,-1.0,0.0,0.05,100
19,-1.396,2.267,744.97,30.57,-1.0,0.0,0.1,100
20,0.921,2.311,441.57,7.45,-1.0,0.0,999.9,101
21,-0.135,-0.526,1956.68,66.5,-1.0,0.0,0.03,108
22,-0.241,-1.256,1186.47,114.31,-1.0,0.0,0.74,108
23,0.39,-2.242,597.6,97.54,-1.0,0.0,0.32,113
24,0.863,-2.443,527.66,101.36,1.0,0.0,0.07,113
25,-1.297,-0.048,210.47,0.14,1.0,0.0,999.9,120
26,-1.654,0.793,840.83,86.37,1.0,0.0,0.95,125
27,-0.623,0.308,1260.71,40.41,1.0,0.0,1.48,126
28,0.538,0.29,67.64,10.05,1.0,0.0,7.31,129
29,-0.976,-2.164,433.48,54.83,-1.0,0.0,0.13,143
30,0.407,-0.699,749.44,16.62,-1.0,0.0,0.0,144
31,0.646,-1.101,1014.85,35.25,1.0,0.0,26.67,147
32,1.22,-2.682,780.55,80.35,1.0,0.0,0.18,147
33,-0.604,-2.346,906.0,103.99,1.0,0.0,1.57,153
34,-1.255,1.663,170.45,11.87,-1.0,0.0,6.15,158
35,-0.484,-1.536,2680.37,147.16,-1.0,0.0,0.88,170
36,0.694,1.786,69.15,8.01,-1.0,0.0,0.42,170
37,-1.002,3.104,836.03,51.5,1.0,0.0,0.26,171
38,1.501,2.662,1025.32,132.29,1.0,0.0,0.79,173
39,-0.514,1.604,151.25,24.02,-1.0,0.0,0.77,175
40,0.076,2.78,1119.92,77.56,1.0,0.0,0.34,182
41,-0.945,-2.005,1533.16,33.55,1.0,0.0,0.0,187
42,-0.387,-1.72,238.83,11.53,-1.0,0.0,0.26,189
43,0.202,-2.305,105.82,15.35,1.0,0.0,2.25,193
44,-0.197,-1.764,892.98,44.84,1.0,0.0,0.0,197
45,-1.091,-2.729,23.58,2.9,1.0,0.0,0.86,198
46,-0.575,-1.362,1134.79,21.98,-1.0,0.0,0.0,208
47,1.081,-1.675,535.94,26.71,1.0,0.0,0.57,213
48,-0.149,0.348,124.92,11.34,-1.0,0.0,0.08,221
49,-0.477,0.97,101.71,9.43,1.0,0.0,0.0,229
50,-2.967,0.858,29.16,4.62,1.0,0.0,0.66,232
51,-0.362,-3.047,628.26,64.01,-1.0,0.0,2.49,243
52,-0.246,-0.189,830.22,16.14,1.0,0.0,1.93,244
53,0.518,-1.082,277.51,14.56,1.0,0.0,0.44,249
54,0.087,-2.4,267.67,38.49,-1.0,0.0,0.0,250
55,-0.037,3.056,55.15,9.34,1.0,0.0,999.9,250
56,0.996,-1.438,775.71,139.77,-1.0,0.0,6.37,254
57,0.291,-1.96,48.62,6.97,1.0,0.0,1.52,254
58,0.462,2.388,133.21,17.63,-1.0,0.0,0.23,261
59,-0.843,0.406,432.97,0.0,-1.0,0.0,999.9,272
60,-0.394,2.549,44.93,7.54,1.0,0.0,1.09,275
61,-1.374,-2.346,73.49,8.29,1.0,0.0,3.61,276
62,-0.575,0.294,353.24,42.85,1.0,0.0,0.36,277
63,0.539,0.729,1558.47,61.67,-1.0,0.0,0.0,279
64,-0.454,-2.368,1363.6,69.81,1.0,0.0,0.12,279
65,0.523,1.211,704.84,2.22,-1.0,0.0,0.0,279
66,0.987,-0.6,892.21,14.81,-1.0,0.0,0.0,280
67,0.551,3.002,469.06,72.59,1.0,0.0,0.11,285
68,-0.592,0.951,88.45,20.14,1.0,0.0,0.58,297
69,-2.353,2.132,121.4,1.72,1.0,0.0,0.0,298
70,-0.749,2.982,2086.05,197.32,-1.0,0.0,1.06,303
71,0.321,-2.545,44.45,9.87,1.0,0.0,1.22,314
72,0.01,-1.241,210.11,16.96,1.0,0.0,0.0,319
73,0.445,-2.521,239.64,41.56,1.0,0.0,2.07,323
74,-0.157,1.381,357.69,58.58,1.0,0.0,0.46,329
75,-0.684,-3.031,120.58,10.9,1.0,0.0,0.0,335
76,0.408,-3.118,1659.16,225.95,1.0,0.0,1.03,339
77,-1.089,1.13,179.06,10.94,1.0,0.0,0.08,349
78,0.948,-3.112,2263.1,98.66,-1.0,0.0,10.41,354
79,-0.736,-2.576,138.37,1.72,1.0,0.0,0.0,356
80,0.351,-1.163,3029.24,23.65,1.0,0.0,0.0,361
81,-1.4,2.36,644.22,127.62,1.0,0.0,0.12,364
82,-0.846,-1.253,1252.44,177.06,1.0,0.0,0.28,376
83,0.11,-0.271,1056.74,67.66,1.0,0.0,0.0,386
84,-0.01,-2.175,123.99,9.78,1.0,0.0,0.69,392
85,0.023,0.509,2250.29,273.28,-1.0,0.0,0.01,395
86,0.901,0.667,410.31,1.32,-1.0,0.0,999.9,399
87,0.226,0.127,509.22,30.12,1.0,0.0,0.05,402
88,0.944,-2.746,487.28,113.81,-1.0,0.0,1.74,403
89,-1.19,-1.533,439.44,79.56,1.0,0.0,0.09,406
90,-1.048,-2.95,259.04,25.53,1.0,0.0,2.77,410
91,-1.334,2.566,92.37,13.9,-1.0,0.0,0.1,425
92,0.362,-2.124,1810.78,206.6,1.0,0.0,0.03,427
93,-1.162,2.383,510.52,16.93,1.0,0.0,2.97,430
94,-1.298,-2.24,1742.14,122.5,1.0,0.0,0.16,436
95,0.941,1.879,389.47,34.65,-1.0,0.0,0.38,437
96,0.022,-2.381,2209.01,146.8,1.0,0.0,5.66,438
97,-1.816,-0.949,29.98,6.45,1.0,0.0,0.28,438
98,1.302,0.913,92.92,11.58,1.0,0.0,14.07,443
99,-0.472,-2.541,970.99,1.53,-1.0,0.0,0.0,444
100,1.917,-0.527,37.95,1.22,1.0,0.0,0.34,452
101,-0.31,-1.785,3187.29,174.71,-1.0,0.0,2.85,453
102,0.111,0.533,76.36,9.47,1.0,0.0,0.42,462
103,-0.092,1.605,794.49,5.29,1.0,0.0,0.0,463
104,1.043,1.803,536.56,33.5,1.0,0.0,0.0,465
105,0.047,-1.429,124.54,7.04,1.0,0.0,0.21,469
106,-0.394,-2.822,1897.53,73.06,1.0,0.0,5.8,473
107,0.894,0.642,137.64,19.74,-1.0,0.0,0.02,473
108,-0.865,1.427,62.71,11.34,1.0,0.0,0.0,475
109,0.847,-0.374,48.51,6.34,-1.0,0.0,0.45,480
110,0.263,1.681,974.48,53.05,1.0,0.0,3.15,493
111,-0.956,-2.349,3110.89,1.23,-1.0,0.0,999.9,507
112,-0.897,1.394,1345.75,132.97,-1.0,0.0,1.41,516
113,0.698,-0.881,27.87,1.54,-1.0,0.0,0.0,516
114,0.059,-1.331,27.44,2.45,-1.0,0.0,9.02,516
115,-0.768,0.076,684.46,35.37,1.0,0.0,0.38,519
116,-0.39,2.621,675.34,17.74,1.0,0.0,0.0,530
117,-0.236,2.544,30.84,6.16,1.0,0.0,0.0,538
118,-0.517,1.369,1160.24,205.21,1.0,0.0,2.08,539
119,1.121,-1.331,32.39,3.64,1.0,0.0,1.15,539
120,-0.299,1.263,371.11,62.62,-1.0,0.0,0.11,553
121,0.006,2.025,915.89,68.94,-1.0,0.0,0.16,555
122,1.068,2.124,234.25,27.15,1.0,0.0,0.0,559
123,-0.172,-0.249,679.77,98.16,1.0,0.0,1.19,560
124,0.226,-0.099,171.13,7.14,1.0,0.0,0.0,560
125,-0.531,1.349,1347.14,193.12,1.0,0.0,5.84,564
126,0.016,1.223,426.66,46.02,1.0,0.0,0.43,564
127,-0.839,-0.787,87.64,5.17,1.0,0.0,0.0,564
128,-0.43,0.87,25.24,2.51,1.0,0.0,0.0,564
129,-0.567,-2.893,2391.94,312.75,-1.0,0.0,0.36,569
130,-0.636,-0.376,628.37,70.09,1.0,0.0,0.0,578
131,-1.949,0.807,48.22,9.14,-1.0,0.0,0.59,581
132,-0.227,2.987,714.81,26.38,-1.0,0.0,0.88,583
133,-0.161,-1.076,1445.88,151.27,-1.0,0.0,0.48,588
134,-0.625,-2.45,658.83,16.09,1.0,0.0,0.0,592
135,-0.352,-2.659,1452.11,170.85,1.0,0.0,0.64,595
136,-0.381,-0.803,3620.48,423.04,-1.0,0.0,0.04,601
137,0.824,2.258,622.69,7.83,-1.0,0.0,0.0,604
138,0.624,2.015,1758.03,54.68,-1.0,0.0,0.01,605
139,0.18,2.153,3133.96,299.01,-1.0,0.0,0.76,611
140,0.533,-2.137,1131.39,80.15,1.0,0.0,5.8,616
141,-0.67,-2.877,26.69,-0.0,-1.0,0.0,0.0,625
142,-0.289,0.68,1416.68,70.76,-1.0,0.0,0.38,635
143,-0.591,-0.662,418.9,39.71,1.0,0.0,4.34,638
144,-0.452,-0.577,2462.67,215.97,-1.0,0.0,10.83,642
145,0.043,-1.986,3227.65,445.95,-1.0,0.0,0.25,645
146,0.182,2.363,1556.14,155.25,1.0,0.0,0.14,651
147,0.611,2.398,152.91,0.38,1.0,0.0,0.0,651
148,-0.148,-2.323,1738.33,219.79,-1.0,0.0,0.49,652
149,-0.035,-1.287,480.8,41.3,1.0,0.0,0.2,654
150,-0.716,2.268,484.12,72.45,-1.0,0.0,0.45,655
151,0.085,0.272,1153.43,34.06,1.0,0.0,0.0,662
152,1.551,-0.13,88.13,8.5,1.0,0.0,2.69,665
153,-0.186,-0.032,1265.02,41.77,-1.0,0.0,0.35,667
154,-0.086,-1.524,38.78,5.1,1.0,0.0,0.0,671
155,0.215,1.654,303.13,16.39,1.0,0.0,0.15,679
156,-0.282,-1.843,3481.74,460.19,-1.0,0.0,0.35,680
157,0.016,0.678,3740.02,459.49,1.0,0.0,0.19,682
158,1.591,-2.865,866.31,25.33,1.0,0.0,0.87,685
159,-0.62,-0.061,47.58,6.25,-1.0,0.0,0.0,685
160,0.396,2.324,109.04,5.5,-1.0,0.0,0.0,686
161,0.121,1.606,979.18,29.04,-1.0,0.0,999.9,688
162,-0.69,1.0,1420.12,207.49,-1.0,0.0,0.16,695
163,-0.967,1.446,657.47,0.14,1.0,0.0,999.9,698
164,-0.143,0.033,1315.38,79.22,1.0,0.0,0.32,700
165,0.874,2.489,593.15,97.29,1.0,0.0,1.64,700
166,1.374,0.708,1139.64,178.29,1.0,0.0,1.37,702
167,0.109,-0.62,727.82,34.96,-1.0,0.0,0.0,717
168,-0.266,-0.647,956.95,108.56,1.0,0.0,0.06,724
169,-0.751,-1.405,44.66,5.4,1.0,0.0,0.0,724
170,1.795,1.925,99.76,10.83,1.0,0.0,4.13,726
171,0.148,-0.36,2212.7,207.51,1.0,0.0,0.23,730
172,-1.311,3.13,273.18,27.62,-1.0,0.0,0.0,730
173,-2.21,0.354,46.02,5.88,1.0,0.0,0.0,733
174,-0.099,-3.051,173.11,18.74,1.0,0.0,0.94,736
175,0.417,-1.637,1138.99,124.29,1.0,0.0,0.7,742
176,0.086,-3.055,97.74,8.17,1.0,0.0,0.0,748
177,1.441,-0.72,1169.81,163.68,1.0,0.0,1.51,753
178,-1.056,-1.949,642.69,116.42,1.0,0.0,0.56,754
179,-0.808,1.223,116.64,12.98,1.0,0.0,0.13,756
180,-0.546,2.779,2651.11,279.73,-1.0,0.0,0.09,767
181,-0.18,-2.035,1500.96,41.27,1.0,0.0,0.08,768
182,-0.282,-1.967,2475.45,282.23,-1.0,0.0,0.65,770
183,-0.968,1.911,24.37,1.71,1.0,0.0,0.0,784
184,-0.031,2.443,1302.97,141.45,1.0,0.0,1.63,801
185,-0.803,1.149,158.6,27.87,-1.0,0.0,0.86,809
186,-0.117,0.595,2929.25,128.78,1.0,0.0,4.07,810
187,-1.597,1.186,62.44,3.91,-1.0,0.0,0.48,813
188,0.067,2.54,1154.39,98.21,-1.0,0.0,0.91,815
189,1.11,-1.885,1787.69,70.14,1.0,0.0,0.59,820
190,-0.637,2.769,235.16,6.36,1.0,0.0,0.0,823
191,-1.314,-1.347,43.11,3.71,-1.0,0.0,2.76,823
192,-0.015,2.753,3000.82,200.73,1.0,0.0,0.23,827
193,1.161,-1.01,1503.25,292.49,1.0,0.0,0.19,828
194,1.468,-1.155,1318.7,241.07,1.0,0.0,0.27,833
195,1.549,1.389,1701.49,12.87,-1.0,0.0,0.0,834
196,0.075,1.884,606.6,81.79,-1.0,0.0,0.0,847
197,2.015,0.863,83.64,8.96,1.0,0.0,999.9,848
198,0.295,2.788,1446.13,128.88,-1.0,0.0,0.21,855
199,0.193,0.533,3139.8,168.37,1.0,0.0,1.29,856
200,0.064,0.253,2531.66,70.52,-1.0,0.0,0.0,874
201,0.11,-0.753,2533.74,86.58,1.0,0.0,0.0,879
202,-0.032,-2.84,4527.06,117.92,-1.0,0.0,6.09,882
203,-0.047,-2.783,1448.65,128.23,1.0,0.0,0.14,884
204,-0.572,2.537,56.01,3.24,1.0,0.0,999.9,889
205,-0.443,1.695,2531.69,138.39,1.0,0.0,0.79,890
206,0.573,-1.528,468.72,3.16,1.0,0.0,0.0,896
207,0.2,-2.58,1735.25,57.51,-1.0,0.0,0.02,898
208,1.798,2.86,100.18,4.64,-1.0,0.0,999.9,903
209,0.075,1.674,248.35,24.48,-1.0,0.0,0.08,907
210,1.33,-2.504,115.13,8.58,-1.0,0.0,0.94,915
211,-0.553,3.101,254.96,6.24,1.0,0.0,999.9,916
212,-0.242,-0.844,234.22,24.37,-1.0,0.0,1.44,919
213,-1.053,-2.41,756.42,8.37,-1.0,0.0,0.15,922
214,0.823,3.112,1230.31,0.14,1.0,0.0,999.9,925
215,-0.894,0.035,992.06,40.66,-1.0,0.0,299.82,925
216,-1.294,-2.152,336.82,2.28,1.0,0.0,0.0,926
217,0.048,1.652,31.43,4.62,-1.0,0.0,4.72,936
218,0.202,1.255,2786.78,129.36,-1.0,0.0,0.06,941
219,-0.071,1.602,32.11,4.71,-1.0,0.0,999.9,941
220,-0.178,-2.03,958.14,95.26,-1.0,0.0,6.1,943
221,0.894,2.393,179.05,10.37,1.0,0.0,0.0,944
222,-0.472,2.343,65.46,6.67,-1.0,0.0,1.67,946
223,-1.737,1.328,552.27,86.0,1.0,0.0,2.1,956
224,-1.287,0.778,200.08,21.21,1.0,0.0,0.45,968
225,0.658,2.564,1906.53,77.55,1.0,0.0,0.87,983
226,-0.31,-2.446,2022.53,308.48,-1.0,0.0,0.47,986
227,-1.199,0.71,943.76,129.86,1.0,0.0,0.16,988
228,0.197,0.648,1635.51,178.6,-1.0,0.0,1.05,989
229,0.23,1.05,773.31,36.53,-1.0,0.0,0.0,989
230,-0.119,-0.559,53.23,11.0,1.0,0.0,9.9,990
231,1.572,-1.145,931.61,31.96,-1.0,0.0,1.22,1000
232,0.879,-2.484,48.53,7.57,-1.0,0.0,0.0,1000
233,-1.005,0.012,542.34,53.84,1.0,0.0,0.54,1001
234,0.408,-1.41,2448.05,386.19,-1.0,0.0,7.83,1003
235,-0.22,-2.744,2942.62,46.01,1.0,0.0,10.01,1005
236,1.458,2.666,71.12,16.21,-1.0,0.0,1.24,1015
237,-0.301,-2.514,216.01,20.6,-1.0,0.0,0.08,1021
238,0.574,1.126,2886.77,308.97,1.0,0.0,1.63,1025
239,0.398,2.774,118.34,14.19,-1.0,0.0,0.0,1027
240,0.371,-1.993,62.88,4.31,1.0,0.0,999.9,1031
241,0.613,-2.357,61.21,3.53,1.0,0.0,0.0,1031
242,0.659,-1.825,218.44,40.18,-1.0,0.0,0.26,1037
243,-1.724,-2.093,81.61,9.26,1.0,0.0,2.73,1040
244,-0.754,-2.222,461.02,79.92,-1.0,0.0,0.04,1046
245,-0.813,-1.809,129.89,6.96,-1.0,0.0,4.54,1046
246,-0.857,-2.332,1589.6,120.1,-1.0,0.0,0.02,1051
247,0.499,-0.962,373.15,60.52,1.0,0.0,0.57,1051
248,-0.201,-0.146,412.62,11.33,1.0,0.0,0.0,1052
249,0.242,-1.576,3267.65,371.88,1.0,0.0,1.29,1055
250,-0.988,0.827,807.26,59.67,1.0,0.0,0.09,1061
251,1.562,-2.633,165.92,17.91,1.0,0.0,0.65,1067
252,-0.615,1.635,837.08,28.79,-1.0,0.0,0.12,1091
253,0.522,2.328,1282.41,44.82,-1.0,0.0,0.01,1102
254,0.505,-1.204,569.82,57.43,1.0,0.0,0.16,1103
255,-0.789,0.479,1543.61,25.19,-1.0,0.0,0.0,1104
256,0.717,1.983,713.22,74.4,1.0,0.0,0.16,1105
257,1.533,-1.335,1154.8,131.96,-1.0,0.0,0.59,1114
258,-0.98,2.107,52.56,9.13,1.0,0.0,0.61,1114
259,-0.993,-0.864,67.72,4.95,-1.0,0.0,0.46,1118
260,1.681,2.056,1106.57,158.97,1.0,0.0,0.54,1123
261,-0.182,-1.479,939.68,69.03,-1.0,0.0,0.05,1124
262,-0.878,1.06,89.97,6.09,-1.0,0.0,999.9,1127
263,-0.92,-0.767,467.5,30.79,1.0,0.0,0.47,1134
264,-0.072,0.188,528.48,100.62,1.0,0.0,0.1,1135
265,-0.037,-1.51,2555.69,429.56,1.0,0.0,0.64,1138
266,0.055,0.898,622.92,90.77,1.0,0.0,1.25,1142
267,-0.543,3.132,2479.38,35.69,1.0,0.0,0.04,1144
268,-0.075,-2.846,4100.67,18.28,-1.0,0.0,999.9,1152
269,1.012,1.966,878.78,162.09,1.0,0.0,0.41,1165
270,-0.718,0.054,1610.84,134.39,1.0,0.0,0.05,1170
271,0.132,2.577,544.84,70.66,1.0,0.0,0.98,1172
272,-0.799,-2.194,183.15,20.12,-1.0,0.0,0.64,1174
273,0.243,-0.993,493.78,86.14,-1.0,0.0,0.0,1183
274,1.133,2.607,164.61,0.3,1.0,0.0,0.0,1191
275,-0.63,2.639,342.79,43.62,1.0,0.0,0.0,1202
276,1.215,-0.617,1510.94,38.1,1.0,0.0,0.0,1203
277,-1.767,-0.451,365.16,30.85,-1.0,0.0,3.18,1206
278,-1.66,0.923,37.64,8.07,1.0,0.0,0.45,1206
279,0.846,-1.787,1074.5,10.66,-1.0,0.0,0.0,1209
280,0.917,1.48,723.93,93.51,1.0,0.0,0.18,1219
281,-0.31,-0.486,1371.22,223.05,-1.0,0.0,1.6,1225
282,-1.047,2.13,843.75,48.69,-1.0,0.0,0.21,1238
283,0.387,-0.781,2831.07,48.0,1.0,0.0,0.49,1256
284,0.876,-0.702,253.97,17.37,1.0,0.0,0.12,1256
285,-0.082,-0.37,2605.65,-0.0,-1.0,0.0,999.9,1260
286,-3.017,-2.719,22.96,3.99,-1.0,0.0,1.42,1266
287,-0.381,2.415,76.9,16.27,1.0,0.0,2.29,1272
288,-0.213,-2.297,2222.61,75.88,-1.0,0.0,999.9,1276
289,-1.457,2.234,69.61,17.27,-1.0,0.0,4.72,1281
290,-0.185,-1.992,725.67,78.85,1.0,0.0,0.33,1282
291,-0.151,-0.807,356.9,21.52,1.0,0.0,0.0,1291
292,0.519,-1.715,185.1,11.77,-1.0,0.0,999.9,1300
293,0.049,3.057,2496.42,508.16,1.0,0.0,0.15,1301
294,0.307,-2.913,497.3,36.21,1.0,0.0,0.09,1302
295,0.336,1.89,598.58,56.37,1.0,0.0,0.0,1307
296,-0.259,0.455,533.66,22.1,1.0,0.0,0.0,1313
297,0.045,0.292,368.73,52.55,1.0,0.0,0.41,1316
298,-0.377,0.024,204.53,14.19,1.0,0.0,0.47,1316
299,0.441,1.404,365.72,46.19,-1.0,0.0,0.04,1318
300,0.89,2.307,366.0,54.68,1.0,0.0,0.33,1330
301,0.985,-2.726,34.22,4.8,-1.0,0.0,0.0,1330
302,-0.584,-0.126,79.23,13.55,1.0,0.0,1.46,1339
303,-1.625,-2.646,1007.9,16.89,-1.0,0.0,10.53,1340
304,-0.627,1.518,222.73,36.47,1.0,0.0,0.14,1344
305,-1.216,1.395,58.72,4.48,1.0,0.0,8.61,1344
306,0.578,1.337,48.77,7.48,-1.0,0.0,0.0,1346
307,-1.056,-0.207,777.73,150.9,-1.0,0.0,0.81,1348
308,0.193,0.663,1480.03,136.2,1.0,0.0,0.31,1349
309,-0.182,0.836,49.57,2.75,1.0,0.0,0.0,1349
310,-1.1,1.055,593.58,94.58,-1.0,0.0,0.0,1352
311,0.925,-0.477,23.55,3.57,-1.0,0.0,0.0,1352
312,0.4,-1.019,1311.73,8.71,-1.0,0.0,0.0,1353
313,0.069,-0.613,23.22,2.66,-1.0,0.0,0.0,1356
314,0.399,-2.462,2298.72,83.71,1.0,0.0,0.07,1361
315,-0.625,-0.616,589.83,123.46,1.0,0.0,1.8,1361
316,1.898,0.784,24.75,3.57,-1.0,0.0,0.31,1361
317,0.693,-0.441,71.88,14.14,1.0,0.0,0.0,1368
318,0.916,-2.186,196.77,33.63,1.0,0.0,1.31,1374
319,-0.636,-2.087,773.33,49.81,-1.0,0.0,0.61,1380
320,-0.724,-1.634,1138.41,177.22,-1.0,0.0,0.13,1381
321,-0.81,-2.977,1577.94,64.46,-1.0,0.0,0.42,1384
322,-0.995,1.907,70.81,9.82,1.0,0.0,11.66,1387
323,-0.341,-0.017,308.57,4.24,-1.0,0.0,4.27,1388
324,-0.686,2.509,1674.74,161.49,-1.0,0.0,1.55,1390
325,-0.004,-2.787,1379.07,205.22,1.0,0.0,0.73,1405
