,eta,phi,PT,jmass,ntrk,btag,hadem,event#
0,0.491,2.295,383.42,47.83,1.0,0.0,0.03,5
1,0.433,2.75,140.08,0.62,1.0,0.0,0.0,5
2,-0.053,1.339,948.78,56.1,1.0,0.0,0.1,9
3,0.866,0.694,1654.63,74.83,-1.0,0.0,999.9,11
4,-0.119,-1.553,2818.01,295.96,-1.0,0.0,0.46,12
5,-0.88,2.003,720.41,92.06,1.0,0.0,0.08,12
6,-0.529,-1.905,2335.08,190.06,1.0,0.0,0.18,18
7,-1.517,1.343,639.01,119.48,-1.0,0.0,0.61,20
8,-1.764,-2.191,564.39,43.17,-1.0,0.0,1.89,21
9,1.245,-0.994,168.13,13.02,1.0,0.0,0.05,25
10,1.027,-0.653,66.71,5.01,1.0,0.0,0.54,25
11,0.462,-0.008,35.7,10.12,-1.0,0.0,0.67,25
12,-1.157,-0.503,1236.12,161.82,-1.0,0.0,0.0,27
13,-0.568,0.86,570.39,54.41,1.0,0.0,0.27,30
14,-0.573,-1.99,611.43,18.23,-1.0,0.0,0.31,33
15,0.295,0.643,1772.21,114.62,-1.0,0.0,0.05,38
16,0.9,-2.736,1158.68,31.16,-1.0,0.0,0.44,48
17,-0.898,0.852,988.01,189.18,-1.0,0.0,0.35,49
18,-0.088,-1.928,1593.02,4.73,-1.0,0.0,0.0,54
19,-0.091,2.788,359.76,30.5,1.0,0.0,0.09,56
20,0.316,-1.962,1972.07,190.9,-1.0,0.0,0.32,57
21,-0.195,1.779,1095.19,42.55,1.0,0.0,12.44,60
22,0.498,-2.958,607.8,122.76,-1.0,0.0,0.36,74
23,0.341,1.7,542.06,19.25,1.0,0.0,0.15,79
24,-0.368,-3.028,1001.16,20.78,-1.0,0.0,219.25,81
25,2.479,-1.742,404.02,0.11,-1.0,0.0,999.9,81
26,-0.541,-2.347,1037.67,34.03,-1.0,0.0,0.0,82
27,0.247,0.929,1592.16,262.14,-1.0,0.0,2.45,85
28,0.134,-1.709,225.68,27.88,1.0,0.0,1.34,89
29,-0.44,-3.043,917.71,1.62,1.0,0.0,0.0,90
30,0.058,2.081,1706.45,0.0,-1.0,0.0,999.9,91
31,0.487,-1.13,1232.11,185.3,-1.0,0.0,3.22,91
32,-2.12,-0.141,303.01,22.91,1.0,0.0,0.8,91
33,-0.791,-0.28,1277.1,74.54,-1.0,0.0,0.42,104
34,-1.2,0.324,23.73,2.4,1.0,0.0,9.08,104
35,3.67,0.144,23.51,4.21,1.0,0.0,1.72,110
36,0.442,-0.802,372.86,11.07,-1.0,0.0,0.0,114
37,-0.161,1.027,570.06,22.02,1.0,0.0,0.42,130
38,-0.251,1.961,638.26,110.61,1.0,0.0,0.15,132
39,0.171,-0.41,2820.21,110.48,1.0,0.0,0.36,146
40,0.951,1.803,154.47,19.03,1.0,0.0,0.0,146
41,0.513,-2.892,233.75,11.63,1.0,0.0,0.09,148
42,-1.798,-0.58,1442.22,33.6,1.0,0.0,3.44,151
43,0.693,2.916,971.44,58.99,1.0,0.0,0.74,151
44,1.583,-1.008,495.05,24.51,-1.0,0.0,0.86,151
45,0.047,0.338,1805.5,153.25,1.0,0.0,0.05,153
46,-1.614,-1.234,353.64,32.9,-1.0,0.0,2.23,161
47,-0.672,-2.836,1850.46,291.79,1.0,0.0,0.31,163
48,0.228,-0.747,2465.82,113.18,1.0,0.0,2.21,164
49,1.113,2.47,779.89,84.71,1.0,0.0,0.43,165
50,-0.232,-0.945,488.83,39.76,1.0,0.0,3.8,167
51,0.041,2.14,469.1,18.73,1.0,0.0,0.22,170
52,1.403,-2.279,69.75,7.78,-1.0,0.0,0.78,172
53,0.682,-2.757,900.42,72.9,1.0,0.0,0.06,182
54,1.17,-2.811,372.91,65.39,1.0,0.0,7.2,182
55,-0.154,3.014,973.47,66.73,1.0,0.0,0.51,196
56,0.332,-1.181,1115.66,102.6,-1.0,0.0,1.01,197
57,0.708,-1.515,65.59,4.77,-1.0,0.0,0.25,197
58,-1.581,-0.465,1269.24,24.6,1.0,0.0,0.0,198
59,-0.027,-1.55,1357.76,260.02,1.0,0.0,0.65,199
60,0.455,0.579,508.05,40.36,-1.0,0.0,0.21,200
61,0.718,-0.21,757.4,121.74,1.0,0.0,1.93,203
62,0.091,2.035,153.35,0.14,1.0,0.0,999.9,219
63,1.332,-1.339,663.13,33.17,1.0,0.0,0.0,222
64,1.851,0.371,31.64,7.5,1.0,0.0,1.55,243
65,-0.85,-1.098,956.49,11.29,1.0,0.0,0.0,246
66,1.476,-0.681,365.64,2.28,-1.0,0.0,0.0,246
67,-0.631,-0.936,532.16,98.2,-1.0,0.0,0.41,252
68,-1.565,2.523,31.06,6.06,1.0,0.0,0.62,254
69,-0.224,1.53,2268.48,133.48,1.0,0.0,2.76,261
70,0.1,2.992,3413.71,16.74,1.0,0.0,0.0,265
71,0.213,0.311,1802.62,168.66,-1.0,0.0,0.07,266
72,-0.481,-1.206,2243.03,147.47,-1.0,0.0,1.12,268
73,-0.807,-1.471,28.7,1.64,-1.0,0.0,0.0,268
74,-0.232,0.944,1916.47,276.09,1.0,0.0,0.44,271
75,0.211,1.091,74.13,12.53,1.0,0.0,5.87,271
76,0.141,-1.113,2786.87,77.11,-1.0,0.0,0.01,274
77,-0.23,1.537,134.39,17.33,-1.0,0.0,0.0,274
78,-2.174,-2.249,142.81,3.75,1.0,0.0,0.0,278
79,0.202,1.753,2318.34,298.85,1.0,0.0,0.63,289
80,0.203,2.195,57.75,9.15,1.0,0.0,1.18,289
81,-1.037,-1.691,125.99,9.66,-1.0,0.0,84.22,301
82,0.499,-1.589,2103.46,171.18,1.0,0.0,0.06,311
83,0.688,-1.231,2100.34,6.45,-1.0,0.0,0.0,312
84,2.502,-1.385,363.17,62.59,-1.0,0.0,0.96,314
85,-0.121,-2.948,3658.24,222.86,-1.0,0.0,0.28,315
86,-0.267,-1.051,1216.51,10.66,1.0,0.0,999.9,317
87,-1.638,3.131,255.87,13.86,1.0,0.0,999.9,319
88,0.921,-1.987,949.34,25.21,-1.0,0.0,0.0,321
89,0.734,-2.832,868.0,59.22,1.0,0.0,0.02,321
90,1.417,0.284,555.55,3.46,1.0,0.0,0.0,329
91,-0.397,-1.83,1067.85,99.55,1.0,0.0,2.02,332
92,-1.215,2.323,807.24,44.62,-1.0,0.0,0.0,333
93,0.352,-2.24,1324.76,171.27,1.0,0.0,0.47,347
94,-0.131,2.842,628.16,27.18,1.0,0.0,6.59,347
95,0.723,2.719,1291.86,166.01,1.0,0.0,0.76,349
96,0.72,-3.071,509.68,37.21,1.0,0.0,0.79,351
97,1.074,-2.816,402.28,2.16,1.0,0.0,0.0,351
98,-0.726,-2.372,32.76,1.69,1.0,0.0,999.9,353
99,0.091,-2.317,2798.63,31.24,1.0,0.0,0.0,359
100,0.394,-1.094,2142.74,143.05,1.0,0.0,0.05,361
101,-0.556,-0.95,467.91,76.82,-1.0,0.0,1.13,361
102,0.573,1.88,235.94,44.96,1.0,0.0,0.41,365
103,-1.616,0.91,989.36,29.23,1.0,0.0,999.9,372
104,-0.297,-1.887,64.22,5.66,1.0,0.0,0.0,382
105,0.168,-0.648,198.4,15.99,1.0,0.0,0.0,384
106,-1.02,2.928,503.62,49.66,-1.0,0.0,0.0,386
107,0.078,-0.389,45.69,7.11,-1.0,0.0,0.6,388
108,-0.729,-2.579,958.17,69.07,1.0,0.0,0.42,390
109,-1.33,-2.867,95.76,13.71,1.0,0.0,2.45,390
110,-1.046,1.168,1928.38,41.91,1.0,0.0,999.9,403
111,-1.858,-0.18,1150.24,106.92,1.0,0.0,0.06,404
112,-0.424,2.79,1570.36,0.0,1.0,0.0,999.9,405
113,1.239,0.346,162.66,7.57,1.0,0.0,0.0,405
114,-0.673,1.889,1468.85,196.77,-1.0,0.0,2.59,406
115,-0.331,-2.823,823.28,96.6,-1.0,0.0,0.0,408
116,-0.181,-0.484,109.19,29.06,1.0,0.0,0.37,408
117,-0.775,2.571,202.49,13.86,-1.0,0.0,0.35,410
118,0.75,-2.554,1929.13,108.59,-1.0,0.0,1.88,419
119,-0.764,-0.059,603.82,103.82,-1.0,0.0,0.45,419
120,0.822,2.914,1666.37,62.88,1.0,0.0,1.05,423
121,-0.408,2.363,50.21,9.87,1.0,0.0,0.66,436
122,-0.456,0.669,4146.64,43.47,-1.0,0.0,0.0,439
123,0.098,-0.745,1738.55,49.21,-1.0,0.0,0.08,444
124,0.729,-2.9,1619.96,11.03,-1.0,0.0,999.9,446
125,-0.49,-3.08,376.36,59.33,1.0,0.0,0.0,446
126,0.803,-2.607,58.62,13.37,1.0,0.0,3.6,455
127,0.647,0.586,1008.71,4.67,1.0,0.0,0.0,458
128,-0.525,0.609,103.63,19.84,-1.0,0.0,0.35,463
129,-0.203,-0.358,3137.91,25.98,1.0,0.0,0.0,464
130,-0.081,-2.942,862.73,101.02,1.0,0.0,0.0,496
131,-0.945,-0.858,725.69,76.42,-1.0,0.0,0.3,518
132,-0.67,-3.134,2092.43,135.06,1.0,0.0,0.97,521
133,-1.079,-2.905,37.68,4.62,1.0,0.0,999.9,521
134,1.248,-2.569,357.57,8.65,-1.0,0.0,999.9,522
135,-0.323,1.739,721.04,74.2,-1.0,0.0,0.24,526
136,0.416,-2.332,1456.34,122.46,-1.0,0.0,0.26,527
137,1.156,-3.124,344.62,0.14,1.0,0.0,999.9,529
138,-0.672,2.728,27.46,3.81,1.0,0.0,0.0,529
139,0.344,1.963,1759.51,0.0,1.0,0.0,999.9,532
140,1.562,-2.059,63.46,10.2,1.0,0.0,0.52,536
141,1.611,-2.941,478.73,30.52,-1.0,0.0,0.94,538
142,0.853,-2.82,236.38,25.24,-1.0,0.0,0.43,545
