,eta,phi,PT,jmass,ntrk,btag,hadem,event#
0,-0.67,-2.189,2101.05,0.11,1.0,6.0,2215.04,13
1,0.286,-0.973,733.28,0.11,-1.0,5.0,734.0,25
2,0.316,-2.338,1325.09,0.11,1.0,4.0,1358.03,57
3,-0.323,1.369,920.49,0.11,1.0,3.0,920.0,59
4,0.424,2.693,2584.42,0.11,1.0,5.0,2584.0,60
5,0.16,-0.064,1298.21,0.11,-1.0,3.0,1313.03,62
6,-0.315,2.843,994.01,0.11,-1.0,6.0,1005.03,71
7,0.187,1.084,198.07,0.11,1.0,3.0,198.0,78
8,-1.061,2.937,773.66,0.11,1.0,2.0,774.01,108
9,1.726,-3.037,257.6,0.11,1.0,4.0,258.0,132
10,0.381,-0.004,2667.39,0.11,-1.0,8.0,2668.0,154
11,-1.741,-2.873,152.68,0.11,-1.0,8.0,157.17,156
12,-0.475,-0.035,403.13,0.11,-1.0,4.0,443.13,163
13,-0.98,-3.12,965.76,0.11,-1.0,9.0,966.0,180
14,0.993,-1.86,828.15,0.11,1.0,4.0,835.03,180
15,0.375,2.994,28.15,0.11,-1.0,7.0,35.08,187
16,0.47,2.805,856.42,0.11,1.0,10.0,895.17,241
17,-0.916,-0.885,5941.36,0.11,-1.0,3.0,5942.0,247
18,-0.428,0.499,372.06,0.11,1.0,8.0,374.01,261
19,-0.134,2.428,696.32,0.11,1.0,6.0,707.01,271
20,-0.391,0.39,833.27,0.11,1.0,8.0,834.0,273
21,0.395,0.278,2196.2,0.11,1.0,8.0,2201.0,293
22,0.976,-0.675,1798.41,0.11,-1.0,10.0,1800.03,303
23,0.316,-1.469,290.61,0.11,1.0,10.0,292.05,303
24,0.642,3.098,1020.84,0.11,1.0,4.0,1022.0,312
25,0.54,1.432,2409.74,0.11,1.0,11.0,2410.0,328
26,-0.061,-1.806,136.52,0.11,-1.0,12.0,137.12,328
27,0.09,0.758,1586.54,0.11,1.0,7.0,1593.0,330
28,-0.438,2.814,1462.13,0.11,1.0,5.0,1462.0,346
29,-0.006,-0.695,1046.87,0.11,1.0,5.0,1047.0,362
30,-0.464,-3.04,19.49,0.11,1.0,4.0,21.0,364
31,-0.818,1.604,374.1,0.11,1.0,7.0,374.0,365
32,-0.733,-0.385,1313.12,0.11,1.0,5.0,1314.0,377
33,-0.436,-0.117,617.92,0.11,1.0,3.0,618.0,389
34,-0.257,0.515,1576.66,0.11,1.0,7.0,1577.0,399
35,-0.605,0.469,1590.72,0.11,1.0,5.0,2786.0,401
36,-0.671,0.488,1194.03,0.11,-1.0,5.0,2786.0,401
37,-0.764,-2.06,279.34,0.11,1.0,8.0,280.0,402
38,-1.359,1.201,1433.54,0.11,-1.0,4.0,1434.0,412
39,0.629,0.82,665.97,0.11,1.0,8.0,666.02,412
40,-0.804,3.096,95.18,0.11,1.0,5.0,95.0,413
41,-0.241,1.201,899.43,0.11,-1.0,8.0,902.0,457
42,-1.193,-0.542,504.06,0.11,1.0,4.0,504.0,459
43,-0.192,-1.592,2889.21,0.11,-1.0,9.0,2930.02,461
44,0.936,1.627,374.74,0.11,1.0,10.0,380.06,461
45,-0.102,-0.406,999.17,0.11,1.0,4.0,1002.0,463
46,0.25,-3.089,277.66,0.11,1.0,5.0,283.06,465
47,0.31,-1.396,2364.86,0.11,1.0,7.0,2478.04,467
48,1.048,2.766,222.87,0.11,1.0,5.0,225.0,477
49,-1.872,-2.416,920.92,0.11,1.0,3.0,921.01,483
50,-0.176,1.144,43.5,0.11,1.0,3.0,45.0,493
51,0.35,-1.922,1152.32,0.11,1.0,7.0,1152.0,496
52,-0.594,0.465,1033.05,0.11,-1.0,8.0,1043.01,496
53,-1.43,-1.684,2389.53,0.11,-1.0,5.0,2390.0,510
54,1.078,-2.401,1218.61,0.11,-1.0,3.0,1219.0,541
55,-0.241,0.164,2183.86,0.11,1.0,8.0,2184.0,546
56,1.682,2.042,284.31,0.11,1.0,4.0,285.01,549
57,0.58,-0.826,333.64,0.11,1.0,5.0,334.01,558
58,-0.071,-1.79,1052.47,0.11,-1.0,6.0,1052.01,569
59,0.962,1.849,47.22,0.11,1.0,3.0,48.0,599
60,1.299,-0.557,145.59,0.11,1.0,5.0,150.01,602
61,-0.066,0.807,3203.1,0.11,-1.0,5.0,3207.02,606
62,-0.204,-1.394,2600.81,0.11,-1.0,2.0,2602.0,614
63,0.796,-1.669,1106.6,0.11,1.0,5.0,1107.0,617
64,-1.118,-1.446,1432.38,0.11,1.0,2.0,1432.0,627
65,-0.221,-0.875,1189.17,0.11,-1.0,5.0,1189.0,633
66,-0.11,-2.534,929.89,0.11,1.0,5.0,1084.18,633
67,0.189,-0.355,231.64,0.11,-1.0,2.0,243.13,655
68,0.188,-1.512,845.0,0.11,1.0,6.0,861.02,668
69,-0.113,-1.711,1331.88,0.11,-1.0,6.0,1335.01,696
70,-1.151,-2.478,368.73,0.11,-1.0,9.0,369.0,718
71,1.522,1.208,1779.68,0.11,1.0,4.0,1780.0,726
72,-0.072,1.458,1011.64,0.11,1.0,9.0,1013.0,729
73,-0.949,-0.995,659.97,0.11,-1.0,4.0,660.0,729
74,0.145,0.546,472.57,0.11,1.0,4.0,473.0,730
75,1.868,-2.748,261.74,0.11,-1.0,5.0,262.0,738
76,0.343,-1.761,2349.32,0.11,1.0,6.0,2349.0,739
77,-0.813,0.161,588.49,0.11,1.0,5.0,588.02,745
78,1.28,0.905,202.32,0.11,1.0,3.0,202.0,745
79,1.128,2.13,1804.75,0.11,-1.0,4.0,1806.0,754
80,-0.288,-1.39,2379.98,0.11,1.0,2.0,2395.0,756
81,-0.875,0.97,356.76,0.11,1.0,3.0,358.0,759
82,-0.04,0.47,56.46,0.11,1.0,4.0,56.0,774
83,-0.521,0.378,1742.19,0.11,1.0,8.0,1743.0,779
84,0.701,-0.707,24.73,0.11,1.0,10.0,25.0,786
85,1.391,2.955,1760.35,0.11,-1.0,8.0,1760.0,802
86,-0.651,-2.367,102.68,0.11,1.0,3.0,103.0,825
87,-0.002,-0.365,62.45,0.11,1.0,7.0,66.05,830
88,1.699,2.816,616.45,0.11,1.0,4.0,616.0,835
89,0.624,2.031,3198.72,0.11,1.0,5.0,3199.0,842
90,-0.238,-2.74,424.52,0.11,-1.0,4.0,428.02,842
91,0.621,1.632,259.35,0.11,-1.0,6.0,259.0,865
92,-0.424,-2.758,57.42,0.11,1.0,4.0,59.0,865
93,1.226,-0.969,337.86,0.11,1.0,3.0,338.11,866
94,0.063,-0.151,2227.37,0.11,-1.0,6.0,2227.0,880
95,-0.844,-1.729,280.0,0.11,-1.0,5.0,295.04,882
96,-0.971,-2.306,312.24,0.11,-1.0,3.0,312.0,886
