,eta,phi,PT,jmass,ntrk,btag,hadem
0,1.115,2.728,1103.61,0.0,-1.0,0.0,0.0
1,0.586,1.635,2483.16,0.0,1.0,0.0,0.0
2,-0.209,0.522,3424.38,0.0,1.0,0.0,0.0
3,-0.541,0.074,654.71,0.0,1.0,0.0,0.0
4,-1.202,2.414,1172.41,0.0,-1.0,0.0,0.0
5,0.189,2.646,2253.36,0.0,1.0,0.0,0.0
6,0.654,0.63,3559.74,0.0,-1.0,0.0,0.0
7,-0.272,-2.913,2952.84,0.0,1.0,0.0,0.0
8,-1.031,2.661,115.29,0.0,1.0,0.0,0.0
9,0.444,0.703,69.17,0.0,-1.0,0.0,0.0
10,-0.636,-2.051,109.11,0.0,1.0,0.0,0.0
11,0.375,-2.197,1078.06,0.0,1.0,0.0,0.0
12,1.055,1.73,86.02,0.0,1.0,0.0,0.0
13,1.397,2.094,1475.92,0.0,-1.0,0.0,0.0
14,0.468,-1.093,2135.3,0.0,-1.0,0.0,0.0
15,-0.608,1.811,774.28,0.0,1.0,0.0,0.0
16,-1.986,2.136,659.32,0.0,-1.0,0.0,0.0
17,0.169,-1.358,1694.08,0.0,-1.0,0.0,0.0
18,0.183,0.722,3018.22,0.0,1.0,0.0,0.0
19,0.228,-2.717,1611.87,0.0,1.0,0.0,0.0
20,0.727,-2.05,2638.68,0.0,1.0,0.0,0.0
21,0.572,3.017,2875.36,0.0,1.0,0.0,0.0
22,0.096,-0.336,922.73,0.0,1.0,0.0,0.0
23,0.388,2.411,1147.48,0.0,1.0,0.0,0.0
24,0.087,-1.843,1718.04,0.0,1.0,0.0,0.0
25,0.006,0.191,455.91,0.0,-1.0,0.0,0.0
26,-0.115,0.049,95.47,0.0,1.0,0.0,0.0
27,-0.387,2.32,738.44,0.0,-1.0,0.0,0.0
28,-1.219,-1.572,555.51,0.0,1.0,0.0,0.0
29,1.147,1.216,1637.95,0.0,-1.0,0.0,0.0
30,-0.018,-2.394,2065.2,0.0,1.0,0.0,0.0
31,-0.151,-0.822,2362.6,0.0,-1.0,0.0,0.0
32,0.703,2.582,141.18,0.0,1.0,0.0,0.0
33,0.434,0.083,1117.07,0.0,1.0,0.0,0.0
34,1.642,-0.103,844.12,0.0,-1.0,0.0,0.0
35,-0.179,-0.17,2366.46,0.0,1.0,0.0,0.0
36,-0.307,-0.01,81.94,0.0,-1.0,0.0,0.0
37,-1.666,3.058,87.46,0.0,-1.0,0.0,0.0
38,0.43,2.075,2599.58,0.0,1.0,0.0,0.0
39,0.546,-2.797,1806.76,0.0,-1.0,0.0,0.0
40,-0.147,-1.595,569.65,0.0,1.0,0.0,0.0
41,-0.416,0.76,768.37,0.0,1.0,0.0,0.0
42,-2.291,2.143,249.19,0.0,-1.0,0.0,0.0
43,1.632,1.765,113.68,0.0,1.0,0.0,0.0
44,1.759,1.06,786.56,0.0,-1.0,0.0,0.0
45,-0.604,1.223,174.27,0.0,-1.0,0.0,0.0
46,-0.585,-2.588,2211.23,0.0,1.0,0.0,0.0
47,1.804,-2.621,313.2,0.0,1.0,0.0,0.0
48,-1.102,-1.203,2634.1,0.0,-1.0,0.0,0.0
49,-0.24,2.461,1191.8,0.0,1.0,0.0,0.0
50,0.835,2.83,53.69,0.0,1.0,0.0,0.0
51,-0.866,1.097,29.69,0.0,1.0,0.0,0.0
52,0.383,-1.993,3722.03,0.0,1.0,0.0,0.0
53,-0.407,-1.756,2035.1,0.0,1.0,0.0,0.0
54,-0.008,0.129,65.12,0.0,1.0,0.0,0.0
55,1.616,3.117,1713.08,0.0,1.0,0.0,0.0
56,-1.02,-1.985,239.82,0.0,-1.0,0.0,0.0
57,-0.386,-1.682,103.56,0.0,1.0,0.0,0.0
58,-0.101,-2.591,3198.17,0.0,1.0,0.0,0.0
59,-0.013,2.12,1256.75,0.0,-1.0,0.0,0.0
60,-0.531,2.769,1093.24,0.0,-1.0,0.0,0.0
61,0.033,0.095,4178.34,0.0,1.0,0.0,0.0
62,0.462,2.068,2998.44,0.0,-1.0,0.0,0.0
63,-1.104,3.11,448.5,0.0,1.0,0.0,0.0
