,eta,phi,PT,jmass,ntrk,btag,hadem
0,-0.981,0.275,182.29,5.11,1.0,0.0,0.0
1,-0.3,-2.156,1574.64,81.03,-1.0,0.0,0.88
2,0.769,-0.525,915.75,88.66,1.0,0.0,1.72
3,-0.868,1.997,694.64,34.43,1.0,0.0,0.01
4,0.145,-1.217,3074.41,59.74,1.0,0.0,0.05
5,0.344,2.638,2718.01,434.26,1.0,0.0,0.35
6,0.285,2.888,4118.6,764.11,-1.0,0.0,8.67
7,-0.917,-1.8,983.82,137.01,1.0,0.0,1.47
8,-1.967,-0.098,559.1,39.52,1.0,0.0,2.44
9,0.716,-2.763,947.1,5.34,1.0,0.0,0.0
10,-1.387,-0.727,93.09,5.06,-1.0,0.0,0.05
11,-2.431,0.958,55.34,0.11,-1.0,0.0,999.9
12,-0.141,2.598,1533.3,188.97,1.0,0.0,1.73
13,-1.687,-2.901,52.54,6.56,1.0,0.0,0.54
14,-0.647,0.664,105.51,5.25,-1.0,0.0,0.24
15,0.741,1.939,1874.29,10.48,-1.0,0.0,999.9
16,0.338,-3.075,1090.51,43.25,1.0,0.0,0.93
17,0.081,-0.108,59.25,4.04,-1.0,0.0,0.0
18,-0.129,2.853,1441.14,175.98,1.0,0.0,0.08
19,-0.64,2.714,594.0,76.03,1.0,0.0,0.0
20,-0.463,-2.828,2525.75,0.0,-1.0,0.0,999.9
21,-0.133,-2.505,1347.71,4.58,-1.0,0.0,0.0
22,0.374,-1.291,216.03,1.35,-1.0,0.0,999.9
23,-1.053,2.525,1141.03,6.45,-1.0,0.0,0.0
24,0.383,-2.288,1681.69,169.74,-1.0,0.0,2.07
25,1.254,2.747,1037.97,23.35,-1.0,0.0,0.88
26,0.465,2.75,931.35,23.73,-1.0,0.0,3.98
27,0.066,-2.41,2190.8,378.54,1.0,0.0,0.14
28,0.989,-0.103,1978.77,165.07,-1.0,0.0,0.5
29,-0.118,0.945,440.73,41.62,1.0,0.0,0.25
30,-1.413,-1.162,445.98,9.28,1.0,0.0,999.9
31,0.84,2.795,288.43,30.26,1.0,0.0,0.0
32,0.416,-0.025,1916.32,102.5,1.0,0.0,0.01
33,-1.397,-2.104,36.87,6.22,-1.0,0.0,10.36
34,0.71,-0.582,1255.35,115.57,1.0,0.0,0.88
35,-1.02,-0.633,812.9,20.75,1.0,0.0,0.06
36,0.697,-0.135,3541.28,530.02,1.0,0.0,0.62
37,0.417,0.381,30.04,5.09,1.0,0.0,4.25
38,-0.394,-2.74,1524.93,29.97,1.0,0.0,999.9
39,0.273,0.392,661.56,62.17,-1.0,0.0,0.94
40,-0.106,0.65,2592.91,186.06,1.0,0.0,0.04
41,1.492,0.096,42.25,4.21,-1.0,0.0,3.64
42,1.365,0.426,1107.34,77.04,1.0,0.0,0.0
43,-0.138,1.923,835.87,29.64,1.0,0.0,0.0
44,-0.045,2.417,2881.24,567.98,-1.0,0.0,0.78
45,0.468,0.212,595.84,84.99,-1.0,0.0,1.3
46,-0.803,-0.318,2408.2,97.25,-1.0,0.0,0.56
47,0.293,0.483,1851.12,1.17,-1.0,0.0,999.9
48,-0.581,-0.307,609.27,96.93,-1.0,0.0,0.46
49,1.216,-0.735,322.06,43.98,1.0,0.0,0.92
50,1.361,2.894,174.14,19.98,1.0,0.0,0.0
51,-0.327,-2.584,793.73,18.02,1.0,0.0,0.61
52,0.884,0.527,1811.52,315.38,1.0,0.0,0.32
53,-0.809,-0.645,2432.89,266.99,-1.0,0.0,0.72
54,2.239,1.168,271.35,10.92,-1.0,0.0,1.57
55,-0.635,2.218,3231.77,660.74,-1.0,0.0,10.76
56,-0.588,2.314,286.61,9.45,-1.0,0.0,0.0
57,0.241,2.764,972.95,118.34,1.0,0.0,1.43
58,-0.904,1.429,908.96,36.28,1.0,0.0,1.2
59,-0.713,0.031,422.95,27.28,1.0,0.0,0.13
60,0.494,2.519,1654.32,31.6,1.0,0.0,0.0
61,-0.344,-0.07,532.14,1.18,-1.0,0.0,999.9
62,0.392,-0.827,3975.65,486.74,1.0,0.0,10.43
63,-0.125,1.628,1480.61,149.13,-1.0,0.0,0.17
64,-1.401,2.938,234.88,17.36,-1.0,0.0,0.0
65,-1.444,-0.756,521.27,19.6,-1.0,0.0,0.47
66,-0.696,-0.907,111.48,6.11,-1.0,0.0,0.0
67,-0.019,0.232,569.5,43.28,1.0,0.0,0.24
68,0.419,-2.435,2008.25,95.0,1.0,0.0,0.16
69,-0.249,-2.484,1864.28,342.43,1.0,0.0,0.22
70,0.488,2.365,590.16,3.78,1.0,0.0,0.0
71,-2.115,-3.114,64.17,8.39,-1.0,0.0,999.9
72,0.49,-1.095,434.92,8.21,1.0,0.0,1.26
73,0.182,-2.769,2238.14,129.29,-1.0,0.0,1.07
74,0.186,-2.552,2584.6,321.18,-1.0,0.0,0.98
75,-0.642,-3.102,1364.59,87.91,-1.0,0.0,1.61
76,-0.804,0.994,2669.51,98.55,1.0,0.0,0.02
77,0.228,-0.859,3575.36,703.54,-1.0,0.0,0.0
78,1.73,-0.676,123.42,22.17,1.0,0.0,0.16
79,1.998,0.413,101.21,5.51,1.0,0.0,999.9
80,0.791,-1.87,72.02,5.33,1.0,0.0,0.0
81,-1.304,-1.491,1214.03,197.04,1.0,0.0,1.09
82,0.137,-1.827,1360.05,65.86,1.0,0.0,0.55
83,-0.459,-2.594,2260.89,92.92,1.0,0.0,0.26
84,-0.101,0.407,1581.67,0.14,1.0,0.0,999.9
85,0.517,2.297,66.46,0.15,1.0,0.0,999.9
86,-1.775,1.971,1247.05,56.96,-1.0,0.0,1.89
87,0.046,-1.346,1807.23,156.21,1.0,0.0,0.03
88,-1.247,-1.247,249.01,13.2,1.0,0.0,0.0
89,-0.803,2.404,2130.66,7.91,-1.0,0.0,0.0
90,0.638,1.517,1523.98,1.61,-1.0,0.0,999.9
91,0.084,0.02,2769.34,100.47,-1.0,0.0,1.21
92,-0.331,3.006,2020.29,55.17,-1.0,0.0,0.1
93,0.858,-0.389,1577.39,214.69,1.0,0.0,0.0
94,-1.363,2.492,887.19,54.69,1.0,0.0,0.01
95,1.178,1.693,24.46,5.3,1.0,0.0,1.57
96,-0.523,-0.144,326.51,25.74,-1.0,0.0,0.12
97,0.334,-0.591,278.34,0.14,1.0,0.0,999.9
98,-1.874,3.052,186.06,5.7,-1.0,0.0,999.9
99,-0.226,2.138,1348.94,125.64,-1.0,0.0,0.19
100,-0.157,1.71,91.31,6.59,-1.0,0.0,5.49
101,-0.096,2.309,1216.42,80.23,-1.0,0.0,0.09
102,0.669,-2.966,25.59,4.72,-1.0,0.0,0.0
103,2.33,-0.779,542.38,45.36,1.0,0.0,0.88
104,0.28,-1.783,141.89,27.61,1.0,0.0,0.0
105,0.356,1.72,439.77,39.32,-1.0,0.0,2.8
106,0.243,-0.387,4076.87,38.32,1.0,0.0,0.28
