,eta,phi,PT,jmass,ntrk,btag,hadem
0,-0.371,-1.191,2498.15,517.5,64.0,0.0,0.81
1,-0.755,1.587,718.22,57.48,18.0,0.0,0.1
2,0.455,2.313,648.65,90.94,25.0,1.0,2.95
3,-0.011,1.352,507.15,57.49,32.0,1.0,0.22
4,1.116,-1.313,497.84,81.3,35.0,1.0,0.0
5,0.509,1.78,452.03,38.23,25.0,1.0,0.4
6,1.09,2.214,386.74,53.18,29.0,0.0,1.63
7,-0.208,2.052,370.87,32.95,23.0,1.0,0.19
8,0.728,-2.764,218.73,20.79,11.0,0.0,0.42
9,0.88,0.152,146.02,14.67,9.0,0.0,0.04
10,-0.195,2.709,121.05,15.03,14.0,0.0,0.29
11,0.105,-1.682,114.77,16.97,33.0,0.0,0.44
12,-0.795,0.62,31.74,5.05,10.0,0.0,0.62
13,0.658,-1.429,25.81,2.4,27.0,0.0,1.5
14,0.372,1.816,2767.17,118.3,22.0,0.0,0.11
15,-0.096,-1.415,2529.43,99.86,46.0,1.0,0.47
16,0.429,-0.738,1144.45,48.28,18.0,0.0,0.03
17,-0.867,2.221,982.51,137.28,43.0,0.0,1.07
18,1.672,-2.405,939.54,52.85,13.0,0.0,0.06
19,-1.182,0.274,781.71,33.71,23.0,0.0,0.13
20,-1.757,2.012,677.5,84.33,21.0,0.0,0.84
21,-0.981,0.745,571.85,29.83,16.0,0.0,1.05
22,1.11,-1.934,455.0,45.73,23.0,0.0,0.11
23,1.852,-1.736,146.29,18.38,19.0,0.0,0.15
24,-1.892,-1.928,303.87,15.45,6.0,0.0,0.31
25,-1.137,3.123,252.56,32.46,18.0,0.0,0.27
26,0.469,-2.856,1672.51,78.68,26.0,0.0,0.1
27,0.454,-0.215,1363.24,45.75,13.0,1.0,18.87
28,-0.879,-2.893,935.32,133.1,19.0,1.0,1.22
29,-0.307,-2.12,380.43,82.5,32.0,0.0,0.29
30,-0.705,-1.537,173.7,32.55,24.0,0.0,1.64
31,0.293,0.819,128.36,14.54,16.0,1.0,0.25
32,-1.143,-0.084,2359.53,164.5,33.0,0.0,0.01
33,1.166,-2.964,1357.33,46.57,18.0,0.0,0.01
34,0.253,2.126,966.97,20.59,9.0,0.0,0.04
35,-0.166,-2.336,204.02,15.65,12.0,1.0,0.99
36,-0.6,-2.05,147.13,14.61,17.0,0.0,0.33
37,1.143,-2.139,66.13,9.31,9.0,0.0,0.0
38,-0.488,-0.284,31.74,4.68,1.0,0.0,0.09
39,2.828,2.049,26.18,6.2,1.0,0.0,2.65
40,0.467,-1.351,2423.47,130.46,51.0,0.0,0.72
41,-0.162,2.451,2373.99,53.92,25.0,0.0,0.0
42,-0.949,0.854,1099.31,226.06,47.0,0.0,0.5
43,-0.32,1.143,289.1,32.68,20.0,0.0,0.04
44,0.319,-0.772,178.91,38.91,25.0,0.0,1.4
45,1.086,-1.55,85.5,11.41,16.0,0.0,0.35
46,-0.943,-0.188,44.71,8.52,16.0,0.0,0.0
47,-0.442,0.336,1335.74,69.84,29.0,0.0,1.83
48,0.566,0.207,1165.54,132.07,33.0,0.0,0.14
49,0.069,-1.683,273.07,13.97,11.0,0.0,1.33
50,1.363,-3.035,149.34,18.37,10.0,0.0,2.52
51,0.396,-2.137,111.52,6.17,6.0,0.0,1.98
52,-0.526,-1.674,111.02,2.77,7.0,1.0,0.0
53,1.096,-2.289,37.92,9.38,15.0,0.0,1.34
54,0.982,-1.757,25.24,4.65,9.0,0.0,0.0
55,-0.055,-1.303,1454.24,235.92,25.0,0.0,2.25
56,0.269,0.192,1405.46,166.05,51.0,0.0,1.41
57,-0.814,-2.992,1079.15,159.73,36.0,0.0,1.0
58,-0.182,1.548,391.85,26.15,18.0,0.0,3.6
59,-0.596,0.261,291.42,50.35,41.0,0.0,1.3
60,-0.8,0.673,170.88,22.61,35.0,0.0,0.5
61,-1.385,-1.947,129.77,16.66,11.0,1.0,0.21
62,0.174,2.03,59.11,6.9,9.0,0.0,1.24
63,-0.069,-0.414,29.67,1.54,2.0,0.0,0.0
64,-0.199,-1.007,1932.65,139.98,24.0,0.0,0.03
65,0.669,0.542,1229.85,4.08,1.0,0.0,0.0
66,0.573,1.579,755.73,47.79,17.0,0.0,0.25
67,0.811,-1.848,59.67,15.14,15.0,0.0,1.15
68,0.163,-1.328,30.36,3.34,18.0,0.0,29.49
69,-1.065,2.532,1562.33,110.4,19.0,0.0,0.13
70,2.093,-0.93,822.16,56.66,15.0,0.0,1.8
71,-0.163,0.153,521.65,52.63,15.0,0.0,0.0
72,-0.417,-1.942,2603.85,148.94,10.0,0.0,2.39
73,0.394,0.723,1561.15,216.24,45.0,0.0,0.09
74,1.1,2.071,1182.34,190.81,30.0,0.0,1.43
75,-0.498,0.674,964.48,58.12,21.0,0.0,0.14
76,-0.012,2.92,55.17,10.82,13.0,0.0,0.0
77,0.28,-1.644,36.48,3.84,6.0,0.0,0.0
78,-1.186,1.52,1038.25,88.2,16.0,0.0,0.68
79,0.359,2.767,948.44,140.99,34.0,1.0,0.35
80,0.196,1.139,593.87,33.4,17.0,0.0,0.33
81,0.565,-1.739,580.67,32.56,19.0,0.0,0.08
82,-0.266,-1.413,205.06,35.12,20.0,1.0,0.38
83,0.992,2.373,160.98,27.42,26.0,1.0,0.76
84,0.826,3.074,48.81,10.16,17.0,0.0,0.44
85,-0.804,0.069,30.47,5.78,11.0,0.0,4.6
86,0.362,-0.399,2320.03,99.61,16.0,0.0,0.04
87,0.623,2.388,1918.68,97.84,14.0,1.0,0.57
88,0.759,-2.266,583.85,91.51,34.0,0.0,0.0
89,-0.035,-1.924,502.04,32.88,19.0,0.0,0.16
90,0.013,0.49,446.22,73.95,19.0,0.0,0.53
91,-1.08,-0.845,365.42,19.26,20.0,0.0,1.02
92,-1.301,-1.262,176.29,14.33,20.0,0.0,4.97
93,-1.082,-1.878,30.61,5.3,6.0,0.0,0.0
94,-1.671,-2.445,23.87,4.52,4.0,0.0,1.25
95,-1.397,-0.351,1659.92,91.98,12.0,0.0,0.01
96,-0.045,2.241,909.79,90.44,23.0,0.0,0.04
97,0.965,-1.112,754.5,73.46,36.0,0.0,0.2
98,-1.251,2.935,722.88,28.52,17.0,1.0,0.0
99,0.586,2.045,686.64,37.65,20.0,0.0,0.02
100,0.652,-2.278,162.47,10.36,8.0,0.0,25.6
101,1.507,-1.956,114.89,26.03,13.0,0.0,0.0
102,0.724,2.564,64.82,10.46,17.0,0.0,0.8
103,-1.765,2.901,56.56,7.77,11.0,0.0,0.86
104,0.9,-0.239,33.81,7.22,7.0,0.0,1.43
105,0.125,-2.676,31.22,3.54,5.0,0.0,0.0
106,1.194,-2.842,25.11,3.96,10.0,0.0,0.45
107,0.766,-3.091,23.13,3.46,13.0,0.0,0.0
108,-0.378,-0.586,1754.51,137.96,40.0,1.0,0.58
109,1.263,2.479,1520.41,112.2,11.0,0.0,0.1
110,0.733,2.884,907.38,53.57,27.0,0.0,0.21
111,-1.96,2.279,308.68,14.71,7.0,0.0,0.0
112,-0.094,-1.021,3152.04,280.52,45.0,0.0,0.36
113,0.616,1.922,1310.64,139.0,41.0,0.0,0.58
114,-0.171,1.887,1065.63,59.78,15.0,0.0,0.24
115,0.426,2.947,603.07,81.55,26.0,0.0,0.65
116,-1.602,-2.041,176.5,12.69,11.0,1.0,3.7
117,-1.07,-1.573,81.99,8.54,10.0,1.0,0.22
118,-1.114,-2.295,22.82,4.4,5.0,0.0,999.9
119,0.216,1.242,2689.69,145.69,13.0,0.0,0.48
120,-1.548,-2.745,611.84,37.64,17.0,0.0,0.01
121,-0.969,0.752,361.2,22.87,13.0,0.0,0.07
122,1.31,1.113,276.12,44.58,16.0,1.0,0.09
123,1.396,1.633,27.55,3.84,12.0,0.0,999.9
124,-1.121,-2.273,1311.72,27.99,20.0,0.0,0.0
125,-1.118,0.484,903.04,70.21,29.0,0.0,1.24
126,-0.909,1.637,414.43,81.15,52.0,0.0,0.86
127,2.687,0.452,350.75,22.86,0.0,0.0,1.46
128,-0.423,-2.292,324.24,13.67,15.0,0.0,0.36
129,-0.611,2.054,182.14,20.71,35.0,0.0,2.72
130,-1.525,0.288,80.77,5.31,26.0,0.0,0.59
131,3.415,-2.823,77.82,12.73,0.0,0.0,3.6
132,-0.868,1.079,37.13,5.56,14.0,0.0,0.55
133,3.464,1.117,28.17,5.48,0.0,0.0,1.36
134,-0.432,1.49,27.08,4.2,35.0,0.0,999.9
135,3.604,2.56,23.46,4.22,0.0,0.0,1.5
136,0.616,1.814,1927.2,111.2,41.0,0.0,0.28
137,-0.429,-1.876,1575.34,61.31,28.0,0.0,0.0
138,0.458,-2.038,909.76,63.52,21.0,0.0,0.71
139,-0.771,1.614,326.34,28.26,17.0,1.0,1.49
140,-2.95,2.878,77.5,8.07,0.0,0.0,0.69
141,0.398,-2.46,3143.73,67.28,24.0,0.0,0.55
142,-0.457,0.737,2063.49,149.59,51.0,0.0,0.02
143,-0.552,0.197,1330.43,134.86,52.0,0.0,0.36
144,-0.08,-1.164,90.53,15.8,14.0,0.0,0.19
145,-0.491,3.053,61.28,9.87,12.0,0.0,0.0
146,-0.694,1.737,47.82,6.34,8.0,0.0,0.96
147,0.197,1.795,1034.79,68.45,22.0,0.0,0.31
148,1.685,-0.879,877.88,137.27,23.0,0.0,0.13
149,-2.228,2.876,652.72,29.02,9.0,0.0,0.6
150,0.316,-1.761,271.77,17.16,13.0,0.0,0.0
151,-0.47,-0.291,61.5,3.4,4.0,1.0,0.0
152,1.211,-1.392,56.22,9.82,11.0,0.0,1.38
153,-0.396,-2.464,1619.48,53.97,28.0,0.0,0.02
154,-0.637,-2.905,1306.81,83.23,33.0,0.0,0.05
155,0.027,0.195,1161.47,145.31,28.0,0.0,0.48
156,1.284,0.32,973.76,82.44,20.0,0.0,0.54
157,1.35,1.132,731.47,153.55,38.0,0.0,0.32
158,-1.043,1.563,128.94,6.93,6.0,0.0,0.68
