,eta,phi,PT,jmass,ntrk,btag,hadem
0,0.454,-3.001,604.57,27.62,1.0,0.0,0.0
1,0.146,-2.729,1265.26,30.21,-1.0,0.0,999.9
2,-0.589,-1.187,941.65,23.17,1.0,0.0,999.9
3,0.279,1.202,975.43,119.25,1.0,0.0,0.34
4,-0.368,-1.542,3458.94,128.17,1.0,0.0,0.03
5,0.13,-2.443,204.14,21.45,1.0,0.0,0.41
6,-1.446,3.088,39.31,5.35,-1.0,0.0,3.35
7,0.612,-2.477,906.83,148.35,1.0,0.0,0.22
8,-2.288,0.105,45.68,4.98,1.0,0.0,1.97
9,0.299,1.483,2334.49,62.84,-1.0,0.0,0.01
10,-0.938,-0.519,71.14,5.3,1.0,0.0,999.9
11,-0.579,-1.545,523.88,38.62,1.0,0.0,1.98
12,-0.007,-2.0,339.73,56.65,1.0,0.0,0.12
13,-1.053,1.413,60.41,9.95,1.0,0.0,0.0
14,-1.603,1.156,33.35,4.7,-1.0,0.0,999.9
15,0.27,-0.444,1424.75,197.37,-1.0,0.0,0.29
16,-2.851,-3.134,330.7,-0.0,1.0,0.0,999.9
17,-0.72,2.928,277.0,5.32,1.0,0.0,999.9
18,0.71,1.94,1245.65,49.95,-1.0,0.0,0.34
19,0.71,-2.694,198.85,10.1,-1.0,0.0,0.17
20,-0.906,0.411,33.94,6.5,-1.0,0.0,0.43
21,0.753,1.396,1150.51,84.42,-1.0,0.0,151.13
22,-1.72,-2.022,77.73,10.37,-1.0,0.0,0.0
23,0.419,-1.223,2345.01,49.08,-1.0,0.0,907.49
24,0.137,2.818,2712.06,83.75,-1.0,0.0,0.02
25,-0.93,2.535,489.84,72.0,-1.0,0.0,0.99
26,0.714,-1.621,1574.19,219.71,-1.0,0.0,0.04
27,2.863,-1.004,215.46,21.67,1.0,0.0,1.39
28,0.162,2.58,53.12,5.81,-1.0,0.0,0.0
29,-0.067,1.354,3819.8,96.45,-1.0,0.0,0.06
30,-0.489,1.961,120.13,6.48,-1.0,0.0,0.0
31,0.801,0.019,37.98,5.82,1.0,0.0,1.22
32,-0.041,1.119,838.61,62.14,1.0,0.0,0.01
33,0.654,2.057,713.86,87.35,-1.0,0.0,15.39
34,-0.25,-0.137,1625.85,128.14,1.0,0.0,0.1
35,-0.126,-1.196,1114.86,149.42,1.0,0.0,0.19
36,-0.651,-2.321,1083.12,45.15,1.0,0.0,0.02
37,0.312,2.771,1375.25,280.83,-1.0,0.0,0.06
38,-0.138,-0.513,2445.47,1.28,-1.0,0.0,0.0
39,-1.941,0.497,280.79,42.29,1.0,0.0,1.05
40,-2.081,-0.118,40.93,5.92,1.0,0.0,1.64
41,0.151,-1.203,1079.2,76.05,1.0,0.0,0.49
42,-1.781,-2.215,301.93,29.64,-1.0,0.0,0.01
43,0.532,-2.058,577.25,59.0,1.0,0.0,0.22
44,0.095,0.953,2441.55,139.28,-1.0,0.0,0.21
45,-0.561,-2.314,1364.86,116.74,-1.0,0.0,0.22
46,1.407,0.569,1048.47,0.6,-1.0,0.0,999.9
47,-1.026,-1.8,1358.04,125.82,1.0,0.0,0.06
48,-0.69,-1.538,61.43,4.44,1.0,0.0,0.0
49,0.858,-1.602,65.05,2.14,1.0,0.0,999.9
50,0.462,-2.742,2460.91,86.56,1.0,0.0,999.9
51,2.258,1.967,309.77,21.78,-1.0,0.0,3.22
52,0.624,-0.548,2953.23,322.66,1.0,0.0,0.02
53,-1.013,1.963,690.06,72.9,1.0,0.0,0.25
54,-0.799,2.819,36.94,3.11,-1.0,0.0,0.0
55,-0.568,-0.486,2448.14,204.63,-1.0,0.0,0.54
56,-0.084,-0.084,128.72,15.77,-1.0,0.0,1.94
57,-0.202,2.564,1524.14,183.02,1.0,0.0,0.45
58,-0.688,-1.253,188.6,27.67,1.0,0.0,1.64
59,1.232,3.094,37.11,1.39,1.0,0.0,0.0
60,1.671,0.629,223.17,6.35,1.0,0.0,0.23
61,-0.376,-1.408,1939.49,130.01,1.0,0.0,0.14
62,0.299,2.972,387.77,62.16,1.0,0.0,0.0
63,-2.282,1.417,24.72,4.55,1.0,0.0,999.9
64,0.39,-2.973,1391.65,0.14,-1.0,0.0,999.9
65,0.538,-2.725,36.45,3.94,-1.0,0.0,0.0
66,1.42,0.565,681.66,33.48,-1.0,0.0,999.9
67,-1.577,0.12,1296.27,152.45,1.0,0.0,1.84
68,1.983,-0.442,247.92,15.52,1.0,0.0,1.56
69,-0.712,1.35,932.21,94.68,1.0,0.0,1.31
70,-0.603,0.341,1039.5,155.31,1.0,0.0,1.42
71,0.505,-3.092,240.17,14.06,1.0,0.0,0.0
72,-1.433,2.309,23.02,1.85,1.0,0.0,999.9
73,0.001,2.007,480.05,33.69,-1.0,0.0,0.08
74,1.777,0.447,654.77,48.61,1.0,0.0,2.93
75,0.881,-0.802,2223.75,530.39,1.0,0.0,0.4
76,0.221,2.212,1142.1,44.37,-1.0,0.0,0.32
77,0.272,0.218,88.14,4.51,1.0,0.0,1.04
78,0.418,-0.693,1139.77,118.15,-1.0,0.0,1.62
