,eta,phi,PT,jmass,ntrk,btag,hadem
0,0.644,0.166,1145.7,54.74,1.0,0.0,0.88
1,-0.576,-0.591,637.8,37.43,1.0,0.0,1.36
2,-1.365,-1.018,172.17,22.17,1.0,0.0,1.61
3,-0.247,-0.244,393.23,71.06,1.0,0.0,1.76
4,-0.596,-2.291,90.5,4.27,-1.0,0.0,999.9
5,0.364,0.731,59.53,3.93,1.0,0.0,1.32
6,-0.011,-0.224,188.0,28.69,-1.0,0.0,1.02
7,0.804,-2.915,977.13,83.57,1.0,0.0,0.7
8,-0.269,-0.31,488.25,15.07,-1.0,0.0,0.0
9,0.314,-2.252,1645.05,213.15,1.0,0.0,0.64
10,-1.275,2.141,726.59,3.7,-1.0,0.0,0.0
11,-1.716,-2.149,563.32,20.8,-1.0,0.0,0.67
12,0.321,-2.402,862.0,39.47,-1.0,0.0,0.0
13,0.737,-0.686,409.32,15.25,1.0,0.0,1.91
14,-0.969,0.931,1264.98,160.31,1.0,0.0,0.06
15,-0.625,2.997,23.36,4.24,-1.0,0.0,0.0
16,-0.46,2.23,674.36,82.12,1.0,0.0,0.19
17,0.701,-1.328,326.91,13.08,-1.0,0.0,0.31
18,-0.663,-2.486,534.98,15.95,1.0,0.0,999.9
19,1.498,-1.021,575.8,96.63,1.0,0.0,0.74
20,2.062,-0.937,198.14,13.2,1.0,0.0,3.34
21,-0.007,-2.482,553.74,111.44,1.0,0.0,0.05
22,-0.331,-1.648,1485.29,259.13,1.0,0.0,5.57
23,-0.493,2.663,1084.05,175.96,1.0,0.0,0.73
24,-1.019,2.43,431.56,96.68,1.0,0.0,0.18
25,0.663,-0.273,164.8,25.9,1.0,0.0,0.07
26,-0.226,-0.72,1365.31,143.89,-1.0,0.0,0.91
27,0.27,-2.733,1268.39,53.12,1.0,0.0,0.0
28,1.304,-0.145,1342.01,76.52,-1.0,0.0,0.08
29,1.746,2.712,759.33,3.72,1.0,0.0,0.0
30,1.241,-0.237,682.07,55.72,1.0,0.0,0.29
31,1.217,-1.38,50.47,6.7,-1.0,0.0,1.11
32,0.291,1.137,567.66,85.04,1.0,0.0,0.11
33,0.652,2.477,25.8,3.0,-1.0,0.0,0.0
34,1.344,2.542,60.5,5.94,1.0,0.0,0.64
35,0.274,0.311,758.27,28.21,1.0,0.0,0.02
36,-1.223,-2.868,133.4,26.88,-1.0,0.0,0.65
37,-0.493,-2.868,34.1,7.05,1.0,0.0,3.42
38,-0.121,0.331,3249.94,152.75,-1.0,0.0,0.62
39,-0.548,-0.136,2672.37,79.42,1.0,0.0,0.06
40,0.631,0.212,1250.19,65.02,1.0,0.0,0.09
41,0.248,2.49,158.65,7.23,1.0,0.0,0.0
42,-0.427,1.207,73.19,4.03,-1.0,0.0,0.0
43,0.33,1.682,32.55,4.34,-1.0,0.0,999.9
44,-1.351,-0.098,364.0,1.15,1.0,0.0,999.9
