,eta,phi,PT,jmass,ntrk,btag,hadem
0,0.139,0.427,417.81,0.0,0.0,0.0,0.0
1,0.057,-1.793,19.62,0.0,0.0,0.0,0.0
2,-1.559,0.123,108.09,0.0,0.0,0.0,0.0
3,-0.338,2.19,3811.69,0.0,0.0,0.0,0.0
4,0.428,-1.133,1189.36,0.0,0.0,0.0,0.0
5,-0.188,0.142,3136.79,0.0,0.0,0.0,0.0
6,1.368,-2.536,10.95,0.0,0.0,0.0,0.0
7,0.382,-0.173,2067.37,0.0,0.0,0.0,0.0
8,0.522,-0.278,3175.22,0.0,0.0,0.0,0.0
9,-0.095,-2.009,219.61,0.0,0.0,0.0,0.0
10,1.369,-2.001,12.56,0.0,0.0,0.0,0.0
11,0.4,-2.29,663.72,0.0,0.0,0.0,0.0
12,-0.383,1.696,566.49,0.0,0.0,0.0,0.0
13,-0.203,-1.688,667.48,0.0,0.0,0.0,0.0
14,0.477,-1.089,120.3,0.0,0.0,0.0,0.0
15,0.532,2.465,135.37,0.0,0.0,0.0,0.0
16,0.315,0.309,632.59,0.0,0.0,0.0,0.0
17,0.684,-2.32,3293.74,0.0,0.0,0.0,0.0
18,-1.642,0.068,56.91,0.0,0.0,0.0,0.0
19,0.789,-2.643,96.25,0.0,0.0,0.0,0.0
20,0.194,-0.084,3428.08,0.0,0.0,0.0,0.0
21,-0.573,1.878,2492.24,0.0,0.0,0.0,0.0
22,-1.269,2.317,909.21,0.0,0.0,0.0,0.0
23,-0.696,-1.097,12.76,0.0,0.0,0.0,0.0
24,0.433,0.018,177.86,0.0,0.0,0.0,0.0
25,0.967,1.927,49.22,0.0,0.0,0.0,0.0
26,0.226,1.728,751.68,0.0,0.0,0.0,0.0
27,1.086,1.795,22.98,0.0,0.0,0.0,0.0
28,0.88,-1.207,670.83,0.0,0.0,0.0,0.0
29,-1.046,-2.485,1332.61,0.0,0.0,0.0,0.0
30,-0.728,0.451,181.46,0.0,0.0,0.0,0.0
31,-1.577,-0.664,11.85,0.0,0.0,0.0,0.0
32,0.349,-0.422,1138.99,0.0,0.0,0.0,0.0
33,-1.083,2.42,138.47,0.0,0.0,0.0,0.0
34,1.239,-1.987,25.19,0.0,0.0,0.0,0.0
35,-0.117,1.283,257.52,0.0,0.0,0.0,0.0
36,0.893,-2.14,17.56,0.0,0.0,0.0,0.0
37,1.749,1.333,34.69,0.0,0.0,0.0,0.0
38,0.04,-1.307,2235.71,0.0,0.0,0.0,0.0
39,0.006,2.631,3904.69,0.0,0.0,0.0,0.0
40,-0.037,1.501,1363.2,0.0,0.0,0.0,0.0
41,0.293,-2.895,82.24,0.0,0.0,0.0,0.0
42,-0.698,2.147,1333.93,0.0,0.0,0.0,0.0
43,1.824,1.78,622.86,0.0,0.0,0.0,0.0
44,-0.174,-0.813,3883.98,0.0,0.0,0.0,0.0
45,0.3,2.539,39.09,0.0,0.0,0.0,0.0
46,0.228,-2.633,2694.87,0.0,0.0,0.0,0.0
47,-0.113,-1.119,2577.67,0.0,0.0,0.0,0.0
48,-0.167,2.935,1366.9,0.0,0.0,0.0,0.0
49,-1.067,-2.005,854.37,0.0,0.0,0.0,0.0
50,-0.631,-0.81,1502.69,0.0,0.0,0.0,0.0
51,1.969,1.186,622.44,0.0,0.0,0.0,0.0
52,0.341,2.59,1599.59,0.0,0.0,0.0,0.0
53,0.462,1.101,91.57,0.0,0.0,0.0,0.0
54,0.287,2.953,2875.16,0.0,0.0,0.0,0.0
55,-0.089,-0.34,2688.61,0.0,0.0,0.0,0.0
56,-0.903,1.758,475.22,0.0,0.0,0.0,0.0
57,-0.547,-0.949,2432.78,0.0,0.0,0.0,0.0
58,0.328,-2.048,55.29,0.0,0.0,0.0,0.0
59,1.597,-2.585,60.88,0.0,0.0,0.0,0.0
60,-0.438,2.842,3749.48,0.0,0.0,0.0,0.0
61,-0.466,-2.068,314.83,0.0,0.0,0.0,0.0
62,1.23,-0.758,705.57,0.0,0.0,0.0,0.0
63,-0.061,2.156,459.94,0.0,0.0,0.0,0.0
64,0.393,-2.003,32.64,0.0,0.0,0.0,0.0
65,-1.048,-1.975,356.21,0.0,0.0,0.0,0.0
66,0.831,0.545,1102.41,0.0,0.0,0.0,0.0
67,0.146,1.526,3824.54,0.0,0.0,0.0,0.0
68,0.946,-2.213,1623.92,0.0,0.0,0.0,0.0
69,0.735,0.642,1012.02,0.0,0.0,0.0,0.0
70,-0.473,-2.908,216.43,0.0,0.0,0.0,0.0
71,0.928,0.372,2536.65,0.0,0.0,0.0,0.0
72,-0.185,-2.38,1542.68,0.0,0.0,0.0,0.0
73,-0.238,0.442,4013.07,0.0,0.0,0.0,0.0
74,-0.879,-2.633,1004.72,0.0,0.0,0.0,0.0
75,2.371,2.791,13.33,0.0,0.0,0.0,0.0
76,-0.489,0.964,33.14,0.0,0.0,0.0,0.0
77,0.946,-1.974,273.95,0.0,0.0,0.0,0.0
78,-0.18,-2.699,1832.72,0.0,0.0,0.0,0.0
79,0.229,-2.155,1668.44,0.0,0.0,0.0,0.0
80,-1.482,-1.645,75.24,0.0,0.0,0.0,0.0
81,-0.257,3.013,2951.71,0.0,0.0,0.0,0.0
82,1.142,0.911,479.21,0.0,0.0,0.0,0.0
83,0.366,-1.771,37.35,0.0,0.0,0.0,0.0
84,-0.86,2.166,1657.48,0.0,0.0,0.0,0.0
85,0.125,2.139,1527.65,0.0,0.0,0.0,0.0
86,0.579,0.293,3227.93,0.0,0.0,0.0,0.0
87,-1.122,1.578,1286.38,0.0,0.0,0.0,0.0
88,-0.174,-0.626,957.71,0.0,0.0,0.0,0.0
89,-0.821,1.292,3115.31,0.0,0.0,0.0,0.0
90,0.443,2.69,2006.42,0.0,0.0,0.0,0.0
91,0.438,1.97,1888.79,0.0,0.0,0.0,0.0
92,0.763,-1.842,2060.42,0.0,0.0,0.0,0.0
93,0.988,2.767,618.8,0.0,0.0,0.0,0.0
94,-0.732,0.635,146.17,0.0,0.0,0.0,0.0
95,0.485,-1.286,2148.68,0.0,0.0,0.0,0.0
96,-1.844,-0.992,951.29,0.0,0.0,0.0,0.0
97,0.183,-2.2,130.87,0.0,0.0,0.0,0.0
98,0.533,-0.558,29.46,0.0,0.0,0.0,0.0
99,-1.176,1.322,1797.71,0.0,0.0,0.0,0.0
100,0.068,0.706,1729.28,0.0,0.0,0.0,0.0
101,-2.357,1.613,40.9,0.0,0.0,0.0,0.0
102,-0.27,1.534,3570.49,0.0,0.0,0.0,0.0
103,0.066,0.556,1291.31,0.0,0.0,0.0,0.0
104,0.708,3.137,166.12,0.0,0.0,0.0,0.0
105,1.334,0.758,846.52,0.0,0.0,0.0,0.0
106,0.983,-2.49,230.04,0.0,0.0,0.0,0.0
107,-0.683,-1.029,1563.61,0.0,0.0,0.0,0.0
108,-0.222,-1.28,1459.08,0.0,0.0,0.0,0.0
109,1.06,0.799,460.59,0.0,0.0,0.0,0.0
110,1.073,-1.964,1794.05,0.0,0.0,0.0,0.0
111,-1.818,0.448,18.04,0.0,0.0,0.0,0.0
112,1.391,0.895,189.66,0.0,0.0,0.0,0.0
113,0.383,-0.398,16.46,0.0,0.0,0.0,0.0
114,-1.621,3.13,1565.64,0.0,0.0,0.0,0.0
115,1.3,-1.536,12.47,0.0,0.0,0.0,0.0
116,-0.191,1.128,207.07,0.0,0.0,0.0,0.0
117,-0.946,0.654,1796.01,0.0,0.0,0.0,0.0
118,0.06,-2.509,3038.11,0.0,0.0,0.0,0.0
119,2.19,2.107,57.49,0.0,0.0,0.0,0.0
120,-0.464,-1.26,3121.73,0.0,0.0,0.0,0.0
121,1.627,-0.646,95.64,0.0,0.0,0.0,0.0
122,-0.145,2.074,580.78,0.0,0.0,0.0,0.0
123,0.676,-2.526,33.77,0.0,0.0,0.0,0.0
124,-1.161,-0.575,1651.39,0.0,0.0,0.0,0.0
125,1.912,-2.984,766.71,0.0,0.0,0.0,0.0
126,0.098,2.889,19.41,0.0,0.0,0.0,0.0
127,-1.225,-0.807,1098.04,0.0,0.0,0.0,0.0
128,-1.303,-0.754,65.92,0.0,0.0,0.0,0.0
129,0.704,1.961,1708.42,0.0,0.0,0.0,0.0
130,-0.701,1.989,18.06,0.0,0.0,0.0,0.0
131,0.093,-1.274,880.78,0.0,0.0,0.0,0.0
132,-1.047,2.87,39.79,0.0,0.0,0.0,0.0
133,0.727,2.312,637.95,0.0,0.0,0.0,0.0
134,0.369,2.079,2677.39,0.0,0.0,0.0,0.0
135,1.497,-2.851,334.75,0.0,0.0,0.0,0.0
136,0.701,1.262,27.35,0.0,0.0,0.0,0.0
