,eta,phi,PT,jmass,ntrk,btag,hadem
0,0.878,-2.553,1924.15,82.05,1.0,0.0,0.61
1,0.772,0.571,2571.62,23.73,-1.0,0.0,0.0
2,1.041,-2.771,39.93,4.17,-1.0,0.0,17.16
3,-0.689,1.88,699.11,3.84,-1.0,0.0,0.0
4,0.073,2.383,2713.42,192.32,1.0,0.0,0.19
5,-0.952,-0.889,1342.41,69.0,1.0,0.0,0.27
6,-0.069,-1.775,1022.76,172.77,1.0,0.0,0.12
7,-0.481,-1.739,72.82,2.85,1.0,0.0,999.9
8,-0.066,1.796,1088.06,93.56,-1.0,0.0,29.43
9,-0.821,2.106,974.13,48.39,1.0,0.0,0.29
10,0.599,-0.26,39.46,5.5,-1.0,0.0,2.21
11,0.874,2.08,30.06,1.42,1.0,0.0,999.9
12,0.158,-1.149,3290.36,10.27,1.0,0.0,0.0
13,0.229,-2.93,1091.2,66.79,-1.0,0.0,3.11
14,-0.399,-3.026,167.45,6.41,-1.0,0.0,999.9
15,0.977,-0.021,51.71,5.58,-1.0,0.0,0.39
16,-0.808,2.21,548.62,58.91,1.0,0.0,3.86
17,-0.802,2.662,1680.85,230.44,1.0,0.0,0.23
18,-0.094,1.819,1306.82,111.25,1.0,0.0,0.44
19,0.711,-0.071,401.98,27.91,1.0,0.0,0.37
20,-0.565,1.767,168.83,26.44,1.0,0.0,0.71
21,-0.659,0.607,323.39,8.5,-1.0,0.0,0.0
22,-0.024,2.381,2704.5,145.11,-1.0,0.0,2.22
23,0.199,1.599,2670.31,182.3,1.0,0.0,0.07
24,-0.446,-2.588,330.68,11.55,-1.0,0.0,0.0
25,0.756,0.461,44.26,9.41,-1.0,0.0,1.73
26,0.505,2.991,2295.75,103.09,-1.0,0.0,11.7
27,0.202,2.594,678.85,28.33,-1.0,0.0,0.28
28,-0.588,2.791,809.15,145.36,-1.0,0.0,0.56
29,-0.74,0.777,2046.21,57.36,-1.0,0.0,0.59
30,-0.768,-3.114,365.84,0.83,1.0,0.0,0.0
31,-0.53,-2.004,1370.35,7.01,1.0,0.0,0.0
32,0.94,1.096,25.07,5.65,1.0,0.0,0.0
33,0.096,0.206,692.09,69.24,1.0,0.0,3.38
34,1.449,-2.565,374.18,47.07,1.0,0.0,0.12
35,-0.093,-2.106,1298.19,269.88,1.0,0.0,0.32
36,-0.224,-2.825,2447.34,406.44,-1.0,0.0,0.11
37,-0.449,1.3,763.83,45.63,-1.0,0.0,0.0
38,-1.586,-0.462,591.4,6.24,1.0,0.0,5.82
39,0.779,-2.0,100.47,11.06,1.0,0.0,0.41
40,-0.687,-1.63,644.18,2.34,1.0,0.0,0.0
41,-0.574,-0.306,35.72,6.09,-1.0,0.0,0.27
42,0.919,-1.227,22.68,1.52,-1.0,0.0,999.9
43,0.129,1.778,1061.42,74.55,1.0,0.0,1.39
44,-0.2,2.46,32.51,5.77,1.0,0.0,0.0
45,0.106,-1.176,1614.57,180.54,-1.0,0.0,3.18
46,0.042,0.936,3144.35,29.44,1.0,0.0,0.0
47,1.941,-0.611,41.94,7.44,-1.0,0.0,2.36
48,1.551,-0.472,26.25,3.07,-1.0,0.0,0.0
49,0.059,-1.086,1527.3,71.52,1.0,0.0,10.51
50,-0.344,-1.64,68.94,15.22,-1.0,0.0,0.0
51,-0.356,1.846,777.0,102.33,-1.0,0.0,0.33
52,-0.214,2.34,267.58,0.0,-1.0,0.0,999.9
53,0.726,-0.916,1023.34,19.5,1.0,0.0,0.0
54,-0.117,-1.617,74.32,11.29,1.0,0.0,999.9
55,-1.095,-2.582,326.43,35.39,-1.0,0.0,1.39
56,0.896,-0.774,253.63,1.47,1.0,0.0,0.07
57,-0.905,-0.652,626.81,-0.0,-1.0,0.0,999.9
58,-0.721,0.241,48.99,3.33,1.0,0.0,0.0
59,0.262,1.557,285.1,70.84,1.0,0.0,1.21
60,0.389,-2.635,50.44,5.61,1.0,0.0,0.2
61,1.75,1.349,143.96,4.33,1.0,0.0,0.0
62,-1.457,-2.675,1034.79,68.29,-1.0,0.0,0.03
63,1.088,2.806,353.63,2.17,-1.0,0.0,0.0
64,0.987,-2.2,446.81,4.71,1.0,0.0,0.0
65,-0.623,2.323,68.28,10.0,1.0,0.0,0.22
66,0.825,2.762,1877.06,191.95,-1.0,0.0,0.3
67,-1.545,2.204,171.17,18.05,1.0,0.0,0.0
68,0.249,-1.787,4490.55,168.88,1.0,0.0,0.0
69,-0.793,2.155,801.39,17.53,1.0,0.0,0.0
70,0.681,3.105,912.0,122.97,1.0,0.0,0.03
71,0.501,-1.91,1291.64,170.19,-1.0,0.0,1.74
72,-0.025,1.97,23.16,2.58,1.0,0.0,999.9
73,-0.022,-0.628,798.27,128.93,-1.0,0.0,0.06
74,0.34,-2.495,1591.32,71.72,1.0,0.0,0.69
75,0.642,0.541,210.21,31.7,1.0,0.0,1.45
76,-0.54,-2.6,160.47,5.52,1.0,0.0,0.0
77,1.085,0.261,47.78,6.77,-1.0,0.0,0.17
78,0.396,3.055,1205.98,48.91,-1.0,0.0,0.04
79,-1.075,-3.071,1027.19,52.97,1.0,0.0,0.01
80,-0.6,-0.362,604.91,82.57,1.0,0.0,0.51
81,1.181,0.542,997.95,98.7,1.0,0.0,1.86
82,-0.235,-2.113,3303.25,67.89,1.0,0.0,0.3
83,-1.543,0.013,66.6,7.16,1.0,0.0,0.0
84,0.933,-1.964,389.21,4.04,-1.0,0.0,0.0
85,0.182,1.26,37.28,1.8,1.0,0.0,0.0
