,eta,phi,PT,jmass,ntrk,btag,hadem,event#
0,0.582,0.977,979.01,0.11,1.0,5.0,1005.02,2
1,0.91,2.303,836.1,0.11,1.0,2.0,839.0,12
2,-1.326,3.105,830.34,0.11,1.0,3.0,833.01,13
3,-0.423,0.051,2037.41,0.11,-1.0,6.0,2057.08,17
4,-1.418,1.884,241.87,0.11,1.0,3.0,242.0,17
5,-0.154,2.295,774.0,0.11,1.0,8.0,788.02,24
6,-0.405,-0.041,139.96,0.11,-1.0,6.0,140.05,24
7,0.185,-2.414,1114.4,0.11,1.0,5.0,1571.0,32
8,0.237,-2.519,455.52,0.11,-1.0,5.0,1571.0,32
9,0.114,0.979,3090.05,0.11,-1.0,3.0,3096.0,53
10,-0.809,-2.164,761.1,0.11,1.0,7.0,1437.0,85
11,-0.693,-2.216,675.71,0.11,-1.0,7.0,1437.0,85
12,-0.502,-0.23,1147.46,0.11,-1.0,6.0,1147.0,88
13,-0.142,-0.902,614.74,0.11,1.0,6.0,615.0,88
14,1.712,2.241,1161.14,0.11,1.0,2.0,1161.0,112
15,-1.797,2.263,448.28,0.11,-1.0,5.0,454.01,114
16,-0.378,1.215,385.29,0.11,1.0,5.0,386.05,114
17,1.237,2.825,902.57,0.11,1.0,5.0,929.06,127
18,-0.692,-1.438,1599.29,0.11,1.0,4.0,1599.0,134
19,-0.607,1.612,392.17,0.11,-1.0,4.0,392.0,137
20,1.475,1.864,604.47,0.11,1.0,6.0,604.1,154
21,0.335,2.461,432.91,0.11,-1.0,4.0,441.02,155
22,0.666,-2.603,899.69,0.11,-1.0,3.0,900.0,176
23,-2.117,-1.689,26.86,0.11,-1.0,8.0,27.05,180
24,-1.64,1.233,117.11,0.11,1.0,4.0,118.04,185
25,1.374,0.965,523.68,0.11,1.0,7.0,525.0,213
26,0.485,1.786,55.95,0.11,1.0,6.0,56.0,225
27,-1.072,1.116,1020.28,0.11,-1.0,8.0,1023.01,230
28,-0.386,-2.376,2192.32,0.11,-1.0,9.0,2192.0,231
29,-0.426,1.578,614.16,0.11,1.0,6.0,616.0,231
30,-1.396,2.978,70.99,0.11,1.0,7.0,72.19,231
31,-0.608,-1.188,803.92,0.11,-1.0,5.0,804.02,240
32,0.052,-2.864,2180.27,0.11,1.0,2.0,2180.0,242
33,-1.074,0.029,1130.03,0.11,-1.0,5.0,1131.2,262
34,0.537,1.096,446.99,0.11,-1.0,7.0,447.0,264
35,0.073,0.225,628.17,0.11,1.0,3.0,629.0,289
36,-0.293,-0.773,185.45,0.11,1.0,10.0,186.0,295
37,-0.299,-2.991,1161.59,0.11,-1.0,4.0,1867.0,300
38,-0.323,-3.024,705.27,0.11,1.0,4.0,1868.0,300
39,0.633,-2.537,426.59,0.11,-1.0,4.0,1480.2,313
40,0.968,0.582,1057.72,0.11,1.0,7.0,1060.0,320
41,-1.05,-1.848,2456.64,0.11,1.0,5.0,2458.0,342
42,-1.421,-0.963,839.21,0.11,1.0,9.0,839.01,344
43,-1.572,0.88,158.75,0.11,1.0,6.0,160.01,364
44,0.644,-0.13,365.31,0.11,1.0,4.0,365.0,375
45,-0.595,1.037,953.41,0.11,1.0,3.0,1816.0,376
46,-0.669,0.999,862.4,0.11,-1.0,3.0,1816.0,376
47,0.054,-1.778,2605.0,0.11,1.0,5.0,2605.01,379
48,-0.087,1.866,905.18,0.11,-1.0,4.0,922.02,379
49,0.728,2.67,2898.39,0.11,1.0,3.0,2906.0,398
50,-0.803,-1.718,1283.12,0.11,1.0,4.0,1283.0,399
51,-1.388,-1.415,120.54,0.11,1.0,3.0,121.02,416
52,-1.175,0.749,1285.76,0.11,-1.0,5.0,3305.99,422
53,0.493,-1.247,769.27,0.11,1.0,3.0,769.0,423
54,0.479,-3.099,957.06,0.11,-1.0,5.0,957.0,433
55,-0.005,-0.566,1709.92,0.11,1.0,3.0,1710.0,446
56,-0.622,1.01,280.67,0.11,-1.0,4.0,281.0,459
57,-0.806,-0.813,406.69,0.11,1.0,7.0,452.18,461
58,-0.084,-1.393,331.09,0.11,1.0,3.0,332.01,470
59,-0.098,-1.628,1480.09,0.11,-1.0,14.0,1480.0,497
60,0.567,0.04,738.48,0.11,1.0,4.0,740.14,515
61,-1.27,-0.738,62.91,0.11,1.0,5.0,64.02,518
62,0.155,2.628,41.17,0.11,-1.0,11.0,43.0,518
63,-0.778,-0.889,687.28,0.11,-1.0,5.0,687.0,523
64,0.037,-0.085,119.95,0.11,1.0,10.0,121.0,538
65,0.773,2.444,392.68,0.11,1.0,4.0,393.0,549
66,-0.774,0.621,26.46,0.11,-1.0,9.0,28.19,553
67,-0.948,3.009,996.58,0.11,1.0,5.0,997.0,556
68,-0.259,1.778,1641.78,0.11,1.0,5.0,1642.0,565
69,-0.021,2.833,345.83,0.11,1.0,6.0,353.01,607
