,eta,phi,PT,jmass,ntrk,btag,hadem,event#
0,-0.057,-2.953,5275.95,96.18,17.0,0.0,0.03,0
1,0.146,0.358,4280.8,140.79,25.0,0.0,0.65,0
2,0.156,-0.575,617.94,74.19,21.0,0.0,0.65,0
3,-0.455,-0.262,513.39,50.5,25.0,0.0,1.46,0
4,0.434,-1.254,55.78,6.28,10.0,0.0,1.48,0
5,-0.432,0.62,48.96,12.32,16.0,0.0,0.0,0
6,-0.78,-1.542,38.61,6.93,13.0,0.0,0.0,0
7,0.051,1.081,29.36,4.54,10.0,0.0,6.98,0
8,0.204,2.158,2974.0,392.64,41.0,0.0,0.0,1
9,-1.227,-0.784,2107.74,40.34,17.0,0.0,0.0,1
10,0.769,-2.127,1597.19,44.7,18.0,0.0,0.41,2
11,-0.514,0.88,1041.06,42.42,14.0,0.0,6.93,2
12,1.261,-1.682,650.38,43.93,9.0,1.0,0.22,2
13,0.852,-1.695,324.28,2.06,18.0,0.0,999.9,2
14,-0.429,2.819,316.49,19.79,12.0,0.0,1.6,2
15,0.445,-2.55,196.93,9.14,5.0,0.0,4.69,2
16,0.502,2.422,182.1,26.23,12.0,0.0,0.2,2
17,-1.164,-0.018,179.29,4.98,9.0,1.0,7.19,2
18,-0.175,2.363,37.24,4.31,6.0,0.0,999.9,2
19,0.487,-0.739,3546.61,133.28,17.0,1.0,0.0,3
20,0.307,2.004,2234.87,273.77,74.0,0.0,0.53,3
21,-1.009,-2.82,1206.99,113.83,14.0,0.0,4.31,3
22,-0.327,-2.957,565.68,30.3,16.0,0.0,0.0,3
23,-1.319,0.273,547.51,77.29,33.0,0.0,1.29,3
24,0.086,2.555,451.29,18.24,21.0,0.0,0.0,3
25,0.835,0.895,128.03,22.45,20.0,0.0,0.2,3
26,-1.616,0.917,93.08,4.16,5.0,0.0,0.0,3
27,-0.997,0.677,73.89,10.53,22.0,0.0,0.63,3
28,-1.912,-3.092,31.16,5.13,7.0,0.0,2.03,3
29,-1.044,2.767,24.88,5.78,9.0,0.0,999.9,3
30,-1.069,-2.129,2187.99,0.0,1.0,0.0,999.9,4
31,0.696,1.123,1609.95,45.26,2.0,0.0,999.9,4
32,-0.149,1.098,1419.58,69.44,23.0,0.0,4.43,4
33,0.858,-1.651,879.47,123.37,32.0,1.0,0.32,4
34,-0.29,1.629,116.44,17.14,20.0,1.0,3.84,4
35,1.043,-2.288,83.03,19.26,16.0,0.0,0.0,4
36,1.4,-2.613,30.06,5.56,7.0,0.0,1.59,4
37,-1.031,3.01,27.28,-0.0,1.0,0.0,999.9,4
38,-1.134,-1.802,2678.64,95.36,23.0,0.0,0.01,5
39,1.378,1.38,970.44,139.82,21.0,0.0,0.19,5
40,-0.469,0.754,853.43,163.92,23.0,1.0,0.19,5
41,1.996,0.509,500.6,43.69,13.0,0.0,0.22,5
42,-0.704,1.304,310.73,29.77,29.0,0.0,0.26,5
43,-0.575,0.297,61.1,4.42,11.0,0.0,0.8,5
44,-0.352,0.472,3808.57,306.78,66.0,0.0,1.11,6
45,0.638,-1.906,1602.71,68.0,14.0,0.0,0.02,6
46,-0.604,-2.946,1189.62,46.86,11.0,0.0,3.85,6
47,0.727,3.136,1030.85,68.31,22.0,0.0,0.0,6
48,0.93,2.611,453.18,50.12,26.0,0.0,1.0,6
49,0.057,0.354,110.98,13.49,60.0,1.0,3.8,6
50,0.201,2.056,1474.76,53.61,3.0,0.0,3.7,7
51,-0.602,-0.619,1053.72,98.63,39.0,0.0,0.48,7
52,-1.097,-0.396,971.74,47.6,31.0,1.0,4.02,7
53,1.759,2.335,725.92,79.25,18.0,1.0,1.78,7
54,-0.326,-1.657,698.77,84.25,30.0,0.0,0.0,7
55,1.246,-1.325,256.95,19.44,7.0,1.0,2.75,7
56,-1.123,0.097,157.48,16.99,24.0,1.0,0.83,7
57,-0.658,-2.472,138.07,6.34,4.0,0.0,999.9,7
58,-1.172,-2.494,103.54,10.37,5.0,1.0,0.0,7
59,-0.481,-1.191,34.73,2.8,25.0,0.0,23.59,7
60,0.269,2.68,4574.89,81.59,13.0,0.0,0.53,8
61,-0.572,-0.467,2793.72,496.15,49.0,0.0,0.27,8
62,0.327,-0.595,2308.6,57.57,12.0,0.0,0.75,8
63,-0.693,1.599,237.39,12.64,10.0,1.0,0.99,8
64,-0.524,2.205,97.79,4.83,6.0,1.0,0.0,8
65,0.214,-2.634,34.07,5.21,6.0,0.0,0.0,8
66,0.263,-2.977,2391.55,106.84,27.0,0.0,0.0,9
67,-0.274,-2.904,148.26,20.31,22.0,0.0,0.0,9
68,-2.205,-0.858,276.76,20.5,6.0,0.0,0.55,10
69,-1.197,1.534,248.27,13.93,9.0,0.0,0.08,10
70,0.297,-1.739,132.13,13.47,11.0,0.0,3.81,10
71,-0.941,-2.486,31.29,0.0,5.0,0.0,999.9,10
72,-0.521,-1.858,2017.32,123.1,26.0,0.0,0.25,11
73,-0.252,1.069,1379.93,148.91,25.0,0.0,0.0,11
74,0.202,-2.907,1096.1,24.59,18.0,0.0,0.03,11
75,-0.406,-2.498,1068.11,110.55,41.0,0.0,1.08,11
76,0.603,0.098,229.1,31.54,18.0,0.0,1.29,11
77,-0.826,-2.368,216.06,12.78,49.0,1.0,1.47,11
78,1.3,-0.637,55.35,8.94,15.0,0.0,0.0,11
79,-0.748,1.166,26.69,2.04,15.0,0.0,999.9,11
80,-0.53,2.679,2614.71,64.42,5.0,0.0,999.9,12
81,0.965,0.399,1529.47,206.66,34.0,0.0,0.54,12
82,-0.35,-0.292,437.15,40.41,28.0,0.0,0.15,12
83,0.017,-0.052,248.76,19.98,33.0,1.0,0.0,12
84,-0.396,0.234,143.44,18.74,29.0,0.0,0.0,12
85,0.5,0.911,129.72,13.19,14.0,0.0,0.6,12
86,-0.092,-0.873,114.08,21.54,23.0,0.0,0.31,12
87,1.694,-0.283,64.16,10.74,9.0,0.0,0.65,12
88,0.692,0.078,58.63,7.15,33.0,0.0,999.9,12
89,-0.265,0.497,4541.85,188.15,41.0,0.0,4.52,13
90,0.319,-2.546,2762.26,228.5,36.0,0.0,0.05,13
91,-0.333,-2.707,2547.89,109.78,34.0,0.0,0.01,13
92,0.026,-0.179,41.17,6.49,9.0,0.0,2.77,13
93,0.196,-3.04,26.92,3.46,21.0,0.0,0.0,13
94,0.289,1.508,3590.63,502.1,47.0,0.0,1.17,14
95,-0.217,-1.633,2404.68,409.42,32.0,0.0,0.19,14
96,0.096,2.305,1062.07,39.87,17.0,0.0,1.08,14
97,-0.503,-0.927,819.03,24.16,2.0,0.0,999.9,14
98,-1.868,-1.895,514.06,0.0,1.0,0.0,999.9,14
99,1.558,-1.047,505.51,39.69,22.0,0.0,0.49,14
100,0.368,1.012,2262.24,102.48,42.0,0.0,0.37,15
101,-0.215,-2.552,1691.52,67.08,28.0,1.0,0.02,15
102,0.627,-0.32,1509.57,185.77,30.0,1.0,1.19,15
103,-1.167,-2.129,1215.79,117.91,36.0,0.0,0.7,15
104,-0.77,3.053,783.95,131.88,33.0,0.0,3.39,15
