,eta,phi,PT,jmass,ntrk,btag,hadem
0,-0.815,2.265,1129.67,57.02,18.0,0.0,2.44
1,-1.856,-0.756,890.68,61.68,25.0,0.0,0.02
2,1.407,-1.439,786.18,64.88,22.0,0.0,0.34
3,0.204,1.575,734.05,72.23,19.0,0.0,0.89
4,-0.353,1.231,116.95,15.05,12.0,0.0,0.15
5,1.356,-0.944,104.79,12.97,20.0,0.0,12.01
6,0.415,-2.038,2774.76,96.74,21.0,1.0,0.38
7,-0.237,1.181,1783.35,65.63,15.0,0.0,1.24
8,-0.975,0.814,1127.84,32.25,1.0,0.0,1096.39
9,0.508,2.747,104.24,16.63,11.0,0.0,0.48
10,-0.018,2.058,37.95,7.53,6.0,0.0,3.33
11,1.106,2.552,2095.76,123.14,28.0,0.0,0.2
12,-0.848,0.069,1873.45,116.9,48.0,0.0,1.09
13,-1.002,-1.578,1396.1,73.01,20.0,0.0,0.12
14,-1.301,-2.272,79.06,15.67,9.0,0.0,0.61
15,-1.308,0.397,28.4,5.88,13.0,0.0,0.0
16,0.206,1.613,1812.03,43.99,17.0,0.0,0.84
17,-0.024,2.63,1538.91,78.61,34.0,0.0,0.54
18,-0.876,-0.41,1201.82,57.46,19.0,1.0,0.07
19,0.836,-1.869,820.19,76.72,30.0,0.0,2.0
20,-0.128,-1.085,710.19,68.88,13.0,0.0,36.29
21,0.105,-0.303,615.18,68.8,24.0,0.0,0.11
22,-0.757,-1.808,567.71,52.25,19.0,0.0,0.0
23,0.604,2.782,182.49,35.07,20.0,0.0,0.69
24,1.704,-2.011,97.1,18.7,9.0,0.0,1.87
25,-0.314,2.136,96.26,9.17,15.0,0.0,0.46
26,-1.98,1.709,51.2,8.62,10.0,0.0,16.65
27,-0.693,-1.135,47.21,5.75,13.0,0.0,0.86
28,-1.612,0.767,22.47,6.45,8.0,0.0,0.0
29,0.234,-2.605,1750.23,98.4,24.0,0.0,0.07
30,1.181,1.423,1419.38,53.38,8.0,0.0,76.95
31,-0.704,2.995,749.66,67.03,45.0,0.0,0.46
32,-1.132,2.858,745.81,116.28,41.0,0.0,0.34
33,-0.083,-0.366,371.31,23.29,15.0,0.0,0.0
34,-1.284,1.023,135.53,10.47,7.0,0.0,0.3
35,-1.646,3.006,58.34,4.75,4.0,0.0,0.3
36,-1.15,2.414,36.16,4.52,18.0,0.0,1.19
37,-0.033,1.439,35.84,7.98,5.0,0.0,0.91
38,-1.502,-0.627,27.84,6.13,9.0,0.0,0.83
39,-0.25,-2.06,27.52,5.47,8.0,0.0,999.9
40,-1.806,1.779,26.1,5.95,6.0,0.0,0.0
41,-1.947,0.319,25.21,6.0,6.0,0.0,1.53
42,2.092,-2.172,928.26,23.36,8.0,0.0,0.01
43,0.118,-2.267,522.75,78.75,30.0,0.0,0.88
44,-2.592,-0.095,446.63,12.21,1.0,0.0,3.45
45,1.036,0.408,440.98,64.43,22.0,0.0,0.18
46,-2.496,1.003,90.58,10.45,5.0,0.0,4.23
47,-0.199,2.873,53.59,10.35,8.0,0.0,1.63
