,eta,phi,PT,jmass,ntrk,btag,hadem,event#
0,-0.673,1.929,1957.99,101.86,27.0,1.0,2.0,0
1,-0.806,-1.698,689.45,52.21,25.0,0.0,1.26,0
2,2.129,-1.461,542.8,53.05,11.0,0.0,0.66,0
3,-0.015,-0.687,469.12,16.4,7.0,0.0,2.21,0
4,-1.458,-1.181,314.98,49.83,34.0,0.0,0.44,0
5,-1.262,-2.15,172.62,30.75,18.0,0.0,1.18,0
6,-0.169,0.661,154.84,34.1,13.0,0.0,2.51,0
7,-0.663,1.125,152.25,24.85,28.0,0.0,0.06,0
8,0.664,1.716,93.65,12.19,11.0,0.0,1.09,0
9,-1.448,2.774,91.68,19.28,15.0,0.0,2.25,0
10,-1.392,-2.852,64.63,15.02,14.0,0.0,2.96,0
11,-0.313,2.565,43.63,9.14,10.0,0.0,0.51,0
12,0.73,2.355,39.76,7.22,9.0,0.0,2.67,0
13,-0.441,0.139,3690.35,272.37,82.0,0.0,0.14,1
14,0.222,-2.984,2641.0,381.14,35.0,0.0,0.06,1
15,0.469,-2.39,798.99,101.88,44.0,0.0,0.36,1
16,-0.552,2.637,566.01,41.93,24.0,0.0,0.36,1
17,-1.625,1.21,94.89,10.29,8.0,0.0,2.04,1
18,-1.086,0.422,1535.64,72.59,11.0,1.0,3.27,2
19,-0.756,1.287,138.94,14.05,13.0,0.0,0.18,2
20,-1.454,0.758,70.26,10.16,12.0,0.0,0.34,2
21,-0.407,-1.764,1561.38,85.09,29.0,0.0,0.69,3
22,-0.882,1.95,1153.49,154.24,26.0,0.0,0.37,3
23,1.198,-0.725,429.72,24.84,14.0,0.0,0.14,3
24,-0.755,-1.203,131.79,23.12,20.0,0.0,1.63,3
25,0.34,0.843,55.39,10.34,7.0,0.0,999.9,3
26,0.66,-2.436,37.14,8.1,12.0,0.0,0.0,3
27,2.948,2.12,33.93,4.83,0.0,0.0,0.86,3
28,-0.98,-0.58,25.8,4.61,4.0,0.0,0.97,3
29,-1.724,1.753,25.19,4.97,4.0,0.0,0.18,3
30,1.046,-0.051,1523.61,72.74,31.0,0.0,0.02,4
31,-1.404,0.617,1231.16,73.07,26.0,0.0,0.45,4
32,0.195,-2.795,1001.87,69.16,14.0,0.0,0.63,4
33,-0.442,-3.111,940.93,168.69,26.0,0.0,0.91,4
34,0.486,2.722,444.41,20.47,13.0,0.0,0.05,4
35,0.464,-2.059,384.81,24.34,9.0,0.0,0.09,4
36,-0.724,3.131,2186.81,174.78,22.0,0.0,0.11,5
37,-0.782,-0.117,1792.4,60.84,29.0,0.0,1.31,5
38,0.834,0.134,1580.21,0.0,0.0,0.0,999.9,5
39,-0.529,2.203,212.23,25.14,17.0,0.0,0.45,5
40,-0.623,-2.296,184.36,24.07,10.0,0.0,0.28,5
41,1.495,-3.129,127.3,20.91,17.0,0.0,1.63,5
42,-0.271,2.664,1667.97,121.25,23.0,0.0,0.83,6
43,-0.752,-0.097,1049.45,-0.0,0.0,0.0,999.9,6
44,1.666,-0.961,595.96,35.83,19.0,0.0,1.39,6
45,0.257,2.231,2111.09,94.96,20.0,0.0,0.95,7
