,eta,phi,PT,jmass,ntrk,btag,hadem,event#
0,1.801,1.249,565.48,17.81,-1.0,0.0,12.03,1
1,-0.301,0.32,1320.72,86.02,-1.0,0.0,12.32,21
2,-0.881,0.293,82.7,9.9,1.0,0.0,0.83,23
3,-1.105,-0.132,35.72,7.54,1.0,0.0,0.0,23
4,-0.087,-1.459,2590.17,114.89,1.0,0.0,1.53,29
5,-2.237,-0.416,439.27,39.44,1.0,0.0,5.84,31
6,0.775,-1.494,765.98,4.02,1.0,0.0,0.0,33
7,-0.606,-2.135,423.79,0.14,1.0,0.0,999.9,34
8,0.011,-0.809,1928.54,179.29,1.0,0.0,1.52,35
9,-0.85,-0.405,1588.4,61.8,-1.0,0.0,1.6,37
10,-1.161,-0.091,48.64,3.53,-1.0,0.0,0.0,37
11,-0.885,2.967,720.99,2.45,1.0,0.0,0.0,41
12,0.498,2.639,713.97,64.12,-1.0,0.0,0.09,52
13,1.713,-2.413,122.53,5.06,1.0,0.0,999.9,56
14,0.176,2.217,2731.86,45.06,-1.0,0.0,0.0,76
15,0.077,2.164,518.44,15.98,1.0,0.0,0.0,94
16,-0.425,2.016,558.91,59.35,1.0,0.0,1.6,104
17,-0.669,2.424,30.92,3.3,1.0,0.0,999.9,104
18,-1.18,-3.002,32.66,0.8,-1.0,0.0,0.0,114
19,1.261,-1.055,609.76,23.12,1.0,0.0,0.0,130
20,1.113,0.121,392.0,29.02,1.0,0.0,0.42,134
21,0.324,-1.618,2569.97,326.21,-1.0,0.0,0.75,144
22,0.795,1.162,1326.69,4.4,-1.0,0.0,0.0,146
23,-1.331,-0.319,774.66,4.68,1.0,0.0,0.0,146
24,-0.364,1.387,633.98,70.88,1.0,0.0,4.59,154
25,-0.916,1.761,1520.95,67.72,-1.0,0.0,0.04,163
26,-0.816,1.675,27.67,4.56,1.0,0.0,0.0,168
27,1.396,2.902,123.22,10.37,1.0,0.0,0.0,169
28,0.113,-1.891,420.31,5.1,-1.0,0.0,0.0,187
29,-0.246,2.203,286.32,21.19,-1.0,0.0,0.1,211
30,0.05,3.116,398.45,62.14,1.0,0.0,0.4,215
31,0.445,2.119,1706.3,138.95,1.0,0.0,3.33,220
32,-1.147,-0.927,258.08,16.24,-1.0,0.0,3.02,224
33,1.101,-2.931,43.81,5.04,1.0,0.0,3.93,233
34,-0.73,0.327,362.52,61.56,-1.0,0.0,1.81,234
35,-0.369,0.368,901.78,9.6,-1.0,0.0,999.9,238
36,-0.096,-3.137,1413.36,28.03,-1.0,0.0,0.12,246
37,1.811,0.207,71.9,11.36,1.0,0.0,20.97,254
38,0.147,-1.553,2081.84,81.63,1.0,0.0,15.57,262
39,0.51,-2.186,235.29,0.11,-1.0,0.0,999.9,267
40,0.323,-0.732,1799.76,160.65,-1.0,0.0,0.54,275
41,0.029,0.27,1949.68,14.79,-1.0,0.0,0.0,279
42,1.17,-0.038,1763.92,85.34,1.0,0.0,17.94,279
43,1.416,-1.11,239.91,25.7,-1.0,0.0,0.0,280
44,1.267,-2.906,333.56,51.61,-1.0,0.0,3.45,286
45,-1.473,0.661,1107.07,55.45,-1.0,0.0,0.09,287
46,-0.162,-1.726,1767.51,101.71,1.0,0.0,8.09,296
47,0.026,0.789,294.27,21.0,1.0,0.0,0.0,314
48,1.293,0.824,293.0,13.74,-1.0,0.0,0.08,318
49,-0.116,-1.598,24.0,2.25,1.0,0.0,2.19,327
