,eta,phi,PT,jmass,ntrk,btag,hadem
0,1.742,1.733,1323.56,196.31,26.0,0.0,1.65
1,-1.924,-1.154,1151.54,41.39,18.0,0.0,0.02
2,-1.089,-2.585,211.04,16.65,13.0,0.0,0.11
3,-0.254,2.83,84.87,12.66,14.0,0.0,4.8
4,2.213,1.664,33.71,3.88,19.0,0.0,3.16
5,0.573,-0.669,2294.89,62.39,21.0,0.0,0.33
6,0.232,2.574,1295.58,43.27,16.0,0.0,0.83
7,0.145,1.726,1208.06,87.77,21.0,0.0,4.08
8,-0.325,-1.39,982.84,120.41,42.0,0.0,1.63
9,-1.299,2.642,742.81,94.5,22.0,0.0,0.92
10,0.444,-1.313,42.82,8.66,11.0,0.0,999.9
11,-0.361,-0.488,1699.59,74.33,49.0,0.0,0.04
12,-0.028,-0.2,1674.21,119.44,49.0,0.0,0.8
13,-0.008,-3.138,583.6,79.16,62.0,1.0,0.53
14,-0.713,-2.967,401.96,42.29,22.0,0.0,0.76
15,0.048,1.133,392.45,16.92,11.0,0.0,5.0
16,0.651,-2.485,195.77,21.95,14.0,1.0,0.0
17,-0.449,-2.523,72.25,5.46,12.0,0.0,0.12
18,-0.61,2.804,58.65,6.51,30.0,0.0,0.58
19,0.417,-2.892,53.44,4.61,24.0,1.0,0.0
20,-2.173,1.138,42.61,8.32,10.0,0.0,2.49
21,-1.617,0.897,40.59,8.05,11.0,0.0,999.9
22,1.268,-1.033,1095.34,154.14,34.0,1.0,0.69
23,-0.797,0.204,529.62,27.84,11.0,0.0,0.19
24,-1.86,1.029,97.27,9.09,9.0,0.0,0.05
25,-3.25,-2.289,87.31,12.66,0.0,0.0,4.61
26,-1.477,-1.722,49.38,5.81,7.0,0.0,1.01
27,-0.06,2.787,2353.15,322.07,37.0,0.0,1.63
28,-0.132,-1.199,2275.83,241.96,53.0,0.0,0.51
29,-0.975,1.299,1200.46,220.68,36.0,1.0,2.01
30,-0.639,2.332,710.95,60.83,29.0,0.0,3.45
31,1.016,-0.14,531.16,94.19,34.0,0.0,2.75
32,0.311,0.02,330.54,27.84,15.0,1.0,7.63
33,-0.212,0.765,157.19,30.38,22.0,0.0,1.03
34,1.219,-0.891,96.77,8.49,9.0,0.0,5.07
35,0.289,-0.722,92.84,15.17,24.0,0.0,0.0
36,-0.319,-0.613,74.35,12.3,20.0,0.0,3.04
37,0.149,-2.994,33.07,6.96,26.0,0.0,2.48
38,-0.173,0.197,25.39,5.32,15.0,1.0,0.93
39,-0.246,-0.703,2270.28,296.47,33.0,0.0,1.31
40,-1.343,1.7,794.7,20.5,10.0,0.0,0.0
41,-0.903,-1.505,2440.22,163.34,31.0,0.0,0.0
42,0.249,1.789,1800.97,26.64,9.0,1.0,0.0
43,1.728,-1.58,247.87,23.91,11.0,0.0,3.91
44,-1.553,0.796,88.1,19.9,12.0,0.0,1.48
45,-0.391,-2.035,3489.07,77.42,21.0,0.0,0.0
46,0.321,1.428,3056.98,238.36,59.0,1.0,1.61
47,1.045,0.45,683.56,82.38,21.0,0.0,0.7
48,1.41,-0.511,512.12,62.98,21.0,0.0,0.24
49,1.461,0.019,97.03,6.8,12.0,0.0,0.0
50,-0.918,3.083,50.85,7.26,7.0,0.0,0.15
51,-1.397,-2.821,33.62,5.82,4.0,0.0,0.0
52,-0.244,3.104,2436.61,95.61,11.0,0.0,10.45
53,0.622,0.322,2241.96,359.62,43.0,1.0,0.46
54,0.975,-0.248,584.01,104.27,33.0,1.0,0.36
55,-0.141,-1.45,424.07,78.23,24.0,1.0,0.64
56,0.984,2.219,417.09,25.21,4.0,0.0,7.1
57,-1.095,-1.082,367.87,27.89,14.0,0.0,0.58
58,0.662,-0.783,73.89,18.75,21.0,0.0,2.62
59,-0.608,-0.673,45.72,6.52,6.0,0.0,0.14
60,-0.51,-1.749,44.83,7.71,18.0,1.0,0.0
61,-0.257,-2.503,30.65,5.73,9.0,0.0,999.9
62,0.664,-2.922,1679.09,68.58,16.0,0.0,0.03
63,-0.62,0.717,1083.78,25.97,17.0,0.0,1.89
64,-0.885,-1.112,962.93,35.73,20.0,0.0,0.09
65,0.52,2.686,718.32,62.9,15.0,0.0,0.42
66,0.554,-0.86,501.34,12.07,4.0,0.0,0.12
67,-1.031,0.448,324.33,50.46,30.0,1.0,1.29
68,1.249,-1.579,83.97,13.25,14.0,0.0,0.61
69,-1.207,0.841,32.78,4.94,18.0,0.0,0.73
70,-2.747,-0.127,27.97,5.3,0.0,0.0,10.02
71,-0.062,1.748,1400.3,166.93,53.0,0.0,0.35
72,0.755,-1.874,1207.77,148.88,17.0,1.0,4.01
73,0.534,2.946,437.76,43.27,25.0,0.0,1.86
74,-1.181,-0.577,387.27,54.88,18.0,1.0,1.08
75,0.557,-0.058,304.94,22.19,12.0,0.0,0.25
76,-0.086,2.622,293.27,17.74,19.0,0.0,1.38
77,-1.793,-0.352,236.8,60.18,32.0,0.0,0.52
78,0.088,-0.553,121.38,6.93,2.0,0.0,6.54
79,-0.455,0.66,102.73,11.62,11.0,1.0,1.17
80,0.958,2.793,86.94,7.16,26.0,0.0,0.09
81,-1.592,-0.91,86.94,8.55,28.0,0.0,1.33
82,-3.232,-0.435,68.45,6.38,0.0,0.0,999.9
83,-2.368,-0.35,49.4,6.06,10.0,0.0,1.26
84,-1.878,-0.412,960.7,130.16,38.0,0.0,1.97
