,eta,phi,PT,jmass,ntrk,btag,hadem
0,0.416,-0.376,3492.77,291.99,76.0,0.0,0.71
1,-1.291,2.746,1949.67,25.11,7.0,0.0,0.0
2,0.291,1.766,781.4,127.0,32.0,0.0,0.45
3,1.57,2.338,246.19,19.65,13.0,0.0,0.0
4,1.495,-0.618,76.51,10.26,9.0,0.0,0.21
5,0.509,2.917,76.25,8.25,13.0,1.0,1.32
6,1.737,1.511,43.14,1.84,1.0,0.0,0.19
7,0.318,2.323,22.95,4.62,19.0,0.0,999.9
8,0.075,0.813,3041.34,161.71,19.0,0.0,1.5
9,0.335,-3.129,2257.92,302.86,68.0,0.0,0.36
10,-0.179,-2.67,1188.85,133.98,34.0,0.0,1.05
11,-1.062,0.148,1141.73,33.96,14.0,0.0,0.01
12,0.106,-1.265,1023.29,110.57,21.0,1.0,0.79
13,0.565,-2.759,793.04,35.2,67.0,0.0,0.03
14,-0.464,1.23,48.85,7.24,8.0,0.0,0.32
15,-0.078,-0.811,38.5,9.28,16.0,1.0,1.77
16,-0.457,-1.279,3631.51,106.77,3.0,0.0,1.98
17,0.553,1.707,3074.47,73.62,18.0,0.0,0.06
18,-0.407,2.438,1522.59,74.59,23.0,0.0,0.0
19,0.275,-0.209,2688.36,442.75,68.0,0.0,1.44
20,-0.325,2.766,1599.7,60.78,12.0,1.0,144.14
21,0.618,2.508,1461.36,57.43,24.0,0.0,0.44
22,-1.26,-3.015,1175.51,178.1,32.0,0.0,0.31
23,0.795,-0.676,537.6,85.21,21.0,1.0,0.96
24,-0.888,-0.27,401.73,56.86,21.0,0.0,0.34
25,-0.436,-1.892,396.54,53.92,21.0,0.0,2.26
26,0.052,-0.571,172.52,21.25,45.0,0.0,0.21
27,0.204,1.34,170.36,24.84,19.0,0.0,2.14
28,-0.75,1.164,86.44,18.93,11.0,0.0,1.57
29,0.501,1.801,29.83,6.47,8.0,0.0,0.47
30,-0.649,0.291,28.18,6.62,8.0,0.0,1.26
31,-0.372,-1.386,27.09,3.6,15.0,0.0,0.0
32,-0.257,-0.075,25.98,3.08,26.0,1.0,2.36
33,-0.38,-2.925,23.28,5.33,8.0,0.0,0.0
34,-0.058,-1.53,3642.29,250.13,29.0,0.0,0.74
35,0.334,1.951,3167.3,140.45,36.0,0.0,0.01
36,-0.054,1.619,1264.42,34.29,28.0,1.0,0.4
37,0.065,-0.084,168.7,24.93,22.0,0.0,0.09
38,1.253,3.009,58.2,9.71,11.0,0.0,0.83
39,0.792,2.199,35.07,6.76,15.0,0.0,3.67
40,-0.363,0.598,3210.67,298.61,54.0,0.0,0.16
41,0.449,-1.883,2830.43,46.49,29.0,0.0,0.0
42,-0.26,1.994,1041.37,54.71,28.0,0.0,0.0
43,-0.231,-2.805,829.58,96.13,25.0,0.0,0.39
44,-0.919,3.043,705.9,61.65,32.0,0.0,0.16
45,2.209,0.777,224.01,21.86,17.0,1.0,6.63
46,-1.832,1.41,42.6,6.44,7.0,0.0,1.62
47,-0.508,-0.903,2369.1,73.4,26.0,0.0,0.01
48,-0.028,2.132,2227.56,105.07,11.0,0.0,1.51
49,0.139,-0.149,1292.89,105.93,27.0,0.0,0.14
50,0.68,-2.222,839.77,31.78,11.0,0.0,1.1
51,-0.097,-1.71,651.24,30.58,12.0,0.0,24.02
52,1.338,1.969,183.45,14.73,14.0,1.0,0.46
53,-0.901,1.694,121.49,21.09,15.0,0.0,2.2
54,1.746,-1.856,108.33,19.87,13.0,0.0,0.56
55,-0.123,0.814,29.46,6.01,7.0,0.0,1.29
56,0.305,0.572,4336.27,594.98,75.0,0.0,0.06
57,-0.378,-2.543,3807.63,761.66,51.0,0.0,1.08
58,-0.123,0.805,768.4,55.01,54.0,1.0,0.45
59,0.449,1.47,158.67,22.28,8.0,1.0,0.14
60,1.883,-2.515,143.42,12.11,17.0,0.0,0.35
61,-0.056,1.857,71.94,5.69,5.0,0.0,7.66
62,0.112,-2.804,51.06,3.79,19.0,1.0,0.0
63,-1.266,-1.312,31.08,5.91,7.0,0.0,1.08
64,0.461,2.421,28.34,7.17,5.0,0.0,0.0
65,0.339,1.243,2405.25,283.83,63.0,0.0,0.19
66,-0.625,-2.155,1615.8,28.4,4.0,0.0,999.9
67,-0.205,1.981,36.42,6.29,7.0,0.0,3.03
68,0.4,0.542,23.8,6.74,8.0,0.0,0.0
69,0.0,-2.942,4935.17,223.42,32.0,0.0,1.38
70,-0.465,0.248,2594.03,76.62,23.0,0.0,0.0
71,-0.33,-0.675,1154.19,172.31,34.0,0.0,0.62
72,0.854,0.886,962.98,26.08,25.0,0.0,0.0
73,0.681,1.293,408.02,28.78,30.0,0.0,3.68
74,1.664,0.609,53.5,9.16,9.0,0.0,999.9
75,-0.236,1.268,4584.01,201.73,23.0,0.0,4.2
76,0.461,-1.878,4102.75,183.5,42.0,0.0,0.64
77,-1.048,-1.954,301.26,45.2,17.0,0.0,0.65
78,-1.951,-2.527,155.16,12.12,6.0,0.0,0.09
79,0.223,-1.151,108.57,14.1,14.0,0.0,0.0
80,-0.103,3.056,4298.27,128.76,19.0,0.0,0.6
81,-0.127,-0.936,1868.63,85.67,13.0,0.0,1.92
82,1.47,1.157,866.08,5.75,2.0,0.0,999.9
83,0.116,-2.964,2155.32,446.11,65.0,0.0,0.2
84,-1.171,1.355,1073.07,139.88,38.0,1.0,0.32
85,1.094,0.094,707.38,63.18,16.0,0.0,0.6
86,1.963,2.524,293.7,14.74,5.0,0.0,3.41
87,-0.392,-2.226,55.23,0.11,2.0,0.0,999.9
88,0.385,-2.926,2166.47,-0.0,0.0,0.0,999.9
89,-0.812,0.949,1694.72,0.0,0.0,1.0,999.9
90,-0.181,-1.061,1321.66,30.75,12.0,0.0,0.07
91,0.278,1.316,300.13,21.16,9.0,0.0,0.54
92,1.203,-0.472,222.24,36.75,14.0,0.0,1.07
93,-0.32,2.603,3532.78,65.44,12.0,0.0,0.0
94,-0.068,-0.018,1946.09,50.35,17.0,1.0,1.66
95,-0.483,-0.384,696.16,26.01,25.0,0.0,0.63
96,-0.987,-1.415,431.17,15.17,8.0,0.0,0.0
97,0.773,-0.199,42.61,3.69,4.0,0.0,1.46
98,0.572,-0.568,2173.53,71.67,15.0,0.0,4.84
99,0.432,1.39,2003.91,71.0,20.0,1.0,0.0
100,-0.212,-2.102,1469.69,182.56,38.0,0.0,0.59
101,-0.899,-3.01,1323.19,45.85,11.0,0.0,2.15
102,1.235,-0.094,120.13,0.0,1.0,0.0,999.9
103,0.638,1.171,1873.96,262.56,53.0,0.0,0.87
104,0.419,-2.976,1588.65,179.2,40.0,0.0,0.06
