,eta,phi,PT,jmass,ntrk,btag,hadem
0,-0.096,2.679,1836.94,266.8,1.0,0.0,1.55
1,1.089,-0.869,621.93,21.9,-1.0,0.0,0.24
2,0.392,-0.675,895.82,147.02,1.0,0.0,0.44
3,-0.957,1.21,1007.09,160.12,1.0,0.0,1.51
4,1.152,-1.635,108.51,6.4,-1.0,0.0,0.0
5,-0.596,1.378,1850.63,53.33,1.0,0.0,0.0
6,1.477,2.862,814.75,43.83,-1.0,0.0,0.07
7,1.346,-2.957,721.59,70.14,1.0,0.0,0.47
8,-1.943,-1.635,214.11,4.77,-1.0,0.0,0.0
9,-0.141,-0.418,589.3,57.62,1.0,0.0,0.28
10,-1.292,1.835,676.0,111.03,-1.0,0.0,0.09
11,-1.724,1.587,73.07,5.34,-1.0,0.0,999.9
12,0.3,-1.882,1367.12,15.3,-1.0,0.0,999.9
13,0.828,-1.467,222.0,26.33,1.0,0.0,2.29
14,-1.334,0.933,105.85,20.74,-1.0,0.0,0.62
15,0.138,1.355,1923.01,182.22,1.0,0.0,0.0
16,-1.818,1.197,933.21,16.29,1.0,0.0,8.41
17,-0.529,1.666,1319.69,50.6,-1.0,0.0,0.15
18,-3.474,-0.453,58.3,7.56,1.0,0.0,1.4
19,0.925,0.573,565.94,58.54,1.0,0.0,4.7
20,-0.501,-2.268,193.9,5.82,1.0,0.0,999.9
21,-0.35,0.144,349.01,2.82,-1.0,0.0,0.39
22,2.379,-0.783,31.11,5.82,1.0,0.0,1.3
23,-1.083,-0.252,218.23,6.58,1.0,0.0,0.35
24,0.305,-2.076,26.6,5.36,1.0,0.0,999.9
25,0.04,2.69,1371.48,85.96,1.0,0.0,0.18
26,0.823,-1.5,1521.81,188.51,-1.0,0.0,1.34
27,0.641,0.097,91.55,11.89,-1.0,0.0,5.53
28,-0.352,-1.007,1452.83,136.9,1.0,0.0,0.27
29,1.57,-1.297,992.24,127.19,-1.0,0.0,1.25
30,1.941,-1.597,129.47,15.38,-1.0,0.0,0.76
31,-0.03,-2.468,1927.93,8.05,-1.0,0.0,999.9
32,0.241,2.923,2085.48,364.56,-1.0,0.0,0.25
33,-0.512,3.038,2098.03,61.99,-1.0,0.0,0.0
34,1.159,1.896,962.09,54.46,1.0,0.0,0.02
35,0.274,-0.6,67.25,12.33,-1.0,0.0,1.25
36,-1.0,-3.081,252.08,2.37,1.0,0.0,0.0
37,1.352,-2.775,35.96,2.46,1.0,0.0,0.0
38,0.037,1.443,59.18,8.46,-1.0,0.0,0.79
