,eta,phi,PT,jmass,ntrk,btag,hadem
0,-0.205,1.203,2146.7,156.46,25.0,0.0,7.3
1,1.946,1.427,710.82,20.8,10.0,0.0,0.21
2,-0.291,1.681,36.9,3.51,15.0,1.0,0.0
3,1.523,2.245,33.89,5.87,7.0,0.0,999.9
4,0.433,1.073,33.6,5.69,8.0,1.0,999.9
5,-0.942,2.728,1969.74,246.19,62.0,0.0,1.31
6,0.725,-0.316,417.15,38.58,16.0,1.0,5.61
7,0.665,1.28,357.83,61.85,20.0,1.0,0.4
8,0.014,-1.729,287.19,14.99,12.0,1.0,3.03
9,1.333,0.138,62.51,10.63,9.0,1.0,0.35
10,1.413,-0.637,43.01,4.4,6.0,0.0,3.79
11,0.611,2.124,27.48,6.12,5.0,0.0,0.0
12,-0.416,-1.326,23.33,3.43,4.0,0.0,0.0
13,-0.06,0.54,2219.08,347.4,68.0,0.0,0.44
14,0.54,-0.554,1926.8,60.96,12.0,0.0,3.98
15,0.648,-3.1,1790.52,181.22,38.0,0.0,0.98
16,-1.424,-3.051,1287.05,71.85,20.0,0.0,1.86
17,1.026,0.151,102.57,13.1,17.0,1.0,0.0
18,0.725,-2.163,66.76,10.13,8.0,0.0,1.28
19,-0.116,1.096,48.06,8.53,38.0,1.0,999.9
20,0.669,-0.079,2282.3,242.93,64.0,0.0,1.41
21,0.633,2.842,1554.22,49.44,18.0,0.0,0.45
22,-0.486,-2.036,1223.28,119.28,27.0,0.0,1.12
23,-1.535,1.685,783.31,78.39,21.0,0.0,0.91
24,-0.36,-1.502,455.64,46.3,29.0,0.0,0.9
25,0.709,2.336,227.19,0.0,7.0,0.0,999.9
26,0.299,-2.87,40.34,7.24,7.0,0.0,1.57
27,-1.483,-2.264,22.65,1.6,1.0,0.0,0.0
28,1.037,-0.031,1620.21,74.66,24.0,0.0,0.82
29,-0.869,-0.992,1196.59,149.39,48.0,0.0,0.58
30,-1.296,-2.759,838.92,92.28,21.0,0.0,0.03
31,-1.204,2.271,816.2,101.08,37.0,0.0,1.31
32,0.921,-3.014,698.54,120.89,10.0,1.0,0.09
33,0.74,1.602,598.43,109.39,19.0,0.0,0.0
34,1.46,2.23,359.48,44.21,25.0,0.0,0.88
35,-0.474,2.672,81.89,13.65,7.0,0.0,2.76
36,-0.747,-1.428,30.18,5.78,28.0,0.0,0.82
37,0.733,2.073,2372.32,49.73,11.0,0.0,0.05
38,0.042,-0.407,2082.63,27.56,2.0,0.0,999.9
39,0.081,-2.21,1050.23,75.79,13.0,1.0,3.19
40,-1.656,-0.832,817.7,25.36,6.0,0.0,0.0
41,-2.226,-2.989,72.73,7.22,7.0,0.0,2.15
42,1.271,1.362,46.63,9.34,7.0,0.0,8.4
43,-0.431,0.607,3020.79,39.95,4.0,0.0,2801.76
44,0.683,-3.026,1421.52,132.78,38.0,0.0,0.1
45,-0.249,-1.562,1374.32,38.88,15.0,1.0,0.17
46,-0.702,3.076,792.61,29.52,11.0,0.0,999.9
47,-0.489,-2.661,377.74,30.96,17.0,0.0,0.41
48,1.52,-0.7,181.93,15.84,13.0,0.0,0.18
49,0.129,1.884,178.27,19.11,17.0,0.0,0.43
50,0.086,2.418,145.3,13.32,18.0,0.0,0.89
51,0.276,2.684,3506.7,126.96,18.0,0.0,0.74
52,-0.244,-0.869,1184.8,6.9,3.0,0.0,999.9
53,-0.783,-0.611,1047.96,0.14,1.0,0.0,999.9
54,0.02,1.583,661.87,27.37,17.0,0.0,0.22
55,-0.744,0.318,581.72,90.26,23.0,0.0,0.01
56,0.624,1.866,183.69,19.71,9.0,0.0,0.29
57,0.35,2.233,177.18,16.23,21.0,0.0,0.0
58,1.784,2.023,71.64,9.91,14.0,0.0,0.05
59,1.115,1.547,59.27,7.21,9.0,0.0,0.0
60,-0.203,-1.338,4696.18,148.18,27.0,0.0,0.88
61,-0.093,1.943,3711.42,-0.0,1.0,1.0,999.9
62,0.793,1.441,1308.52,85.25,34.0,0.0,0.17
63,0.537,1.06,41.06,4.65,23.0,1.0,0.24
64,0.155,-2.142,2893.12,422.33,31.0,0.0,0.02
65,0.058,0.504,1111.48,59.06,35.0,0.0,0.04
66,1.261,1.564,1005.1,76.04,30.0,0.0,3.88
67,-1.551,0.692,693.69,27.1,10.0,0.0,0.02
68,-0.65,2.648,244.74,36.75,24.0,0.0,0.51
69,-0.424,-0.463,111.39,11.83,12.0,0.0,0.87
70,-0.285,2.409,73.38,9.21,22.0,0.0,0.0
71,1.072,-2.58,64.19,7.65,14.0,0.0,0.0
72,-1.151,-2.897,37.03,3.99,6.0,0.0,0.35
73,-1.066,1.193,28.86,5.46,8.0,0.0,0.0
74,0.107,1.677,3238.76,148.07,32.0,0.0,0.0
75,0.349,-1.624,2130.7,154.72,31.0,0.0,0.31
76,-0.665,-1.41,1842.92,86.83,12.0,1.0,4.63
77,-0.482,-0.27,259.57,15.62,6.0,0.0,0.38
78,-1.158,-0.385,23.54,2.04,4.0,0.0,0.0
79,-0.314,0.295,4614.94,331.2,24.0,1.0,0.11
80,-0.184,2.991,2323.72,113.77,34.0,1.0,0.91
81,0.675,-2.665,2181.44,400.82,93.0,0.0,1.13
82,0.526,-2.17,77.61,14.11,50.0,0.0,1.71
83,-0.825,2.054,1986.42,95.8,23.0,0.0,0.29
84,-0.499,-2.112,1280.69,132.89,49.0,0.0,0.32
85,-0.66,-1.344,1108.67,195.02,28.0,0.0,0.27
86,0.635,-0.332,864.18,95.58,35.0,1.0,7.28
87,0.797,1.908,800.14,128.58,60.0,0.0,0.28
88,0.823,1.469,282.98,12.91,46.0,0.0,0.76
89,2.044,-0.145,259.83,39.47,31.0,0.0,0.31
90,-0.574,0.332,222.21,15.31,10.0,0.0,5.07
91,-0.809,-0.718,186.81,32.64,37.0,0.0,0.14
92,0.355,2.012,122.27,10.08,45.0,1.0,0.0
93,2.21,-1.305,81.87,11.4,9.0,0.0,1.19
94,0.336,0.012,52.79,10.13,31.0,0.0,1.03
95,1.432,-2.547,41.47,8.48,15.0,0.0,1.34
96,1.07,-2.128,36.82,5.36,11.0,0.0,0.45
97,1.496,2.796,35.3,6.88,5.0,0.0,999.9
98,0.834,-2.817,24.72,5.63,5.0,0.0,1.6
99,1.084,-0.991,3024.47,105.95,33.0,0.0,1.68
100,-0.41,2.334,1728.67,128.75,31.0,0.0,0.38
101,-0.298,2.907,44.24,7.28,9.0,0.0,999.9
102,1.046,1.471,24.67,3.88,6.0,0.0,1.67
103,0.363,0.118,2634.35,93.6,34.0,0.0,0.02
104,-0.365,2.61,2527.61,62.55,13.0,0.0,0.02
105,0.335,-1.692,754.15,65.14,44.0,0.0,0.39
106,-0.105,-1.675,646.13,62.88,48.0,0.0,0.5
107,-0.924,-0.072,585.81,34.72,16.0,0.0,0.31
108,0.829,-2.615,519.24,39.67,18.0,0.0,0.46
109,-0.724,-1.478,175.66,6.96,8.0,0.0,0.0
110,0.721,0.517,61.61,13.19,14.0,0.0,0.0
111,0.485,-0.564,2212.93,117.41,32.0,0.0,0.86
112,-0.493,-1.802,1653.04,31.42,18.0,0.0,0.0
113,-0.777,2.462,1272.51,184.57,35.0,0.0,0.3
114,1.164,1.854,881.28,37.78,16.0,0.0,1.06
115,0.996,-2.019,196.84,13.51,10.0,0.0,0.0
116,1.54,-1.875,79.64,7.11,9.0,1.0,0.66
117,2.078,-1.77,66.84,6.19,4.0,0.0,0.0
118,-0.759,1.241,48.82,8.47,11.0,0.0,0.75
119,-0.784,0.802,2432.54,121.85,28.0,0.0,1.42
120,0.985,-2.905,1889.14,72.28,27.0,0.0,0.4
121,-0.137,3.065,1026.27,50.16,23.0,1.0,0.06
122,-0.555,-0.418,937.72,99.13,27.0,1.0,0.6
123,-0.053,-1.994,637.05,99.49,33.0,0.0,3.11
124,0.296,-1.536,139.02,21.8,26.0,0.0,3.56
125,1.191,-1.035,52.68,7.54,11.0,0.0,1.16
126,0.647,-0.632,45.23,9.86,13.0,0.0,0.17
127,0.631,-2.507,28.71,5.08,12.0,0.0,0.0
128,0.676,-3.069,2099.85,242.13,56.0,0.0,0.19
129,-0.687,-0.157,2014.58,83.23,7.0,0.0,0.33
130,-0.657,0.913,1375.24,177.3,33.0,0.0,0.01
131,1.255,-2.602,653.61,30.31,15.0,0.0,0.78
132,1.135,3.108,315.56,22.31,40.0,1.0,0.07
133,0.312,-2.667,239.95,50.14,34.0,0.0,2.67
134,-0.638,-2.844,112.04,16.31,11.0,0.0,17.45
135,-1.094,0.783,44.81,7.08,30.0,0.0,1.23
136,1.257,1.673,1230.81,24.25,10.0,0.0,0.0
137,0.304,-1.511,906.56,144.87,53.0,0.0,0.87
138,0.153,-2.493,642.56,25.22,16.0,0.0,0.51
139,1.068,2.515,608.03,39.67,14.0,1.0,0.28
140,-1.846,0.254,395.75,25.22,11.0,0.0,2.03
141,0.926,0.846,346.31,19.51,13.0,0.0,0.89
142,-0.898,0.142,136.1,12.04,5.0,0.0,0.0
143,-0.161,-1.881,108.34,9.05,33.0,1.0,0.06
144,-0.008,-0.99,87.49,10.43,26.0,0.0,0.0
145,-1.982,-0.368,27.44,4.81,7.0,0.0,0.26
146,0.768,-1.736,1829.18,258.16,56.0,0.0,2.56
147,-0.281,3.024,1776.34,171.84,40.0,0.0,0.0
148,-0.431,0.475,1317.92,82.81,18.0,0.0,2.21
149,-0.49,1.078,981.4,55.36,21.0,0.0,0.22
150,-1.169,1.296,645.76,17.73,17.0,0.0,0.0
151,-0.184,-1.685,554.59,43.52,26.0,0.0,0.2
152,0.142,0.085,475.73,36.21,20.0,0.0,0.15
