,eta,phi,PT,jmass,ntrk,btag,hadem
0,0.491,2.295,383.42,47.83,1.0,0.0,0.03
1,0.433,2.75,140.08,0.62,1.0,0.0,0.0
2,-0.053,1.339,948.78,56.1,1.0,0.0,0.1
3,0.866,0.694,1654.63,74.83,-1.0,0.0,999.9
4,-0.119,-1.553,2818.01,295.96,-1.0,0.0,0.46
5,-0.88,2.003,720.41,92.06,1.0,0.0,0.08
6,-0.529,-1.905,2335.08,190.06,1.0,0.0,0.18
7,-1.517,1.343,639.01,119.48,-1.0,0.0,0.61
8,-1.764,-2.191,564.39,43.17,-1.0,0.0,1.89
9,1.245,-0.994,168.13,13.02,1.0,0.0,0.05
10,1.027,-0.653,66.71,5.01,1.0,0.0,0.54
11,0.462,-0.008,35.7,10.12,-1.0,0.0,0.67
12,-1.157,-0.503,1236.12,161.82,-1.0,0.0,0.0
13,-0.568,0.86,570.39,54.41,1.0,0.0,0.27
14,-0.573,-1.99,611.43,18.23,-1.0,0.0,0.31
15,0.295,0.643,1772.21,114.62,-1.0,0.0,0.05
16,0.9,-2.736,1158.68,31.16,-1.0,0.0,0.44
17,-0.898,0.852,988.01,189.18,-1.0,0.0,0.35
18,-0.088,-1.928,1593.02,4.73,-1.0,0.0,0.0
19,-0.091,2.788,359.76,30.5,1.0,0.0,0.09
20,0.316,-1.962,1972.07,190.9,-1.0,0.0,0.32
21,-0.195,1.779,1095.19,42.55,1.0,0.0,12.44
22,0.498,-2.958,607.8,122.76,-1.0,0.0,0.36
23,0.341,1.7,542.06,19.25,1.0,0.0,0.15
24,-0.368,-3.028,1001.16,20.78,-1.0,0.0,219.25
25,2.479,-1.742,404.02,0.11,-1.0,0.0,999.9
26,-0.541,-2.347,1037.67,34.03,-1.0,0.0,0.0
27,0.247,0.929,1592.16,262.14,-1.0,0.0,2.45
28,0.134,-1.709,225.68,27.88,1.0,0.0,1.34
29,-0.44,-3.043,917.71,1.62,1.0,0.0,0.0
30,0.058,2.081,1706.45,0.0,-1.0,0.0,999.9
31,0.487,-1.13,1232.11,185.3,-1.0,0.0,3.22
32,-2.12,-0.141,303.01,22.91,1.0,0.0,0.8
33,-0.791,-0.28,1277.1,74.54,-1.0,0.0,0.42
34,-1.2,0.324,23.73,2.4,1.0,0.0,9.08
35,3.67,0.144,23.51,4.21,1.0,0.0,1.72
36,0.442,-0.802,372.86,11.07,-1.0,0.0,0.0
37,-0.161,1.027,570.06,22.02,1.0,0.0,0.42
38,-0.251,1.961,638.26,110.61,1.0,0.0,0.15
39,0.171,-0.41,2820.21,110.48,1.0,0.0,0.36
40,0.951,1.803,154.47,19.03,1.0,0.0,0.0
41,0.513,-2.892,233.75,11.63,1.0,0.0,0.09
42,-1.798,-0.58,1442.22,33.6,1.0,0.0,3.44
43,0.693,2.916,971.44,58.99,1.0,0.0,0.74
44,1.583,-1.008,495.05,24.51,-1.0,0.0,0.86
45,0.047,0.338,1805.5,153.25,1.0,0.0,0.05
46,-1.614,-1.234,353.64,32.9,-1.0,0.0,2.23
47,-0.672,-2.836,1850.46,291.79,1.0,0.0,0.31
48,0.228,-0.747,2465.82,113.18,1.0,0.0,2.21
49,1.113,2.47,779.89,84.71,1.0,0.0,0.43
50,-0.232,-0.945,488.83,39.76,1.0,0.0,3.8
51,0.041,2.14,469.1,18.73,1.0,0.0,0.22
52,1.403,-2.279,69.75,7.78,-1.0,0.0,0.78
53,0.682,-2.757,900.42,72.9,1.0,0.0,0.06
54,1.17,-2.811,372.91,65.39,1.0,0.0,7.2
55,-0.154,3.014,973.47,66.73,1.0,0.0,0.51
56,0.332,-1.181,1115.66,102.6,-1.0,0.0,1.01
57,0.708,-1.515,65.59,4.77,-1.0,0.0,0.25
58,-1.581,-0.465,1269.24,24.6,1.0,0.0,0.0
59,-0.027,-1.55,1357.76,260.02,1.0,0.0,0.65
60,0.455,0.579,508.05,40.36,-1.0,0.0,0.21
61,0.718,-0.21,757.4,121.74,1.0,0.0,1.93
62,0.091,2.035,153.35,0.14,1.0,0.0,999.9
63,1.332,-1.339,663.13,33.17,1.0,0.0,0.0
64,1.851,0.371,31.64,7.5,1.0,0.0,1.55
65,-0.85,-1.098,956.49,11.29,1.0,0.0,0.0
66,1.476,-0.681,365.64,2.28,-1.0,0.0,0.0
67,-0.631,-0.936,532.16,98.2,-1.0,0.0,0.41
68,-1.565,2.523,31.06,6.06,1.0,0.0,0.62
69,-0.224,1.53,2268.48,133.48,1.0,0.0,2.76
70,0.1,2.992,3413.71,16.74,1.0,0.0,0.0
71,0.213,0.311,1802.62,168.66,-1.0,0.0,0.07
72,-0.481,-1.206,2243.03,147.47,-1.0,0.0,1.12
73,-0.807,-1.471,28.7,1.64,-1.0,0.0,0.0
74,-0.232,0.944,1916.47,276.09,1.0,0.0,0.44
75,0.211,1.091,74.13,12.53,1.0,0.0,5.87
76,0.141,-1.113,2786.87,77.11,-1.0,0.0,0.01
77,-0.23,1.537,134.39,17.33,-1.0,0.0,0.0
78,-2.174,-2.249,142.81,3.75,1.0,0.0,0.0
79,0.202,1.753,2318.34,298.85,1.0,0.0,0.63
80,0.203,2.195,57.75,9.15,1.0,0.0,1.18
81,-1.037,-1.691,125.99,9.66,-1.0,0.0,84.22
82,0.499,-1.589,2103.46,171.18,1.0,0.0,0.06
83,0.688,-1.231,2100.34,6.45,-1.0,0.0,0.0
84,2.502,-1.385,363.17,62.59,-1.0,0.0,0.96
85,-0.121,-2.948,3658.24,222.86,-1.0,0.0,0.28
86,-0.267,-1.051,1216.51,10.66,1.0,0.0,999.9
87,-1.638,3.131,255.87,13.86,1.0,0.0,999.9
88,0.921,-1.987,949.34,25.21,-1.0,0.0,0.0
89,0.734,-2.832,868.0,59.22,1.0,0.0,0.02
90,1.417,0.284,555.55,3.46,1.0,0.0,0.0
91,-0.397,-1.83,1067.85,99.55,1.0,0.0,2.02
92,-1.215,2.323,807.24,44.62,-1.0,0.0,0.0
93,0.352,-2.24,1324.76,171.27,1.0,0.0,0.47
94,-0.131,2.842,628.16,27.18,1.0,0.0,6.59
95,0.723,2.719,1291.86,166.01,1.0,0.0,0.76
96,0.72,-3.071,509.68,37.21,1.0,0.0,0.79
97,1.074,-2.816,402.28,2.16,1.0,0.0,0.0
98,-0.726,-2.372,32.76,1.69,1.0,0.0,999.9
99,0.091,-2.317,2798.63,31.24,1.0,0.0,0.0
100,0.394,-1.094,2142.74,143.05,1.0,0.0,0.05
101,-0.556,-0.95,467.91,76.82,-1.0,0.0,1.13
102,0.573,1.88,235.94,44.96,1.0,0.0,0.41
103,-1.616,0.91,989.36,29.23,1.0,0.0,999.9
104,-0.297,-1.887,64.22,5.66,1.0,0.0,0.0
105,0.168,-0.648,198.4,15.99,1.0,0.0,0.0
106,-1.02,2.928,503.62,49.66,-1.0,0.0,0.0
107,0.078,-0.389,45.69,7.11,-1.0,0.0,0.6
108,-0.729,-2.579,958.17,69.07,1.0,0.0,0.42
109,-1.33,-2.867,95.76,13.71,1.0,0.0,2.45
110,-1.046,1.168,1928.38,41.91,1.0,0.0,999.9
111,-1.858,-0.18,1150.24,106.92,1.0,0.0,0.06
112,-0.424,2.79,1570.36,0.0,1.0,0.0,999.9
113,1.239,0.346,162.66,7.57,1.0,0.0,0.0
114,-0.673,1.889,1468.85,196.77,-1.0,0.0,2.59
115,-0.331,-2.823,823.28,96.6,-1.0,0.0,0.0
116,-0.181,-0.484,109.19,29.06,1.0,0.0,0.37
117,-0.775,2.571,202.49,13.86,-1.0,0.0,0.35
118,0.75,-2.554,1929.13,108.59,-1.0,0.0,1.88
119,-0.764,-0.059,603.82,103.82,-1.0,0.0,0.45
120,0.822,2.914,1666.37,62.88,1.0,0.0,1.05
121,-0.408,2.363,50.21,9.87,1.0,0.0,0.66
122,-0.456,0.669,4146.64,43.47,-1.0,0.0,0.0
123,0.098,-0.745,1738.55,49.21,-1.0,0.0,0.08
124,0.729,-2.9,1619.96,11.03,-1.0,0.0,999.9
125,-0.49,-3.08,376.36,59.33,1.0,0.0,0.0
126,0.803,-2.607,58.62,13.37,1.0,0.0,3.6
127,0.647,0.586,1008.71,4.67,1.0,0.0,0.0
128,-0.525,0.609,103.63,19.84,-1.0,0.0,0.35
129,-0.203,-0.358,3137.91,25.98,1.0,0.0,0.0
130,-0.081,-2.942,862.73,101.02,1.0,0.0,0.0
131,-0.945,-0.858,725.69,76.42,-1.0,0.0,0.3
132,-0.67,-3.134,2092.43,135.06,1.0,0.0,0.97
133,-1.079,-2.905,37.68,4.62,1.0,0.0,999.9
134,1.248,-2.569,357.57,8.65,-1.0,0.0,999.9
135,-0.323,1.739,721.04,74.2,-1.0,0.0,0.24
136,0.416,-2.332,1456.34,122.46,-1.0,0.0,0.26
137,1.156,-3.124,344.62,0.14,1.0,0.0,999.9
138,-0.672,2.728,27.46,3.81,1.0,0.0,0.0
139,0.344,1.963,1759.51,0.0,1.0,0.0,999.9
140,1.562,-2.059,63.46,10.2,1.0,0.0,0.52
141,1.611,-2.941,478.73,30.52,-1.0,0.0,0.94
142,0.853,-2.82,236.38,25.24,-1.0,0.0,0.43
143,-2.435,-1.943,107.72,10.32,-1.0,0.0,0.48
144,-0.802,-0.049,913.09,5.14,1.0,0.0,0.0
145,1.192,2.712,30.31,8.46,-1.0,0.0,0.29
146,1.725,-0.787,46.3,4.22,1.0,0.0,29.56
147,0.281,-2.223,4036.43,0.9,-1.0,0.0,999.9
148,-0.659,-1.543,1440.95,97.47,1.0,0.0,0.01
149,0.402,-1.925,317.0,10.02,1.0,0.0,0.2
150,-0.903,1.079,218.6,15.46,-1.0,0.0,0.07
151,0.051,-1.493,4437.47,967.11,1.0,0.0,0.86
152,-0.366,-0.888,1692.57,150.35,-1.0,0.0,0.7
153,1.718,-2.136,123.75,17.85,1.0,0.0,1.71
154,0.655,0.723,582.74,54.91,1.0,0.0,0.0
155,-0.572,-1.98,36.49,6.57,1.0,0.0,0.0
156,-0.181,0.783,46.62,7.6,1.0,0.0,999.9
157,-0.336,-2.201,1012.67,66.74,1.0,0.0,0.0
158,-0.853,0.628,59.83,5.17,1.0,0.0,0.0
159,0.652,-0.716,226.56,8.57,-1.0,0.0,6.12
160,0.7,-0.488,133.42,17.7,-1.0,0.0,0.34
161,-0.08,-1.417,2735.93,567.79,-1.0,0.0,0.13
162,0.933,1.573,2314.71,91.35,-1.0,0.0,2.36
163,-0.227,-0.903,3997.37,701.95,1.0,0.0,0.62
164,-1.077,1.0,1339.58,142.24,-1.0,0.0,0.84
165,-0.465,-0.474,53.38,12.4,1.0,0.0,1.33
166,0.239,0.681,1013.4,75.05,1.0,0.0,0.66
167,0.186,0.06,435.72,3.66,1.0,0.0,0.0
168,-0.009,-1.225,43.86,6.53,1.0,0.0,1.52
169,0.135,1.19,605.53,15.82,1.0,0.0,0.0
170,-0.473,-0.647,852.11,40.2,-1.0,0.0,4.64
171,-0.835,2.854,830.64,122.24,-1.0,0.0,0.77
172,-0.036,1.596,834.79,53.23,1.0,0.0,0.38
173,0.228,-2.381,311.2,6.03,-1.0,0.0,0.0
174,1.462,-0.462,898.49,132.71,-1.0,0.0,0.58
175,-0.53,-2.748,675.04,25.5,1.0,0.0,1.45
176,-1.173,-0.796,1060.48,1.93,1.0,0.0,0.0
177,-0.008,2.005,1331.38,121.05,1.0,0.0,0.16
178,0.544,-0.198,353.2,47.82,-1.0,0.0,1.71
179,-0.325,-1.519,1087.7,59.55,1.0,0.0,4.26
180,-0.385,1.937,43.61,4.28,1.0,0.0,0.0
181,0.507,-0.589,395.38,24.53,-1.0,0.0,5.12
182,-1.129,2.692,43.65,3.99,1.0,0.0,0.0
183,1.887,-0.117,37.02,4.07,1.0,0.0,0.0
184,0.167,1.729,605.08,79.23,-1.0,0.0,0.0
185,0.829,-2.393,898.91,150.26,-1.0,0.0,0.19
186,-0.876,2.327,587.23,93.01,1.0,0.0,0.0
187,-1.458,0.367,540.81,106.86,1.0,0.0,3.1
188,0.611,2.011,1241.77,139.11,-1.0,0.0,1.04
189,1.422,-2.593,96.13,7.68,1.0,0.0,0.81
190,-0.036,-0.657,246.66,13.37,1.0,0.0,9.52
191,0.067,-0.592,240.95,44.48,1.0,0.0,0.04
192,-0.696,-2.961,852.0,2.16,-1.0,0.0,0.0
193,-0.746,0.665,36.62,4.96,1.0,0.0,0.3
194,-0.594,0.799,359.25,50.12,-1.0,0.0,0.08
195,0.334,0.706,4919.32,866.76,-1.0,0.0,2.17
196,0.084,2.792,245.92,35.62,1.0,0.0,1.01
197,0.208,-2.476,1256.98,4.84,1.0,0.0,0.0
198,0.394,-1.936,763.05,21.13,-1.0,0.0,6.72
199,-0.863,-0.707,349.49,55.15,-1.0,0.0,2.56
200,-0.777,-0.176,184.93,18.73,1.0,0.0,999.9
201,-1.011,-2.174,672.32,0.0,-1.0,0.0,999.9
202,-0.45,-3.03,3362.87,25.31,1.0,0.0,5.37
203,-0.856,-1.885,148.93,30.03,1.0,0.0,0.07
204,0.376,-1.38,1844.36,118.35,-1.0,0.0,0.02
205,1.708,-0.531,27.91,7.03,1.0,0.0,999.9
206,1.205,-1.409,854.81,3.71,1.0,0.0,0.0
207,-0.636,-1.639,23.41,4.99,1.0,0.0,0.0
208,2.448,-0.289,33.29,2.92,1.0,0.0,2.2
209,-0.041,-0.955,1116.68,73.87,1.0,0.0,0.06
210,0.138,2.069,2747.32,180.44,-1.0,0.0,0.03
211,-0.531,1.389,110.33,9.47,1.0,0.0,0.88
212,-0.543,-0.498,813.1,34.39,-1.0,0.0,0.14
213,0.239,-2.478,25.47,1.19,1.0,0.0,999.9
214,0.418,2.607,417.59,5.98,-1.0,0.0,999.9
215,-0.576,2.002,1175.77,111.82,1.0,0.0,0.28
216,-0.089,-2.941,999.65,120.43,1.0,0.0,0.42
217,-0.544,1.824,1731.27,157.17,-1.0,0.0,0.91
218,-0.476,-0.918,3745.43,523.76,1.0,0.0,0.0
219,-1.301,2.471,1596.05,112.12,1.0,0.0,0.1
220,-0.165,2.243,124.09,1.69,-1.0,0.0,0.0
221,-0.417,-1.392,1269.67,133.68,1.0,0.0,1.24
222,-0.535,-0.979,1169.76,122.45,1.0,0.0,3.91
223,0.96,-0.924,562.52,47.06,-1.0,0.0,1.36
224,-1.361,-2.259,314.8,14.62,-1.0,0.0,1.25
225,1.299,1.64,506.12,78.91,-1.0,0.0,0.23
226,-0.412,-1.844,333.18,0.14,1.0,0.0,999.9
227,-0.383,1.603,2285.31,96.11,1.0,0.0,2.41
228,1.643,1.762,467.99,5.36,1.0,0.0,999.9
229,0.437,-2.334,132.14,9.98,1.0,0.0,3.6
230,-0.401,-2.336,1307.13,150.06,-1.0,0.0,0.0
231,-0.943,2.8,985.64,135.92,1.0,0.0,3.38
232,-1.332,2.552,28.04,3.19,1.0,0.0,3.05
233,0.269,1.078,24.3,4.15,1.0,0.0,0.0
234,0.664,-3.025,340.52,41.04,-1.0,0.0,0.24
235,0.459,-2.006,3650.69,0.14,-1.0,0.0,999.9
236,-0.864,-1.296,2331.05,44.5,1.0,0.0,0.01
237,0.438,-1.29,741.7,72.72,1.0,0.0,0.05
238,-1.912,2.039,280.48,30.09,1.0,0.0,1.06
239,0.337,1.503,3394.74,111.52,-1.0,0.0,0.07
240,0.082,0.035,146.41,16.34,1.0,0.0,0.35
241,1.277,1.706,77.87,2.74,1.0,0.0,0.0
242,-1.639,-0.423,383.48,13.85,-1.0,0.0,999.9
243,0.283,-3.125,1988.14,188.89,-1.0,0.0,0.12
244,-0.343,-2.495,50.86,0.0,-1.0,0.0,999.9
245,-0.914,3.049,52.04,1.12,1.0,0.0,0.0
246,0.437,2.683,1934.59,206.15,-1.0,0.0,0.03
247,-0.36,-0.82,929.09,106.49,-1.0,0.0,0.41
248,1.139,-2.389,494.69,62.67,1.0,0.0,0.06
249,-1.37,1.083,1141.59,1.26,1.0,0.0,999.9
250,0.774,1.393,65.87,13.13,1.0,0.0,0.0
251,2.446,-1.134,44.5,3.31,-1.0,0.0,999.9
252,0.078,0.765,1411.04,30.8,1.0,0.0,0.0
253,-0.605,-2.013,36.42,6.07,1.0,0.0,0.0
254,0.83,2.843,1528.95,10.34,-1.0,0.0,999.9
255,-0.199,1.071,1944.35,44.85,-1.0,0.0,0.24
256,0.549,3.13,1022.6,176.08,-1.0,0.0,0.39
257,0.22,-1.602,450.19,24.37,1.0,0.0,0.0
258,0.649,0.784,2409.24,98.82,1.0,0.0,0.03
259,-0.213,-2.816,3898.12,494.21,1.0,0.0,0.26
260,-0.272,-3.103,25.88,5.39,-1.0,0.0,0.25
261,-0.661,-2.927,387.49,22.81,1.0,0.0,0.01
262,-0.809,0.126,1934.84,324.03,1.0,0.0,0.11
263,-0.452,-2.604,1090.09,150.06,1.0,0.0,0.86
264,-1.066,-2.24,67.73,8.66,1.0,0.0,0.71
265,0.809,1.9,1696.97,17.92,1.0,0.0,0.0
266,-0.327,-2.02,1166.49,220.44,-1.0,0.0,1.44
267,0.768,-0.727,564.74,71.9,1.0,0.0,0.06
268,0.413,-0.048,28.77,3.37,-1.0,0.0,0.0
269,0.469,-2.488,449.48,91.54,1.0,0.0,0.91
270,0.151,1.212,47.46,6.63,-1.0,0.0,999.9
271,0.651,-2.604,51.87,11.56,-1.0,0.0,1.32
272,-2.367,0.029,23.42,0.54,1.0,0.0,999.9
273,2.334,0.557,437.1,46.74,-1.0,0.0,6.03
274,0.284,1.628,2416.33,19.55,-1.0,0.0,0.0
275,0.121,-0.734,510.58,78.9,-1.0,0.0,0.37
276,-0.038,-0.601,1415.33,43.45,1.0,0.0,139.56
277,-0.271,2.493,2651.28,112.42,1.0,0.0,3.05
278,-1.184,2.93,264.45,20.61,1.0,0.0,0.16
279,-1.019,2.472,145.04,3.76,1.0,0.0,999.9
280,-0.333,2.308,971.94,24.97,1.0,0.0,0.66
281,0.932,1.073,1606.57,72.08,-1.0,0.0,0.0
282,1.297,-2.038,276.24,2.73,1.0,0.0,999.9
283,-0.357,-0.964,143.68,0.14,1.0,0.0,999.9
284,0.209,-0.338,875.34,172.58,-1.0,0.0,0.32
285,-0.376,0.004,235.44,16.81,-1.0,0.0,0.78
286,0.443,-2.098,152.19,13.77,-1.0,0.0,0.06
287,-0.582,-0.325,2369.4,33.97,1.0,0.0,999.9
288,-0.755,1.88,3610.78,89.66,-1.0,0.0,0.05
289,-0.439,-1.637,2380.24,156.1,1.0,0.0,0.9
290,-0.136,0.112,73.06,0.64,1.0,0.0,0.0
291,-1.12,0.842,221.33,19.49,1.0,0.0,0.19
292,-0.861,2.946,1463.21,256.63,1.0,0.0,0.12
293,1.249,-0.206,194.49,24.22,1.0,0.0,0.54
294,0.473,1.724,573.85,13.37,1.0,0.0,1.19
295,0.857,-3.088,1494.51,31.53,1.0,0.0,134.36
296,0.049,-0.147,216.39,6.39,1.0,0.0,0.44
297,-0.068,0.953,986.49,167.16,1.0,0.0,0.2
298,-0.77,-0.317,229.92,23.03,-1.0,0.0,7.64
299,-0.671,-1.901,282.98,0.94,-1.0,0.0,0.0
300,-1.74,2.984,192.73,17.52,-1.0,0.0,0.31
301,0.663,-2.227,32.26,5.85,1.0,0.0,0.0
302,-1.589,-0.067,83.33,14.82,-1.0,0.0,0.21
303,0.462,-0.649,119.34,21.64,1.0,0.0,0.56
304,0.469,-0.399,23.49,3.46,1.0,0.0,0.0
305,0.974,1.081,559.69,0.14,-1.0,0.0,999.9
306,-0.162,1.953,1148.17,91.44,-1.0,0.0,0.07
307,0.473,-1.593,1660.13,127.65,-1.0,0.0,0.75
308,-1.15,2.017,1157.49,65.07,1.0,0.0,0.03
309,-0.396,0.149,287.38,22.18,-1.0,0.0,1.79
310,-0.693,0.588,43.13,6.6,-1.0,0.0,0.3
311,0.98,0.193,1029.48,95.79,1.0,0.0,0.66
312,1.42,-0.996,905.58,3.68,-1.0,0.0,0.0
313,-1.22,2.208,632.91,2.93,1.0,0.0,0.0
314,-1.329,0.041,317.84,1.83,1.0,0.0,0.0
315,0.885,2.595,197.12,24.17,1.0,0.0,0.92
316,-0.97,-0.798,277.08,28.35,1.0,0.0,0.35
317,-0.526,2.583,1627.23,190.38,-1.0,0.0,0.31
318,0.837,-3.131,345.04,18.26,-1.0,0.0,0.68
319,0.554,0.342,334.32,23.18,1.0,0.0,2.24
320,0.857,1.781,1438.69,246.49,1.0,0.0,3.97
321,1.221,2.599,253.78,1.11,-1.0,0.0,999.9
322,-0.135,-1.887,3668.58,316.1,-1.0,0.0,0.51
323,-0.52,-2.77,3027.36,454.55,1.0,0.0,0.26
324,1.561,-0.062,152.96,3.99,-1.0,0.0,0.01
325,0.151,-3.096,118.36,13.5,-1.0,0.0,0.2
326,-0.515,2.178,38.07,3.79,-1.0,0.0,0.0
327,-0.195,-1.746,192.83,7.24,-1.0,0.0,0.0
328,-0.051,0.208,289.08,1.72,-1.0,0.0,0.0
329,-0.466,-2.449,114.15,15.63,-1.0,0.0,1.48
330,0.243,2.312,495.93,95.4,1.0,0.0,1.34
331,-0.78,0.424,1384.35,151.04,1.0,0.0,0.31
332,-1.191,0.291,58.39,3.09,1.0,0.0,0.0
333,1.07,0.633,1190.43,79.48,1.0,0.0,1.12
334,-0.255,-2.069,684.13,68.74,1.0,0.0,1.05
335,0.083,-0.419,3697.4,209.89,1.0,0.0,0.43
