,eta,phi,PT,jmass,ntrk,btag,hadem
0,-1.193,-2.917,1165.7,0.0,0.0,0.0,0.0
1,0.891,2.858,1598.18,0.0,0.0,0.0,0.0
2,-0.316,-0.401,2417.23,0.0,0.0,0.0,0.0
3,1.081,2.492,91.52,0.0,0.0,0.0,0.0
4,2.243,1.591,14.57,0.0,0.0,0.0,0.0
5,0.621,0.399,1644.18,0.0,0.0,0.0,0.0
6,0.771,-1.913,2957.64,0.0,0.0,0.0,0.0
7,1.105,0.785,2081.08,0.0,0.0,0.0,0.0
8,-0.375,-2.923,58.55,0.0,0.0,0.0,0.0
9,-1.733,0.874,75.5,0.0,0.0,0.0,0.0
10,-0.051,-2.27,2214.46,0.0,0.0,0.0,0.0
11,-0.772,-1.829,1470.66,0.0,0.0,0.0,0.0
12,0.302,2.622,3841.41,0.0,0.0,0.0,0.0
13,-2.122,-2.26,10.11,0.0,0.0,0.0,0.0
14,2.465,-0.811,18.87,0.0,0.0,0.0,0.0
15,-0.149,-0.143,4605.5,0.0,0.0,0.0,0.0
16,-0.165,-1.261,3725.99,0.0,0.0,0.0,0.0
17,0.792,2.991,3170.35,0.0,0.0,0.0,0.0
18,0.183,1.519,587.32,0.0,0.0,0.0,0.0
19,-1.32,1.295,13.53,0.0,0.0,0.0,0.0
20,1.701,-1.167,15.64,0.0,0.0,0.0,0.0
21,-0.394,1.648,25.7,0.0,0.0,0.0,0.0
22,0.002,0.57,1103.74,0.0,0.0,0.0,0.0
23,-2.202,-2.739,388.64,0.0,0.0,0.0,0.0
24,0.354,-0.186,14.71,0.0,0.0,0.0,0.0
25,-0.321,-0.154,506.11,0.0,0.0,0.0,0.0
26,1.879,0.695,341.32,0.0,0.0,0.0,0.0
27,0.301,1.409,959.32,0.0,0.0,0.0,0.0
28,-0.206,-0.88,3407.8,0.0,0.0,0.0,0.0
29,-0.016,-0.564,1542.5,0.0,0.0,0.0,0.0
30,0.903,-2.001,1432.36,0.0,0.0,0.0,0.0
31,-0.454,1.419,3037.81,0.0,0.0,0.0,0.0
32,1.46,1.448,233.49,0.0,0.0,0.0,0.0
33,0.023,-1.79,4257.04,0.0,0.0,0.0,0.0
34,0.151,1.789,3081.24,0.0,0.0,0.0,0.0
35,-0.841,-0.742,362.92,0.0,0.0,0.0,0.0
36,-0.394,1.517,32.16,0.0,0.0,0.0,0.0
37,0.444,1.698,2911.63,0.0,0.0,0.0,0.0
38,0.384,0.402,238.56,0.0,0.0,0.0,0.0
39,1.152,2.376,15.21,0.0,0.0,0.0,0.0
40,-0.025,-2.096,939.54,0.0,0.0,0.0,0.0
41,0.082,-1.984,120.07,0.0,0.0,0.0,0.0
42,-0.204,-2.451,58.59,0.0,0.0,0.0,0.0
43,-1.162,1.003,144.47,0.0,0.0,0.0,0.0
44,0.991,-0.664,45.92,0.0,0.0,0.0,0.0
45,-0.463,-2.619,132.63,0.0,0.0,0.0,0.0
46,-0.862,2.799,1247.42,0.0,0.0,0.0,0.0
47,-0.291,-2.358,1933.61,0.0,0.0,0.0,0.0
48,-1.458,-0.503,494.58,0.0,0.0,0.0,0.0
49,0.631,2.483,1058.58,0.0,0.0,0.0,0.0
50,0.935,2.29,12.09,0.0,0.0,0.0,0.0
51,0.689,1.827,34.34,0.0,0.0,0.0,0.0
52,1.403,2.748,1404.31,0.0,0.0,0.0,0.0
53,0.317,1.155,11.08,0.0,0.0,0.0,0.0
54,-1.751,0.268,808.44,0.0,0.0,0.0,0.0
55,1.121,0.272,538.72,0.0,0.0,0.0,0.0
56,-0.407,0.406,2325.2,0.0,0.0,0.0,0.0
57,0.506,0.722,69.25,0.0,0.0,0.0,0.0
58,-0.113,0.364,4352.22,0.0,0.0,0.0,0.0
59,1.801,-2.712,112.55,0.0,0.0,0.0,0.0
60,-0.387,2.249,417.69,0.0,0.0,0.0,0.0
61,-1.388,0.263,204.05,0.0,0.0,0.0,0.0
62,-0.259,1.089,37.21,0.0,0.0,0.0,0.0
63,1.936,0.737,357.58,0.0,0.0,0.0,0.0
64,-0.967,0.328,27.72,0.0,0.0,0.0,0.0
65,-0.004,0.684,21.51,0.0,0.0,0.0,0.0
66,-1.229,-0.224,1596.86,0.0,0.0,0.0,0.0
67,0.645,1.49,18.94,0.0,0.0,0.0,0.0
68,1.641,-1.038,129.32,0.0,0.0,0.0,0.0
69,-0.05,-2.31,2497.0,0.0,0.0,0.0,0.0
70,0.101,2.053,2046.3,0.0,0.0,0.0,0.0
71,0.055,-1.695,1674.37,0.0,0.0,0.0,0.0
72,-0.887,-0.563,395.38,0.0,0.0,0.0,0.0
73,-0.315,-0.475,625.52,0.0,0.0,0.0,0.0
74,1.798,-0.49,120.9,0.0,0.0,0.0,0.0
75,-1.021,-2.776,1196.67,0.0,0.0,0.0,0.0
76,0.873,2.239,75.0,0.0,0.0,0.0,0.0
77,0.567,-2.71,1022.22,0.0,0.0,0.0,0.0
78,-1.821,2.429,626.72,0.0,0.0,0.0,0.0
79,-0.444,-2.399,3655.5,0.0,0.0,0.0,0.0
80,-2.189,-2.2,15.42,0.0,0.0,0.0,0.0
81,0.166,1.139,4288.48,0.0,0.0,0.0,0.0
82,-0.224,1.987,20.56,0.0,0.0,0.0,0.0
83,-0.326,2.944,3266.69,0.0,0.0,0.0,0.0
84,0.141,-0.221,4530.81,0.0,0.0,0.0,0.0
85,0.39,0.58,44.31,0.0,0.0,0.0,0.0
86,0.572,0.947,2821.12,0.0,0.0,0.0,0.0
87,-0.345,-0.677,718.91,0.0,0.0,0.0,0.0
88,0.718,-2.128,1543.6,0.0,0.0,0.0,0.0
89,0.32,0.727,911.29,0.0,0.0,0.0,0.0
90,1.475,-2.184,1443.33,0.0,0.0,0.0,0.0
91,1.693,0.017,287.98,0.0,0.0,0.0,0.0
92,0.38,2.45,2921.07,0.0,0.0,0.0,0.0
93,1.442,-0.087,215.46,0.0,0.0,0.0,0.0
94,-0.159,-1.919,1889.38,0.0,0.0,0.0,0.0
95,0.702,-2.81,1298.34,0.0,0.0,0.0,0.0
96,-0.345,-1.47,2485.39,0.0,0.0,0.0,0.0
97,0.211,2.536,3193.4,0.0,0.0,0.0,0.0
98,1.794,-1.546,115.98,0.0,0.0,0.0,0.0
99,-0.386,1.2,46.98,0.0,0.0,0.0,0.0
100,0.977,-3.111,1534.71,0.0,0.0,0.0,0.0
101,-0.764,1.019,1068.34,0.0,0.0,0.0,0.0
102,-0.073,0.397,1821.36,0.0,0.0,0.0,0.0
103,0.606,0.714,65.08,0.0,0.0,0.0,0.0
104,-0.008,1.168,2858.73,0.0,0.0,0.0,0.0
105,0.896,-3.141,1620.96,0.0,0.0,0.0,0.0
106,0.364,-2.471,2932.94,0.0,0.0,0.0,0.0
107,-0.616,0.102,420.36,0.0,0.0,0.0,0.0
108,-0.229,-0.639,11.85,0.0,0.0,0.0,0.0
109,-1.337,0.385,1049.93,0.0,0.0,0.0,0.0
110,-0.237,1.239,11.77,0.0,0.0,0.0,0.0
111,1.221,-0.964,35.73,0.0,0.0,0.0,0.0
112,1.189,1.064,13.07,0.0,0.0,0.0,0.0
113,-1.15,-0.993,520.2,0.0,0.0,0.0,0.0
114,-1.716,-2.749,155.96,0.0,0.0,0.0,0.0
115,0.057,-2.151,3588.33,0.0,0.0,0.0,0.0
116,-0.479,-0.727,52.58,0.0,0.0,0.0,0.0
117,0.813,2.225,1199.15,0.0,0.0,0.0,0.0
118,0.593,1.397,2109.4,0.0,0.0,0.0,0.0
119,1.028,-2.217,430.03,0.0,0.0,0.0,0.0
120,-0.484,0.689,2654.35,0.0,0.0,0.0,0.0
121,0.145,-2.761,54.46,0.0,0.0,0.0,0.0
122,0.9,2.813,152.31,0.0,0.0,0.0,0.0
123,1.353,2.442,940.95,0.0,0.0,0.0,0.0
124,0.382,3.076,888.53,0.0,0.0,0.0,0.0
125,-1.129,1.039,2126.54,0.0,0.0,0.0,0.0
126,0.697,0.661,106.34,0.0,0.0,0.0,0.0
127,-0.169,0.298,2370.69,0.0,0.0,0.0,0.0
128,-1.211,1.887,100.96,0.0,0.0,0.0,0.0
129,-1.062,0.76,16.75,0.0,0.0,0.0,0.0
130,0.366,2.321,1698.68,0.0,0.0,0.0,0.0
131,-0.14,-2.099,2333.02,0.0,0.0,0.0,0.0
132,-0.524,-0.111,1415.23,0.0,0.0,0.0,0.0
133,-0.696,1.914,124.93,0.0,0.0,0.0,0.0
134,-0.064,-1.309,96.54,0.0,0.0,0.0,0.0
135,-0.119,-2.54,130.42,0.0,0.0,0.0,0.0
136,0.272,2.93,10.08,0.0,0.0,0.0,0.0
137,-2.325,-1.66,22.39,0.0,0.0,0.0,0.0
138,-0.166,0.849,3559.25,0.0,0.0,0.0,0.0
139,-0.542,-2.034,1825.79,0.0,0.0,0.0,0.0
140,-1.025,2.435,1716.4,0.0,0.0,0.0,0.0
141,0.793,-1.236,40.72,0.0,0.0,0.0,0.0
142,0.116,-0.299,2623.65,0.0,0.0,0.0,0.0
143,-0.521,2.794,622.36,0.0,0.0,0.0,0.0
144,0.213,2.001,77.38,0.0,0.0,0.0,0.0
145,1.286,-2.26,31.27,0.0,0.0,0.0,0.0
146,1.636,0.302,1469.06,0.0,0.0,0.0,0.0
147,1.463,0.838,1046.29,0.0,0.0,0.0,0.0
148,0.617,0.758,19.23,0.0,0.0,0.0,0.0
149,-1.007,-2.646,1914.74,0.0,0.0,0.0,0.0
150,1.051,-0.311,851.92,0.0,0.0,0.0,0.0
151,-0.104,1.259,2945.39,0.0,0.0,0.0,0.0
152,1.051,-3.122,728.91,0.0,0.0,0.0,0.0
153,-0.213,1.201,2694.43,0.0,0.0,0.0,0.0
154,-2.196,0.749,16.7,0.0,0.0,0.0,0.0
155,0.351,1.443,308.47,0.0,0.0,0.0,0.0
