,eta,phi,PT,jmass,ntrk,btag,hadem,event#
0,-0.647,-2.597,193.19,0.0,0.0,0.0,0.0,11
1,1.172,2.537,2533.93,0.0,0.0,0.0,0.0,15
2,-1.52,0.463,860.24,0.0,0.0,0.0,0.0,15
3,-1.458,-2.944,386.1,0.0,0.0,0.0,0.0,19
4,0.436,-0.615,2919.79,0.0,0.0,0.0,0.0,22
5,1.325,-2.27,344.42,0.0,0.0,0.0,0.0,23
6,1.191,1.918,125.25,0.0,0.0,0.0,0.0,36
7,0.183,-3.003,1722.19,0.0,0.0,0.0,0.0,40
8,-0.132,1.376,674.21,0.0,0.0,0.0,0.0,41
9,-0.264,0.804,2211.48,0.0,0.0,0.0,0.0,55
10,-1.293,-0.746,2252.24,0.0,0.0,0.0,0.0,56
11,0.405,0.28,2976.34,0.0,0.0,0.0,0.0,57
12,-1.607,-2.642,562.12,0.0,0.0,0.0,0.0,58
13,-0.27,-2.209,2056.06,0.0,0.0,0.0,0.0,59
14,0.334,-1.765,1669.71,0.0,0.0,0.0,0.0,83
15,1.297,0.695,1320.96,0.0,0.0,0.0,0.0,89
16,1.017,-0.351,156.17,0.0,0.0,0.0,0.0,91
17,0.667,0.318,15.06,0.0,0.0,0.0,0.0,94
18,0.749,-2.336,3181.12,0.0,0.0,0.0,0.0,101
19,0.242,-1.429,10.89,0.0,0.0,0.0,0.0,112
20,0.288,1.991,964.04,0.0,0.0,0.0,0.0,124
21,1.571,2.478,939.55,0.0,0.0,0.0,0.0,127
22,0.029,-0.956,815.89,0.0,0.0,0.0,0.0,127
23,-0.666,-0.856,258.1,0.0,0.0,0.0,0.0,127
24,0.305,1.666,27.58,0.0,0.0,0.0,0.0,129
25,1.322,2.388,123.89,0.0,0.0,0.0,0.0,149
26,-0.199,2.445,1492.27,0.0,0.0,0.0,0.0,156
27,-0.591,-3.082,1664.48,0.0,0.0,0.0,0.0,175
28,-0.506,-0.886,4333.68,0.0,0.0,0.0,0.0,179
29,-1.102,0.387,671.76,0.0,0.0,0.0,0.0,188
30,-0.58,-2.344,2504.99,0.0,0.0,0.0,0.0,199
31,-1.247,-2.375,2798.28,0.0,0.0,0.0,0.0,225
32,-1.251,-1.649,62.18,0.0,0.0,0.0,0.0,236
33,0.047,2.423,983.78,0.0,0.0,0.0,0.0,238
34,-1.006,-0.413,629.33,0.0,0.0,0.0,0.0,242
35,1.006,2.075,506.39,0.0,0.0,0.0,0.0,245
36,-0.331,-2.308,558.52,0.0,0.0,0.0,0.0,254
37,-1.658,1.758,30.32,0.0,0.0,0.0,0.0,255
38,-0.01,-1.645,1017.95,0.0,0.0,0.0,0.0,263
39,0.455,2.298,23.19,0.0,0.0,0.0,0.0,275
40,1.282,-0.937,2092.51,0.0,0.0,0.0,0.0,277
41,0.659,0.781,81.2,0.0,0.0,0.0,0.0,287
42,0.491,-2.835,13.97,0.0,0.0,0.0,0.0,290
43,0.176,-2.573,3291.69,0.0,0.0,0.0,0.0,291
44,0.157,3.096,2697.26,0.0,0.0,0.0,0.0,300
45,-0.125,-2.512,17.3,0.0,0.0,0.0,0.0,301
46,-0.763,-0.882,54.79,0.0,0.0,0.0,0.0,324
47,1.41,0.815,543.34,0.0,0.0,0.0,0.0,326
48,-1.349,-2.493,445.85,0.0,0.0,0.0,0.0,329
49,-1.107,-1.885,78.33,0.0,0.0,0.0,0.0,329
50,-0.764,-0.945,14.45,0.0,0.0,0.0,0.0,329
51,-1.056,2.612,13.68,0.0,0.0,0.0,0.0,351
52,0.827,-2.87,10.17,0.0,0.0,0.0,0.0,360
53,0.468,-0.284,2080.51,0.0,0.0,0.0,0.0,380
54,0.293,0.707,1675.14,0.0,0.0,0.0,0.0,381
55,-0.735,1.651,4295.12,0.0,0.0,0.0,0.0,390
56,1.993,-1.95,17.12,0.0,0.0,0.0,0.0,399
57,-1.018,2.139,2010.34,0.0,0.0,0.0,0.0,413
58,-0.589,-1.997,2065.25,0.0,0.0,0.0,0.0,414
59,0.423,-2.426,42.28,0.0,0.0,0.0,0.0,426
60,0.105,2.862,945.27,0.0,0.0,0.0,0.0,434
61,0.368,1.73,2913.83,0.0,0.0,0.0,0.0,436
62,-1.922,1.927,948.26,0.0,0.0,0.0,0.0,440
63,-1.811,-1.002,692.58,0.0,0.0,0.0,0.0,442
64,-0.917,-0.027,935.13,0.0,0.0,0.0,0.0,445
65,1.213,1.534,806.12,0.0,0.0,0.0,0.0,445
