,eta,phi,PT,jmass,ntrk,btag,hadem,event#
0,0.454,-3.001,604.57,27.62,1.0,0.0,0.0,3
1,0.146,-2.729,1265.26,30.21,-1.0,0.0,999.9,8
2,-0.589,-1.187,941.65,23.17,1.0,0.0,999.9,13
3,0.279,1.202,975.43,119.25,1.0,0.0,0.34,15
4,-0.368,-1.542,3458.94,128.17,1.0,0.0,0.03,17
5,0.13,-2.443,204.14,21.45,1.0,0.0,0.41,19
6,-1.446,3.088,39.31,5.35,-1.0,0.0,3.35,30
7,0.612,-2.477,906.83,148.35,1.0,0.0,0.22,33
8,-2.288,0.105,45.68,4.98,1.0,0.0,1.97,35
9,0.299,1.483,2334.49,62.84,-1.0,0.0,0.01,51
10,-0.938,-0.519,71.14,5.3,1.0,0.0,999.9,51
11,-0.579,-1.545,523.88,38.62,1.0,0.0,1.98,58
12,-0.007,-2.0,339.73,56.65,1.0,0.0,0.12,59
13,-1.053,1.413,60.41,9.95,1.0,0.0,0.0,74
14,-1.603,1.156,33.35,4.7,-1.0,0.0,999.9,78
15,0.27,-0.444,1424.75,197.37,-1.0,0.0,0.29,85
16,-2.851,-3.134,330.7,-0.0,1.0,0.0,999.9,108
17,-0.72,2.928,277.0,5.32,1.0,0.0,999.9,113
18,0.71,1.94,1245.65,49.95,-1.0,0.0,0.34,114
19,0.71,-2.694,198.85,10.1,-1.0,0.0,0.17,114
20,-0.906,0.411,33.94,6.5,-1.0,0.0,0.43,120
21,0.753,1.396,1150.51,84.42,-1.0,0.0,151.13,121
22,-1.72,-2.022,77.73,10.37,-1.0,0.0,0.0,129
23,0.419,-1.223,2345.01,49.08,-1.0,0.0,907.49,134
24,0.137,2.818,2712.06,83.75,-1.0,0.0,0.02,138
25,-0.93,2.535,489.84,72.0,-1.0,0.0,0.99,144
26,0.714,-1.621,1574.19,219.71,-1.0,0.0,0.04,155
27,2.863,-1.004,215.46,21.67,1.0,0.0,1.39,156
28,0.162,2.58,53.12,5.81,-1.0,0.0,0.0,162
29,-0.067,1.354,3819.8,96.45,-1.0,0.0,0.06,163
30,-0.489,1.961,120.13,6.48,-1.0,0.0,0.0,164
31,0.801,0.019,37.98,5.82,1.0,0.0,1.22,166
32,-0.041,1.119,838.61,62.14,1.0,0.0,0.01,178
33,0.654,2.057,713.86,87.35,-1.0,0.0,15.39,179
34,-0.25,-0.137,1625.85,128.14,1.0,0.0,0.1,189
35,-0.126,-1.196,1114.86,149.42,1.0,0.0,0.19,190
36,-0.651,-2.321,1083.12,45.15,1.0,0.0,0.02,191
37,0.312,2.771,1375.25,280.83,-1.0,0.0,0.06,192
38,-0.138,-0.513,2445.47,1.28,-1.0,0.0,0.0,197
39,-1.941,0.497,280.79,42.29,1.0,0.0,1.05,199
40,-2.081,-0.118,40.93,5.92,1.0,0.0,1.64,199
41,0.151,-1.203,1079.2,76.05,1.0,0.0,0.49,208
42,-1.781,-2.215,301.93,29.64,-1.0,0.0,0.01,208
43,0.532,-2.058,577.25,59.0,1.0,0.0,0.22,210
44,0.095,0.953,2441.55,139.28,-1.0,0.0,0.21,212
45,-0.561,-2.314,1364.86,116.74,-1.0,0.0,0.22,214
