,eta,phi,PT,jmass,ntrk,btag,hadem
0,-0.155,-0.93,2826.84,65.49,9.0,0.0,1.46
1,-0.029,2.572,2767.94,222.02,29.0,0.0,0.87
2,0.721,1.428,1447.92,177.92,31.0,0.0,0.1
3,0.251,2.178,766.58,31.81,29.0,0.0,0.14
4,1.22,2.471,264.87,21.74,15.0,0.0,0.46
5,-0.018,-1.799,78.53,9.5,8.0,0.0,0.0
6,0.782,2.343,25.62,4.03,17.0,0.0,0.0
7,0.096,-0.557,4234.4,545.84,84.0,0.0,0.55
8,-0.139,2.711,2385.35,124.92,24.0,0.0,0.58
9,0.981,1.899,1728.79,236.82,24.0,0.0,0.92
10,-1.603,-2.402,469.64,37.58,16.0,0.0,0.0
11,-0.428,-1.386,367.41,20.54,16.0,0.0,1.88
12,0.6,1.647,189.72,30.39,23.0,0.0,38.09
13,-0.246,-2.628,109.62,16.65,15.0,0.0,3.27
14,0.412,3.077,4171.28,124.99,44.0,0.0,0.0
15,-0.962,-0.097,2050.27,385.63,64.0,0.0,0.9
16,0.342,-0.344,1103.12,163.09,53.0,0.0,0.03
17,0.084,0.15,843.69,76.04,40.0,0.0,0.64
18,0.433,1.912,290.75,29.19,13.0,0.0,1.24
19,0.201,-2.393,157.56,21.33,13.0,0.0,2.25
20,-0.626,0.25,135.04,8.19,33.0,1.0,0.0
21,-0.165,-0.711,104.7,16.29,13.0,1.0,0.45
22,0.846,1.356,78.75,11.72,8.0,0.0,0.78
23,1.241,1.913,73.48,7.64,5.0,0.0,4.83
24,-1.054,-0.684,42.75,6.7,26.0,0.0,2.33
25,-2.812,0.627,32.44,3.66,0.0,0.0,999.9
26,-0.455,1.623,25.03,4.2,7.0,0.0,0.0
27,-0.329,3.133,1648.07,82.42,23.0,0.0,1.01
28,0.385,2.581,985.65,101.71,32.0,1.0,0.25
29,1.106,-2.966,730.28,85.04,16.0,0.0,0.59
30,-0.305,2.516,321.14,56.27,23.0,0.0,2.35
31,1.583,-2.463,52.54,7.82,3.0,1.0,2.15
32,-1.618,-2.476,1258.59,199.77,63.0,0.0,0.47
33,1.08,0.192,1084.54,69.36,17.0,0.0,0.32
34,0.369,2.191,921.7,53.83,26.0,0.0,0.33
35,0.294,-2.377,727.68,26.5,16.0,0.0,0.19
36,0.493,0.94,187.03,18.36,11.0,0.0,4.91
37,0.379,1.612,150.85,16.82,21.0,0.0,0.62
38,-0.213,-1.886,119.2,12.14,15.0,0.0,4.92
39,-0.782,2.014,49.62,8.9,10.0,0.0,8.42
40,-1.135,-2.468,43.23,5.46,35.0,0.0,0.0
41,-1.687,-2.918,22.56,1.58,35.0,0.0,999.9
42,0.218,-1.737,3159.5,114.75,29.0,0.0,1.64
43,-1.059,1.918,1810.88,73.54,28.0,0.0,0.15
44,0.447,3.018,1328.37,197.38,37.0,0.0,0.42
