,eta,phi,PT,jmass,ntrk,btag,hadem
0,0.074,-1.044,2565.16,0.0,1.0,0.0,0.0
1,0.096,-1.354,1604.98,0.0,1.0,0.0,0.0
2,1.212,-0.461,205.11,0.0,1.0,0.0,0.0
3,0.716,-2.05,2990.14,0.0,1.0,0.0,0.0
4,1.748,-2.326,20.64,0.0,1.0,0.0,0.0
5,0.889,0.838,2383.09,0.0,1.0,0.0,0.0
6,0.409,2.368,1908.13,0.0,1.0,0.0,0.0
7,-0.411,-3.134,1023.36,0.0,-1.0,0.0,0.0
8,0.772,-0.456,2054.76,0.0,1.0,0.0,0.0
9,0.844,-2.561,1756.6,0.0,-1.0,0.0,0.0
10,0.901,-2.525,1027.41,0.0,1.0,0.0,0.0
11,-0.401,0.697,2319.28,0.0,1.0,0.0,0.0
12,0.196,0.209,47.65,0.0,1.0,0.0,0.0
13,0.663,2.65,468.2,0.0,-1.0,0.0,0.0
14,-1.428,-0.186,33.46,0.0,1.0,0.0,0.0
15,0.759,-2.474,872.45,0.0,1.0,0.0,0.0
16,0.684,0.637,674.62,0.0,1.0,0.0,0.0
17,-0.102,-1.358,2923.35,0.0,1.0,0.0,0.0
18,0.062,-0.987,1016.79,0.0,-1.0,0.0,0.0
19,1.894,-2.01,71.89,0.0,1.0,0.0,0.0
20,-0.232,0.75,1303.4,0.0,1.0,0.0,0.0
21,0.845,1.41,1160.21,0.0,-1.0,0.0,0.0
22,0.416,0.64,2676.61,0.0,1.0,0.0,0.0
23,-0.731,1.721,40.2,0.0,1.0,0.0,0.0
24,-0.164,-0.171,245.98,0.0,1.0,0.0,0.0
25,-0.285,-1.175,1812.52,0.0,-1.0,0.0,0.0
26,0.704,2.801,2610.98,0.0,1.0,0.0,0.0
27,-0.397,-0.095,1182.21,0.0,-1.0,0.0,0.0
28,0.394,-0.521,724.55,0.0,1.0,0.0,0.0
29,-0.655,2.716,1325.81,0.0,-1.0,0.0,0.0
30,-0.56,-1.54,2402.51,0.0,1.0,0.0,0.0
31,-0.029,-2.055,987.23,0.0,1.0,0.0,0.0
32,0.197,0.726,426.77,0.0,1.0,0.0,0.0
33,-0.601,1.414,1467.89,0.0,1.0,0.0,0.0
34,0.196,-2.62,138.52,0.0,1.0,0.0,0.0
35,0.605,-2.452,2268.18,0.0,-1.0,0.0,0.0
36,-0.995,-2.342,148.29,0.0,1.0,0.0,0.0
37,1.151,1.904,523.86,0.0,-1.0,0.0,0.0
38,-0.41,1.117,367.08,0.0,1.0,0.0,0.0
39,0.464,-2.769,1718.37,0.0,-1.0,0.0,0.0
40,-0.756,1.635,552.9,0.0,-1.0,0.0,0.0
41,-0.732,0.911,4188.54,0.0,1.0,0.0,0.0
42,-0.091,2.971,1633.77,0.0,1.0,0.0,0.0
43,-0.64,0.611,63.22,0.0,1.0,0.0,0.0
44,0.586,1.164,57.47,0.0,1.0,0.0,0.0
45,0.034,-1.292,3084.84,0.0,1.0,0.0,0.0
46,-0.573,2.904,3994.71,0.0,-1.0,0.0,0.0
47,1.18,1.287,1591.13,0.0,1.0,0.0,0.0
48,-1.41,-2.687,301.46,0.0,-1.0,0.0,0.0
49,-0.523,-1.964,2473.76,0.0,-1.0,0.0,0.0
50,0.751,-0.934,1768.25,0.0,1.0,0.0,0.0
51,0.17,2.14,77.43,0.0,-1.0,0.0,0.0
52,0.156,1.306,2888.35,0.0,-1.0,0.0,0.0
53,-0.588,2.865,877.12,0.0,1.0,0.0,0.0
54,1.071,-1.09,216.88,0.0,1.0,0.0,0.0
55,1.401,2.488,1026.27,0.0,-1.0,0.0,0.0
56,1.071,-1.485,100.31,0.0,1.0,0.0,0.0
57,-1.35,0.116,295.65,0.0,1.0,0.0,0.0
58,0.399,1.571,2044.36,0.0,1.0,0.0,0.0
59,0.64,1.788,613.25,0.0,1.0,0.0,0.0
60,1.084,1.041,976.79,0.0,-1.0,0.0,0.0
61,1.529,-1.42,300.62,0.0,1.0,0.0,0.0
62,-0.298,-1.657,98.4,0.0,-1.0,0.0,0.0
63,0.415,-0.569,1415.23,0.0,-1.0,0.0,0.0
64,-1.455,2.494,1700.07,0.0,1.0,0.0,0.0
65,-0.082,1.066,4235.71,0.0,1.0,0.0,0.0
66,-1.399,-2.796,12.54,0.0,1.0,0.0,0.0
67,0.589,0.191,742.19,0.0,1.0,0.0,0.0
68,-0.233,1.191,1273.42,0.0,-1.0,0.0,0.0
69,-2.163,-1.698,1239.35,0.0,1.0,0.0,0.0
70,1.202,-0.151,1041.16,0.0,1.0,0.0,0.0
71,-0.137,0.673,1931.59,0.0,1.0,0.0,0.0
72,-0.367,-0.088,4052.97,0.0,-1.0,0.0,0.0
73,-0.944,-2.845,1717.51,0.0,1.0,0.0,0.0
74,-0.072,2.252,2774.99,0.0,1.0,0.0,0.0
75,1.003,-0.411,120.7,0.0,1.0,0.0,0.0
76,0.256,1.382,699.04,0.0,-1.0,0.0,0.0
77,0.607,1.033,1960.39,0.0,1.0,0.0,0.0
78,0.274,-0.209,984.09,0.0,1.0,0.0,0.0
79,0.271,2.864,129.46,0.0,1.0,0.0,0.0
80,-0.011,-2.834,1890.18,0.0,-1.0,0.0,0.0
81,-0.508,-0.906,4625.39,0.0,-1.0,0.0,0.0
82,-0.418,2.734,1246.12,0.0,-1.0,0.0,0.0
83,0.581,-1.242,3404.48,0.0,1.0,0.0,0.0
84,-0.325,2.092,2883.13,0.0,1.0,0.0,0.0
85,0.799,1.659,414.36,0.0,1.0,0.0,0.0
86,0.132,1.411,611.29,0.0,-1.0,0.0,0.0
87,-0.087,-0.857,2633.78,0.0,1.0,0.0,0.0
88,-0.11,0.881,1530.22,0.0,-1.0,0.0,0.0
89,1.765,2.467,1068.25,0.0,1.0,0.0,0.0
90,2.25,-1.098,782.15,0.0,1.0,0.0,0.0
91,2.102,2.95,84.27,0.0,1.0,0.0,0.0
92,1.68,0.24,154.34,0.0,1.0,0.0,0.0
93,-0.164,2.911,1264.69,0.0,1.0,0.0,0.0
94,0.306,-0.041,204.53,0.0,-1.0,0.0,0.0
95,0.41,0.095,2990.45,0.0,-1.0,0.0,0.0
96,-0.534,1.162,120.15,0.0,1.0,0.0,0.0
97,0.853,-1.821,455.69,0.0,-1.0,0.0,0.0
98,-0.136,-2.71,2367.26,0.0,1.0,0.0,0.0
99,0.511,-0.782,1416.76,0.0,-1.0,0.0,0.0
100,-1.884,2.49,149.94,0.0,1.0,0.0,0.0
101,0.416,-3.104,66.1,0.0,1.0,0.0,0.0
102,-0.009,-0.9,697.8,0.0,1.0,0.0,0.0
103,0.938,2.068,31.36,0.0,1.0,0.0,0.0
104,-1.532,-1.259,39.27,0.0,1.0,0.0,0.0
105,-1.157,-2.725,1077.73,0.0,1.0,0.0,0.0
106,0.218,-0.359,3535.96,0.0,1.0,0.0,0.0
107,1.342,1.235,1408.59,0.0,1.0,0.0,0.0
108,1.185,-0.493,19.24,0.0,1.0,0.0,0.0
109,-1.375,0.475,101.85,0.0,-1.0,0.0,0.0
110,-2.208,-0.969,129.72,0.0,1.0,0.0,0.0
111,-0.116,-1.583,184.05,0.0,1.0,0.0,0.0
112,0.171,-2.386,1178.22,0.0,-1.0,0.0,0.0
113,0.352,2.677,1039.65,0.0,-1.0,0.0,0.0
114,0.946,2.333,1873.54,0.0,-1.0,0.0,0.0
115,1.294,0.574,848.85,0.0,-1.0,0.0,0.0
116,-0.864,-2.879,1849.69,0.0,1.0,0.0,0.0
117,-0.737,2.169,555.9,0.0,1.0,0.0,0.0
118,0.241,0.813,747.62,0.0,1.0,0.0,0.0
119,-0.009,1.5,1230.37,0.0,-1.0,0.0,0.0
120,-0.526,2.527,238.18,0.0,-1.0,0.0,0.0
121,0.616,-1.598,1628.56,0.0,1.0,0.0,0.0
122,-0.358,2.812,3004.58,0.0,1.0,0.0,0.0
123,0.099,-1.991,3870.56,0.0,-1.0,0.0,0.0
124,0.606,1.652,790.4,0.0,1.0,0.0,0.0
125,1.611,-1.624,154.94,0.0,1.0,0.0,0.0
126,0.114,-2.586,795.22,0.0,-1.0,0.0,0.0
127,0.034,1.352,1815.13,0.0,-1.0,0.0,0.0
128,0.607,2.028,2073.96,0.0,1.0,0.0,0.0
129,-0.791,1.393,895.6,0.0,-1.0,0.0,0.0
130,-2.39,2.773,74.55,0.0,1.0,0.0,0.0
131,0.436,-1.446,1675.55,0.0,1.0,0.0,0.0
132,0.198,3.116,614.48,0.0,1.0,0.0,0.0
