,eta,phi,PT,jmass,ntrk,btag,hadem
0,-0.23,-2.584,2860.0,84.61,21.0,0.0,0.38
1,0.183,-0.295,1569.91,40.93,15.0,0.0,0.0
2,1.747,0.164,925.14,37.66,14.0,0.0,0.0
3,0.641,0.085,75.37,3.94,4.0,0.0,0.0
4,-0.196,0.038,38.54,6.83,8.0,0.0,1.88
5,-2.117,-2.053,37.97,5.54,6.0,0.0,0.8
6,-0.412,-1.186,35.98,6.46,3.0,0.0,0.29
7,0.208,-1.398,4863.94,734.38,60.0,0.0,0.08
8,-0.126,1.941,4159.77,121.05,16.0,0.0,3.63
9,0.15,1.097,1127.2,45.06,19.0,0.0,0.0
10,-0.502,0.671,54.62,12.17,8.0,0.0,2.86
11,1.134,2.718,2420.57,116.49,34.0,1.0,0.03
12,-1.113,-0.853,2063.62,142.06,34.0,0.0,0.46
13,-0.353,0.847,674.24,37.08,9.0,0.0,0.05
14,0.707,2.115,356.69,14.41,6.0,0.0,0.28
15,-0.317,0.069,265.54,20.82,13.0,1.0,0.0
16,-0.301,1.718,85.11,12.04,3.0,0.0,0.27
17,1.585,1.819,66.8,10.7,10.0,1.0,0.09
18,-2.268,-1.602,60.83,8.86,11.0,0.0,0.96
19,-1.054,0.05,39.79,4.92,11.0,0.0,0.2
20,2.337,-2.231,24.73,4.1,3.0,0.0,36.6
21,0.146,-1.785,4369.73,323.71,42.0,1.0,0.45
22,0.165,0.815,2409.8,127.02,17.0,1.0,0.01
23,-0.429,2.307,1790.75,319.49,46.0,0.0,0.42
24,-0.355,1.443,1187.88,125.49,42.0,0.0,0.04
25,-1.44,1.089,42.01,4.48,7.0,0.0,0.22
26,-1.133,-0.887,2030.53,-0.0,0.0,0.0,999.9
27,0.043,1.99,1693.42,251.72,47.0,0.0,1.07
28,0.44,-1.979,646.05,34.89,19.0,0.0,0.61
29,-0.685,2.717,432.88,82.95,37.0,1.0,0.59
30,2.12,0.596,379.23,28.92,7.0,0.0,6.16
31,0.006,-2.527,136.36,24.13,15.0,0.0,5.31
32,-0.049,2.773,116.94,15.44,16.0,0.0,0.13
33,2.416,1.834,43.54,4.52,4.0,0.0,3.37
34,-0.492,2.239,26.56,6.36,41.0,0.0,0.0
35,-0.621,0.304,3896.22,166.17,22.0,1.0,3.24
36,0.027,-2.271,2649.22,74.44,30.0,0.0,0.02
37,-0.036,2.333,1598.33,47.33,17.0,0.0,3.75
38,1.578,-3.061,534.44,114.52,26.0,0.0,0.68
39,0.528,2.514,60.51,9.18,10.0,0.0,0.51
40,1.247,2.92,57.58,9.97,13.0,0.0,13.84
41,0.372,-2.863,27.68,3.95,4.0,0.0,999.9
42,2.378,-2.973,24.9,5.92,5.0,0.0,14.35
43,-0.765,0.765,2941.65,69.49,22.0,0.0,0.12
44,-0.413,-2.358,1035.56,104.71,34.0,0.0,0.37
45,1.167,-0.237,909.88,33.94,12.0,0.0,0.16
46,-0.177,-2.874,414.66,44.57,28.0,0.0,0.86
47,-0.379,1.103,326.44,33.67,22.0,0.0,0.38
