,eta,phi,PT,jmass,ntrk,btag,hadem,event#
0,-1.176,1.202,531.59,0.11,1.0,7.0,532.1,0
1,-0.466,1.907,31.54,0.11,1.0,7.0,32.08,12
2,0.868,0.699,631.33,0.11,-1.0,7.0,635.0,45
3,-1.45,0.805,1223.74,0.11,1.0,6.0,1224.0,46
4,-0.572,-3.072,18.56,0.11,1.0,4.0,19.06,63
5,1.424,-2.947,528.84,0.11,-1.0,5.0,941.01,65
6,1.608,-3.028,404.86,0.11,1.0,5.0,940.02,65
7,-0.983,-2.774,2377.22,0.11,1.0,5.0,2377.0,74
8,-0.828,2.185,373.41,0.11,1.0,4.0,373.02,97
9,-0.36,0.278,1204.87,0.11,-1.0,4.0,1206.03,103
10,-0.223,-1.091,2033.26,0.11,-1.0,10.0,2131.04,108
11,1.202,2.886,31.65,0.11,1.0,13.0,32.04,125
12,1.716,-0.95,726.68,0.11,-1.0,4.0,727.0,128
13,1.341,-0.502,513.17,0.11,1.0,6.0,513.0,133
14,-0.714,1.347,1172.02,0.11,1.0,11.0,1184.06,146
15,-1.022,-2.026,135.79,0.11,-1.0,9.0,136.0,146
16,0.652,-0.788,3017.4,0.11,1.0,2.0,3026.0,155
17,-1.665,-1.434,337.89,0.11,-1.0,7.0,514.08,166
18,-1.329,-1.445,175.98,0.11,1.0,7.0,514.16,166
19,0.222,-0.651,629.86,0.11,1.0,3.0,632.0,168
20,0.664,1.078,479.96,0.11,1.0,5.0,484.0,179
21,-0.502,0.848,382.92,0.11,-1.0,5.0,393.02,179
22,-0.335,2.367,658.68,0.11,-1.0,3.0,659.0,190
23,-0.894,-1.549,1070.97,0.11,1.0,8.0,1096.02,192
24,1.545,-0.252,63.57,0.11,1.0,7.0,71.14,204
25,0.466,-1.412,2130.21,0.11,1.0,8.0,2436.19,214
26,-1.368,-0.079,670.32,0.11,-1.0,5.0,670.0,214
27,-0.391,-2.657,254.4,0.11,1.0,11.0,261.01,228
28,-0.906,-2.536,396.23,0.11,-1.0,3.0,396.0,231
29,-1.546,0.458,25.63,0.11,1.0,7.0,27.2,246
30,-0.483,2.666,1082.54,0.11,1.0,10.0,1289.25,253
31,1.159,-0.759,2947.85,0.11,1.0,6.0,2948.0,265
32,-0.572,0.297,255.17,0.11,1.0,3.0,256.0,265
33,-1.052,0.631,1064.52,0.11,-1.0,3.0,1065.0,269
34,1.445,-3.123,1099.49,0.11,1.0,6.0,1102.12,274
35,-0.963,-1.967,343.82,0.11,1.0,7.0,375.24,281
36,-0.873,1.21,542.2,0.11,-1.0,2.0,542.0,286
37,-0.696,-0.234,655.83,0.11,1.0,4.0,704.16,295
38,-1.733,-0.144,1219.25,0.11,1.0,9.0,1224.0,304
39,-0.49,-1.041,647.77,0.11,-1.0,4.0,650.01,304
40,0.773,2.708,1704.73,0.11,1.0,3.0,1709.0,308
41,-1.231,0.846,1120.95,0.11,-1.0,7.0,1354.21,312
42,1.574,1.957,19.16,0.11,-1.0,8.0,19.0,316
43,0.09,1.726,1571.24,0.11,-1.0,6.0,1573.0,340
44,-0.246,-2.202,441.18,0.11,1.0,5.0,441.03,340
45,-0.89,0.11,1267.24,0.11,1.0,3.0,1269.0,350
46,-0.239,0.164,2087.26,0.11,1.0,4.0,2089.0,352
47,0.066,2.619,1555.76,0.11,1.0,6.0,1557.0,355
48,-1.832,-1.487,43.14,0.11,1.0,4.0,43.21,356
