,event,eta,phi,PT,jmass,ntrk,btag,hadem
211,1482,-0.19,-2.849,11.19,0.0,0.0,0.0,0.0
212,1497,0.904,-3.012,3007.36,0.0,0.0,0.0,0.0
213,1498,-0.021,0.108,2266.08,0.0,0.0,0.0,0.0
214,1499,-0.2,3.014,3445.99,0.0,0.0,0.0,0.0
215,1505,0.496,2.52,60.2,0.0,0.0,0.0,0.0
216,1508,2.158,0.998,17.8,0.0,0.0,0.0,0.0
217,1516,-0.889,0.963,218.83,0.0,0.0,0.0,0.0
218,1532,2.477,2.574,265.16,0.0,0.0,0.0,0.0
219,1540,-0.149,1.019,11.62,0.0,0.0,0.0,0.0
220,1544,-0.589,0.471,489.25,0.0,0.0,0.0,0.0
221,1556,0.492,1.113,1352.11,0.0,0.0,0.0,0.0
222,1560,-1.282,-0.01,13.09,0.0,0.0,0.0,0.0
223,1566,-2.361,-1.386,10.6,0.0,0.0,0.0,0.0
224,1568,-1.336,-2.258,1584.92,0.0,0.0,0.0,0.0
225,1570,-1.633,-1.426,122.11,0.0,0.0,0.0,0.0
226,1582,-0.787,-2.406,346.27,0.0,0.0,0.0,0.0
227,1583,0.783,0.556,2488.22,0.0,0.0,0.0,0.0
228,1593,0.701,2.013,229.89,0.0,0.0,0.0,0.0
229,1604,0.834,2.695,2438.96,0.0,0.0,0.0,0.0
230,1605,0.352,-0.179,400.02,0.0,0.0,0.0,0.0
231,1612,0.036,2.62,26.55,0.0,0.0,0.0,0.0
232,1618,-0.503,3.116,151.59,0.0,0.0,0.0,0.0
233,1635,0.935,-1.393,1447.95,0.0,0.0,0.0,0.0
234,1655,0.13,-2.041,494.21,0.0,0.0,0.0,0.0
235,1662,-1.018,1.086,19.52,0.0,0.0,0.0,0.0
236,1670,-1.342,-1.44,577.17,0.0,0.0,0.0,0.0
237,1672,0.619,0.8,117.65,0.0,0.0,0.0,0.0
238,1673,0.928,-2.325,1364.35,0.0,0.0,0.0,0.0
239,1679,0.64,0.323,1828.44,0.0,0.0,0.0,0.0
240,1704,-0.838,1.985,865.66,0.0,0.0,0.0,0.0
241,1708,1.008,-0.54,1715.1,0.0,0.0,0.0,0.0
242,1708,0.675,0.451,82.55,0.0,0.0,0.0,0.0
243,1727,-0.663,1.527,133.29,0.0,0.0,0.0,0.0
244,1728,0.376,0.552,2647.5,0.0,0.0,0.0,0.0
245,1732,-0.321,2.99,975.24,0.0,0.0,0.0,0.0
246,1736,1.043,-2.747,571.76,0.0,0.0,0.0,0.0
247,1744,-0.777,1.878,1342.77,0.0,0.0,0.0,0.0
248,1749,-0.205,-2.186,2870.99,0.0,0.0,0.0,0.0
249,1750,1.405,2.434,763.17,0.0,0.0,0.0,0.0
250,1755,0.374,0.731,1396.82,0.0,0.0,0.0,0.0
251,1756,0.272,-1.144,376.16,0.0,0.0,0.0,0.0
252,1782,0.185,-2.89,3912.99,0.0,0.0,0.0,0.0
253,1807,-0.259,-1.532,426.75,0.0,0.0,0.0,0.0
254,1813,-1.06,2.875,1913.06,0.0,0.0,0.0,0.0
255,1817,-0.914,-2.038,1472.59,0.0,0.0,0.0,0.0
256,1823,0.109,1.163,1302.7,0.0,0.0,0.0,0.0
257,1829,-2.416,0.079,269.08,0.0,0.0,0.0,0.0
258,1830,0.715,1.573,993.81,0.0,0.0,0.0,0.0
259,1833,0.246,2.48,2024.07,0.0,0.0,0.0,0.0
260,1836,0.207,-0.587,334.88,0.0,0.0,0.0,0.0
261,1838,-0.382,0.632,1456.16,0.0,0.0,0.0,0.0
262,1845,-0.071,2.399,1795.02,0.0,0.0,0.0,0.0
263,1849,0.614,-2.336,1040.23,0.0,0.0,0.0,0.0
264,1854,-0.24,-2.947,1279.46,0.0,0.0,0.0,0.0
265,1856,0.329,2.51,1584.65,0.0,0.0,0.0,0.0
266,1860,-0.158,0.85,1054.2,0.0,0.0,0.0,0.0
267,1865,-0.584,2.468,2286.84,0.0,0.0,0.0,0.0
268,1874,-1.507,-2.78,13.24,0.0,0.0,0.0,0.0
269,1876,0.117,-0.207,166.99,0.0,0.0,0.0,0.0
270,1878,0.415,-0.669,199.16,0.0,0.0,0.0,0.0
271,1901,-0.19,-0.323,3601.93,0.0,0.0,0.0,0.0
272,1911,-0.517,-0.196,22.66,0.0,0.0,0.0,0.0
273,1914,-0.564,-0.229,849.6,0.0,0.0,0.0,0.0
274,1920,0.955,2.977,934.79,0.0,0.0,0.0,0.0
275,1925,1.154,2.856,413.95,0.0,0.0,0.0,0.0
276,1931,1.98,-1.277,44.44,0.0,0.0,0.0,0.0
277,1941,0.742,-2.155,1140.03,0.0,0.0,0.0,0.0
278,1946,0.374,2.54,1244.42,0.0,0.0,0.0,0.0
279,1952,0.292,0.906,2834.97,0.0,0.0,0.0,0.0
280,1967,-0.058,-0.721,31.17,0.0,0.0,0.0,0.0
281,1972,0.181,2.647,1868.56,0.0,0.0,0.0,0.0
282,1973,-0.633,-1.578,2419.68,0.0,0.0,0.0,0.0
283,1974,0.857,0.102,264.7,0.0,0.0,0.0,0.0
284,1985,-1.821,-2.679,13.52,0.0,0.0,0.0,0.0
285,1988,-1.537,-1.733,31.34,0.0,0.0,0.0,0.0
286,2001,-0.253,1.561,2472.14,0.0,0.0,0.0,0.0
287,2003,-0.188,1.953,23.6,0.0,0.0,0.0,0.0
288,2009,-0.711,-2.364,791.61,0.0,0.0,0.0,0.0
