,eta,phi,PT,jmass,ntrk,btag,hadem,event#
0,-1.062,2.448,611.57,0.11,-1.0,6.0,612.0,9
1,1.06,-0.239,1036.5,0.11,-1.0,6.0,1037.0,14
2,-0.051,-0.019,232.55,0.11,1.0,3.0,233.0,15
3,0.165,-2.613,19.01,0.11,1.0,4.0,20.0,18
4,0.324,-0.605,1208.7,0.11,1.0,6.0,1209.0,22
5,0.393,1.329,1170.01,0.11,-1.0,7.0,1254.09,27
6,-0.078,1.214,291.47,0.11,-1.0,6.0,296.02,40
7,-0.152,-0.485,2088.81,0.11,1.0,3.0,2089.0,42
8,-0.053,2.064,1027.98,0.11,-1.0,4.0,1028.0,50
9,0.719,-0.033,746.11,0.11,-1.0,4.0,746.0,78
10,-1.229,-2.309,958.66,0.11,1.0,11.0,1084.15,81
11,1.643,-0.3,67.4,0.11,-1.0,8.0,67.0,86
12,-0.622,-2.423,113.61,0.11,-1.0,6.0,124.24,98
13,1.757,0.303,911.38,0.11,-1.0,10.0,919.0,104
14,-1.47,0.357,398.16,0.11,1.0,5.0,398.01,110
15,-0.522,1.879,63.03,0.11,-1.0,3.0,63.0,112
16,-0.926,1.572,22.27,0.11,-1.0,6.0,33.0,115
17,-1.283,1.245,10.33,0.11,1.0,5.0,34.23,115
18,-0.242,3.105,1725.39,0.11,1.0,4.0,1729.0,116
19,-0.789,-2.369,2579.89,0.11,1.0,4.0,2582.0,119
20,0.056,1.53,1023.46,0.11,-1.0,3.0,1024.0,119
21,0.877,1.476,1030.61,0.11,-1.0,6.0,1042.01,124
22,0.429,-1.652,2281.83,0.11,-1.0,2.0,2447.34,125
23,-1.35,2.755,289.48,0.11,-1.0,11.0,291.0,132
24,-0.698,2.657,888.49,0.11,1.0,4.0,891.01,133
25,-0.741,0.35,1922.68,0.11,-1.0,8.0,1923.0,147
26,-0.118,2.435,2186.7,0.11,-1.0,6.0,2438.16,154
27,-0.549,2.989,1048.3,0.11,1.0,8.0,1048.0,181
28,0.871,1.808,777.85,0.11,1.0,6.0,853.14,190
29,-0.46,-3.073,385.49,0.11,-1.0,5.0,713.0,198
30,-0.328,-3.105,327.94,0.11,1.0,5.0,713.0,198
31,2.4,-1.424,243.97,0.11,-1.0,6.0,244.0,207
32,2.175,-1.873,114.77,0.11,1.0,6.0,115.0,207
33,-0.305,-1.782,519.64,0.11,1.0,5.0,563.19,211
34,2.045,1.896,186.88,0.11,1.0,7.0,187.0,214
35,1.36,-2.618,559.81,0.11,-1.0,9.0,560.01,215
36,0.115,-1.908,1238.52,0.11,1.0,5.0,1242.0,217
37,1.261,1.785,793.38,0.11,-1.0,10.0,793.03,222
38,0.225,-1.452,588.43,0.11,-1.0,4.0,594.02,236
39,1.083,-1.558,2152.93,0.11,1.0,4.0,2153.0,251
40,1.013,-3.008,756.99,0.11,1.0,9.0,757.0,259
41,-1.148,-3.133,1322.74,0.11,1.0,9.0,1323.0,260
42,1.272,-2.035,1143.35,0.11,-1.0,9.0,1144.02,260
43,0.296,-2.882,138.4,0.11,1.0,9.0,138.0,260
44,0.709,2.803,496.2,0.11,1.0,5.0,518.08,265
45,0.714,-2.335,1549.81,0.11,-1.0,4.0,1555.01,272
46,0.5,-0.178,39.28,0.11,-1.0,7.0,43.0,276
47,1.75,1.353,1469.91,0.11,1.0,7.0,1470.02,277
48,-0.011,0.491,826.18,0.11,-1.0,7.0,826.0,282
49,1.258,-1.107,46.45,0.11,1.0,6.0,47.1,291
50,0.276,0.939,2767.44,0.11,1.0,4.0,2775.0,300
51,-2.074,1.325,348.65,0.11,1.0,10.0,349.0,304
52,0.425,-1.399,711.1,0.11,1.0,7.0,715.0,309
53,-1.019,1.954,402.52,0.11,1.0,7.0,403.01,314
54,0.295,3.07,1132.06,0.11,-1.0,3.0,1134.0,320
55,0.601,2.159,1503.41,0.11,-1.0,6.0,1550.09,327
56,-0.715,2.775,219.73,0.11,1.0,8.0,223.0,346
57,-0.564,-2.281,610.24,0.11,1.0,4.0,617.03,347
58,-0.645,2.674,3895.33,0.11,-1.0,5.0,3896.0,350
59,-0.807,-1.37,255.35,0.11,1.0,3.0,260.01,357
60,-1.076,-1.143,813.38,0.11,-1.0,8.0,815.0,377
61,1.207,-0.516,1955.41,0.11,-1.0,5.0,1955.0,381
62,-0.327,-0.406,962.02,0.11,1.0,6.0,962.0,381
63,0.823,-3.074,98.88,0.11,1.0,5.0,112.18,392
64,1.429,2.5,702.54,0.11,-1.0,11.0,703.0,398
65,-0.331,3.016,1738.63,0.11,1.0,5.0,1739.06,399
66,-0.394,-1.989,175.13,0.11,-1.0,4.0,181.05,399
67,0.615,0.848,884.45,0.11,1.0,11.0,889.0,406
68,0.513,1.766,2984.29,0.11,1.0,7.0,2985.0,415
69,0.836,2.472,1309.1,0.11,1.0,3.0,1309.0,424
70,-1.676,-2.815,96.64,0.11,-1.0,9.0,116.2,427
71,0.713,-2.871,361.78,0.11,1.0,4.0,362.02,429
72,-0.063,2.154,2150.82,0.11,1.0,7.0,2151.21,431
73,-0.03,1.841,80.48,0.11,1.0,9.0,80.01,446
74,-1.134,0.257,717.13,0.11,-1.0,9.0,721.02,448
75,-1.287,0.18,82.11,0.11,1.0,4.0,82.0,461
76,-0.935,2.35,405.68,0.11,1.0,3.0,406.0,472
77,-0.69,0.98,494.0,0.11,1.0,4.0,494.07,481
78,-0.783,-2.141,424.2,0.11,1.0,8.0,424.0,494
79,1.246,-2.928,625.55,0.11,1.0,5.0,626.0,527
80,1.049,1.319,38.47,0.11,1.0,6.0,40.14,528
81,1.289,-0.42,627.03,0.11,1.0,3.0,746.2,531
82,-0.636,-0.405,2587.26,0.11,1.0,6.0,2592.07,541
83,0.587,0.015,801.57,0.11,1.0,6.0,877.09,546
84,1.265,-0.302,1087.32,0.11,1.0,3.0,1091.01,548
85,-0.801,-0.964,1526.26,0.11,1.0,6.0,1529.0,586
86,-0.283,3.089,136.33,0.11,1.0,5.0,137.02,596
87,0.295,2.728,1852.39,0.11,1.0,9.0,1852.0,599
88,-0.754,0.641,3445.07,0.11,-1.0,4.0,3445.0,621
89,0.603,-0.652,1508.61,0.11,1.0,5.0,1509.0,633
90,-0.748,0.638,977.04,0.11,-1.0,7.0,977.15,633
91,-1.138,-2.162,332.19,0.11,1.0,5.0,334.01,640
92,-0.655,3.041,3181.39,0.11,1.0,3.0,3474.45,648
93,0.252,-0.501,632.34,0.11,-1.0,2.0,632.0,658
94,-0.894,2.52,1163.68,0.11,1.0,3.0,1165.0,670
95,-2.326,0.188,481.34,0.11,1.0,5.0,481.0,671
96,-0.142,-2.214,1167.72,0.11,1.0,4.0,1168.0,674
97,-1.097,3.041,280.17,0.11,1.0,2.0,280.05,676
98,-0.963,-1.939,1421.58,0.11,1.0,3.0,1422.0,683
99,-0.628,-1.581,746.87,0.11,1.0,3.0,749.0,686
100,0.287,-0.699,1153.79,0.11,1.0,2.0,1157.01,726
101,0.703,2.354,1517.2,0.11,-1.0,3.0,1518.02,762
102,0.627,0.417,735.65,0.11,-1.0,5.0,743.12,773
103,-0.321,1.323,612.75,0.11,1.0,4.0,615.0,809
104,0.83,0.135,1497.03,0.11,-1.0,5.0,1506.01,829
105,0.542,2.288,802.46,0.11,-1.0,4.0,943.29,831
106,-0.945,1.84,274.62,0.11,1.0,9.0,275.0,843
107,-2.013,-0.657,281.73,0.11,1.0,3.0,282.0,868
108,-1.36,1.308,526.59,0.11,-1.0,7.0,528.0,870
109,0.366,-0.137,2645.59,0.11,1.0,5.0,2647.0,874
110,-0.569,0.728,1792.85,0.11,-1.0,7.0,1794.0,881
111,0.265,1.426,1141.53,0.11,1.0,6.0,1262.05,883
112,1.223,-1.984,1139.37,0.11,-1.0,4.0,1139.0,883
113,1.419,-1.368,579.84,0.11,-1.0,8.0,856.02,886
114,1.206,-1.473,275.51,0.11,1.0,8.0,857.05,886
115,0.199,-0.612,3753.66,0.11,1.0,3.0,3758.0,895
116,-0.871,-1.921,15.48,0.11,1.0,5.0,17.0,896
117,-0.951,0.654,1177.96,0.11,-1.0,8.0,1336.14,910
118,1.738,-0.857,896.04,0.11,1.0,10.0,896.0,910
119,-0.659,-2.209,262.15,0.11,1.0,4.0,266.05,911
120,-0.607,-1.058,1282.94,0.11,-1.0,3.0,1283.17,936
121,0.074,3.05,904.16,0.11,1.0,5.0,904.0,936
122,0.042,-2.278,2348.88,0.11,1.0,6.0,2366.0,948
123,0.286,-1.476,988.67,0.11,-1.0,12.0,994.0,948
124,0.946,-2.119,1125.14,0.11,1.0,5.0,1128.0,950
125,-0.975,1.788,511.15,0.11,-1.0,5.0,511.0,951
126,-0.697,-0.988,215.68,0.11,1.0,9.0,221.01,974
127,0.091,2.886,2664.5,0.11,-1.0,10.0,2665.01,994
128,-0.148,-1.935,529.03,0.11,1.0,12.0,1355.99,994
129,0.594,-0.552,266.41,0.11,-1.0,7.0,427.01,997
130,0.669,-0.674,160.54,0.11,1.0,7.0,427.02,997
131,-2.385,0.578,37.98,0.11,-1.0,5.0,41.23,1007
132,-1.011,-2.315,406.7,0.11,1.0,8.0,467.23,1009
133,-0.907,-2.868,1153.41,0.11,-1.0,2.0,1153.0,1010
134,-1.302,-2.52,799.32,0.11,1.0,5.0,799.0,1038
135,0.209,-2.404,515.77,0.11,1.0,8.0,526.0,1039
136,-0.352,0.275,1106.03,0.11,1.0,7.0,1106.0,1052
137,-0.666,0.75,641.21,0.11,-1.0,9.0,642.0,1057
138,-0.474,-2.539,657.67,0.11,1.0,3.0,658.0,1067
139,0.147,-1.884,24.97,0.11,1.0,12.0,25.0,1071
140,-1.823,-0.259,530.5,0.11,-1.0,3.0,530.0,1081
141,-1.31,0.585,371.41,0.11,-1.0,3.0,377.02,1095
142,1.638,1.6,92.38,0.11,1.0,5.0,94.01,1098
143,1.387,0.774,1373.44,0.11,-1.0,10.0,1374.0,1116
144,0.052,0.903,37.68,0.11,1.0,6.0,39.0,1116
145,0.897,1.584,462.14,0.11,1.0,5.0,463.0,1118
146,0.586,-1.003,2516.73,0.11,1.0,3.0,2517.0,1119
147,-0.021,0.938,2736.31,0.11,-1.0,10.0,2802.06,1122
148,0.638,-1.595,1930.23,0.11,1.0,3.0,1942.01,1122
149,-0.352,-0.609,558.82,0.11,1.0,3.0,561.0,1125
150,0.861,-1.199,396.09,0.11,1.0,4.0,400.02,1134
151,-0.803,-1.138,235.46,0.11,-1.0,7.0,251.25,1148
152,-0.808,0.011,68.96,0.11,1.0,6.0,70.0,1148
153,-0.691,0.235,1829.59,0.11,-1.0,5.0,1832.0,1149
154,-0.206,2.94,183.94,0.11,1.0,4.0,184.0,1149
155,1.552,-0.85,217.64,0.11,1.0,4.0,218.0,1160
156,0.474,-1.807,134.94,0.11,1.0,7.0,135.0,1163
157,-0.247,-0.415,24.17,0.11,-1.0,3.0,24.0,1163
158,1.083,-0.877,113.53,0.11,1.0,3.0,117.03,1169
159,-1.865,1.684,446.56,0.11,1.0,3.0,447.0,1173
160,-0.778,-2.293,783.44,0.11,-1.0,10.0,1503.0,1184
161,-0.696,-2.199,718.35,0.11,1.0,10.0,1503.0,1184
162,0.417,1.358,140.51,0.11,1.0,16.0,143.0,1184
163,1.853,-2.69,334.9,0.11,1.0,6.0,336.07,1195
164,0.325,1.014,1085.14,0.11,-1.0,3.0,1086.0,1213
165,0.857,0.123,760.95,0.11,1.0,8.0,764.0,1213
166,-1.835,-2.846,53.55,0.11,-1.0,5.0,54.07,1223
167,0.206,1.934,848.63,0.11,-1.0,5.0,877.04,1226
168,-0.053,1.416,1176.25,0.11,1.0,8.0,1176.0,1227
169,0.17,1.212,376.28,0.11,1.0,3.0,378.0,1230
170,-0.401,-0.92,652.1,0.11,-1.0,5.0,652.01,1254
171,0.595,-1.404,351.6,0.11,1.0,4.0,563.06,1267
172,0.715,-1.659,211.59,0.11,1.0,4.0,571.11,1267
173,1.168,0.106,45.32,0.11,1.0,6.0,46.03,1280
174,0.437,-0.746,1649.11,0.11,1.0,4.0,1649.0,1290
175,1.12,0.924,934.55,0.11,1.0,6.0,938.01,1295
176,0.904,1.078,762.89,0.11,1.0,3.0,763.0,1304
177,0.144,0.409,1592.21,0.11,1.0,7.0,1592.0,1317
178,-0.152,1.523,329.1,0.11,1.0,6.0,329.01,1329
179,0.29,-2.992,175.42,0.11,1.0,4.0,177.06,1359
180,0.484,-2.739,1218.53,0.11,1.0,5.0,1220.0,1360
181,1.479,-0.96,273.1,0.11,-1.0,6.0,274.0,1360
182,-1.645,-0.611,468.62,0.11,1.0,8.0,520.07,1361
183,1.24,-0.729,478.16,0.11,1.0,7.0,478.0,1362
184,-0.426,-1.805,338.37,0.11,1.0,8.0,347.11,1366
185,-0.133,0.242,1617.87,0.11,1.0,5.0,1727.3,1373
186,-0.362,-1.447,81.89,0.11,1.0,5.0,85.05,1377
187,1.044,-1.967,1377.15,0.11,-1.0,6.0,1379.0,1379
188,-1.659,1.208,1320.65,0.11,1.0,4.0,1321.13,1379
189,-1.29,2.275,683.83,0.11,-1.0,5.0,684.0,1383
190,0.421,0.03,172.68,0.11,-1.0,8.0,184.3,1385
191,0.796,-1.464,879.2,0.11,1.0,4.0,879.0,1387
192,0.343,3.009,53.91,0.11,1.0,4.0,55.11,1392
193,-1.015,-1.888,49.63,0.11,1.0,5.0,50.05,1405
194,0.652,-1.908,1559.18,0.11,1.0,9.0,1563.0,1407
195,0.541,0.679,1100.07,0.11,1.0,4.0,1496.01,1407
196,0.394,0.713,390.69,0.11,-1.0,4.0,1496.02,1407
197,1.104,2.077,976.42,0.11,1.0,6.0,984.01,1409
198,-0.687,-1.857,768.75,0.11,-1.0,7.0,771.01,1409
199,-0.168,-0.28,700.28,0.11,-1.0,6.0,701.23,1416
200,1.16,2.048,628.18,0.11,1.0,7.0,629.0,1429
201,0.535,-1.229,2154.91,0.11,-1.0,4.0,2584.22,1435
202,-0.277,-2.61,1027.87,0.11,-1.0,6.0,1032.0,1453
203,0.655,2.711,57.82,0.11,1.0,11.0,62.04,1453
204,-1.017,0.935,26.71,0.11,1.0,4.0,27.0,1476
205,-0.798,1.035,2317.03,0.11,1.0,7.0,2509.12,1488
206,1.242,-1.578,667.83,0.11,-1.0,11.0,679.02,1488
207,-0.774,0.218,620.12,0.11,-1.0,5.0,621.14,1504
208,0.938,-0.853,1268.23,0.11,-1.0,5.0,1269.0,1515
209,-1.132,0.132,1024.29,0.11,1.0,5.0,1024.0,1515
210,-0.923,0.05,1537.95,0.11,1.0,4.0,1960.0,1519
211,-0.85,0.001,422.35,0.11,-1.0,4.0,1960.0,1519
212,0.355,1.15,27.65,0.11,1.0,10.0,28.0,1521
213,0.495,-0.098,804.53,0.11,1.0,3.0,815.0,1523
214,-0.781,0.582,2008.32,0.11,1.0,4.0,2010.0,1532
215,-1.937,-0.815,145.45,0.11,-1.0,5.0,146.01,1538
216,1.232,-2.745,318.41,0.11,-1.0,5.0,318.0,1551
217,0.053,-0.662,1050.39,0.11,-1.0,7.0,1051.0,1557
218,0.332,2.025,1721.87,0.11,1.0,9.0,1860.1,1563
219,0.711,-1.667,56.17,0.11,1.0,4.0,56.12,1563
220,0.281,0.055,2501.58,0.11,-1.0,8.0,2503.0,1577
221,-0.882,0.356,1501.05,0.11,-1.0,8.0,1501.0,1588
222,0.106,2.845,2059.39,0.11,1.0,4.0,2060.0,1594
223,1.76,-1.604,198.62,0.11,1.0,6.0,199.0,1596
224,-0.957,0.067,874.11,0.11,1.0,2.0,874.0,1598
225,0.335,0.827,780.11,0.11,1.0,9.0,781.0,1605
226,-0.575,0.208,1197.83,0.11,1.0,8.0,1234.07,1628
227,0.156,1.123,615.24,0.11,1.0,4.0,680.38,1637
228,0.167,-0.894,2649.68,0.11,-1.0,3.0,2651.01,1643
229,-0.221,-0.973,934.31,0.11,1.0,6.0,935.0,1650
230,-1.352,-0.238,801.3,0.11,1.0,3.0,801.0,1658
231,-0.329,1.471,712.05,0.11,1.0,3.0,714.01,1677
232,0.691,-1.12,1962.51,0.11,1.0,3.0,1964.0,1681
233,-0.639,0.456,5349.59,0.11,-1.0,5.0,5431.02,1689
234,0.335,-0.783,392.09,0.11,1.0,9.0,399.02,1689
235,0.601,0.217,1430.22,0.11,1.0,8.0,1431.0,1707
236,-0.325,1.574,804.95,0.11,1.0,11.0,806.0,1714
237,0.336,-2.185,2854.63,0.11,1.0,4.0,3934.0,1718
238,0.417,-1.774,1078.59,0.11,1.0,4.0,3933.0,1718
239,0.866,-0.095,188.25,0.11,1.0,8.0,192.07,1723
240,-1.092,-2.815,1352.03,0.11,1.0,8.0,1352.0,1727
241,0.231,-1.923,1750.81,0.11,1.0,3.0,1751.0,1738
242,-0.431,-0.311,861.08,0.11,-1.0,5.0,876.03,1738
243,1.226,-1.112,153.71,0.11,1.0,7.0,155.01,1739
244,0.084,-0.889,597.69,0.11,-1.0,8.0,599.0,1760
245,0.195,-0.372,1350.09,0.11,1.0,3.0,1354.0,1773
246,0.818,2.173,781.92,0.11,-1.0,6.0,782.0,1774
247,-0.042,1.826,845.7,0.11,1.0,4.0,846.03,1779
248,1.417,0.797,56.83,0.11,1.0,11.0,60.09,1796
249,0.906,1.453,1378.88,0.11,1.0,4.0,1393.15,1800
250,-0.222,3.109,1189.47,0.11,-1.0,7.0,1189.0,1801
251,-0.514,-2.795,32.17,0.11,1.0,5.0,32.0,1820
252,-0.442,-2.682,181.2,0.11,1.0,16.0,198.26,1827
253,-0.899,-1.148,74.32,0.11,1.0,4.0,74.0,1843
254,0.033,1.934,1555.86,0.11,1.0,6.0,1556.0,1864
255,-0.637,-0.873,1358.36,0.11,1.0,2.0,1365.05,1881
256,0.056,2.359,3523.32,0.11,1.0,9.0,3524.0,1888
257,0.395,-1.28,1686.51,0.11,-1.0,5.0,1687.0,1888
258,0.473,-0.29,250.97,0.11,-1.0,4.0,255.04,1901
259,1.179,0.371,1392.45,0.11,-1.0,7.0,1392.0,1908
260,-0.496,-0.939,65.02,0.11,-1.0,4.0,65.0,1912
261,0.792,-0.493,226.81,0.11,1.0,12.0,228.01,1917
262,-0.666,2.106,289.05,0.11,1.0,9.0,582.83,1929
263,0.106,2.21,15.32,0.11,1.0,6.0,17.0,1938
264,0.352,2.083,800.15,0.11,-1.0,2.0,800.0,1940
265,-0.287,-0.438,710.86,0.11,1.0,3.0,711.0,1954
266,2.089,2.978,531.34,0.11,1.0,9.0,532.18,1960
267,-2.025,0.244,380.46,0.11,-1.0,5.0,380.02,1961
268,-2.007,1.18,34.95,0.11,1.0,5.0,35.0,1961
269,-1.268,2.19,1171.26,0.11,-1.0,4.0,1171.0,1974
270,-1.063,1.204,1942.42,0.11,1.0,8.0,1942.0,1980
271,-1.33,-2.981,1065.14,0.11,1.0,11.0,1189.15,1992
272,0.345,-1.205,1001.57,0.11,1.0,7.0,1103.16,2004
273,-1.289,-1.988,1026.82,0.11,1.0,7.0,1027.03,2011
274,1.952,-0.339,120.77,0.11,1.0,5.0,122.0,2014
275,1.47,2.228,625.56,0.11,-1.0,7.0,627.02,2025
276,-0.637,0.302,910.36,0.11,1.0,10.0,910.01,2026
277,-0.283,-2.23,371.79,0.11,-1.0,3.0,372.01,2028
278,0.188,2.601,4667.06,0.11,-1.0,6.0,4869.07,2030
279,0.536,-2.123,869.5,0.11,1.0,6.0,870.0,2039
280,-0.356,2.787,3161.92,0.11,1.0,4.0,3162.0,2044
281,-1.031,3.067,1478.06,0.11,1.0,7.0,1479.0,2052
282,0.275,-1.649,2469.84,0.11,-1.0,8.0,2502.02,2057
283,-0.67,-2.213,260.1,0.11,1.0,4.0,260.0,2074
284,-0.537,-2.996,294.55,0.11,1.0,6.0,295.01,2079
285,0.794,-2.195,306.84,0.11,1.0,4.0,308.03,2087
286,-0.872,1.486,754.68,0.11,1.0,4.0,757.0,2094
287,-0.471,-1.361,447.56,0.11,1.0,2.0,613.02,2100
288,1.097,0.156,118.65,0.11,1.0,6.0,122.12,2110
289,0.554,1.647,1893.77,0.11,1.0,8.0,2106.19,2124
290,-0.115,-1.769,379.64,0.11,-1.0,9.0,380.0,2133
291,1.136,2.468,1396.07,0.11,1.0,3.0,1396.0,2136
292,-0.286,1.923,3117.22,0.11,1.0,4.0,3121.0,2139
293,-0.571,0.116,1114.85,0.11,1.0,5.0,1115.0,2146
294,0.016,-1.753,798.15,0.11,1.0,5.0,798.0,2176
295,-0.876,-1.967,245.91,0.11,-1.0,4.0,246.0,2182
296,-0.427,-0.185,335.61,0.11,-1.0,6.0,515.1,2184
297,-0.454,-0.256,162.02,0.11,1.0,3.0,515.21,2184
298,0.361,1.805,332.58,0.11,1.0,6.0,333.0,2190
299,-0.537,0.024,1070.18,0.11,-1.0,8.0,1071.0,2209
300,1.054,-2.77,627.49,0.11,-1.0,4.0,959.0,2222
301,0.222,-1.576,822.78,0.11,1.0,5.0,925.14,2239
302,0.51,0.871,129.63,0.11,-1.0,7.0,131.0,2239
303,0.739,0.453,594.27,0.11,-1.0,4.0,594.01,2244
304,-1.095,1.476,14.52,0.11,1.0,12.0,15.0,2247
305,-0.452,0.009,1416.89,0.11,1.0,10.0,1432.01,2257
306,1.809,2.956,559.64,0.11,1.0,3.0,560.0,2267
307,0.864,2.783,1726.99,0.11,1.0,3.0,1727.01,2281
308,0.102,-2.219,89.42,0.11,1.0,5.0,90.2,2290
309,-0.392,-0.63,1435.97,0.11,1.0,3.0,1436.01,2294
310,-1.425,-0.68,165.13,0.11,1.0,7.0,174.09,2295
311,-0.137,2.036,561.76,0.11,1.0,4.0,562.0,2301
312,0.4,2.13,781.24,0.11,1.0,4.0,781.01,2314
313,-0.834,-0.061,960.27,0.11,-1.0,7.0,992.08,2321
314,-0.411,-2.408,1650.01,0.11,1.0,5.0,2038.01,2332
315,-0.359,-2.315,387.49,0.11,-1.0,5.0,2038.02,2332
316,0.731,-0.244,58.77,0.11,-1.0,6.0,59.0,2338
317,1.048,2.084,368.98,0.11,1.0,4.0,399.11,2356
318,0.067,-1.47,1151.58,0.11,1.0,5.0,1152.0,2364
319,-0.547,2.158,1748.73,0.11,1.0,4.0,1749.0,2375
320,-0.103,0.445,451.13,0.11,-1.0,4.0,451.0,2375
321,1.479,-1.451,78.1,0.11,1.0,6.0,78.0,2387
322,0.168,0.147,1740.66,0.11,1.0,9.0,1743.0,2394
323,2.06,-2.637,16.17,0.11,-1.0,6.0,16.07,2394
324,0.587,1.08,1521.9,0.11,-1.0,4.0,1578.09,2405
325,-1.407,1.768,366.6,0.11,1.0,9.0,367.0,2408
326,-0.406,2.703,17.11,0.11,-1.0,4.0,17.15,2408
327,-0.711,2.788,440.22,0.11,1.0,6.0,487.1,2419
328,-0.517,-0.668,2840.81,0.11,1.0,5.0,2841.04,2450
329,0.109,2.253,35.71,0.11,1.0,4.0,37.05,2452
330,-0.359,0.661,1051.66,0.11,1.0,5.0,1052.01,2454
331,0.901,-1.089,1737.59,0.11,1.0,5.0,1799.1,2456
332,-1.02,-1.898,1768.47,0.11,-1.0,5.0,1770.13,2461
333,-0.777,0.309,1786.31,0.11,1.0,15.0,2039.02,2462
334,-0.933,0.266,215.78,0.11,-1.0,15.0,2020.09,2462
335,-0.455,0.819,191.48,0.11,1.0,8.0,191.01,2480
336,0.11,3.089,2450.38,0.11,1.0,5.0,2452.0,2504
337,-0.432,-0.793,370.44,0.11,-1.0,3.0,372.0,2510
338,-0.582,0.346,757.21,0.11,1.0,5.0,758.0,2516
339,0.035,-0.836,1961.95,0.11,1.0,8.0,2160.17,2531
340,0.611,-0.958,861.64,0.11,1.0,9.0,863.0,2553
341,0.221,2.354,435.32,0.11,1.0,3.0,436.02,2588
342,-0.031,0.167,879.43,0.11,1.0,3.0,879.0,2592
343,0.233,0.243,2492.54,0.11,1.0,5.0,2493.0,2603
344,0.817,-2.611,437.38,0.11,-1.0,5.0,440.0,2606
