,eta,phi,PT,jmass,ntrk,btag,hadem,event#
0,0.853,2.443,783.79,156.78,24.0,0.0,1.02,0
1,1.014,0.842,392.26,28.71,17.0,0.0,0.44,0
2,0.03,1.48,293.97,21.33,20.0,1.0,0.06,0
3,-0.161,1.039,177.72,16.7,20.0,1.0,0.0,0
4,1.79,2.329,123.53,0.0,0.0,0.0,0.0,0
5,0.456,0.49,59.89,11.12,6.0,0.0,3.82,0
6,1.508,0.818,35.32,5.86,14.0,0.0,4.55,0
7,1.461,0.042,35.2,5.52,12.0,0.0,0.26,0
8,-0.688,2.284,23.95,3.59,3.0,0.0,0.0,0
9,0.854,-0.777,2510.41,13.71,7.0,0.0,0.0,1
10,-0.029,2.419,2373.57,343.37,40.0,0.0,0.67,1
11,0.125,0.216,905.46,40.6,16.0,0.0,3.28,1
12,-0.103,-1.686,823.83,144.78,33.0,0.0,0.19,1
13,0.35,1.687,522.1,39.0,14.0,0.0,4.08,1
14,-1.262,3.025,281.42,12.53,2.0,0.0,0.09,1
15,-0.372,1.916,86.71,14.94,11.0,0.0,4.53,1
16,0.055,-2.15,56.39,7.49,26.0,0.0,0.0,1
17,0.133,2.931,47.91,0.09,15.0,0.0,0.0,1
18,0.329,1.539,2294.0,90.97,23.0,1.0,0.12,2
19,-0.868,1.69,977.26,127.24,37.0,0.0,0.53,2
20,-0.007,1.167,102.2,11.49,19.0,1.0,0.0,2
21,-1.282,1.658,48.08,3.15,35.0,0.0,1.03,2
22,-2.656,0.563,25.45,4.05,0.0,0.0,1.5,2
23,-0.418,-2.723,3053.61,96.34,17.0,0.0,0.08,3
24,-0.153,0.585,2294.29,183.18,32.0,0.0,2.52,3
25,-0.367,-1.442,911.67,24.32,18.0,0.0,0.07,3
26,1.965,0.512,506.51,40.46,9.0,0.0,0.31,3
27,0.306,1.593,342.25,31.3,14.0,1.0,0.17,3
28,0.163,2.098,201.93,7.58,10.0,1.0,0.0,3
29,-0.412,-0.159,143.54,6.45,6.0,0.0,0.0,3
30,-0.758,0.581,51.06,6.15,5.0,0.0,0.0,3
31,0.077,-1.215,41.76,6.64,15.0,0.0,0.0,3
32,1.193,-3.102,1101.58,106.17,30.0,0.0,0.4,4
33,0.515,-3.037,1032.67,190.31,68.0,0.0,1.58,4
34,0.506,-0.894,904.12,58.28,11.0,0.0,8.72,4
35,-0.77,0.349,626.72,89.0,27.0,1.0,2.29,4
36,-1.801,0.646,528.38,80.24,21.0,0.0,0.44,4
37,-0.293,0.347,360.29,44.47,24.0,0.0,0.0,4
38,-0.76,0.976,213.66,37.47,14.0,0.0,0.54,4
39,-1.967,0.129,196.96,23.92,15.0,1.0,0.95,4
40,0.198,2.876,59.68,8.51,39.0,0.0,0.78,4
