,eta,phi,PT,jmass,ntrk,btag,hadem,event#
0,0.015,1.087,2896.48,137.3,1.0,0.0,1.45,6
1,-0.358,0.139,425.51,0.57,1.0,0.0,0.0,11
2,0.516,-2.633,1003.08,107.43,1.0,0.0,3.78,14
3,0.144,-2.463,424.62,56.37,1.0,0.0,1.29,16
4,-0.893,1.085,38.37,3.82,1.0,0.0,0.0,19
5,0.041,0.217,1667.29,112.67,-1.0,0.0,0.8,21
6,0.739,2.582,84.7,11.64,1.0,0.0,0.27,33
7,0.326,0.611,1410.01,17.77,1.0,0.0,0.0,37
8,-0.33,3.037,124.74,0.0,-1.0,0.0,999.9,42
9,0.758,2.055,1389.77,56.2,-1.0,0.0,1.0,49
10,-0.948,-0.173,612.82,16.99,-1.0,0.0,0.06,58
11,-0.392,-0.307,185.06,3.17,-1.0,0.0,0.0,59
12,0.164,-2.472,625.22,1.31,1.0,0.0,0.0,60
13,0.921,2.463,1200.14,150.71,1.0,0.0,1.02,64
14,-0.661,0.349,1269.57,104.89,-1.0,0.0,1.74,69
15,-0.287,-0.664,3567.27,134.42,-1.0,0.0,2.22,73
16,1.494,-2.809,264.74,3.19,1.0,0.0,0.0,73
17,0.587,-1.16,1064.7,121.4,1.0,0.0,0.45,76
18,2.499,-1.814,127.31,23.29,1.0,0.0,3.73,83
19,-0.014,2.16,3417.98,224.2,1.0,0.0,2.17,85
20,-0.36,1.645,119.01,9.04,-1.0,0.0,0.0,95
21,-1.458,0.299,109.36,1.17,1.0,0.0,999.9,98
22,0.664,-2.142,1040.43,34.57,1.0,0.0,999.9,104
23,0.311,-1.977,315.89,3.67,-1.0,0.0,0.0,112
24,-1.12,0.901,25.34,2.88,1.0,0.0,0.0,126
25,0.571,2.111,1298.5,40.71,1.0,0.0,0.04,131
26,-0.755,-2.261,1181.17,21.49,1.0,0.0,0.0,133
27,-1.906,-2.29,386.97,50.76,-1.0,0.0,1.01,138
28,-0.285,-2.127,949.04,81.72,-1.0,0.0,0.78,146
29,0.577,1.469,30.79,3.8,1.0,0.0,0.73,146
30,-0.174,0.834,2660.0,224.22,-1.0,0.0,0.03,155
31,0.583,1.659,24.49,5.0,-1.0,0.0,0.0,157
32,0.235,-1.022,1731.74,65.3,1.0,0.0,235.19,160
33,0.772,2.542,871.87,47.44,-1.0,0.0,1.02,163
34,1.221,0.147,84.66,11.89,-1.0,0.0,1.3,164
35,-0.099,1.51,1452.58,162.56,1.0,0.0,0.0,170
36,-0.592,-1.627,440.03,34.58,-1.0,0.0,0.49,179
37,0.57,-0.761,350.97,1.76,-1.0,0.0,0.0,190
38,-0.698,-0.003,429.73,44.95,1.0,0.0,0.21,194
39,-0.183,-1.094,76.22,10.1,-1.0,0.0,0.0,197
40,-0.469,-0.189,80.5,1.29,1.0,0.0,0.0,198
41,-1.11,-1.264,1772.72,199.71,1.0,0.0,0.83,203
42,-0.753,-0.137,24.4,5.31,-1.0,0.0,0.78,203
43,-0.151,2.813,1623.08,26.19,-1.0,0.0,0.37,217
44,0.016,-0.038,109.13,22.5,1.0,0.0,8.63,217
45,0.06,0.947,93.29,6.34,-1.0,0.0,0.79,217
46,-0.578,-0.526,38.98,3.08,-1.0,0.0,999.9,218
47,-0.273,-1.453,2069.95,125.3,1.0,0.0,0.01,219
48,0.127,-2.603,235.34,30.32,1.0,0.0,3.49,219
49,-0.227,0.321,1599.7,30.2,-1.0,0.0,0.0,220
50,0.347,-0.03,1048.96,86.28,1.0,0.0,0.4,226
51,-1.838,0.519,31.18,3.53,-1.0,0.0,999.9,233
52,-0.706,2.409,1319.59,79.12,1.0,0.0,0.0,241
53,1.017,-2.339,770.61,134.9,1.0,0.0,0.09,245
54,1.121,-1.73,47.89,6.87,1.0,0.0,0.24,245
55,0.078,0.068,230.95,5.52,1.0,0.0,999.9,247
56,-0.284,-2.588,525.16,80.36,1.0,0.0,0.35,254
57,1.014,0.539,1345.85,105.44,1.0,0.0,0.23,255
58,0.171,-0.14,1665.13,170.7,-1.0,0.0,0.62,265
59,0.466,-1.821,1058.14,43.22,-1.0,0.0,2.76,265
60,1.4,-3.096,1164.2,154.27,-1.0,0.0,0.6,270
61,-0.481,-1.079,1688.64,13.51,1.0,0.0,0.0,276
62,-1.057,-2.522,272.49,2.02,1.0,0.0,0.0,279
63,-1.342,1.513,349.41,50.5,-1.0,0.0,3.14,280
64,0.147,-2.967,3250.18,443.4,1.0,0.0,0.0,283
65,-0.135,-1.456,977.26,0.93,1.0,0.0,999.9,292
66,-0.064,-1.879,560.68,44.55,1.0,0.0,0.84,294
67,-0.326,1.457,501.34,57.63,1.0,0.0,0.18,297
68,-0.479,-1.14,418.12,1.11,-1.0,0.0,0.0,297
69,-1.313,2.784,99.89,17.75,-1.0,0.0,0.15,298
70,-1.889,-1.092,30.19,1.27,-1.0,0.0,0.0,298
71,-0.92,2.667,279.97,19.33,1.0,0.0,0.26,300
72,-0.833,-1.385,679.23,69.55,1.0,0.0,1.8,305
73,0.341,-0.806,337.31,38.64,1.0,0.0,0.93,312
74,-0.411,-1.562,1708.35,20.73,1.0,0.0,0.0,317
75,-1.018,1.068,91.17,17.76,1.0,0.0,1.45,326
76,-0.197,-0.623,50.67,4.03,-1.0,0.0,0.0,333
77,-1.478,2.892,54.85,10.92,1.0,0.0,0.65,335
78,0.035,0.407,68.23,1.4,1.0,0.0,2.19,337
79,-0.782,1.082,1889.15,265.07,-1.0,0.0,2.64,340
80,-0.096,-0.728,238.47,13.16,1.0,0.0,1.16,351
81,-1.288,0.496,1192.59,51.09,1.0,0.0,0.52,354
82,0.556,1.191,880.21,-0.0,1.0,0.0,0.0,362
83,0.779,0.809,499.34,0.93,1.0,0.0,999.9,362
84,1.406,-0.056,41.95,6.89,-1.0,0.0,999.9,363
85,-0.81,1.67,505.82,84.86,-1.0,0.0,1.11,373
86,-1.429,-2.014,812.28,25.73,-1.0,0.0,0.05,375
87,0.1,-0.666,2667.75,132.56,-1.0,0.0,6.31,376
88,0.447,3.003,190.49,26.38,1.0,0.0,6.42,376
89,0.206,-0.402,1273.19,38.47,-1.0,0.0,1.33,377
90,1.447,1.598,329.95,70.5,-1.0,0.0,0.83,386
91,-0.161,-0.778,33.09,9.08,-1.0,0.0,0.0,390
92,0.46,-1.167,1124.95,61.19,1.0,0.0,3.34,393
93,-1.594,0.423,59.75,7.84,-1.0,0.0,0.08,394
94,-1.459,0.981,27.9,3.77,-1.0,0.0,0.0,394
95,0.57,0.279,727.68,58.88,1.0,0.0,4.99,398
96,0.057,-1.839,616.61,8.97,1.0,0.0,0.0,398
97,1.176,1.558,2026.84,217.57,-1.0,0.0,0.62,403
98,2.024,2.713,29.12,7.35,1.0,0.0,0.37,406
99,-0.268,-1.531,982.11,104.3,-1.0,0.0,0.33,415
100,-0.007,-1.96,925.86,42.78,-1.0,0.0,1.48,415
101,-0.009,1.527,30.35,5.56,1.0,0.0,0.0,421
102,0.109,1.26,733.45,42.64,1.0,0.0,0.89,425
103,0.369,1.272,465.23,65.78,1.0,0.0,1.09,426
104,-1.066,-3.083,338.89,11.85,-1.0,0.0,999.9,428
105,0.17,2.135,1082.42,3.58,-1.0,0.0,0.0,429
106,-0.082,-2.525,590.62,1.19,-1.0,0.0,999.9,431
107,0.726,2.216,446.8,47.47,1.0,0.0,1.07,433
108,0.014,2.402,30.39,9.38,1.0,0.0,3.52,433
109,1.012,-1.683,35.78,4.27,-1.0,0.0,0.29,440
110,-0.281,1.45,1955.67,0.14,1.0,0.0,999.9,441
111,-0.454,1.194,1185.73,90.54,-1.0,0.0,0.22,443
112,-0.035,-0.993,545.77,81.59,1.0,0.0,0.43,450
113,0.576,-1.505,945.04,37.1,-1.0,0.0,0.02,452
114,1.051,-2.273,364.07,49.55,1.0,0.0,1.19,453
115,0.484,-2.768,1150.08,15.51,1.0,0.0,0.0,457
116,-0.794,-2.497,734.61,54.91,-1.0,0.0,1.34,469
117,-2.422,1.63,392.86,60.76,1.0,0.0,1.37,469
118,0.563,-3.109,1580.22,262.55,-1.0,0.0,2.07,470
119,0.5,2.525,745.51,57.54,-1.0,0.0,1.61,470
120,1.376,-2.306,27.01,1.83,1.0,0.0,999.9,470
121,-0.108,1.341,375.44,46.34,-1.0,0.0,0.0,476
122,0.721,-2.583,1019.56,121.62,1.0,0.0,0.61,477
123,0.558,3.119,115.17,17.08,1.0,0.0,0.95,477
124,0.353,-1.321,1044.28,167.83,1.0,0.0,0.3,489
125,-0.331,2.536,552.24,50.66,1.0,0.0,0.48,493
126,0.128,-0.891,2426.16,139.4,1.0,0.0,0.0,511
127,0.678,-1.672,1584.18,243.53,1.0,0.0,0.18,514
128,0.457,-2.207,55.65,7.64,1.0,0.0,0.0,514
129,-0.484,-1.987,3276.28,155.31,1.0,0.0,41.59,515
130,-0.433,2.05,636.69,3.85,-1.0,0.0,0.0,515
131,0.116,0.444,302.76,7.3,1.0,0.0,0.0,516
132,-1.842,1.85,109.29,3.66,1.0,0.0,0.0,525
133,0.2,-1.385,160.51,9.45,1.0,0.0,0.02,526
134,-0.003,-1.037,155.37,9.85,1.0,0.0,0.41,526
135,-0.603,-2.624,57.93,9.12,-1.0,0.0,999.9,526
136,0.464,-1.433,69.3,10.73,-1.0,0.0,0.0,528
137,0.457,2.69,758.23,74.0,-1.0,0.0,0.1,536
138,0.09,1.187,941.58,63.47,-1.0,0.0,8.3,538
139,-0.253,0.626,1465.92,235.94,-1.0,0.0,0.19,542
140,0.441,-3.015,1447.34,1.63,1.0,0.0,999.9,542
141,0.353,1.714,293.05,0.57,1.0,0.0,0.0,547
142,-2.003,3.035,873.13,61.41,1.0,0.0,0.03,562
143,-0.377,1.957,1785.08,347.91,1.0,0.0,0.41,570
144,-0.554,1.433,718.66,95.7,1.0,0.0,1.36,570
145,-1.882,1.613,33.97,5.39,1.0,0.0,5.01,570
146,0.045,1.801,23.64,2.55,1.0,0.0,2.68,570
147,-0.251,0.852,2760.92,270.43,1.0,0.0,0.42,572
148,0.261,0.98,135.16,16.68,1.0,0.0,2.91,572
149,-0.132,1.349,31.61,5.23,1.0,0.0,0.0,572
150,-0.329,-1.8,1628.01,114.09,-1.0,0.0,0.17,578
