,eta,phi,PT,jmass,ntrk,btag,hadem,event#
0,-0.23,-2.584,2860.0,84.61,21.0,0.0,0.38,0
1,0.183,-0.295,1569.91,40.93,15.0,0.0,0.0,0
2,1.747,0.164,925.14,37.66,14.0,0.0,0.0,0
3,0.641,0.085,75.37,3.94,4.0,0.0,0.0,0
4,-0.196,0.038,38.54,6.83,8.0,0.0,1.88,0
5,-2.117,-2.053,37.97,5.54,6.0,0.0,0.8,0
6,-0.412,-1.186,35.98,6.46,3.0,0.0,0.29,0
7,0.208,-1.398,4863.94,734.38,60.0,0.0,0.08,1
8,-0.126,1.941,4159.77,121.05,16.0,0.0,3.63,1
9,0.15,1.097,1127.2,45.06,19.0,0.0,0.0,1
10,-0.502,0.671,54.62,12.17,8.0,0.0,2.86,1
11,1.134,2.718,2420.57,116.49,34.0,1.0,0.03,2
12,-1.113,-0.853,2063.62,142.06,34.0,0.0,0.46,2
13,-0.353,0.847,674.24,37.08,9.0,0.0,0.05,2
14,0.707,2.115,356.69,14.41,6.0,0.0,0.28,2
15,-0.317,0.069,265.54,20.82,13.0,1.0,0.0,2
16,-0.301,1.718,85.11,12.04,3.0,0.0,0.27,2
17,1.585,1.819,66.8,10.7,10.0,1.0,0.09,2
18,-2.268,-1.602,60.83,8.86,11.0,0.0,0.96,2
19,-1.054,0.05,39.79,4.92,11.0,0.0,0.2,2
20,2.337,-2.231,24.73,4.1,3.0,0.0,36.6,2
21,0.146,-1.785,4369.73,323.71,42.0,1.0,0.45,3
22,0.165,0.815,2409.8,127.02,17.0,1.0,0.01,3
23,-0.429,2.307,1790.75,319.49,46.0,0.0,0.42,3
24,-0.355,1.443,1187.88,125.49,42.0,0.0,0.04,3
25,-1.44,1.089,42.01,4.48,7.0,0.0,0.22,3
26,-1.133,-0.887,2030.53,-0.0,0.0,0.0,999.9,4
27,0.043,1.99,1693.42,251.72,47.0,0.0,1.07,4
28,0.44,-1.979,646.05,34.89,19.0,0.0,0.61,4
29,-0.685,2.717,432.88,82.95,37.0,1.0,0.59,4
30,2.12,0.596,379.23,28.92,7.0,0.0,6.16,4
31,0.006,-2.527,136.36,24.13,15.0,0.0,5.31,4
32,-0.049,2.773,116.94,15.44,16.0,0.0,0.13,4
33,2.416,1.834,43.54,4.52,4.0,0.0,3.37,4
34,-0.492,2.239,26.56,6.36,41.0,0.0,0.0,4
35,-0.621,0.304,3896.22,166.17,22.0,1.0,3.24,5
36,0.027,-2.271,2649.22,74.44,30.0,0.0,0.02,5
37,-0.036,2.333,1598.33,47.33,17.0,0.0,3.75,5
38,1.578,-3.061,534.44,114.52,26.0,0.0,0.68,5
39,0.528,2.514,60.51,9.18,10.0,0.0,0.51,5
40,1.247,2.92,57.58,9.97,13.0,0.0,13.84,5
41,0.372,-2.863,27.68,3.95,4.0,0.0,999.9,5
42,2.378,-2.973,24.9,5.92,5.0,0.0,14.35,5
43,-0.765,0.765,2941.65,69.49,22.0,0.0,0.12,6
44,-0.413,-2.358,1035.56,104.71,34.0,0.0,0.37,6
45,1.167,-0.237,909.88,33.94,12.0,0.0,0.16,6
46,-0.177,-2.874,414.66,44.57,28.0,0.0,0.86,6
47,-0.379,1.103,326.44,33.67,22.0,0.0,0.38,6
48,-1.227,1.77,30.89,6.6,11.0,0.0,0.0,6
49,1.478,-2.981,24.65,4.51,7.0,0.0,0.0,6
50,0.041,-0.575,4599.66,239.75,41.0,0.0,0.43,7
51,0.441,2.537,3934.87,54.64,20.0,0.0,0.01,7
52,-1.058,-2.844,872.26,38.41,14.0,0.0,0.0,7
53,-1.177,1.313,479.95,54.56,32.0,0.0,0.32,7
54,1.699,1.705,27.49,4.63,1.0,0.0,1.18,7
55,0.58,-1.412,1734.04,61.54,11.0,0.0,3.27,8
56,0.057,2.644,1380.49,0.0,2.0,0.0,999.9,8
57,0.029,-2.882,131.31,10.94,8.0,0.0,0.88,8
58,1.489,-2.589,90.31,15.96,16.0,0.0,1.24,8
59,-0.322,-0.397,2037.05,370.27,59.0,0.0,0.34,9
60,-0.059,3.076,1384.34,62.44,14.0,0.0,0.84,9
61,-0.367,1.152,1156.01,167.89,51.0,0.0,0.2,9
62,-0.263,-2.578,575.5,43.05,24.0,1.0,1.09,9
63,0.537,2.339,513.25,39.03,13.0,0.0,1.23,9
64,0.606,-2.114,390.99,56.19,7.0,0.0,0.49,9
65,0.303,-0.986,273.81,18.89,18.0,0.0,5.41,9
66,1.285,0.294,263.68,26.18,17.0,0.0,2.1,9
67,0.108,-0.559,214.66,14.59,43.0,1.0,0.13,9
68,1.999,-0.24,168.53,13.09,1.0,0.0,0.9,9
