,event,eta,phi,PT,jmass,ntrk,btag,hadem
0,3,-0.106,-0.064,21.16,0.11,1.0,2.0,22.0
1,4,-0.965,1.23,27.31,0.11,1.0,4.0,31.19
2,11,0.504,-1.149,15.7,0.11,1.0,5.0,65.99
3,15,0.608,-2.452,31.95,0.11,1.0,5.0,32.0
4,21,-1.386,-0.043,78.73,0.11,1.0,3.0,79.01
5,22,-0.155,-0.797,41.49,0.11,-1.0,2.0,42.03
6,49,0.559,2.352,62.03,0.11,-1.0,3.0,62.0
7,59,-1.339,-2.384,32.26,0.11,-1.0,4.0,34.0
8,68,0.463,0.525,25.4,0.11,1.0,3.0,25.0
9,85,0.809,2.676,26.79,0.11,1.0,4.0,27.0
10,89,0.803,-2.089,276.83,0.11,1.0,3.0,286.03
11,92,1.335,-1.308,29.54,0.11,1.0,3.0,30.04
12,94,0.053,-1.868,93.82,0.11,-1.0,3.0,98.04
13,103,0.425,2.412,72.75,0.11,1.0,5.0,73.0
14,106,0.059,2.704,48.69,0.11,-1.0,4.0,49.04
15,124,-0.436,0.269,20.08,0.11,1.0,5.0,21.15
16,126,1.827,0.342,143.69,0.11,-1.0,4.0,149.14
17,127,0.594,-2.882,61.68,0.11,1.0,4.0,62.0
18,128,-2.038,3.065,65.72,0.11,-1.0,5.0,66.01
19,130,-1.464,-2.289,33.21,0.11,1.0,3.0,33.0
20,145,-0.846,-0.697,31.57,0.11,1.0,5.0,33.0
21,147,-0.716,0.425,19.73,0.11,1.0,2.0,20.0
22,148,1.067,-1.784,14.93,0.11,-1.0,5.0,16.0
23,153,0.473,-0.904,194.54,0.11,1.0,5.0,196.0
24,153,-0.044,1.061,20.83,0.11,-1.0,3.0,21.0
25,155,0.58,2.665,14.07,0.11,1.0,5.0,14.0
26,159,-1.813,-1.212,75.34,0.11,-1.0,5.0,75.03
27,165,-2.183,0.986,80.21,0.11,-1.0,3.0,80.0
28,172,1.594,1.934,28.92,0.11,1.0,2.0,32.17
29,183,1.126,0.033,21.38,0.11,-1.0,4.0,23.0
30,203,-1.913,-2.795,65.59,0.11,-1.0,5.0,67.0
31,210,0.296,-3.04,14.61,0.11,-1.0,5.0,16.0
32,210,0.828,-0.377,12.9,0.11,1.0,5.0,13.0
33,222,-0.498,2.101,41.26,0.11,1.0,2.0,41.0
34,231,0.387,1.048,83.9,0.11,-1.0,4.0,90.0
35,245,1.537,0.514,74.3,0.11,-1.0,3.0,75.01
36,247,-1.013,0.209,21.41,0.11,-1.0,4.0,23.13
37,254,-0.019,-0.36,37.89,0.11,-1.0,6.0,38.0
38,260,1.4,-2.368,30.98,0.11,-1.0,3.0,31.0
39,265,-1.036,0.587,67.65,0.11,1.0,4.0,68.01
40,266,0.143,2.067,28.5,0.11,-1.0,3.0,34.04
41,273,-0.515,0.073,28.97,0.11,1.0,5.0,30.04
42,288,1.985,0.8,28.81,0.11,-1.0,3.0,29.02
43,298,1.461,2.434,43.2,0.11,-1.0,5.0,48.13
44,306,-0.851,-1.73,66.79,0.11,-1.0,4.0,67.06
45,312,-0.505,0.674,31.46,0.11,-1.0,4.0,31.0
46,313,0.776,1.03,22.82,0.11,-1.0,2.0,23.0
47,331,-0.762,-0.825,45.85,0.11,-1.0,3.0,46.0
48,332,-0.465,-1.185,28.02,0.11,1.0,2.0,29.0
49,347,2.292,-2.52,24.41,0.11,1.0,4.0,24.04
50,348,0.644,0.33,50.1,0.11,1.0,6.0,50.0
51,360,-0.942,2.019,108.79,0.11,1.0,4.0,115.06
52,361,-1.46,2.697,40.18,0.11,-1.0,3.0,40.0
53,363,-0.744,-1.959,44.1,0.11,1.0,3.0,44.0
54,374,1.418,-0.591,58.72,0.11,1.0,3.0,59.0
55,381,-0.464,-1.567,85.53,0.11,1.0,8.0,86.0
56,387,0.048,-0.207,47.99,0.11,1.0,3.0,48.07
57,393,-2.282,-2.57,39.95,0.11,-1.0,3.0,40.1
58,395,0.218,-1.837,68.24,0.11,1.0,5.0,68.0
59,399,-1.6,2.781,16.07,0.11,-1.0,2.0,16.0
60,400,0.113,0.0,25.22,0.11,1.0,3.0,30.05
61,410,1.08,-1.072,28.1,0.11,-1.0,3.0,28.0
62,415,1.306,-0.077,20.46,0.11,1.0,4.0,21.05
63,420,-0.046,-1.137,44.28,0.11,1.0,2.0,51.17
64,421,1.277,1.561,59.98,0.11,-1.0,3.0,63.02
65,428,0.134,-0.747,65.71,0.11,-1.0,3.0,67.04
66,429,1.2,-2.92,36.22,0.11,-1.0,3.0,38.0
67,435,1.994,2.278,36.87,0.11,1.0,5.0,37.06
68,437,-1.769,-2.646,41.02,0.11,-1.0,5.0,41.12
69,442,1.178,-2.745,15.98,0.11,1.0,2.0,16.0
70,445,-1.187,-2.052,18.24,0.11,1.0,5.0,18.0
71,468,-0.467,0.858,36.74,0.11,-1.0,4.0,37.06
72,473,1.661,1.896,39.99,0.11,-1.0,3.0,40.0
73,479,1.168,-0.864,33.52,0.11,-1.0,2.0,34.04
74,485,-2.069,-1.384,48.82,0.11,1.0,6.0,49.12
75,490,1.764,-2.183,43.92,0.11,-1.0,5.0,44.02
76,499,0.609,1.287,222.33,0.11,1.0,7.0,222.01
77,504,-2.254,2.069,55.82,0.11,1.0,3.0,56.0
78,514,2.299,1.28,37.78,0.11,-1.0,4.0,38.0
79,521,-1.93,-2.757,117.95,0.11,1.0,3.0,119.03
80,525,1.238,-0.825,22.02,0.11,-1.0,3.0,22.0
81,526,-1.039,-2.928,38.99,0.11,1.0,4.0,41.0
82,529,-2.357,1.119,54.63,0.11,-1.0,3.0,56.11
83,543,-0.923,1.428,106.71,0.11,-1.0,8.0,107.0
84,545,-1.716,-2.899,27.75,0.11,-1.0,3.0,28.0
85,552,-0.998,2.466,137.3,0.11,1.0,5.0,139.0
86,557,-1.61,-2.389,38.74,0.11,-1.0,4.0,39.0
87,562,0.97,0.959,13.55,0.11,-1.0,2.0,15.0
88,568,1.766,-1.064,106.08,0.11,1.0,5.0,107.0
89,578,0.59,-0.544,33.87,0.11,-1.0,4.0,34.19
90,583,1.097,-2.716,10.38,0.11,-1.0,4.0,10.0
91,588,-1.415,2.977,163.07,0.11,1.0,5.0,166.05
92,591,1.779,0.132,52.85,0.11,1.0,3.0,53.01
93,593,0.073,0.399,73.88,0.11,1.0,5.0,75.08
94,600,0.108,0.91,37.57,0.11,1.0,2.0,38.05
95,603,0.726,1.152,48.96,0.11,-1.0,6.0,51.06
96,606,-0.332,1.117,65.98,0.11,-1.0,5.0,66.0
97,606,-1.233,1.123,48.72,0.11,1.0,3.0,49.0
98,615,1.24,2.575,147.6,0.11,1.0,2.0,149.0
99,621,0.777,2.642,120.93,0.11,-1.0,3.0,121.0
100,622,0.193,1.069,57.59,0.11,1.0,3.0,59.0
101,626,2.188,-2.922,70.45,0.11,1.0,2.0,74.0
102,629,0.344,0.896,18.15,0.11,-1.0,5.0,20.05
103,634,-0.542,-0.978,72.24,0.11,1.0,2.0,72.0
104,635,-1.629,1.647,31.58,0.11,-1.0,3.0,32.12
105,637,1.703,0.97,89.1,0.11,1.0,4.0,92.06
106,643,-0.757,1.245,47.77,0.11,-1.0,2.0,48.0
107,655,0.664,-0.588,86.53,0.11,1.0,3.0,100.27
108,656,0.394,1.618,74.85,0.11,-1.0,5.0,75.02
109,657,1.705,1.308,172.38,0.11,-1.0,5.0,174.01
110,664,1.228,1.312,95.94,0.11,1.0,5.0,99.04
111,668,-0.441,2.769,32.59,0.11,-1.0,4.0,33.14
112,671,0.945,-1.973,53.9,0.11,-1.0,3.0,54.0
113,677,0.823,2.256,63.0,0.11,1.0,4.0,64.0
114,690,-1.298,-0.833,33.26,0.11,1.0,5.0,34.03
115,695,-0.022,2.978,89.66,0.11,-1.0,3.0,92.02
116,698,-1.817,-1.998,146.02,0.11,-1.0,7.0,150.01
117,699,-0.685,-0.41,116.36,0.11,-1.0,4.0,121.0
118,702,-1.786,0.542,210.37,0.11,-1.0,3.0,210.0
119,702,0.455,0.163,10.4,0.11,1.0,4.0,11.0
120,704,-1.022,-0.477,18.11,0.11,1.0,5.0,19.0
121,708,1.681,-2.546,96.7,0.11,1.0,4.0,97.0
122,716,0.442,-1.321,56.06,0.11,-1.0,5.0,57.07
123,718,-1.635,0.401,30.33,0.11,-1.0,2.0,31.06
124,727,1.749,-2.343,22.37,0.11,1.0,3.0,22.11
125,728,0.232,1.696,42.57,0.11,-1.0,2.0,43.0
126,730,-1.012,-2.605,60.47,0.11,-1.0,4.0,62.02
127,730,-0.504,-0.266,42.5,0.11,1.0,4.0,42.0
128,737,-1.324,1.319,55.71,0.11,-1.0,3.0,59.04
129,743,1.156,-2.113,22.46,0.11,-1.0,2.0,23.0
130,763,-0.026,1.947,79.94,0.11,-1.0,8.0,80.0
131,765,0.14,1.72,76.61,0.11,-1.0,4.0,77.0
132,767,0.834,-1.761,55.28,0.11,1.0,4.0,57.0
133,769,1.457,-1.752,152.45,0.11,1.0,3.0,153.0
134,774,0.137,0.781,35.07,0.11,-1.0,4.0,39.14
135,775,-1.188,-1.048,26.64,0.11,1.0,4.0,27.0
136,776,0.621,-2.137,38.17,0.11,-1.0,3.0,39.08
137,782,-0.753,0.616,23.37,0.11,-1.0,2.0,23.0
138,784,-1.085,0.59,49.22,0.11,-1.0,3.0,49.0
139,785,-1.624,2.014,26.67,0.11,1.0,8.0,29.26
140,792,1.61,-1.354,14.67,0.11,1.0,2.0,15.19
141,802,1.545,-1.617,15.33,0.11,1.0,2.0,15.0
142,823,-1.537,-0.231,18.17,0.11,1.0,4.0,18.09
143,827,-1.02,-1.291,51.96,0.11,1.0,4.0,52.0
144,828,-1.225,-2.093,25.5,0.11,-1.0,3.0,28.04
145,843,0.018,-1.637,11.53,0.11,-1.0,4.0,12.0
146,864,1.884,2.466,28.97,0.11,-1.0,3.0,29.0
147,867,0.419,-1.731,31.05,0.11,1.0,2.0,34.0
148,870,-0.089,-2.717,40.71,0.11,-1.0,4.0,41.0
149,882,-1.598,1.515,30.67,0.11,1.0,2.0,31.0
150,891,-1.127,3.004,28.56,0.11,-1.0,3.0,29.06
151,891,-1.275,-1.74,16.05,0.11,1.0,3.0,17.0
152,898,1.382,2.395,41.81,0.11,-1.0,3.0,43.23
153,927,-1.045,-2.462,41.33,0.11,-1.0,2.0,44.0
154,937,-2.368,-2.904,55.8,0.11,1.0,3.0,63.17
155,939,0.919,2.149,100.08,0.11,1.0,3.0,100.0
156,955,-1.436,-2.328,40.01,0.11,-1.0,3.0,40.0
157,960,-2.382,-1.253,11.79,0.11,1.0,5.0,12.07
158,962,1.053,-2.828,33.81,0.11,-1.0,4.0,34.0
159,966,0.253,1.87,28.9,0.11,1.0,2.0,29.0
160,972,-0.165,1.618,17.82,0.11,-1.0,2.0,18.08
161,1003,1.737,-1.961,55.96,0.11,1.0,3.0,57.04
162,1006,-1.37,-2.395,27.95,0.11,-1.0,2.0,30.16
163,1009,-0.51,-0.903,115.1,0.11,1.0,3.0,115.01
164,1013,-1.274,2.349,15.05,0.11,-1.0,3.0,18.3
165,1016,-0.862,2.649,23.32,0.11,-1.0,5.0,23.0
166,1018,-0.244,2.765,37.76,0.11,-1.0,2.0,39.06
167,1032,-1.415,-1.733,49.26,0.11,1.0,3.0,50.04
168,1033,0.989,-0.367,38.02,0.11,-1.0,2.0,38.05
169,1041,0.648,-0.569,61.71,0.11,1.0,4.0,63.01
170,1042,1.376,-0.948,25.59,0.11,1.0,3.0,26.0
171,1047,0.696,-0.141,55.48,0.11,-1.0,4.0,56.04
172,1071,0.939,-0.427,55.04,0.11,-1.0,3.0,55.0
173,1077,0.935,-0.682,98.92,0.11,1.0,4.0,99.03
174,1080,1.752,-1.696,50.44,0.11,-1.0,2.0,50.0
175,1083,1.724,-3.014,15.27,0.11,1.0,2.0,15.0
176,1088,0.047,-2.461,13.84,0.11,-1.0,2.0,14.0
177,1090,-2.037,1.034,39.49,0.11,1.0,2.0,40.0
178,1116,0.346,1.03,11.46,0.11,-1.0,2.0,11.0
179,1118,-0.125,-2.863,26.14,0.11,1.0,3.0,27.04
180,1122,0.683,-0.893,39.4,0.11,1.0,4.0,39.0
181,1122,1.147,2.633,28.98,0.11,-1.0,4.0,29.0
182,1133,-1.707,0.459,69.66,0.11,-1.0,8.0,70.03
183,1138,1.178,1.635,56.69,0.11,-1.0,7.0,57.11
184,1141,-0.335,-0.508,30.07,0.11,-1.0,4.0,31.0
185,1145,-0.268,-2.309,20.08,0.11,-1.0,2.0,20.0
186,1154,-0.748,1.697,37.16,0.11,1.0,3.0,43.11
187,1158,1.337,1.422,53.21,0.11,-1.0,5.0,55.0
188,1166,0.499,-1.609,66.58,0.11,1.0,3.0,67.0
189,1170,0.19,2.799,12.7,0.11,1.0,2.0,13.07
190,1174,-1.269,0.502,56.27,0.11,-1.0,4.0,57.0
191,1177,0.122,1.151,89.33,0.11,1.0,3.0,92.05
192,1181,0.686,1.389,116.41,0.11,1.0,3.0,116.05
193,1185,0.26,-1.075,90.76,0.11,-1.0,4.0,93.05
194,1186,1.536,2.78,107.3,0.11,-1.0,4.0,108.14
195,1190,-0.904,-0.158,131.58,0.11,1.0,5.0,140.03
196,1191,2.219,-0.802,76.26,0.11,1.0,3.0,77.02
197,1196,1.163,1.393,123.18,0.11,-1.0,6.0,142.09
198,1201,0.26,-2.769,69.38,0.11,1.0,4.0,69.0
199,1202,-0.91,-2.134,31.87,0.11,1.0,4.0,32.0
200,1216,1.394,1.872,37.9,0.11,-1.0,2.0,38.0
201,1218,-0.745,0.524,48.48,0.11,1.0,3.0,51.0
202,1226,-0.021,0.177,76.82,0.11,-1.0,3.0,79.01
203,1239,-0.628,-2.98,114.91,0.11,1.0,3.0,119.0
204,1251,0.379,-2.213,78.53,0.11,1.0,5.0,79.0
205,1254,0.604,1.633,18.61,0.11,-1.0,6.0,19.0
206,1263,1.573,2.095,38.91,0.11,-1.0,5.0,39.16
207,1264,-1.555,-0.242,11.73,0.11,-1.0,3.0,13.0
208,1284,-0.029,-2.867,69.35,0.11,1.0,4.0,72.0
209,1300,-1.509,-1.971,61.0,0.11,-1.0,5.0,62.1
210,1304,-1.709,2.591,138.72,0.11,1.0,5.0,140.0
211,1305,-1.69,-1.211,17.67,0.11,1.0,4.0,18.13
212,1313,-0.454,1.294,136.85,0.11,-1.0,5.0,139.02
213,1324,-0.529,-2.073,20.64,0.11,-1.0,4.0,22.06
214,1326,-1.043,0.491,29.62,0.11,-1.0,4.0,33.0
215,1334,0.573,0.24,30.98,0.11,1.0,2.0,32.0
216,1338,0.835,1.815,44.44,0.11,-1.0,3.0,44.0
217,1349,0.864,-1.209,68.67,0.11,-1.0,5.0,69.0
218,1357,-0.766,2.089,18.38,0.11,-1.0,4.0,18.09
219,1367,0.911,-1.348,24.9,0.11,1.0,6.0,26.0
220,1370,1.046,-1.093,19.54,0.11,1.0,4.0,21.0
221,1381,-2.348,-1.587,28.35,0.11,1.0,3.0,30.08
222,1386,-2.177,0.731,31.05,0.11,-1.0,3.0,31.18
223,1389,-2.218,-0.92,83.47,0.11,-1.0,2.0,83.03
224,1397,1.054,-2.699,41.95,0.11,1.0,8.0,42.0
225,1405,0.742,-0.548,68.5,0.11,1.0,3.0,71.03
226,1407,-1.919,-1.617,79.15,0.11,1.0,3.0,80.0
227,1409,-1.246,-3.041,25.94,0.11,-1.0,4.0,28.0
228,1414,-0.268,1.565,19.53,0.11,-1.0,6.0,20.0
229,1438,-0.015,2.634,18.31,0.11,-1.0,5.0,20.0
230,1446,2.184,1.193,46.62,0.11,1.0,3.0,47.08
231,1481,1.365,-2.34,73.48,0.11,1.0,9.0,76.11
232,1484,-0.648,-0.187,43.35,0.11,-1.0,6.0,45.0
233,1486,-1.096,-1.014,24.55,0.11,-1.0,4.0,25.26
234,1488,1.835,-2.904,11.34,0.11,-1.0,5.0,12.0
235,1497,-0.707,1.182,41.52,0.11,1.0,5.0,42.27
236,1498,0.394,1.942,89.8,0.11,-1.0,2.0,96.09
237,1499,0.028,-3.027,100.91,0.11,1.0,5.0,101.0
238,1503,-0.191,-1.037,18.45,0.11,-1.0,3.0,18.0
239,1505,1.331,0.624,63.5,0.11,-1.0,2.0,63.02
240,1506,0.769,2.027,46.57,0.11,-1.0,2.0,49.0
241,1513,-0.988,-1.605,11.76,0.11,1.0,3.0,12.0
242,1520,0.498,1.795,17.67,0.11,-1.0,7.0,19.09
243,1529,-1.152,2.514,20.36,0.11,-1.0,5.0,21.0
244,1540,-2.305,1.926,67.92,0.11,-1.0,4.0,69.03
245,1545,0.569,-1.429,40.66,0.11,1.0,2.0,41.0
246,1551,0.437,-2.36,22.94,0.11,1.0,3.0,26.12
247,1559,-1.338,-0.444,80.21,0.11,-1.0,3.0,80.0
248,1565,1.124,0.294,93.56,0.11,-1.0,5.0,94.18
249,1568,0.353,0.505,125.72,0.11,1.0,5.0,126.0
250,1577,-1.729,0.414,17.18,0.11,1.0,3.0,18.0
251,1585,2.006,1.089,68.7,0.11,1.0,2.0,69.01
252,1589,1.605,0.768,163.98,0.11,-1.0,3.0,164.0
253,1593,-1.102,-0.85,131.73,0.11,1.0,4.0,132.02
254,1606,1.35,0.148,25.97,0.11,-1.0,2.0,26.0
255,1614,-0.238,2.395,42.54,0.11,1.0,2.0,45.17
256,1629,0.913,0.589,83.83,0.11,1.0,4.0,86.0
257,1630,0.881,-1.234,54.87,0.11,-1.0,3.0,55.13
258,1638,0.411,-0.953,168.12,0.11,1.0,5.0,170.0
259,1640,-0.965,-1.079,26.36,0.11,-1.0,5.0,26.0
260,1646,-0.264,-2.903,27.64,0.11,1.0,3.0,28.0
261,1653,1.065,-1.858,25.77,0.11,1.0,4.0,26.12
262,1658,-1.563,2.614,21.63,0.11,-1.0,5.0,22.0
263,1677,0.245,-0.347,22.9,0.11,1.0,3.0,23.06
264,1680,0.804,0.533,70.22,0.11,1.0,5.0,71.0
265,1683,-1.464,-1.014,61.31,0.11,1.0,3.0,62.0
266,1684,-1.699,2.103,45.55,0.11,1.0,3.0,46.02
267,1691,0.999,-2.542,85.99,0.11,-1.0,3.0,88.02
268,1694,1.227,0.371,14.58,0.11,-1.0,2.0,15.0
269,1703,-0.409,1.379,31.42,0.11,1.0,4.0,31.0
270,1708,2.23,2.413,18.88,0.11,-1.0,6.0,19.07
271,1709,-0.298,2.352,66.54,0.11,-1.0,4.0,67.02
272,1715,-0.505,-0.61,61.93,0.11,-1.0,4.0,63.0
273,1717,0.334,0.553,79.04,0.11,-1.0,2.0,81.05
274,1736,1.146,0.22,66.62,0.11,1.0,2.0,68.0
275,1739,0.427,2.979,58.76,0.11,-1.0,2.0,59.0
276,1741,-1.253,3.017,85.45,0.11,1.0,4.0,86.05
277,1747,1.026,0.611,87.04,0.11,1.0,5.0,88.0
278,1749,-0.201,1.372,59.06,0.11,1.0,5.0,61.02
279,1755,1.882,0.177,36.11,0.11,-1.0,6.0,37.03
280,1763,-0.423,2.971,66.64,0.11,1.0,2.0,67.0
281,1765,-1.668,-1.404,38.75,0.11,-1.0,2.0,39.0
282,1766,0.893,-1.995,59.17,0.11,-1.0,5.0,63.04
283,1768,0.567,-0.723,19.68,0.11,-1.0,2.0,20.0
284,1769,2.081,-1.29,16.72,0.11,1.0,3.0,18.1
285,1770,1.307,2.413,26.92,0.11,-1.0,3.0,32.22
286,1781,-0.49,1.034,106.23,0.11,1.0,4.0,108.0
287,1781,-1.109,1.265,22.93,0.11,-1.0,4.0,23.0
288,1782,-0.998,2.857,37.62,0.11,-1.0,4.0,38.0
289,1782,-2.272,0.532,19.76,0.11,1.0,3.0,20.0
290,1802,-0.068,-2.421,24.58,0.11,1.0,5.0,26.0
291,1805,-0.498,-1.572,37.88,0.11,1.0,7.0,38.0
292,1807,0.937,-0.328,151.91,0.11,1.0,3.0,152.0
293,1808,0.68,0.61,26.63,0.11,1.0,3.0,28.2
294,1810,0.549,-2.556,105.4,0.11,1.0,4.0,105.02
295,1813,0.502,1.268,26.9,0.11,-1.0,2.0,27.0
296,1822,2.094,0.254,38.97,0.11,-1.0,5.0,39.05
297,1831,-0.962,1.065,85.96,0.11,1.0,2.0,92.06
298,1846,2.102,-1.054,23.05,0.11,-1.0,3.0,23.0
299,1851,1.625,-0.895,30.99,0.11,-1.0,4.0,31.12
300,1853,0.502,-0.668,36.22,0.11,-1.0,3.0,36.0
301,1860,1.82,2.462,13.3,0.11,-1.0,4.0,14.07
302,1865,0.456,3.005,113.48,0.11,1.0,2.0,113.02
303,1869,0.534,2.472,36.01,0.11,1.0,3.0,36.0
304,1871,-0.546,-1.628,171.94,0.11,-1.0,5.0,173.0
305,1876,-1.1,1.82,38.92,0.11,1.0,2.0,40.0
306,1880,-1.29,-2.771,49.04,0.11,-1.0,3.0,51.0
307,1881,-0.917,1.035,42.91,0.11,-1.0,7.0,45.0
308,1885,0.072,-2.197,82.38,0.11,1.0,4.0,83.0
309,1888,-0.5,2.002,27.74,0.11,-1.0,3.0,29.07
310,1903,-0.494,2.081,35.73,0.11,-1.0,4.0,36.0
311,1909,-2.182,0.768,23.71,0.11,1.0,4.0,24.0
312,1911,-1.258,0.876,50.59,0.11,1.0,4.0,52.0
313,1920,-0.41,1.344,54.14,0.11,1.0,2.0,54.06
314,1924,1.895,-1.916,93.94,0.11,-1.0,4.0,94.01
315,1924,1.09,1.705,62.08,0.11,1.0,3.0,62.09
316,1931,0.479,1.284,24.94,0.11,-1.0,2.0,25.08
317,1936,-1.198,-0.392,110.28,0.11,1.0,5.0,110.02
318,1941,-1.509,-1.981,28.51,0.11,-1.0,6.0,31.14
319,1944,0.934,-1.783,50.9,0.11,1.0,3.0,53.0
320,1946,-1.232,0.724,172.09,0.11,1.0,3.0,173.01
321,1950,-1.908,1.663,33.42,0.11,1.0,3.0,34.0
322,1952,0.039,2.104,82.16,0.11,1.0,3.0,83.0
323,1963,1.198,0.196,17.68,0.11,-1.0,4.0,18.14
324,1964,0.523,1.964,52.86,0.11,-1.0,3.0,55.09
325,1966,-0.031,1.772,43.19,0.11,1.0,3.0,43.0
326,1976,-0.856,-1.497,29.21,0.11,-1.0,2.0,32.13
327,1980,0.922,1.554,111.98,0.11,-1.0,4.0,113.02
328,1985,1.179,2.405,99.92,0.11,-1.0,9.0,106.06
329,1992,-0.667,0.437,48.9,0.11,1.0,5.0,61.25
330,1996,0.315,-2.295,106.88,0.11,-1.0,4.0,108.0
331,1997,0.916,1.313,47.44,0.11,-1.0,3.0,47.0
332,2004,-0.024,-1.769,63.97,0.11,1.0,8.0,66.0
333,2009,-1.806,-1.212,30.54,0.11,1.0,2.0,36.05
334,2014,0.707,2.772,42.25,0.11,-1.0,5.0,42.0
335,2017,-0.252,2.681,22.19,0.11,-1.0,3.0,25.0
336,2021,-0.557,2.502,59.84,0.11,1.0,4.0,63.0
337,2024,-2.1,-2.83,139.07,0.11,1.0,5.0,140.01
338,2032,-0.742,2.921,83.29,0.11,1.0,2.0,85.0
339,2036,-1.062,0.729,54.47,0.11,1.0,6.0,54.03
340,2042,1.839,0.616,21.04,0.11,1.0,7.0,25.29
341,2065,0.723,-0.812,49.19,0.11,1.0,5.0,49.0
342,2069,-1.52,-2.583,12.69,0.11,-1.0,4.0,14.0
343,2077,-0.008,-1.3,25.5,0.11,1.0,3.0,31.14
344,2081,1.577,2.1,10.59,0.11,-1.0,5.0,11.14
345,2085,-0.88,2.493,45.19,0.11,1.0,4.0,46.05
346,2095,2.019,1.992,53.85,0.11,-1.0,3.0,54.0
347,2095,2.305,-2.635,21.2,0.11,1.0,3.0,21.11
348,2109,1.364,-1.233,32.85,0.11,-1.0,7.0,35.0
349,2113,0.304,1.906,59.01,0.11,-1.0,3.0,61.06
350,2116,-0.489,0.637,43.22,0.11,-1.0,2.0,47.0
351,2119,-0.115,-0.332,23.57,0.11,1.0,5.0,24.0
352,2124,0.695,-1.387,51.76,0.11,1.0,6.0,52.0
353,2125,1.386,-0.584,42.3,0.11,1.0,6.0,45.08
354,2126,-0.288,2.518,14.64,0.11,-1.0,2.0,15.08
355,2149,-0.364,1.267,25.41,0.11,-1.0,3.0,26.19
356,2154,-0.576,-2.171,34.51,0.11,1.0,4.0,35.0
357,2156,-0.164,0.059,118.4,0.11,1.0,7.0,119.0
358,2169,0.745,-0.13,53.7,0.11,1.0,4.0,55.09
359,2178,1.465,1.183,41.63,0.11,-1.0,4.0,42.0
360,2182,-1.464,-0.348,23.13,0.11,-1.0,3.0,23.0
361,2184,0.546,1.002,33.89,0.11,1.0,7.0,35.0
362,2188,0.309,2.081,79.15,0.11,-1.0,6.0,79.0
363,2189,-0.177,2.113,17.87,0.11,-1.0,5.0,18.0
364,2191,0.39,3.062,12.3,0.11,-1.0,9.0,14.0
365,2192,0.261,2.383,41.62,0.11,-1.0,4.0,42.0
366,2197,-0.838,0.855,38.61,0.11,-1.0,3.0,40.0
367,2200,-0.021,3.113,65.74,0.11,1.0,4.0,66.0
368,2200,2.377,-1.486,31.88,0.11,-1.0,3.0,32.04
369,2213,-0.173,0.339,66.11,0.11,1.0,4.0,66.0
370,2216,1.508,0.348,27.13,0.11,-1.0,3.0,28.14
371,2235,0.02,-2.502,44.29,0.11,1.0,4.0,45.05
372,2239,1.155,1.822,30.34,0.11,-1.0,2.0,30.13
373,2251,1.131,-2.581,55.1,0.11,1.0,5.0,55.0
374,2252,1.118,-1.753,90.84,0.11,1.0,5.0,94.0
375,2254,-0.223,0.483,52.32,0.11,-1.0,2.0,52.0
376,2258,0.765,1.626,72.48,0.11,-1.0,4.0,73.0
377,2267,0.836,-1.997,26.4,0.11,-1.0,5.0,27.06
378,2273,0.615,1.293,85.04,0.11,1.0,5.0,85.07
379,2280,0.676,2.198,142.76,0.11,-1.0,6.0,144.0
380,2283,0.25,0.461,18.36,0.11,1.0,3.0,19.0
381,2292,-0.787,2.98,33.5,0.11,-1.0,4.0,34.06
382,2309,0.307,0.609,51.26,0.11,1.0,5.0,54.02
383,2315,-0.35,1.346,52.52,0.11,1.0,5.0,56.0
384,2320,-1.819,2.417,33.22,0.11,-1.0,2.0,34.0
385,2322,-2.085,-0.31,14.92,0.11,1.0,2.0,15.17
386,2323,-2.153,2.929,25.86,0.11,1.0,3.0,28.12
387,2324,0.046,2.678,79.4,0.11,1.0,4.0,84.0
388,2331,-2.03,1.571,13.65,0.11,-1.0,6.0,17.23
389,2335,0.693,-0.275,42.4,0.11,-1.0,5.0,42.07
390,2351,0.174,2.459,82.44,0.11,-1.0,3.0,82.27
391,2352,-1.04,1.448,85.26,0.11,1.0,2.0,86.0
392,2357,0.532,0.342,11.19,0.11,-1.0,2.0,12.0
393,2358,1.619,1.368,46.11,0.11,-1.0,2.0,46.0
394,2371,1.702,2.564,68.77,0.11,-1.0,6.0,70.03
395,2376,1.712,0.321,117.56,0.11,1.0,3.0,118.0
396,2385,-0.599,0.999,24.58,0.11,1.0,2.0,27.0
397,2389,-0.677,-2.718,64.11,0.11,1.0,4.0,64.0
398,2397,0.48,1.027,136.08,0.11,-1.0,4.0,136.0
399,2401,0.083,-1.741,63.3,0.11,1.0,7.0,63.02
400,2412,1.381,-2.147,42.4,0.11,-1.0,2.0,42.07
401,2416,0.517,3.124,36.62,0.11,1.0,2.0,37.0
402,2425,-0.642,1.058,33.55,0.11,-1.0,3.0,34.0
403,2428,0.591,2.83,40.56,0.11,-1.0,2.0,41.0
404,2434,-0.13,1.871,108.25,0.11,-1.0,3.0,108.0
405,2435,-0.969,2.557,64.58,0.11,1.0,2.0,69.0
406,2452,1.022,0.21,55.36,0.11,1.0,3.0,56.0
407,2453,0.726,-1.241,128.68,0.11,1.0,5.0,130.02
408,2456,-1.039,-2.515,47.77,0.11,1.0,4.0,48.0
409,2464,1.738,-0.785,62.38,0.11,1.0,0.0,63.0
