,event,eta,phi,PT,jmass,ntrk,btag,hadem
17207,7985,-0.183,2.917,44.89,1.85,1.0,0.0,0.0
17208,7989,-1.025,1.177,170.91,31.18,1.0,0.0,0.0
17209,7992,0.079,-0.709,72.73,16.92,1.0,0.0,999.9
17210,8007,0.106,2.592,144.37,8.74,1.0,0.0,2.35
17211,8007,0.783,0.183,39.62,7.15,1.0,0.0,999.9
17212,8009,0.739,2.651,111.1,12.48,-1.0,0.0,999.9
17213,8023,0.328,1.285,327.29,33.68,1.0,0.0,1.88
17214,8034,-0.042,-0.899,32.06,3.59,-1.0,0.0,999.9
17215,8036,-0.682,-2.62,30.43,10.14,-1.0,0.0,0.26
17216,8039,0.663,-0.866,503.96,117.35,-1.0,0.0,0.25
17217,8040,1.577,-2.36,195.79,35.65,1.0,0.0,0.81
17218,8043,-0.878,-1.08,217.59,57.53,-1.0,0.0,999.9
17219,8044,-0.553,1.395,150.06,19.92,-1.0,0.0,0.4
17220,8044,-0.42,-1.409,124.31,29.37,-1.0,0.0,0.63
17221,8045,-1.395,-3.13,331.95,49.81,1.0,0.0,0.31
17222,8050,1.062,-0.399,149.82,17.31,1.0,0.0,0.29
17223,8052,-1.539,2.536,43.11,4.48,1.0,0.0,0.56
17224,8059,-0.288,2.263,747.53,119.33,1.0,0.0,0.36
17225,8061,-0.037,0.763,471.51,47.22,-1.0,0.0,0.09
17226,8065,0.312,0.648,562.53,91.53,1.0,0.0,1.06
17227,8068,1.271,-2.867,209.79,37.81,1.0,0.0,0.14
17228,8070,0.613,-0.672,117.53,15.79,-1.0,0.0,0.0
17229,8073,1.469,-2.31,350.38,66.33,-1.0,0.0,0.45
17230,8073,0.716,1.409,203.33,21.02,-1.0,0.0,0.17
17231,8090,-0.07,-0.682,47.01,5.08,1.0,0.0,0.0
17232,8099,0.518,-2.279,177.16,24.43,1.0,0.0,1.09
17233,8103,1.049,1.876,197.15,30.08,-1.0,0.0,0.52
17234,8106,0.985,0.883,450.15,68.07,-1.0,0.0,0.14
17235,8106,0.591,1.464,64.74,14.44,-1.0,0.0,2.01
17236,8106,0.148,-1.603,53.74,6.06,-1.0,0.0,1.17
17237,8107,0.19,1.797,253.66,24.88,1.0,0.0,0.18
17238,8108,-0.589,1.006,165.3,32.33,1.0,0.0,1.1
