,event,eta,phi,PT,jmass,ntrk,btag,hadem
141,4389,-0.756,0.888,15.2,0.0,0.0,0.0,0.0
142,4422,-1.285,2.674,31.63,0.0,0.0,0.0,0.0
143,4444,-1.872,0.248,17.12,0.0,0.0,0.0,0.0
144,4481,-0.608,2.443,28.06,0.0,0.0,0.0,0.0
145,4532,0.995,-0.278,61.42,0.0,0.0,0.0,0.0
146,4555,0.735,-0.888,45.6,0.0,0.0,0.0,0.0
147,4578,0.174,-1.284,14.77,0.0,0.0,0.0,0.0
148,4615,-2.166,-1.478,28.02,0.0,0.0,0.0,0.0
149,4684,0.732,-2.427,62.03,0.0,0.0,0.0,0.0
150,4685,0.773,1.254,15.17,0.0,0.0,0.0,0.0
151,4695,2.241,1.912,12.48,0.0,0.0,0.0,0.0
152,4732,1.537,3.007,26.16,0.0,0.0,0.0,0.0
153,4784,-0.57,-1.535,28.59,0.0,0.0,0.0,0.0
154,4877,1.625,2.2,32.31,0.0,0.0,0.0,0.0
155,4912,0.159,-0.471,48.28,0.0,0.0,0.0,0.0
156,4931,-1.84,-2.522,52.4,0.0,0.0,0.0,0.0
157,5084,1.611,0.534,14.51,0.0,0.0,0.0,0.0
158,5135,-2.14,-2.485,83.84,0.0,0.0,0.0,0.0
159,5221,-1.637,-1.061,18.3,0.0,0.0,0.0,0.0
160,5246,1.418,-0.893,10.38,0.0,0.0,0.0,0.0
161,5375,1.784,2.312,21.18,0.0,0.0,0.0,0.0
162,5423,-0.898,0.084,41.55,0.0,0.0,0.0,0.0
163,5439,-1.271,0.539,39.49,0.0,0.0,0.0,0.0
164,5469,-0.776,1.409,10.04,0.0,0.0,0.0,0.0
165,5482,-0.721,-2.755,19.67,0.0,0.0,0.0,0.0
166,5536,0.281,0.812,15.65,0.0,0.0,0.0,0.0
167,5621,1.6,0.376,11.77,0.0,0.0,0.0,0.0
168,5631,-1.939,2.886,12.06,0.0,0.0,0.0,0.0
169,5637,0.174,2.925,13.78,0.0,0.0,0.0,0.0
170,5665,-0.879,2.183,23.02,0.0,0.0,0.0,0.0
171,5766,2.29,2.795,17.84,0.0,0.0,0.0,0.0
172,5770,-0.729,2.247,32.88,0.0,0.0,0.0,0.0
173,5785,-0.773,0.572,10.22,0.0,0.0,0.0,0.0
174,5826,1.819,-0.081,20.46,0.0,0.0,0.0,0.0
175,5861,1.038,2.731,43.91,0.0,0.0,0.0,0.0
176,5895,1.129,2.46,34.7,0.0,0.0,0.0,0.0
177,5900,0.749,-1.074,18.95,0.0,0.0,0.0,0.0
178,5927,-1.859,-1.819,20.43,0.0,0.0,0.0,0.0
179,5956,1.93,2.949,37.36,0.0,0.0,0.0,0.0
180,6054,-1.529,-2.151,35.06,0.0,0.0,0.0,0.0
181,6065,-1.71,2.313,46.17,0.0,0.0,0.0,0.0
182,6083,-2.308,-3.113,29.97,0.0,0.0,0.0,0.0
183,6120,-0.493,0.765,20.44,0.0,0.0,0.0,0.0
