,event,eta,phi,PT,jmass,ntrk,btag,hadem
5518,45230,0.46,2.808,32.73,0.0,1.0,0.0,0.0
5519,45239,-0.436,-0.744,31.65,0.0,1.0,0.0,0.0
5520,45260,-0.203,1.666,56.3,0.0,1.0,0.0,0.0
5521,45266,-1.07,1.155,40.63,0.0,1.0,0.0,0.0
5522,45269,0.447,1.135,51.23,0.0,1.0,0.0,0.0
5523,45286,0.504,0.728,43.23,0.0,-1.0,0.0,0.0
5524,45289,-0.745,-2.91,31.68,0.0,-1.0,0.0,0.0
5525,45294,-1.733,-1.141,75.13,0.0,1.0,0.0,0.0
5526,45295,2.392,-0.597,28.55,0.0,1.0,0.0,0.0
5527,45319,0.706,-1.744,24.08,0.0,-1.0,0.0,0.0
5528,45329,-0.006,1.073,62.69,0.0,-1.0,0.0,0.0
5529,45336,0.64,2.61,16.73,0.0,-1.0,0.0,0.0
5530,45345,-1.341,0.83,55.62,0.0,-1.0,0.0,0.0
5531,45348,-1.385,1.543,19.03,0.0,-1.0,0.0,0.0
5532,45370,-0.569,-0.107,26.33,0.0,-1.0,0.0,0.0
5533,45374,-2.174,1.676,18.45,0.0,1.0,0.0,0.0
5534,45385,0.633,-3.113,197.69,0.0,-1.0,0.0,0.0
5535,45400,0.834,1.17,106.16,0.0,-1.0,0.0,0.0
5536,45400,0.302,-0.52,47.41,0.0,1.0,0.0,0.0
5537,45401,0.587,-2.027,28.61,0.0,-1.0,0.0,0.0
5538,45411,-0.261,-2.675,32.9,0.0,-1.0,0.0,0.0
5539,45412,1.304,3.137,31.15,0.0,-1.0,0.0,0.0
5540,45413,0.449,0.119,118.52,0.0,-1.0,0.0,0.0
5541,45426,1.17,-2.263,91.69,0.0,-1.0,0.0,0.0
5542,45429,-0.525,3.022,44.01,0.0,-1.0,0.0,0.0
5543,45430,-0.343,-1.349,25.35,0.0,1.0,0.0,0.0
5544,45433,1.63,-1.314,106.77,0.0,1.0,0.0,0.0
5545,45447,-2.197,-1.679,36.13,0.0,-1.0,0.0,0.0
5546,45448,-0.474,2.347,76.0,0.0,-1.0,0.0,0.0
5547,45465,-1.253,-0.071,41.57,0.0,1.0,0.0,0.0
5548,45473,0.807,2.102,29.62,0.0,1.0,0.0,0.0
5549,45499,0.82,-2.458,107.22,0.0,1.0,0.0,0.0
5550,45501,0.423,1.46,41.97,0.0,1.0,0.0,0.0
5551,45502,0.084,1.099,90.12,0.0,-1.0,0.0,0.0
5552,45502,-1.265,-0.568,63.2,0.0,1.0,0.0,0.0
5553,45507,0.076,-2.482,30.01,0.0,-1.0,0.0,0.0
5554,45524,-1.268,-0.589,20.37,0.0,-1.0,0.0,0.0
5555,45530,-0.095,-1.282,38.85,0.0,1.0,0.0,0.0
5556,45532,-0.258,-2.135,138.44,0.0,1.0,0.0,0.0
5557,45549,0.441,2.178,51.91,0.0,1.0,0.0,0.0
5558,45553,0.565,-1.333,28.43,0.0,1.0,0.0,0.0
5559,45558,-1.353,0.643,76.18,0.0,1.0,0.0,0.0
5560,45565,-1.414,0.782,42.67,0.0,1.0,0.0,0.0
5561,45580,1.285,-0.925,28.98,0.0,-1.0,0.0,0.0
5562,45586,1.512,-2.186,27.44,0.0,1.0,0.0,0.0
5563,45598,-0.241,-2.722,13.4,0.0,-1.0,0.0,0.0
5564,45616,-0.286,-1.957,136.22,0.0,1.0,0.0,0.0
5565,45619,0.103,-0.786,14.28,0.0,-1.0,0.0,0.0
5566,45627,0.388,-2.651,35.42,0.0,-1.0,0.0,0.0
5567,45631,-0.243,-0.616,38.92,0.0,1.0,0.0,0.0
5568,45638,-2.2,-0.803,26.96,0.0,1.0,0.0,0.0
5569,45643,0.452,0.24,63.97,0.0,1.0,0.0,0.0
5570,45652,-0.7,1.398,34.18,0.0,1.0,0.0,0.0
5571,45656,-0.798,-1.732,10.51,0.0,-1.0,0.0,0.0
5572,45659,-1.074,0.887,30.58,0.0,1.0,0.0,0.0
5573,45695,1.57,0.921,63.83,0.0,1.0,0.0,0.0
5574,45700,-0.705,2.123,51.95,0.0,-1.0,0.0,0.0
5575,45705,-0.13,1.035,33.5,0.0,-1.0,0.0,0.0
5576,45713,-0.333,-1.789,35.99,0.0,-1.0,0.0,0.0
5577,45723,-0.358,1.627,22.08,0.0,1.0,0.0,0.0
5578,45730,-0.702,-1.339,70.89,0.0,-1.0,0.0,0.0
5579,45730,0.474,0.848,27.88,0.0,1.0,0.0,0.0
5580,45731,0.445,-2.473,38.08,0.0,1.0,0.0,0.0
5581,45732,-0.653,0.13,205.71,0.0,-1.0,0.0,0.0
5582,45748,-1.332,2.372,59.54,0.0,1.0,0.0,0.0
5583,45757,-1.343,1.342,15.95,0.0,1.0,0.0,0.0
5584,45769,0.334,2.161,55.3,0.0,-1.0,0.0,0.0
5585,45769,1.355,-0.34,14.83,0.0,1.0,0.0,0.0
5586,45775,1.53,1.822,43.97,0.0,-1.0,0.0,0.0
5587,45800,0.883,0.076,40.43,0.0,1.0,0.0,0.0
5588,45807,-0.632,0.789,52.07,0.0,-1.0,0.0,0.0
5589,45841,-0.681,-2.002,25.66,0.0,-1.0,0.0,0.0
5590,45844,-1.064,-2.139,63.1,0.0,-1.0,0.0,0.0
5591,45849,2.058,-1.059,26.93,0.0,-1.0,0.0,0.0
5592,45867,-1.015,3.018,37.99,0.0,-1.0,0.0,0.0
5593,45875,1.007,1.324,42.37,0.0,1.0,0.0,0.0
5594,45882,0.275,2.263,57.04,0.0,1.0,0.0,0.0
5595,45883,1.391,-0.815,85.33,0.0,1.0,0.0,0.0
5596,45890,0.778,-1.032,124.46,0.0,-1.0,0.0,0.0
5597,45896,0.135,-1.816,66.93,0.0,1.0,0.0,0.0
5598,45907,-1.163,-2.286,37.54,0.0,-1.0,0.0,0.0
5599,45910,-0.173,2.546,144.97,0.0,-1.0,0.0,0.0
5600,45911,-1.064,2.973,31.87,0.0,-1.0,0.0,0.0
5601,45913,-0.123,-1.971,23.94,0.0,-1.0,0.0,0.0
5602,45935,0.578,-2.035,12.62,0.0,-1.0,0.0,0.0
5603,45941,0.643,0.838,64.93,0.0,-1.0,0.0,0.0
5604,45968,-2.207,-0.28,56.27,0.0,1.0,0.0,0.0
5605,45971,-0.614,0.629,66.48,0.0,-1.0,0.0,0.0
5606,45973,-1.126,-2.959,16.65,0.0,1.0,0.0,0.0
5607,45976,2.378,1.43,34.59,0.0,1.0,0.0,0.0
5608,45976,0.798,1.17,29.55,0.0,-1.0,0.0,0.0
5609,45978,2.405,-2.557,11.14,0.0,1.0,0.0,0.0
5610,45982,-1.592,2.163,26.26,0.0,1.0,0.0,0.0
5611,45983,-1.076,1.021,143.81,0.0,1.0,0.0,0.0
5612,45996,-1.262,-1.141,31.48,0.0,1.0,0.0,0.0
5613,46003,1.396,-2.815,89.23,0.0,1.0,0.0,0.0
5614,46006,-1.653,0.726,62.79,0.0,1.0,0.0,0.0
5615,46009,-1.131,-2.13,57.96,0.0,1.0,0.0,0.0
5616,46023,0.612,-1.849,38.76,0.0,-1.0,0.0,0.0
5617,46024,-0.392,1.776,77.98,0.0,1.0,0.0,0.0
5618,46036,-1.96,-0.5,112.83,0.0,1.0,0.0,0.0
5619,46039,2.129,-1.248,130.32,0.0,-1.0,0.0,0.0
5620,46043,1.024,1.921,40.68,0.0,1.0,0.0,0.0
5621,46051,0.154,-1.727,66.13,0.0,1.0,0.0,0.0
5622,46052,-0.2,-2.894,38.27,0.0,-1.0,0.0,0.0
5623,46063,0.753,-2.458,40.38,0.0,-1.0,0.0,0.0
5624,46070,-1.728,1.129,58.88,0.0,-1.0,0.0,0.0
5625,46083,0.595,-2.535,40.07,0.0,-1.0,0.0,0.0
5626,46084,0.798,0.692,27.97,0.0,-1.0,0.0,0.0
5627,46103,1.898,-2.472,23.48,0.0,-1.0,0.0,0.0
5628,46109,-0.031,-2.162,45.81,0.0,-1.0,0.0,0.0
5629,46117,0.165,1.106,98.37,0.0,1.0,0.0,0.0
5630,46121,-1.227,-2.316,39.74,0.0,1.0,0.0,0.0
5631,46125,-0.961,-3.035,87.18,0.0,1.0,0.0,0.0
5632,46137,0.916,0.347,29.05,0.0,1.0,0.0,0.0
5633,46157,-2.149,0.517,36.83,0.0,-1.0,0.0,0.0
5634,46158,-1.482,2.488,34.28,0.0,-1.0,0.0,0.0
5635,46162,0.658,-0.781,45.26,0.0,1.0,0.0,0.0
5636,46168,-0.53,-1.137,68.23,0.0,-1.0,0.0,0.0
5637,46174,-0.37,1.886,70.05,0.0,1.0,0.0,0.0
5638,46177,-0.257,2.432,12.8,0.0,-1.0,0.0,0.0
5639,46181,-1.518,-0.898,116.26,0.0,1.0,0.0,0.0
5640,46187,0.196,1.566,153.61,0.0,1.0,0.0,0.0
5641,46192,0.552,1.557,68.01,0.0,1.0,0.0,0.0
5642,46199,-0.171,1.106,93.66,0.0,-1.0,0.0,0.0
5643,46202,-0.017,-1.438,15.75,0.0,1.0,0.0,0.0
5644,46203,-0.309,2.314,18.52,0.0,1.0,0.0,0.0
5645,46204,0.796,3.012,56.06,0.0,1.0,0.0,0.0
5646,46209,0.794,3.103,51.68,0.0,1.0,0.0,0.0
5647,46210,0.141,2.261,79.06,0.0,1.0,0.0,0.0
5648,46227,1.929,0.267,37.16,0.0,-1.0,0.0,0.0
5649,46247,-0.449,0.979,112.82,0.0,-1.0,0.0,0.0
5650,46258,0.322,0.562,304.49,0.0,1.0,0.0,0.0
5651,46259,0.912,-1.574,64.65,0.0,1.0,0.0,0.0
5652,46260,-1.105,-0.616,50.59,0.0,-1.0,0.0,0.0
5653,46266,1.237,0.082,17.77,0.0,1.0,0.0,0.0
5654,46272,0.3,2.813,57.67,0.0,-1.0,0.0,0.0
5655,46276,-0.978,-2.068,116.86,0.0,-1.0,0.0,0.0
5656,46287,-1.323,-0.421,22.4,0.0,-1.0,0.0,0.0
5657,46298,0.687,-0.478,36.11,0.0,1.0,0.0,0.0
5658,46302,0.57,2.516,42.8,0.0,1.0,0.0,0.0
5659,46306,2.249,-0.933,29.75,0.0,1.0,0.0,0.0
5660,46310,-0.332,-0.106,21.23,0.0,1.0,0.0,0.0
5661,46317,-0.557,-2.528,29.85,0.0,-1.0,0.0,0.0
5662,46318,-0.474,2.501,65.97,0.0,-1.0,0.0,0.0
5663,46321,0.66,-2.6,144.2,0.0,1.0,0.0,0.0
5664,46332,0.267,0.438,83.21,0.0,-1.0,0.0,0.0
5665,46350,1.242,-1.281,113.38,0.0,-1.0,0.0,0.0
5666,46357,1.629,1.521,33.51,0.0,-1.0,0.0,0.0
5667,46361,0.261,-3.011,79.29,0.0,1.0,0.0,0.0
5668,46370,1.371,-0.461,30.12,0.0,-1.0,0.0,0.0
5669,46373,0.298,1.849,17.66,0.0,-1.0,0.0,0.0
5670,46392,0.651,1.756,82.99,0.0,1.0,0.0,0.0
5671,46403,0.637,-2.28,13.55,0.0,-1.0,0.0,0.0
5672,46419,0.046,2.688,42.33,0.0,1.0,0.0,0.0
5673,46423,0.332,2.497,31.34,0.0,-1.0,0.0,0.0
5674,46429,-1.041,-0.321,144.22,0.0,-1.0,0.0,0.0
5675,46431,0.73,-0.071,67.44,0.0,-1.0,0.0,0.0
5676,46437,-1.62,-2.079,70.84,0.0,1.0,0.0,0.0
5677,46441,-1.137,2.449,45.47,0.0,-1.0,0.0,0.0
5678,46448,0.72,1.455,60.99,0.0,1.0,0.0,0.0
5679,46478,-1.042,1.171,70.59,0.0,-1.0,0.0,0.0
5680,46480,-0.227,-1.122,23.31,0.0,-1.0,0.0,0.0
5681,46485,1.088,0.065,29.78,0.0,1.0,0.0,0.0
5682,46506,0.639,-1.37,51.44,0.0,-1.0,0.0,0.0
5683,46515,0.539,-2.118,40.47,0.0,-1.0,0.0,0.0
5684,46517,1.208,-2.28,42.81,0.0,1.0,0.0,0.0
5685,46524,-1.819,-3.095,47.14,0.0,-1.0,0.0,0.0
5686,46530,-2.194,-0.952,52.43,0.0,-1.0,0.0,0.0
5687,46544,-0.137,-2.526,95.66,0.0,-1.0,0.0,0.0
5688,46563,-1.685,2.446,145.54,0.0,-1.0,0.0,0.0
5689,46565,-0.233,1.234,45.75,0.0,-1.0,0.0,0.0
5690,46571,-1.5,-1.214,23.78,0.0,-1.0,0.0,0.0
5691,46576,-0.18,0.004,10.21,0.0,1.0,0.0,0.0
5692,46599,-0.892,1.189,133.65,0.0,-1.0,0.0,0.0
5693,46614,-0.817,0.588,59.09,0.0,-1.0,0.0,0.0
5694,46615,-1.263,1.13,20.78,0.0,-1.0,0.0,0.0
5695,46621,0.905,2.264,14.1,0.0,1.0,0.0,0.0
5696,46622,0.226,-2.367,18.6,0.0,-1.0,0.0,0.0
5697,46632,-0.099,2.253,15.68,0.0,-1.0,0.0,0.0
5698,46638,-1.483,0.094,37.79,0.0,1.0,0.0,0.0
5699,46651,-0.356,0.486,38.81,0.0,-1.0,0.0,0.0
5700,46660,-0.444,-1.246,90.57,0.0,1.0,0.0,0.0
5701,46663,0.495,0.322,41.12,0.0,-1.0,0.0,0.0
5702,46665,0.28,3.089,67.81,0.0,1.0,0.0,0.0
5703,46666,0.672,-0.902,89.31,0.0,-1.0,0.0,0.0
5704,46686,-1.228,0.063,34.22,0.0,1.0,0.0,0.0
5705,46695,-1.04,0.1,105.57,0.0,1.0,0.0,0.0
5706,46708,-1.773,-2.875,21.73,0.0,1.0,0.0,0.0
5707,46716,-0.304,1.434,54.78,0.0,1.0,0.0,0.0
5708,46717,0.502,0.452,82.34,0.0,1.0,0.0,0.0
5709,46721,-1.272,2.345,74.19,0.0,-1.0,0.0,0.0
5710,46721,0.174,0.159,41.05,0.0,1.0,0.0,0.0
5711,46735,0.96,2.427,43.05,0.0,-1.0,0.0,0.0
5712,46743,-1.079,2.663,79.99,0.0,-1.0,0.0,0.0
5713,46749,-0.866,2.784,122.57,0.0,1.0,0.0,0.0
5714,46749,-1.165,-0.978,107.0,0.0,-1.0,0.0,0.0
5715,46751,-1.871,2.423,31.14,0.0,-1.0,0.0,0.0
5716,46755,-0.777,2.852,60.93,0.0,1.0,0.0,0.0
5717,46764,1.77,0.239,74.76,0.0,-1.0,0.0,0.0
5718,46782,1.286,0.76,199.04,0.0,1.0,0.0,0.0
5719,46786,1.233,-0.773,36.31,0.0,1.0,0.0,0.0
5720,46789,0.519,-2.905,53.07,0.0,1.0,0.0,0.0
5721,46808,0.56,-2.614,40.38,0.0,1.0,0.0,0.0
5722,46816,1.215,1.917,17.24,0.0,1.0,0.0,0.0
5723,46830,-0.961,1.147,70.43,0.0,-1.0,0.0,0.0
5724,46836,-0.979,-1.844,24.97,0.0,1.0,0.0,0.0
5725,46836,1.735,-1.019,18.19,0.0,-1.0,0.0,0.0
5726,46837,-0.066,-2.917,62.61,0.0,1.0,0.0,0.0
5727,46838,-0.843,-0.409,68.52,0.0,-1.0,0.0,0.0
5728,46850,-0.036,1.427,14.42,0.0,-1.0,0.0,0.0
5729,46863,-2.403,-1.301,16.83,0.0,1.0,0.0,0.0
5730,46873,0.497,-0.672,47.72,0.0,-1.0,0.0,0.0
5731,46885,1.709,0.969,69.54,0.0,1.0,0.0,0.0
5732,46888,-0.115,-2.363,33.55,0.0,1.0,0.0,0.0
5733,46906,-1.032,-2.059,69.44,0.0,-1.0,0.0,0.0
5734,46921,0.656,0.942,44.5,0.0,-1.0,0.0,0.0
5735,46923,-0.492,1.772,70.0,0.0,-1.0,0.0,0.0
5736,46925,-0.559,-1.297,23.06,0.0,1.0,0.0,0.0
5737,46933,-0.151,0.61,14.06,0.0,1.0,0.0,0.0
5738,46948,0.415,2.862,75.48,0.0,-1.0,0.0,0.0
5739,46957,-0.551,-1.754,45.01,0.0,1.0,0.0,0.0
5740,46990,0.824,-2.365,36.61,0.0,1.0,0.0,0.0
5741,46993,1.125,2.411,35.05,0.0,-1.0,0.0,0.0
5742,46993,-1.016,-3.024,14.82,0.0,1.0,0.0,0.0
5743,46995,0.613,-1.089,117.11,0.0,1.0,0.0,0.0
5744,47019,-0.975,-1.585,48.62,0.0,1.0,0.0,0.0
5745,47026,-0.659,1.782,52.06,0.0,-1.0,0.0,0.0
5746,47028,0.813,-2.846,85.96,0.0,-1.0,0.0,0.0
5747,47033,-0.171,-1.423,58.83,0.0,-1.0,0.0,0.0
5748,47033,-1.566,1.967,55.63,0.0,1.0,0.0,0.0
5749,47036,-0.492,2.854,167.1,0.0,1.0,0.0,0.0
5750,47042,-0.85,1.68,13.97,0.0,1.0,0.0,0.0
5751,47044,0.171,-1.641,54.19,0.0,1.0,0.0,0.0
5752,47047,0.139,2.733,28.54,0.0,1.0,0.0,0.0
5753,47049,1.985,3.074,30.61,0.0,1.0,0.0,0.0
5754,47054,1.093,-1.278,30.96,0.0,1.0,0.0,0.0
5755,47055,0.668,0.552,38.06,0.0,-1.0,0.0,0.0
5756,47058,0.051,-1.11,61.68,0.0,-1.0,0.0,0.0
5757,47070,1.071,-2.92,41.45,0.0,1.0,0.0,0.0
5758,47077,0.751,0.013,71.95,0.0,-1.0,0.0,0.0
5759,47085,-0.435,2.19,83.95,0.0,-1.0,0.0,0.0
5760,47113,-0.275,0.408,16.27,0.0,-1.0,0.0,0.0
5761,47115,-1.189,1.088,55.83,0.0,1.0,0.0,0.0
5762,47123,-1.135,0.573,131.13,0.0,1.0,0.0,0.0
5763,47130,-2.349,-2.217,46.78,0.0,-1.0,0.0,0.0
5764,47140,-0.29,-1.363,33.62,0.0,1.0,0.0,0.0
5765,47154,0.267,2.319,116.1,0.0,-1.0,0.0,0.0
5766,47155,0.813,-1.438,44.76,0.0,1.0,0.0,0.0
5767,47158,-0.038,-1.071,10.07,0.0,1.0,0.0,0.0
5768,47189,0.031,-2.257,63.17,0.0,1.0,0.0,0.0
5769,47193,0.427,0.277,89.45,0.0,-1.0,0.0,0.0
5770,47213,0.501,-1.095,195.08,0.0,1.0,0.0,0.0
5771,47217,2.499,1.027,22.14,0.0,1.0,0.0,0.0
5772,47221,-1.45,-2.331,65.56,0.0,1.0,0.0,0.0
5773,47227,0.582,1.448,191.16,0.0,1.0,0.0,0.0
5774,47231,0.428,2.206,73.93,0.0,1.0,0.0,0.0
5775,47236,1.02,1.935,45.45,0.0,-1.0,0.0,0.0
5776,47250,-0.603,-2.726,41.21,0.0,-1.0,0.0,0.0
5777,47259,-0.328,-2.462,46.45,0.0,-1.0,0.0,0.0
5778,47266,0.605,1.932,32.58,0.0,-1.0,0.0,0.0
5779,47268,-2.306,2.257,75.77,0.0,1.0,0.0,0.0
5780,47275,0.396,1.34,185.4,0.0,1.0,0.0,0.0
5781,47277,-0.124,-2.194,94.12,0.0,1.0,0.0,0.0
5782,47282,1.286,2.335,54.89,0.0,1.0,0.0,0.0
5783,47284,-0.691,-0.423,43.69,0.0,1.0,0.0,0.0
5784,47292,-0.466,-3.042,15.99,0.0,1.0,0.0,0.0
5785,47325,-0.617,-0.899,26.02,0.0,-1.0,0.0,0.0
5786,47333,0.733,-2.281,46.14,0.0,1.0,0.0,0.0
5787,47342,-0.262,-2.566,48.01,0.0,-1.0,0.0,0.0
5788,47356,-0.644,3.101,42.62,0.0,1.0,0.0,0.0
5789,47371,-0.253,0.235,56.89,0.0,1.0,0.0,0.0
5790,47373,0.514,-1.455,54.27,0.0,-1.0,0.0,0.0
5791,47378,-0.028,-1.643,220.8,0.0,1.0,0.0,0.0
5792,47378,0.668,1.252,148.04,0.0,-1.0,0.0,0.0
5793,47382,-1.2,-1.811,15.88,0.0,1.0,0.0,0.0
5794,47402,0.55,-0.121,30.35,0.0,-1.0,0.0,0.0
5795,47409,-0.268,-1.127,121.82,0.0,1.0,0.0,0.0
5796,47414,0.892,-0.985,36.93,0.0,1.0,0.0,0.0
5797,47416,1.04,-2.669,16.04,0.0,1.0,0.0,0.0
5798,47425,0.842,2.106,34.74,0.0,1.0,0.0,0.0
5799,47426,0.911,1.189,34.87,0.0,1.0,0.0,0.0
5800,47435,-0.653,-0.036,23.03,0.0,1.0,0.0,0.0
5801,47438,1.417,3.05,58.29,0.0,1.0,0.0,0.0
5802,47442,-0.849,2.113,103.12,0.0,-1.0,0.0,0.0
5803,47464,-0.715,-2.685,48.92,0.0,-1.0,0.0,0.0
5804,47485,0.846,-0.328,117.04,0.0,-1.0,0.0,0.0
5805,47495,-0.671,2.662,117.7,0.0,-1.0,0.0,0.0
5806,47497,-0.014,3.049,27.54,0.0,1.0,0.0,0.0
5807,47511,2.388,-1.444,28.09,0.0,-1.0,0.0,0.0
5808,47525,1.377,1.028,39.79,0.0,-1.0,0.0,0.0
5809,47527,1.163,1.571,131.48,0.0,1.0,0.0,0.0
5810,47544,-1.17,-1.243,44.21,0.0,1.0,0.0,0.0
5811,47544,-0.03,-2.908,19.98,0.0,-1.0,0.0,0.0
5812,47550,-0.341,-0.491,63.79,0.0,1.0,0.0,0.0
5813,47565,2.445,-0.923,34.97,0.0,-1.0,0.0,0.0
5814,47566,2.402,3.11,154.37,0.0,1.0,0.0,0.0
5815,47583,0.698,-1.89,92.66,0.0,-1.0,0.0,0.0
5816,47595,1.971,1.66,32.87,0.0,1.0,0.0,0.0
5817,47599,-1.168,-2.123,17.9,0.0,-1.0,0.0,0.0
5818,47600,-0.632,0.959,28.09,0.0,-1.0,0.0,0.0
5819,47606,0.291,0.371,24.6,0.0,-1.0,0.0,0.0
5820,47640,1.051,1.459,77.42,0.0,-1.0,0.0,0.0
5821,47646,-0.076,2.439,43.42,0.0,1.0,0.0,0.0
5822,47656,-1.208,2.027,63.49,0.0,1.0,0.0,0.0
5823,47664,0.054,1.996,62.93,0.0,-1.0,0.0,0.0
5824,47689,0.204,0.526,24.15,0.0,-1.0,0.0,0.0
5825,47695,1.421,-2.065,14.6,0.0,-1.0,0.0,0.0
5826,47703,0.484,-1.74,61.1,0.0,1.0,0.0,0.0
5827,47706,-0.609,1.744,31.19,0.0,-1.0,0.0,0.0
5828,47717,0.494,-2.596,67.93,0.0,-1.0,0.0,0.0
5829,47718,-0.494,-0.613,109.12,0.0,-1.0,0.0,0.0
5830,47720,0.238,1.458,102.05,0.0,1.0,0.0,0.0
5831,47736,-0.284,-2.851,38.32,0.0,-1.0,0.0,0.0
5832,47740,0.129,-0.696,39.4,0.0,1.0,0.0,0.0
5833,47752,0.053,2.401,36.46,0.0,1.0,0.0,0.0
5834,47767,-1.159,-1.585,37.66,0.0,-1.0,0.0,0.0
5835,47777,0.574,-1.954,78.13,0.0,1.0,0.0,0.0
5836,47777,0.348,0.353,53.49,0.0,-1.0,0.0,0.0
5837,47793,2.095,2.679,48.52,0.0,1.0,0.0,0.0
5838,47823,-1.196,2.509,146.8,0.0,-1.0,0.0,0.0
5839,47829,1.001,-1.301,33.3,0.0,-1.0,0.0,0.0
5840,47830,-1.848,-2.819,36.42,0.0,1.0,0.0,0.0
5841,47846,-0.915,-2.175,70.69,0.0,1.0,0.0,0.0
5842,47852,1.527,2.281,68.15,0.0,1.0,0.0,0.0
5843,47853,2.124,3.092,76.34,0.0,-1.0,0.0,0.0
5844,47855,-1.976,-0.573,63.51,0.0,-1.0,0.0,0.0
5845,47860,-0.022,-1.406,39.49,0.0,1.0,0.0,0.0
5846,47861,-0.463,1.207,18.16,0.0,-1.0,0.0,0.0
5847,47877,-0.76,-1.288,60.26,0.0,-1.0,0.0,0.0
5848,47878,1.555,2.569,155.71,0.0,-1.0,0.0,0.0
5849,47886,-0.154,1.857,66.85,0.0,1.0,0.0,0.0
5850,47893,0.481,2.344,122.69,0.0,1.0,0.0,0.0
5851,47899,0.767,1.673,13.57,0.0,1.0,0.0,0.0
5852,47906,0.121,0.894,84.13,0.0,-1.0,0.0,0.0
5853,47906,0.773,-0.235,48.5,0.0,1.0,0.0,0.0
5854,47913,0.155,1.486,12.1,0.0,1.0,0.0,0.0
5855,47921,0.742,-0.174,50.65,0.0,-1.0,0.0,0.0
5856,47922,-0.68,-0.305,38.12,0.0,1.0,0.0,0.0
5857,47937,1.84,0.421,17.32,0.0,-1.0,0.0,0.0
5858,47950,-0.44,0.802,59.9,0.0,-1.0,0.0,0.0
5859,47973,0.389,1.363,40.37,0.0,-1.0,0.0,0.0
5860,47980,-0.683,0.826,54.12,0.0,-1.0,0.0,0.0
5861,48006,-0.758,2.537,50.91,0.0,1.0,0.0,0.0
5862,48013,2.321,0.778,61.84,0.0,-1.0,0.0,0.0
5863,48014,-0.573,0.41,83.78,0.0,1.0,0.0,0.0
5864,48035,1.388,-1.218,45.09,0.0,1.0,0.0,0.0
5865,48046,0.48,2.524,67.78,0.0,-1.0,0.0,0.0
5866,48054,-0.841,-2.041,25.77,0.0,1.0,0.0,0.0
5867,48061,2.14,-1.87,38.27,0.0,1.0,0.0,0.0
5868,48065,-0.483,0.979,99.26,0.0,1.0,0.0,0.0
5869,48092,0.58,-2.402,23.2,0.0,-1.0,0.0,0.0
5870,48100,-1.074,0.68,45.09,0.0,1.0,0.0,0.0
5871,48108,0.713,1.419,69.59,0.0,-1.0,0.0,0.0
5872,48132,1.157,-3.059,15.15,0.0,-1.0,0.0,0.0
5873,48133,0.133,2.118,11.17,0.0,1.0,0.0,0.0
5874,48153,-0.626,0.97,62.57,0.0,-1.0,0.0,0.0
5875,48167,-1.41,-1.72,26.07,0.0,-1.0,0.0,0.0
5876,48171,-0.516,2.722,35.36,0.0,-1.0,0.0,0.0
5877,48172,0.349,-1.075,133.59,0.0,-1.0,0.0,0.0
5878,48182,-2.018,0.558,23.32,0.0,1.0,0.0,0.0
5879,48194,0.169,-0.18,28.04,0.0,1.0,0.0,0.0
5880,48208,1.456,-1.459,19.8,0.0,-1.0,0.0,0.0
5881,48231,-0.387,1.927,24.96,0.0,1.0,0.0,0.0
5882,48233,0.599,3.122,41.92,0.0,1.0,0.0,0.0
5883,48235,-1.403,-2.489,65.36,0.0,-1.0,0.0,0.0
5884,48243,-1.181,1.355,39.56,0.0,1.0,0.0,0.0
5885,48252,-0.305,0.303,48.67,0.0,1.0,0.0,0.0
5886,48263,-0.617,-0.61,110.09,0.0,-1.0,0.0,0.0
5887,48281,0.114,2.251,15.41,0.0,1.0,0.0,0.0
5888,48287,-0.996,0.098,26.08,0.0,1.0,0.0,0.0
5889,48300,1.779,1.065,54.95,0.0,-1.0,0.0,0.0
5890,48315,1.352,3.12,111.67,0.0,-1.0,0.0,0.0
5891,48316,0.394,2.699,214.39,0.0,-1.0,0.0,0.0
5892,48344,1.009,2.281,26.11,0.0,1.0,0.0,0.0
5893,48352,0.048,-1.595,75.95,0.0,1.0,0.0,0.0
5894,48360,0.877,0.749,65.6,0.0,-1.0,0.0,0.0
5895,48370,1.932,0.458,19.18,0.0,-1.0,0.0,0.0
5896,48393,0.603,2.758,76.63,0.0,-1.0,0.0,0.0
5897,48394,-0.021,-0.784,35.78,0.0,-1.0,0.0,0.0
5898,48401,-2.057,2.433,10.01,0.0,-1.0,0.0,0.0
5899,48414,-0.936,2.309,49.21,0.0,-1.0,0.0,0.0
5900,48426,0.176,2.168,69.14,0.0,-1.0,0.0,0.0
5901,48426,-0.912,0.098,42.57,0.0,1.0,0.0,0.0
5902,48440,0.013,1.752,33.45,0.0,1.0,0.0,0.0
5903,48465,1.802,1.004,42.7,0.0,-1.0,0.0,0.0
5904,48470,0.19,1.436,95.17,0.0,1.0,0.0,0.0
5905,48471,-0.511,-2.527,39.0,0.0,1.0,0.0,0.0
5906,48475,-0.601,-0.512,90.3,0.0,-1.0,0.0,0.0
5907,48482,0.465,0.268,83.13,0.0,1.0,0.0,0.0
5908,48489,0.977,2.555,49.94,0.0,1.0,0.0,0.0
5909,48491,-1.213,2.806,28.68,0.0,1.0,0.0,0.0
5910,48494,1.071,2.527,40.18,0.0,-1.0,0.0,0.0
5911,48513,0.732,-0.508,13.45,0.0,1.0,0.0,0.0
