,eta,phi,PT,jmass,ntrk,btag,hadem,event#
0,0.829,-0.856,184.72,0.11,1.0,10.0,197.08,7
1,0.203,-1.577,48.61,0.11,-1.0,4.0,61.17,9
2,0.914,-0.979,826.27,0.11,-1.0,4.0,826.0,15
3,1.234,1.347,1219.8,0.11,-1.0,3.0,1221.0,34
4,1.504,2.073,2445.68,0.11,-1.0,5.0,2446.05,36
5,0.056,0.062,82.26,0.11,1.0,6.0,82.0,38
6,0.844,-0.341,664.68,0.11,-1.0,5.0,665.0,42
7,-1.286,2.192,41.27,0.11,1.0,5.0,41.0,51
8,0.614,1.488,1957.79,0.11,-1.0,4.0,1958.0,55
9,-0.037,0.83,1476.73,0.11,-1.0,5.0,1478.0,59
10,-0.966,-2.149,781.39,0.11,1.0,3.0,781.0,60
11,-0.392,1.056,1103.2,0.11,1.0,5.0,1103.0,80
12,0.349,-0.949,391.19,0.11,-1.0,3.0,391.01,99
13,-0.118,-2.162,2079.42,0.11,1.0,4.0,2079.0,108
14,-0.788,-0.977,1420.0,0.11,1.0,7.0,1420.18,127
15,-0.617,-2.058,1127.52,0.11,1.0,5.0,1128.0,129
16,-0.058,1.811,1566.12,0.11,-1.0,2.0,1566.0,157
17,-0.312,1.184,315.24,0.11,-1.0,4.0,316.0,162
18,-1.034,-1.612,1081.55,0.11,-1.0,6.0,1083.0,165
19,0.61,2.271,752.86,0.11,1.0,3.0,753.0,192
20,-0.22,1.314,61.47,0.11,1.0,4.0,62.0,193
21,0.264,0.467,2257.07,0.11,-1.0,8.0,3156.01,201
22,0.315,0.516,892.28,0.11,1.0,8.0,3149.0,201
23,-0.509,0.351,1077.49,0.11,1.0,5.0,1078.01,209
24,-1.329,-2.244,896.66,0.11,1.0,6.0,897.0,212
25,1.183,0.896,371.01,0.11,1.0,5.0,371.0,216
26,2.324,-2.035,111.08,0.11,1.0,8.0,111.0,222
27,-0.559,1.098,1379.02,0.11,1.0,7.0,1533.14,230
28,-0.256,3.099,981.53,0.11,-1.0,6.0,985.02,231
29,0.452,-2.359,423.84,0.11,-1.0,7.0,490.23,232
30,0.232,-0.292,659.66,0.11,1.0,15.0,686.06,234
31,1.505,-0.351,1156.54,0.11,1.0,5.0,1157.0,236
32,-0.324,-0.694,1128.65,0.11,-1.0,5.0,1129.0,236
33,-0.169,-0.23,611.18,0.11,1.0,5.0,611.0,239
34,-0.276,-0.008,592.54,0.11,1.0,3.0,696.19,240
35,-0.417,-1.442,1518.97,0.11,-1.0,6.0,1550.04,242
36,-0.815,2.881,423.31,0.11,1.0,0.0,423.0,245
37,0.327,-1.014,1268.87,0.11,1.0,10.0,1269.0,255
38,-0.038,-2.16,1138.98,0.11,1.0,4.0,1180.03,261
39,-0.468,0.895,824.6,0.11,-1.0,5.0,825.0,261
40,0.619,1.726,1833.82,0.11,-1.0,6.0,1834.0,271
41,0.449,2.271,2638.5,0.11,1.0,7.0,2639.01,275
42,0.408,2.036,146.97,0.11,-1.0,4.0,487.99,283
43,0.698,1.828,160.26,0.11,1.0,7.0,361.99,287
44,-0.131,-2.252,10.64,0.11,1.0,3.0,11.0,295
45,0.219,2.199,1194.5,0.11,1.0,7.0,1215.03,296
46,0.329,-2.876,82.35,0.11,1.0,8.0,116.43,296
47,2.025,1.384,50.88,0.11,1.0,11.0,51.04,296
48,0.475,-0.083,6076.99,0.11,1.0,6.0,6271.0,308
49,0.54,-0.175,192.93,0.11,-1.0,8.0,6271.05,308
50,0.246,1.655,2844.35,0.11,1.0,8.0,2854.0,311
51,0.377,2.423,812.8,0.11,-1.0,9.0,814.0,311
52,-0.477,-0.368,3646.11,0.11,-1.0,5.0,3646.0,322
53,1.521,-1.395,96.95,0.11,1.0,4.0,97.02,322
54,0.903,2.345,458.93,0.11,1.0,5.0,671.01,323
55,0.129,2.317,1250.17,0.11,-1.0,5.0,1250.0,324
56,-0.766,-0.856,499.82,0.11,1.0,7.0,500.11,324
57,0.2,0.037,397.43,0.11,-1.0,4.0,399.01,336
58,0.132,0.291,1966.44,0.11,-1.0,7.0,1979.02,342
59,-2.004,-1.536,45.18,0.11,-1.0,8.0,45.09,342
60,0.505,-2.291,1246.82,0.11,-1.0,10.0,1248.0,359
61,-1.676,-2.655,32.48,0.11,-1.0,3.0,32.0,361
62,-0.839,-1.337,836.79,0.11,-1.0,3.0,837.04,363
63,0.753,0.747,1257.04,0.11,-1.0,7.0,1257.0,375
64,-0.038,2.573,1342.86,0.11,1.0,8.0,1343.0,388
65,1.331,0.586,746.06,0.11,1.0,3.0,746.0,393
66,-0.567,-1.259,1727.78,0.11,1.0,7.0,1728.0,410
67,-0.191,2.935,292.29,0.11,1.0,6.0,295.01,422
68,-0.783,-1.916,1668.8,0.11,-1.0,8.0,1705.05,444
69,0.476,-0.756,951.18,0.11,1.0,3.0,951.0,452
70,1.398,2.968,304.75,0.11,1.0,11.0,313.22,457
71,1.142,-0.554,881.37,0.11,-1.0,7.0,881.0,460
72,-1.528,1.966,639.04,0.11,-1.0,8.0,658.08,464
73,0.871,2.502,1041.09,0.11,-1.0,9.0,1041.03,468
74,-1.461,-2.064,83.34,0.11,-1.0,9.0,83.0,469
75,0.587,-2.739,3110.34,0.11,-1.0,7.0,3110.0,473
76,-0.796,-2.687,1014.95,0.11,1.0,5.0,1015.0,479
77,0.614,0.367,1532.7,0.11,1.0,9.0,1576.04,480
78,-0.661,-0.421,1507.75,0.11,-1.0,7.0,1516.01,480
79,-0.871,-2.365,1176.53,0.11,-1.0,4.0,1570.0,498
80,1.585,2.725,538.76,0.11,1.0,7.0,539.0,498
81,-0.744,-2.414,392.67,0.11,1.0,4.0,1570.01,498
82,0.502,-1.142,52.18,0.11,1.0,6.0,53.0,501
83,-0.429,-2.326,3621.37,0.11,1.0,6.0,3621.07,513
84,-1.525,2.76,1125.08,0.11,1.0,3.0,1125.0,517
85,-0.865,-2.162,565.57,0.11,-1.0,5.0,566.05,523
86,-0.331,0.291,2589.94,0.11,1.0,5.0,2590.0,535
87,1.483,-1.797,651.98,0.11,1.0,5.0,652.0,540
88,1.956,-0.174,246.69,0.11,1.0,6.0,247.0,549
89,0.768,-2.162,1689.51,0.11,1.0,4.0,1696.0,551
90,-0.92,0.548,1060.29,0.11,-1.0,7.0,1063.0,552
91,0.669,0.182,322.98,0.11,1.0,9.0,324.0,552
92,0.872,0.804,2868.7,0.11,-1.0,4.0,2869.0,559
93,-0.492,-2.956,1420.41,0.11,1.0,10.0,1420.0,559
94,0.922,0.842,278.06,0.11,1.0,7.0,281.03,568
95,1.937,-1.868,15.37,0.11,1.0,6.0,15.0,571
96,0.52,1.492,292.75,0.11,-1.0,3.0,299.02,577
97,-0.883,-2.224,1728.78,0.11,1.0,10.0,1729.0,585
98,-0.444,0.976,194.11,0.11,1.0,7.0,209.16,597
99,1.192,1.677,100.71,0.11,-1.0,3.0,101.01,607
100,1.387,-3.114,70.23,0.11,1.0,5.0,73.08,623
101,-0.575,-2.4,2615.87,0.11,-1.0,4.0,2616.0,647
102,0.578,-2.388,1244.73,0.11,-1.0,6.0,1255.01,660
103,-0.843,1.464,347.54,0.11,-1.0,6.0,356.01,664
104,1.07,-1.634,55.6,0.11,1.0,4.0,60.16,664
105,0.911,2.023,1796.39,0.11,-1.0,4.0,1870.0,667
106,0.78,1.848,73.86,0.11,1.0,6.0,1870.0,667
107,1.395,-1.158,257.03,0.11,1.0,3.0,257.0,670
108,0.883,2.414,913.75,0.11,1.0,3.0,916.0,671
109,-0.515,1.137,378.93,0.11,1.0,2.0,379.0,694
110,-1.462,-0.521,1196.33,0.11,1.0,5.0,1196.0,697
111,-0.299,3.0,346.53,0.11,-1.0,4.0,347.0,701
112,1.06,-0.287,180.98,0.11,-1.0,6.0,244.0,712
113,1.308,-0.405,62.79,0.11,1.0,6.0,244.0,712
114,-1.259,-1.243,477.14,0.11,-1.0,2.0,477.0,723
115,0.407,-1.807,2275.44,0.11,-1.0,5.0,2275.0,725
116,-1.245,-0.375,408.14,0.11,-1.0,4.0,410.02,730
117,0.351,-0.807,394.17,0.11,-1.0,3.0,395.0,733
118,-0.088,0.843,121.49,0.11,1.0,10.0,121.09,734
119,0.212,3.005,1703.46,0.11,-1.0,7.0,1887.16,745
120,2.124,1.591,479.83,0.11,1.0,9.0,480.0,746
121,1.239,0.333,1611.79,0.11,1.0,7.0,1612.0,750
122,-1.154,2.508,369.44,0.11,-1.0,6.0,369.0,763
123,-0.696,1.339,415.99,0.11,-1.0,8.0,416.0,771
124,-1.178,-0.785,128.08,0.11,1.0,5.0,128.0,780
125,-0.323,-2.712,1049.26,0.11,1.0,4.0,1049.0,783
126,-0.213,-1.369,832.51,0.11,1.0,8.0,839.01,789
127,1.488,-0.535,91.77,0.11,1.0,11.0,109.18,792
128,-0.413,-0.729,1805.37,0.11,1.0,6.0,1805.0,793
129,0.955,2.058,977.07,0.11,1.0,8.0,977.0,797
130,1.503,-0.386,981.07,0.11,-1.0,5.0,981.0,802
131,0.233,2.192,674.19,0.11,1.0,2.0,679.0,804
132,0.907,0.125,51.81,0.11,1.0,4.0,53.0,812
133,0.482,0.424,695.44,0.11,1.0,7.0,695.0,815
134,-0.69,2.543,376.93,0.11,-1.0,11.0,420.15,821
135,0.935,2.831,127.79,0.11,-1.0,6.0,136.85,822
136,0.205,-3.132,74.65,0.11,1.0,3.0,75.0,827
137,1.002,-2.827,850.26,0.11,-1.0,7.0,850.0,828
138,-1.689,-2.375,322.54,0.11,1.0,9.0,323.0,833
139,-1.301,1.65,442.15,0.11,-1.0,7.0,442.0,845
140,2.164,-1.708,688.33,0.11,1.0,7.0,694.02,848
141,-0.305,-2.442,1916.57,0.11,1.0,4.0,1917.0,856
142,-0.546,2.954,32.0,0.11,1.0,3.0,32.0,859
143,-1.039,1.428,1720.09,0.11,1.0,4.0,1720.0,874
144,0.13,-0.942,865.1,0.11,1.0,3.0,871.01,877
145,0.615,2.46,17.32,0.11,-1.0,6.0,17.0,887
146,-1.576,1.648,230.36,0.11,-1.0,4.0,230.0,890
147,-0.004,-2.451,183.44,0.11,1.0,10.0,186.0,900
148,-0.676,-1.191,865.76,0.11,-1.0,5.0,938.15,903
149,-0.178,-0.249,1272.18,0.11,-1.0,4.0,1277.0,911
150,-0.975,-1.784,770.44,0.11,1.0,4.0,770.0,911
151,-0.486,-1.928,1315.26,0.11,1.0,6.0,1323.0,920
152,0.688,-1.756,546.17,0.11,-1.0,5.0,597.09,931
153,1.707,-1.465,86.0,0.11,1.0,5.0,86.0,931
154,-0.162,-0.467,274.25,0.11,1.0,5.0,274.0,938
155,0.023,-1.448,575.06,0.11,1.0,7.0,614.11,942
156,-0.126,-0.928,1322.46,0.11,-1.0,10.0,1368.07,943
157,0.293,-2.1,305.04,0.11,1.0,5.0,313.03,955
158,0.312,0.16,1323.35,0.11,-1.0,3.0,1323.0,967
159,-0.665,-2.836,1328.52,0.11,-1.0,3.0,1329.01,974
160,-0.738,2.444,1270.97,0.11,1.0,3.0,1274.0,975
161,-0.399,0.093,248.88,0.11,1.0,6.0,249.0,982
162,-0.381,2.499,1367.76,0.11,1.0,12.0,1368.0,986
163,0.856,2.745,2125.24,0.11,1.0,3.0,2125.0,991
164,0.751,0.22,1411.47,0.11,-1.0,4.0,1420.01,1002
165,0.392,-0.387,4669.98,0.11,1.0,8.0,4673.0,1009
166,-0.502,2.803,1058.3,0.11,-1.0,7.0,1062.02,1009
167,1.315,0.938,989.41,0.11,1.0,5.0,989.0,1012
168,-0.218,-0.665,785.07,0.11,-1.0,5.0,785.0,1017
169,0.729,-0.325,1565.05,0.11,-1.0,7.0,1572.01,1018
170,-0.392,1.944,236.39,0.11,-1.0,7.0,256.11,1028
171,-1.562,-0.129,740.13,0.11,-1.0,9.0,740.0,1037
172,-1.013,-1.202,384.48,0.11,1.0,7.0,384.0,1050
173,-0.577,-0.59,36.51,0.11,1.0,6.0,37.0,1054
174,2.002,0.519,45.28,0.11,1.0,5.0,45.01,1058
175,-0.145,-2.109,1137.02,0.11,1.0,4.0,2034.99,1061
176,0.161,-2.142,1471.01,0.11,-1.0,4.0,1471.0,1073
177,2.215,-2.919,264.22,0.11,1.0,6.0,277.12,1086
178,0.766,-3.069,259.19,0.11,1.0,8.0,259.0,1107
179,-2.195,1.032,940.7,0.11,-1.0,5.0,941.0,1109
180,0.095,2.641,406.14,0.11,1.0,4.0,406.05,1110
181,0.427,1.411,284.15,0.11,-1.0,11.0,285.0,1112
182,-2.21,0.554,515.31,0.11,-1.0,6.0,519.02,1142
183,-0.67,-0.243,324.26,0.11,-1.0,6.0,325.05,1142
184,0.023,-1.52,1042.46,0.11,1.0,3.0,1042.0,1153
185,-1.449,1.856,125.86,0.11,-1.0,3.0,136.24,1161
186,0.196,-0.598,1649.9,0.11,1.0,6.0,1650.0,1202
187,0.115,-0.896,2590.99,0.11,1.0,8.0,2591.0,1227
188,0.18,-0.315,1563.3,0.11,1.0,6.0,1569.08,1230
189,-0.187,2.377,1065.15,0.11,-1.0,5.0,1066.0,1230
190,-0.7,2.615,1214.57,0.11,1.0,4.0,1215.0,1232
191,-1.748,1.055,230.68,0.11,-1.0,4.0,231.0,1239
192,-1.432,0.452,59.56,0.11,1.0,4.0,60.0,1239
193,0.911,0.876,57.73,0.11,-1.0,5.0,58.0,1243
194,1.948,2.378,552.03,0.11,-1.0,8.0,552.0,1271
195,0.742,-2.95,747.42,0.11,-1.0,6.0,747.0,1273
196,-0.358,0.111,1854.25,0.11,1.0,6.0,1867.01,1275
197,0.543,0.001,2183.33,0.11,1.0,8.0,2183.01,1279
198,-0.199,-0.124,1076.49,0.11,1.0,13.0,1076.0,1283
199,1.166,-1.906,378.69,0.11,-1.0,8.0,386.01,1285
200,-0.301,2.113,4629.94,0.11,1.0,3.0,4631.0,1289
201,-0.272,-0.187,3355.92,0.11,-1.0,7.0,3362.0,1290
202,0.356,-2.084,1181.17,0.11,1.0,8.0,1202.05,1290
203,0.553,0.358,689.54,0.11,1.0,8.0,690.04,1293
204,0.528,2.028,1031.18,0.11,1.0,7.0,1031.0,1314
205,-0.313,2.861,301.3,0.11,-1.0,5.0,303.0,1317
206,-0.051,-2.857,862.27,0.11,-1.0,5.0,862.0,1324
207,-1.622,-2.613,61.5,0.11,1.0,4.0,70.5,1326
208,0.292,1.351,1712.79,0.11,-1.0,3.0,1713.0,1344
209,-0.06,2.098,1459.84,0.11,1.0,6.0,1460.0,1350
210,0.452,1.299,793.02,0.11,1.0,7.0,793.0,1350
211,-0.673,-1.838,2100.9,0.11,-1.0,6.0,2101.0,1354
212,-0.421,2.107,1101.14,0.11,-1.0,7.0,1101.0,1364
