,eta,phi,PT,jmass,ntrk,btag,hadem
0,-0.403,-0.042,921.49,210.19,-1.0,0.0,0.94
1,0.052,-0.524,570.57,128.95,1.0,0.0,0.34
2,-0.421,-1.144,370.86,79.15,1.0,0.0,0.17
3,-0.533,-2.566,345.15,69.27,1.0,0.0,0.09
4,0.218,0.008,256.63,42.21,-1.0,0.0,0.0
5,0.216,-1.168,244.07,27.22,1.0,0.0,0.37
6,-1.098,-1.026,165.63,39.18,1.0,0.0,1.97
7,-1.775,-3.066,54.61,12.98,1.0,0.0,0.16
8,-1.555,-0.506,45.08,5.44,1.0,0.0,999.9
9,-0.596,-0.461,44.61,2.64,1.0,0.0,999.9
10,-1.076,1.842,24.96,2.76,1.0,0.0,0.0
11,0.727,1.453,338.96,58.48,-1.0,0.0,2.31
12,1.453,1.36,121.82,20.74,-1.0,0.0,1.0
13,1.557,3.058,63.25,8.34,-1.0,0.0,55.27
14,-0.22,1.141,40.16,3.65,1.0,0.0,2.32
15,0.493,1.177,124.64,25.76,1.0,0.0,0.46
16,-1.645,-1.66,42.35,3.02,-1.0,0.0,999.9
17,1.162,-2.476,22.61,6.62,-1.0,0.0,0.44
18,0.934,-1.06,424.55,91.47,-1.0,0.0,1.14
19,0.744,-2.153,188.62,34.99,1.0,0.0,0.24
20,1.094,-1.453,148.45,14.98,-1.0,0.0,0.27
21,1.241,-0.634,90.07,8.69,-1.0,0.0,1.16
22,0.467,-0.004,404.59,74.47,1.0,0.0,1.02
23,-0.445,-0.289,385.92,78.43,-1.0,0.0,0.14
24,0.72,1.639,348.14,63.68,-1.0,0.0,0.17
25,1.279,-1.034,205.39,34.23,-1.0,0.0,1.44
26,1.342,2.178,75.53,16.47,1.0,0.0,0.04
27,0.664,-1.87,627.22,154.94,1.0,0.0,0.62
28,0.938,0.77,384.13,61.74,1.0,0.0,0.25
29,0.566,-1.256,144.21,18.55,1.0,0.0,1.01
30,-0.16,-1.137,100.37,26.4,-1.0,0.0,7.5
31,-0.371,-1.641,48.43,13.61,-1.0,0.0,1.17
32,-0.234,-2.022,1076.33,263.24,1.0,0.0,0.84
33,-0.691,2.538,323.28,71.4,-1.0,0.0,0.28
34,-1.14,2.943,256.25,53.49,-1.0,0.0,0.36
35,-1.095,-1.589,234.58,31.07,-1.0,0.0,1.0
36,-0.194,-1.532,173.6,16.93,1.0,0.0,1.42
37,-1.185,-0.719,160.93,29.62,1.0,0.0,0.27
38,-0.435,-2.908,110.07,8.57,-1.0,0.0,0.47
39,-0.478,0.371,77.2,15.07,-1.0,0.0,0.31
40,-1.353,-2.773,51.33,6.18,1.0,0.0,3.14
41,0.593,-1.494,568.48,83.96,-1.0,0.0,0.59
42,-0.103,2.024,360.57,60.1,1.0,0.0,1.07
43,-0.554,-2.144,305.26,57.92,-1.0,0.0,1.06
44,-0.477,2.183,297.08,32.91,1.0,0.0,116.17
45,-0.102,-0.27,147.0,27.74,-1.0,0.0,2.24
46,-0.386,-2.719,46.36,4.3,1.0,0.0,0.69
47,-1.089,-3.096,30.08,4.07,1.0,0.0,0.0
48,-0.056,-1.112,334.66,58.64,1.0,0.0,1.25
49,-0.902,2.864,128.7,16.12,-1.0,0.0,0.19
50,0.884,2.139,388.67,71.18,-1.0,0.0,1.38
51,0.614,2.996,271.41,36.33,-1.0,0.0,0.98
52,0.837,2.556,89.74,17.36,-1.0,0.0,0.0
53,-0.714,-0.666,1151.99,249.57,-1.0,0.0,0.88
54,-0.611,1.15,410.34,52.22,1.0,0.0,0.23
55,-0.346,-3.123,351.74,62.6,-1.0,0.0,0.58
56,-0.923,-2.989,296.79,44.24,-1.0,0.0,0.87
57,-0.398,2.199,23.51,2.28,1.0,0.0,0.0
58,-0.948,2.181,498.77,72.55,-1.0,0.0,0.09
59,-0.398,0.478,491.83,93.86,1.0,0.0,0.5
60,-0.493,-0.075,292.75,57.6,1.0,0.0,0.93
61,-0.848,-2.445,158.15,28.09,1.0,0.0,0.28
62,-0.865,-1.847,114.01,22.92,1.0,0.0,0.0
63,0.333,-1.29,59.67,8.65,-1.0,0.0,3.96
64,1.156,-2.247,51.06,10.94,-1.0,0.0,0.0
65,-1.021,0.076,36.0,5.91,-1.0,0.0,3.52
66,-0.417,-2.334,115.31,16.14,1.0,0.0,0.0
67,0.036,-2.042,50.39,6.59,1.0,0.0,999.9
68,-1.167,-2.673,122.76,19.68,1.0,0.0,3.91
69,0.239,2.102,97.92,11.03,1.0,0.0,0.0
70,1.602,-0.976,87.44,6.3,-1.0,0.0,1.82
71,-1.028,3.11,32.1,4.6,1.0,0.0,0.14
72,0.538,1.726,173.23,18.04,-1.0,0.0,0.66
73,-1.016,-0.61,113.56,19.43,-1.0,0.0,10.84
74,-0.612,2.865,108.71,5.44,1.0,0.0,0.0
75,-1.265,-2.563,105.86,16.91,-1.0,0.0,0.0
76,-0.327,0.943,602.96,119.58,-1.0,0.0,0.24
77,0.268,0.915,490.83,90.76,-1.0,0.0,1.46
78,-0.906,1.461,202.22,37.77,1.0,0.0,999.9
79,0.135,1.558,97.59,17.23,-1.0,0.0,0.0
80,0.971,0.066,23.93,2.64,-1.0,0.0,0.0
81,-0.477,1.156,723.66,119.38,-1.0,0.0,0.04
82,-0.229,-2.154,363.06,71.38,1.0,0.0,1.4
83,-0.651,-1.955,361.13,29.17,-1.0,0.0,3.59
84,-0.945,-1.228,296.41,63.14,-1.0,0.0,2.43
85,0.134,-2.526,114.07,10.38,1.0,0.0,2.36
86,-0.478,0.601,31.86,6.62,-1.0,0.0,8.47
87,0.64,1.869,603.09,104.15,1.0,0.0,1.18
88,1.144,1.888,217.09,37.77,1.0,0.0,0.5
89,2.123,-1.036,43.03,8.14,1.0,0.0,0.21
90,-1.07,2.452,33.62,2.43,1.0,0.0,0.0
91,0.083,1.674,621.12,156.89,1.0,0.0,0.0
92,-0.077,2.339,578.23,101.64,1.0,0.0,0.26
93,0.721,0.536,282.56,64.48,-1.0,0.0,0.49
94,-0.205,0.095,234.55,34.86,1.0,0.0,0.66
95,0.997,2.207,115.79,14.19,-1.0,0.0,0.0
96,-0.412,1.281,80.57,10.91,1.0,0.0,0.77
97,-0.807,-2.074,71.93,1.4,-1.0,0.0,0.0
98,-1.151,1.441,496.88,84.21,-1.0,0.0,0.25
99,-1.234,-0.678,451.09,85.3,1.0,0.0,0.64
100,-0.217,0.277,248.76,35.72,1.0,0.0,0.46
101,-0.764,-1.545,238.89,35.3,1.0,0.0,1.76
102,-0.437,-2.141,106.49,11.82,1.0,0.0,0.9
103,0.233,0.407,67.0,3.7,1.0,0.0,999.9
104,0.673,-2.4,65.08,5.49,1.0,0.0,0.0
105,-1.027,-0.247,63.44,11.92,1.0,0.0,0.17
106,-0.148,0.543,159.43,20.32,1.0,0.0,999.9
107,-1.717,0.573,152.32,35.56,-1.0,0.0,0.07
108,0.88,2.722,149.36,22.11,-1.0,0.0,6.17
109,1.225,3.12,38.29,4.56,-1.0,0.0,0.92
110,0.347,2.918,725.0,144.37,-1.0,0.0,0.48
111,-0.172,-1.272,470.33,51.14,-1.0,0.0,0.03
112,-0.979,-2.121,191.65,26.3,1.0,0.0,0.0
113,0.547,-2.274,173.99,17.91,1.0,0.0,0.1
114,-2.482,1.357,24.81,5.15,-1.0,0.0,1.24
115,-0.117,1.6,273.7,50.91,-1.0,0.0,0.04
116,-0.111,2.224,263.31,35.4,1.0,0.0,0.21
117,0.486,0.638,934.03,133.47,1.0,0.0,0.13
118,0.14,-2.695,219.81,42.34,1.0,0.0,0.08
119,-0.321,2.007,320.05,57.32,-1.0,0.0,0.85
120,0.123,-1.946,306.39,44.72,1.0,0.0,2.27
121,0.495,0.31,251.53,60.56,-1.0,0.0,0.42
122,0.025,2.348,154.45,32.81,-1.0,0.0,16.37
123,-1.521,-1.88,72.53,6.36,-1.0,0.0,0.0
124,-1.162,3.042,39.24,5.18,-1.0,0.0,3.22
125,1.264,1.161,36.43,9.71,-1.0,0.0,0.78
126,-1.988,-2.079,27.59,2.17,-1.0,0.0,16.52
127,1.06,-2.457,23.32,0.12,1.0,0.0,999.9
128,-0.234,2.303,161.19,29.12,1.0,0.0,5.46
129,1.068,1.531,30.69,4.89,1.0,0.0,0.0
130,-0.371,-1.553,87.72,4.13,1.0,0.0,0.0
131,-0.27,-0.1,478.02,76.22,1.0,0.0,0.06
132,-0.377,-1.423,317.64,35.12,-1.0,0.0,2.4
133,0.915,-1.858,198.04,44.11,1.0,0.0,0.85
134,0.99,-0.01,126.85,21.27,-1.0,0.0,0.26
135,-0.584,-0.475,124.12,13.52,1.0,0.0,7.16
136,0.228,-0.352,38.87,6.7,1.0,0.0,999.9
137,0.225,-2.182,292.18,71.4,1.0,0.0,0.07
138,-0.219,0.972,172.88,22.83,1.0,0.0,0.66
139,-0.059,0.25,26.81,6.31,1.0,0.0,0.0
140,0.229,-2.263,263.15,37.81,1.0,0.0,0.07
141,-0.124,-2.673,190.93,34.31,1.0,0.0,0.8
142,1.517,1.7,134.65,17.04,-1.0,0.0,1.49
143,2.121,-1.875,121.09,27.69,-1.0,0.0,0.11
144,0.003,-3.095,97.87,10.78,1.0,0.0,0.32
145,-0.201,1.811,91.54,9.36,1.0,0.0,999.9
146,-0.728,0.038,71.12,11.42,-1.0,0.0,1.57
147,1.242,-0.43,55.0,5.97,1.0,0.0,1.17
148,-0.532,0.694,45.37,6.93,1.0,0.0,0.0
149,0.796,2.102,311.17,60.27,1.0,0.0,0.0
150,1.239,1.507,215.1,41.99,-1.0,0.0,0.39
151,0.639,0.068,196.32,24.58,1.0,0.0,0.07
152,1.09,-0.467,143.92,29.68,-1.0,0.0,0.42
153,1.16,2.421,25.11,3.41,1.0,0.0,0.0
154,-0.899,-1.412,562.88,105.25,1.0,0.0,0.35
155,-0.285,2.603,263.71,30.04,1.0,0.0,0.45
156,0.434,2.741,194.16,37.19,-1.0,0.0,1.03
157,-0.589,-0.811,140.87,17.9,1.0,0.0,0.32
158,-0.423,0.62,120.74,20.46,-1.0,0.0,0.11
159,-1.826,0.084,78.91,11.96,1.0,0.0,0.2
160,-0.304,2.134,58.68,4.57,1.0,0.0,0.3
161,0.824,2.999,35.88,5.36,-1.0,0.0,0.0
162,-1.978,-2.199,100.21,15.98,1.0,0.0,11.57
163,-0.42,-0.999,467.3,79.38,1.0,0.0,0.17
164,-0.033,-2.31,112.4,13.4,1.0,0.0,0.0
165,0.433,0.105,480.15,102.3,-1.0,0.0,0.16
166,-0.498,-0.965,285.79,52.96,-1.0,0.0,0.08
167,1.564,0.254,180.08,41.29,1.0,0.0,0.4
168,1.871,0.586,48.36,2.2,1.0,0.0,0.0
169,0.823,-2.057,68.81,10.31,-1.0,0.0,25.52
170,0.184,2.596,642.17,118.59,1.0,0.0,0.17
171,0.277,-1.656,535.88,113.1,1.0,0.0,0.2
172,-0.775,2.057,373.42,83.88,1.0,0.0,1.05
173,-1.4,-2.73,35.56,7.05,1.0,0.0,0.81
174,-0.212,-2.577,421.73,98.25,1.0,0.0,0.6
175,0.326,-2.269,235.94,38.22,1.0,0.0,0.14
176,0.92,2.458,185.6,47.75,-1.0,0.0,0.21
177,0.521,2.844,104.76,10.13,-1.0,0.0,0.0
178,0.218,0.11,700.24,138.09,1.0,0.0,1.23
179,0.309,-2.186,312.34,59.91,-1.0,0.0,0.26
180,0.265,-2.9,174.24,22.98,-1.0,0.0,0.0
181,-0.555,0.238,86.37,14.89,-1.0,0.0,0.0
182,1.364,2.424,75.9,4.78,-1.0,0.0,0.0
183,1.881,-2.156,34.37,7.12,-1.0,0.0,0.19
184,-0.422,-1.164,414.2,87.49,1.0,0.0,0.26
185,0.108,0.384,122.62,11.4,-1.0,0.0,0.0
186,-1.861,1.826,45.25,5.9,1.0,0.0,1.55
187,1.568,2.454,33.29,1.99,1.0,0.0,0.0
188,0.287,0.209,250.11,58.79,-1.0,0.0,1.38
189,-0.709,-1.363,174.23,34.96,1.0,0.0,17.42
190,-1.085,2.149,91.59,19.39,1.0,0.0,0.3
191,-0.262,-1.413,47.04,3.61,-1.0,0.0,999.9
192,-1.133,2.549,365.99,66.52,1.0,0.0,0.7
193,-0.275,2.673,305.96,59.74,1.0,0.0,0.07
194,-0.503,0.032,243.57,45.19,-1.0,0.0,0.0
195,-1.281,1.647,188.09,34.33,1.0,0.0,0.81
196,-1.032,2.973,39.6,4.71,1.0,0.0,1.86
197,-0.15,0.397,535.46,77.14,1.0,0.0,0.06
198,-0.239,-2.303,337.17,62.35,1.0,0.0,0.54
199,-0.942,0.409,243.37,43.29,1.0,0.0,0.49
200,-1.645,-2.493,233.64,49.3,-1.0,0.0,0.25
201,-0.026,1.682,205.29,36.98,1.0,0.0,0.0
202,0.384,0.557,191.01,20.48,1.0,0.0,0.64
203,0.247,-2.713,76.93,7.71,1.0,0.0,0.95
204,-1.085,-3.031,752.63,117.4,-1.0,0.0,0.98
205,-1.231,0.65,254.12,68.58,1.0,0.0,1.21
206,-0.335,0.572,229.71,45.49,1.0,0.0,0.57
207,0.053,-0.077,42.11,10.69,-1.0,0.0,0.75
208,-0.285,-2.047,411.79,84.12,1.0,0.0,0.63
209,-0.806,-2.29,106.41,19.79,1.0,0.0,0.26
210,0.597,2.54,478.8,74.7,-1.0,0.0,0.0
211,-0.831,-2.725,167.59,11.77,-1.0,0.0,0.0
212,0.031,2.177,425.8,98.46,1.0,0.0,1.59
213,-0.292,3.035,184.28,39.24,-1.0,0.0,0.08
214,0.233,-1.04,44.89,7.03,1.0,0.0,4.7
215,-0.109,1.764,34.42,3.58,1.0,0.0,0.75
216,-1.14,0.749,277.15,31.89,1.0,0.0,0.0
217,0.487,-0.251,182.65,18.3,-1.0,0.0,0.34
218,0.634,-0.687,146.34,19.37,-1.0,0.0,0.0
219,-0.713,0.969,111.93,12.93,1.0,0.0,0.0
