,eta,phi,PT,jmass,ntrk,btag,hadem
0,2.114,1.25,10.13,0.0,1.0,0.0,0.0
1,-2.271,2.86,28.16,0.0,1.0,0.0,0.0
2,-1.485,2.667,29.68,0.0,1.0,0.0,0.0
3,1.139,2.224,77.85,0.0,-1.0,0.0,0.0
4,0.115,-0.198,125.69,0.0,-1.0,0.0,0.0
5,-2.259,-1.52,34.71,0.0,1.0,0.0,0.0
6,-0.839,-3.042,34.4,0.0,-1.0,0.0,0.0
7,-0.971,-1.303,125.07,0.0,-1.0,0.0,0.0
8,1.258,-2.261,39.48,0.0,1.0,0.0,0.0
9,0.896,-2.103,47.58,0.0,-1.0,0.0,0.0
10,1.664,1.734,76.42,0.0,-1.0,0.0,0.0
11,2.087,-1.875,42.1,0.0,-1.0,0.0,0.0
12,-2.236,2.038,35.18,0.0,1.0,0.0,0.0
13,1.004,-2.285,84.06,0.0,1.0,0.0,0.0
14,-1.927,0.64,23.33,0.0,-1.0,0.0,0.0
15,0.951,1.087,109.15,0.0,1.0,0.0,0.0
16,-1.999,2.956,120.75,0.0,1.0,0.0,0.0
17,1.135,2.975,22.72,0.0,1.0,0.0,0.0
18,1.086,0.734,167.5,0.0,1.0,0.0,0.0
19,0.192,-3.06,246.75,0.0,-1.0,0.0,0.0
20,-1.701,0.861,141.51,0.0,1.0,0.0,0.0
21,-1.909,2.495,46.42,0.0,-1.0,0.0,0.0
22,-1.046,-1.284,42.25,0.0,1.0,0.0,0.0
23,2.434,-1.14,24.31,0.0,-1.0,0.0,0.0
24,1.044,-1.016,132.89,0.0,-1.0,0.0,0.0
25,-0.9,-3.091,123.82,0.0,1.0,0.0,0.0
26,1.109,-2.766,44.97,0.0,-1.0,0.0,0.0
27,1.939,1.031,22.81,0.0,-1.0,0.0,0.0
28,1.801,-1.344,113.04,0.0,1.0,0.0,0.0
29,-1.027,-2.279,43.88,0.0,1.0,0.0,0.0
30,-0.615,-1.759,210.49,0.0,1.0,0.0,0.0
31,-1.23,-2.163,114.58,0.0,-1.0,0.0,0.0
32,1.584,1.388,131.96,0.0,-1.0,0.0,0.0
33,2.087,-1.776,36.64,0.0,-1.0,0.0,0.0
34,1.441,2.73,87.59,0.0,-1.0,0.0,0.0
35,-1.153,0.924,32.84,0.0,-1.0,0.0,0.0
36,-0.113,-1.294,124.33,0.0,-1.0,0.0,0.0
37,1.28,3.107,152.27,0.0,1.0,0.0,0.0
38,-1.743,1.891,68.44,0.0,1.0,0.0,0.0
39,-0.765,-1.465,188.27,0.0,1.0,0.0,0.0
40,0.446,-0.356,321.25,0.0,1.0,0.0,0.0
41,-1.479,1.566,37.95,0.0,-1.0,0.0,0.0
42,0.823,-3.125,93.59,0.0,-1.0,0.0,0.0
43,1.351,-0.121,19.53,0.0,-1.0,0.0,0.0
44,0.897,2.492,80.65,0.0,1.0,0.0,0.0
45,-1.743,1.031,92.39,0.0,1.0,0.0,0.0
46,1.551,-2.981,70.11,0.0,1.0,0.0,0.0
47,-1.578,-1.544,157.64,0.0,1.0,0.0,0.0
48,2.006,1.21,57.87,0.0,1.0,0.0,0.0
49,-1.682,2.273,56.85,0.0,1.0,0.0,0.0
50,1.388,-2.826,114.72,0.0,-1.0,0.0,0.0
51,1.807,2.044,27.93,0.0,1.0,0.0,0.0
52,-1.349,1.273,109.28,0.0,-1.0,0.0,0.0
53,1.118,-0.92,33.92,0.0,-1.0,0.0,0.0
54,1.447,-2.215,18.96,0.0,1.0,0.0,0.0
55,-1.73,-0.571,12.1,0.0,1.0,0.0,0.0
56,1.776,1.523,30.98,0.0,-1.0,0.0,0.0
57,1.1,0.766,275.98,0.0,1.0,0.0,0.0
58,-2.212,-1.922,12.29,0.0,1.0,0.0,0.0
59,-1.036,0.501,68.1,0.0,1.0,0.0,0.0
60,-1.73,-2.251,40.8,0.0,-1.0,0.0,0.0
61,-1.494,0.494,48.89,0.0,-1.0,0.0,0.0
62,0.983,2.764,145.62,0.0,1.0,0.0,0.0
