,event,eta,phi,PT,jmass,ntrk,btag,hadem
167,481,-1.635,2.305,29.51,0.11,1.0,29.0,30.0
168,484,0.646,2.13,205.55,0.11,1.0,35.0,215.05
169,484,-1.603,-0.685,197.37,0.11,1.0,43.0,208.12
170,486,1.064,0.211,42.4,0.11,-1.0,41.0,46.25
171,489,1.342,3.138,402.59,0.11,1.0,13.0,411.04
172,492,2.169,-0.874,38.64,0.11,-1.0,33.0,39.02
173,496,-1.725,1.111,154.33,0.11,1.0,32.0,158.12
174,497,-0.971,-1.562,218.66,0.11,1.0,35.0,220.04
175,501,-0.447,-0.689,79.56,0.11,1.0,29.0,80.25
176,503,-1.757,2.174,48.55,0.11,1.0,14.0,56.24
177,503,-1.087,3.044,16.96,0.11,1.0,19.0,50.99
178,504,-1.253,1.758,14.31,0.11,-1.0,29.0,14.28
179,506,0.825,-0.664,151.69,0.11,1.0,25.0,157.03
180,506,1.565,1.366,15.94,0.11,-1.0,19.0,17.0
181,508,0.954,-2.927,149.62,0.11,1.0,27.0,412.16
182,510,-0.803,2.146,84.15,0.11,-1.0,11.0,153.75
183,511,1.597,0.826,34.54,0.11,-1.0,16.0,39.21
184,515,2.288,-2.16,28.61,0.11,1.0,27.0,29.25
185,518,2.015,-2.018,18.26,0.11,-1.0,30.0,20.08
186,519,2.001,1.007,34.2,0.11,1.0,34.0,37.05
187,523,-2.278,3.049,147.04,0.11,1.0,27.0,147.01
188,526,1.537,-2.899,66.37,0.11,1.0,26.0,73.2
189,529,-0.791,3.016,170.26,0.11,1.0,11.0,173.06
190,541,-1.564,-3.087,29.96,0.11,1.0,32.0,31.15
191,546,-1.82,1.833,88.99,0.11,1.0,24.0,89.04
192,547,-0.94,-0.956,69.48,0.11,-1.0,29.0,70.0
193,549,-0.711,0.414,30.59,0.11,1.0,21.0,33.25
194,550,-0.677,0.201,62.83,0.11,-1.0,20.0,124.13
195,552,0.963,-2.646,29.09,0.11,1.0,21.0,37.0
196,553,-1.583,1.116,23.46,0.11,1.0,23.0,23.05
197,557,-1.358,2.956,108.91,0.11,1.0,9.0,115.05
198,558,-0.984,-2.405,181.18,0.11,1.0,22.0,523.99
199,562,2.166,0.602,21.5,0.11,1.0,20.0,22.1
200,562,1.957,0.025,13.25,0.11,-1.0,22.0,13.0
201,576,1.422,1.839,52.42,0.11,1.0,30.0,55.04
202,577,0.117,0.219,137.71,0.11,-1.0,18.0,147.1
203,580,2.299,-2.834,33.07,0.11,1.0,35.0,34.05
204,581,1.785,1.475,96.33,0.11,1.0,24.0,98.0
205,596,2.018,-0.806,29.7,0.11,1.0,17.0,31.11
206,601,-0.399,-1.991,99.94,0.11,1.0,16.0,108.07
207,604,1.232,-1.766,215.94,0.11,-1.0,21.0,217.03
208,604,-2.142,1.336,38.43,0.11,1.0,29.0,39.11
209,606,1.916,-0.512,28.75,0.11,1.0,30.0,29.34
210,625,0.184,2.022,371.09,0.11,1.0,10.0,384.12
211,629,1.947,1.422,68.08,0.11,1.0,33.0,83.35
212,630,1.443,-0.129,226.6,0.11,-1.0,22.0,247.17
213,630,1.874,-1.681,72.94,0.11,1.0,39.0,76.03
214,631,-0.935,2.912,107.86,0.11,-1.0,8.0,510.13
215,632,1.391,-2.033,138.55,0.11,1.0,35.0,145.12
216,645,-1.817,3.007,35.33,0.11,1.0,37.0,36.04
217,645,1.961,-2.724,11.17,0.11,-1.0,28.0,12.18
218,648,0.075,-2.36,66.17,0.11,-1.0,19.0,75.06
219,648,-1.693,-2.602,10.98,0.11,1.0,31.0,12.17
220,661,0.073,-2.351,206.92,0.11,-1.0,32.0,216.15
221,661,0.808,-2.214,23.56,0.11,1.0,30.0,26.0
222,664,1.843,-0.496,99.24,0.11,-1.0,22.0,100.04
223,664,-2.019,2.589,10.59,0.11,-1.0,41.0,12.19
224,672,0.361,-0.719,236.99,0.11,-1.0,13.0,414.36
225,673,-0.869,1.579,188.24,0.11,1.0,37.0,220.17
