,event,eta,phi,PT,jmass,ntrk,btag,hadem
405,2684,1.4,-2.613,58.25,0.0,1.0,0.0,0.0
406,2688,0.283,-2.649,67.2,0.0,-1.0,0.0,0.0
407,2689,2.054,1.865,37.37,0.0,1.0,0.0,0.0
408,2691,1.248,2.339,24.42,0.0,-1.0,0.0,0.0
409,2697,-2.251,-2.442,65.35,0.0,-1.0,0.0,0.0
410,2703,-2.374,-0.243,76.25,0.0,1.0,0.0,0.0
411,2707,0.84,2.432,177.74,0.0,1.0,0.0,0.0
412,2715,1.74,-0.217,59.01,0.0,1.0,0.0,0.0
413,2729,-1.171,3.068,38.69,0.0,1.0,0.0,0.0
414,2735,-1.742,-1.045,63.37,0.0,1.0,0.0,0.0
415,2736,-1.665,-2.219,16.73,0.0,-1.0,0.0,0.0
416,2743,2.125,-0.358,40.2,0.0,1.0,0.0,0.0
417,2744,-0.463,-1.873,134.62,0.0,-1.0,0.0,0.0
418,2745,0.795,-1.464,188.08,0.0,1.0,0.0,0.0
419,2750,-0.937,-2.895,91.42,0.0,-1.0,0.0,0.0
420,2758,-0.823,0.827,87.8,0.0,1.0,0.0,0.0
421,2766,-1.573,2.148,11.96,0.0,-1.0,0.0,0.0
422,2768,-0.285,0.446,257.96,0.0,1.0,0.0,0.0
423,2807,-0.589,-0.728,199.31,0.0,1.0,0.0,0.0
424,2815,0.889,-3.137,54.58,0.0,1.0,0.0,0.0
425,2820,2.376,-0.601,60.83,0.0,1.0,0.0,0.0
426,2823,-0.797,-1.763,132.83,0.0,-1.0,0.0,0.0
427,2833,-1.624,0.957,18.48,0.0,1.0,0.0,0.0
428,2846,-0.879,3.04,58.18,0.0,-1.0,0.0,0.0
429,2849,-0.856,-2.378,75.61,0.0,-1.0,0.0,0.0
430,2853,-0.807,3.03,118.27,0.0,-1.0,0.0,0.0
431,2879,-1.123,1.8,269.4,0.0,-1.0,0.0,0.0
432,2883,-1.295,2.551,152.71,0.0,1.0,0.0,0.0
433,2894,1.265,-2.296,50.53,0.0,-1.0,0.0,0.0
434,2900,-1.622,0.088,78.45,0.0,-1.0,0.0,0.0
435,2910,1.768,2.235,71.55,0.0,-1.0,0.0,0.0
436,2911,-2.072,-2.131,46.04,0.0,-1.0,0.0,0.0
437,2912,0.687,0.303,116.2,0.0,-1.0,0.0,0.0
438,2913,0.851,2.525,91.47,0.0,1.0,0.0,0.0
439,2914,-1.417,-2.757,28.11,0.0,1.0,0.0,0.0
440,2921,-1.861,1.52,39.27,0.0,-1.0,0.0,0.0
441,2924,2.098,1.956,24.14,0.0,1.0,0.0,0.0
442,2932,1.224,-1.437,106.64,0.0,-1.0,0.0,0.0
443,2935,-0.944,1.702,58.19,0.0,1.0,0.0,0.0
444,2939,1.536,1.496,74.67,0.0,-1.0,0.0,0.0
445,2948,1.665,1.39,51.29,0.0,1.0,0.0,0.0
446,2958,0.954,3.115,74.41,0.0,-1.0,0.0,0.0
447,2976,-1.32,1.112,41.27,0.0,1.0,0.0,0.0
448,2980,0.75,-2.028,71.08,0.0,1.0,0.0,0.0
449,2991,2.294,0.571,12.83,0.0,-1.0,0.0,0.0
450,2999,0.698,1.322,213.73,0.0,-1.0,0.0,0.0
451,3009,1.418,-2.562,116.81,0.0,-1.0,0.0,0.0
452,3015,2.076,0.809,21.48,0.0,1.0,0.0,0.0
453,3026,1.858,1.609,10.79,0.0,1.0,0.0,0.0
454,3027,-2.15,-0.321,20.71,0.0,1.0,0.0,0.0
455,3030,-0.805,1.981,60.8,0.0,1.0,0.0,0.0
456,3031,-0.843,-0.578,46.59,0.0,-1.0,0.0,0.0
457,3036,-0.81,-0.189,40.91,0.0,1.0,0.0,0.0
458,3039,-1.352,2.443,41.69,0.0,-1.0,0.0,0.0
459,3047,-1.662,0.109,40.46,0.0,-1.0,0.0,0.0
460,3048,-1.701,2.171,63.04,0.0,-1.0,0.0,0.0
461,3049,-0.206,-1.41,84.2,0.0,1.0,0.0,0.0
462,3054,-1.106,-1.106,12.51,0.0,-1.0,0.0,0.0
463,3062,-1.959,2.472,13.28,0.0,1.0,0.0,0.0
464,3067,-0.169,-1.285,263.63,0.0,1.0,0.0,0.0
465,3070,-1.355,3.111,17.9,0.0,1.0,0.0,0.0
466,3075,-0.116,-2.763,31.6,0.0,1.0,0.0,0.0
467,3084,-1.703,-2.893,224.15,0.0,1.0,0.0,0.0
468,3088,2.204,0.125,46.12,0.0,-1.0,0.0,0.0
469,3089,-0.502,1.487,66.31,0.0,1.0,0.0,0.0
470,3091,0.783,-1.341,255.36,0.0,-1.0,0.0,0.0
471,3098,1.828,-1.159,42.3,0.0,-1.0,0.0,0.0
472,3117,1.316,1.182,93.22,0.0,1.0,0.0,0.0
473,3121,0.709,-2.901,56.35,0.0,1.0,0.0,0.0
474,3127,-0.681,0.823,91.23,0.0,-1.0,0.0,0.0
475,3143,0.303,2.226,61.62,0.0,-1.0,0.0,0.0
476,3151,-0.72,-0.108,142.31,0.0,1.0,0.0,0.0
477,3155,1.301,-0.811,10.03,0.0,1.0,0.0,0.0
478,3157,-2.496,0.561,17.57,0.0,-1.0,0.0,0.0
479,3159,-1.607,-1.274,51.6,0.0,-1.0,0.0,0.0
480,3164,-0.94,-0.095,278.7,0.0,1.0,0.0,0.0
481,3164,1.723,-0.045,38.1,0.0,1.0,0.0,0.0
482,3165,-1.254,-3.078,63.68,0.0,-1.0,0.0,0.0
483,3171,0.35,0.585,230.5,0.0,1.0,0.0,0.0
484,3182,-1.798,-2.874,344.02,0.0,1.0,0.0,0.0
485,3184,-1.255,-1.584,36.95,0.0,-1.0,0.0,0.0
486,3196,-1.391,-1.284,67.55,0.0,1.0,0.0,0.0
487,3199,1.596,-0.821,13.57,0.0,1.0,0.0,0.0
488,3205,1.621,1.949,64.01,0.0,1.0,0.0,0.0
489,3205,-1.19,0.236,39.97,0.0,-1.0,0.0,0.0
490,3214,-1.989,-0.597,19.83,0.0,-1.0,0.0,0.0
491,3221,0.856,2.6,35.98,0.0,1.0,0.0,0.0
492,3222,-1.405,1.092,44.29,0.0,1.0,0.0,0.0
493,3224,1.504,2.97,87.9,0.0,1.0,0.0,0.0
494,3224,2.292,2.302,13.29,0.0,-1.0,0.0,0.0
495,3233,-0.995,-2.247,143.12,0.0,1.0,0.0,0.0
496,3245,-1.385,2.925,29.02,0.0,-1.0,0.0,0.0
497,3254,0.313,0.614,706.16,0.0,1.0,0.0,0.0
498,3255,-0.399,2.3,99.64,0.0,-1.0,0.0,0.0
499,3256,-1.631,0.65,41.87,0.0,-1.0,0.0,0.0
500,3258,1.523,-1.456,45.03,0.0,1.0,0.0,0.0
501,3266,1.469,2.285,44.3,0.0,1.0,0.0,0.0
502,3269,1.101,2.186,54.81,0.0,1.0,0.0,0.0
503,3299,-0.932,0.695,80.8,0.0,1.0,0.0,0.0
504,3304,2.351,-2.57,25.19,0.0,-1.0,0.0,0.0
505,3306,-0.828,0.074,21.04,0.0,-1.0,0.0,0.0
506,3316,1.331,-2.626,45.63,0.0,1.0,0.0,0.0
507,3317,0.977,-1.174,13.76,0.0,1.0,0.0,0.0
508,3365,1.074,2.705,34.64,0.0,-1.0,0.0,0.0
509,3371,0.088,1.029,177.2,0.0,1.0,0.0,0.0
510,3381,-2.002,-0.415,35.15,0.0,1.0,0.0,0.0
511,3383,-0.298,0.206,388.05,0.0,-1.0,0.0,0.0
512,3389,-0.798,2.712,53.26,0.0,-1.0,0.0,0.0
513,3392,-0.466,1.907,72.98,0.0,1.0,0.0,0.0
514,3396,-1.086,-2.441,49.51,0.0,1.0,0.0,0.0
515,3400,-1.769,-0.503,10.4,0.0,1.0,0.0,0.0
516,3404,0.336,1.856,197.76,0.0,-1.0,0.0,0.0
517,3406,-0.957,-0.566,78.77,0.0,-1.0,0.0,0.0
518,3406,-0.651,2.349,24.83,0.0,1.0,0.0,0.0
519,3413,-1.898,0.955,37.38,0.0,-1.0,0.0,0.0
520,3421,2.377,-0.477,47.08,0.0,-1.0,0.0,0.0
521,3441,-1.411,-0.89,86.27,0.0,1.0,0.0,0.0
522,3447,1.034,-0.139,61.26,0.0,-1.0,0.0,0.0
523,3456,-1.994,-0.51,55.04,0.0,1.0,0.0,0.0
524,3458,1.527,1.253,29.9,0.0,-1.0,0.0,0.0
525,3461,1.2,1.877,32.36,0.0,1.0,0.0,0.0
526,3465,1.408,-0.94,26.81,0.0,-1.0,0.0,0.0
527,3471,2.199,-2.62,27.07,0.0,-1.0,0.0,0.0
528,3481,1.667,-0.404,81.0,0.0,1.0,0.0,0.0
529,3483,2.069,1.034,23.97,0.0,1.0,0.0,0.0
530,3489,1.998,0.02,30.08,0.0,1.0,0.0,0.0
531,3493,1.223,-1.42,22.37,0.0,1.0,0.0,0.0
532,3519,-1.696,-0.839,136.14,0.0,1.0,0.0,0.0
533,3534,0.754,-1.547,169.44,0.0,1.0,0.0,0.0
534,3534,-1.433,2.719,62.74,0.0,1.0,0.0,0.0
535,3538,2.091,0.773,39.42,0.0,1.0,0.0,0.0
536,3541,-1.138,-2.044,45.57,0.0,-1.0,0.0,0.0
537,3550,-1.358,0.661,26.58,0.0,-1.0,0.0,0.0
538,3555,2.166,-0.593,19.19,0.0,-1.0,0.0,0.0
539,3568,-2.009,2.547,35.02,0.0,1.0,0.0,0.0
540,3570,1.653,1.479,68.59,0.0,1.0,0.0,0.0
541,3571,2.18,-2.624,21.74,0.0,-1.0,0.0,0.0
542,3573,1.919,1.321,70.96,0.0,1.0,0.0,0.0
543,3590,1.289,-0.262,382.18,0.0,1.0,0.0,0.0
544,3591,1.553,-1.116,18.33,0.0,-1.0,0.0,0.0
545,3597,0.903,2.164,148.04,0.0,1.0,0.0,0.0
546,3597,0.96,-2.952,82.95,0.0,1.0,0.0,0.0
547,3622,1.235,-0.749,10.28,0.0,1.0,0.0,0.0
548,3638,-2.4,-0.595,58.26,0.0,1.0,0.0,0.0
549,3643,-1.438,2.606,96.45,0.0,-1.0,0.0,0.0
550,3645,2.266,-0.454,12.1,0.0,-1.0,0.0,0.0
551,3652,2.281,2.297,12.19,0.0,-1.0,0.0,0.0
552,3653,-0.234,0.73,58.34,0.0,-1.0,0.0,0.0
553,3674,1.656,1.521,40.31,0.0,-1.0,0.0,0.0
554,3681,1.219,-0.227,63.59,0.0,-1.0,0.0,0.0
555,3683,1.259,-1.709,20.13,0.0,-1.0,0.0,0.0
556,3686,1.478,-0.525,144.91,0.0,1.0,0.0,0.0
557,3713,-0.997,-1.06,111.01,0.0,-1.0,0.0,0.0
558,3717,-0.375,-2.897,35.19,0.0,-1.0,0.0,0.0
559,3721,-0.745,-1.571,175.55,0.0,-1.0,0.0,0.0
560,3724,1.92,-0.473,15.49,0.0,-1.0,0.0,0.0
561,3725,-1.677,0.185,175.79,0.0,1.0,0.0,0.0
562,3728,1.087,0.05,81.94,0.0,1.0,0.0,0.0
563,3731,0.234,-1.885,176.32,0.0,1.0,0.0,0.0
564,3750,-1.066,-2.335,102.93,0.0,-1.0,0.0,0.0
565,3759,1.093,2.854,40.19,0.0,-1.0,0.0,0.0
566,3761,-1.491,1.433,52.43,0.0,-1.0,0.0,0.0
567,3761,1.545,-2.308,45.34,0.0,-1.0,0.0,0.0
568,3762,-0.047,-0.49,282.25,0.0,-1.0,0.0,0.0
569,3762,0.972,-0.68,205.93,0.0,1.0,0.0,0.0
570,3762,0.381,-0.894,87.47,0.0,1.0,0.0,0.0
571,3762,-1.494,0.177,73.42,0.0,1.0,0.0,0.0
572,3766,2.004,-2.547,29.12,0.0,1.0,0.0,0.0
573,3772,-1.139,0.057,41.7,0.0,1.0,0.0,0.0
574,3781,0.303,0.032,194.63,0.0,1.0,0.0,0.0
575,3787,-1.987,0.837,17.87,0.0,1.0,0.0,0.0
576,3800,1.032,3.065,17.02,0.0,-1.0,0.0,0.0
577,3804,-1.684,1.491,49.1,0.0,-1.0,0.0,0.0
578,3806,0.553,1.977,62.82,0.0,-1.0,0.0,0.0
579,3806,-2.124,0.16,60.13,0.0,-1.0,0.0,0.0
580,3817,-1.403,-2.443,33.12,0.0,-1.0,0.0,0.0
581,3817,-0.785,0.241,14.32,0.0,-1.0,0.0,0.0
582,3850,1.484,0.2,51.39,0.0,-1.0,0.0,0.0
583,3884,1.797,2.068,28.55,0.0,-1.0,0.0,0.0
584,3889,-1.009,1.34,163.01,0.0,1.0,0.0,0.0
585,3890,1.93,-1.775,22.45,0.0,-1.0,0.0,0.0
586,3891,0.557,0.993,64.16,0.0,-1.0,0.0,0.0
587,3895,1.252,2.75,74.0,0.0,1.0,0.0,0.0
588,3900,0.852,2.775,82.83,0.0,1.0,0.0,0.0
589,3905,-2.358,0.378,79.09,0.0,1.0,0.0,0.0
590,3906,-2.112,-0.65,10.46,0.0,-1.0,0.0,0.0
591,3913,1.886,-1.229,50.7,0.0,-1.0,0.0,0.0
592,3916,-2.08,3.124,20.93,0.0,-1.0,0.0,0.0
593,3932,-1.467,0.332,50.13,0.0,1.0,0.0,0.0
594,3939,1.135,1.999,36.76,0.0,-1.0,0.0,0.0
595,3942,1.476,0.126,29.3,0.0,-1.0,0.0,0.0
596,3946,-0.955,-0.713,43.72,0.0,1.0,0.0,0.0
597,3950,2.326,-2.808,73.03,0.0,-1.0,0.0,0.0
598,3958,0.9,0.681,207.84,0.0,1.0,0.0,0.0
599,3958,0.948,-2.633,27.84,0.0,-1.0,0.0,0.0
600,3967,-2.094,-0.22,12.14,0.0,1.0,0.0,0.0
601,3968,-1.286,0.328,51.65,0.0,1.0,0.0,0.0
602,3986,-0.844,-0.028,20.28,0.0,-1.0,0.0,0.0
603,3989,1.453,0.121,15.53,0.0,-1.0,0.0,0.0
604,4002,1.962,1.455,162.19,0.0,1.0,0.0,0.0
605,4002,-0.127,-0.913,122.97,0.0,-1.0,0.0,0.0
606,4023,1.334,0.632,25.35,0.0,1.0,0.0,0.0
607,4031,-1.493,1.701,32.02,0.0,1.0,0.0,0.0
608,4039,1.305,-2.765,131.6,0.0,1.0,0.0,0.0
609,4042,-2.233,-2.38,45.12,0.0,-1.0,0.0,0.0
610,4044,-1.047,-1.833,27.26,0.0,1.0,0.0,0.0
611,4070,0.459,-1.971,24.66,0.0,-1.0,0.0,0.0
612,4086,1.038,0.373,45.9,0.0,-1.0,0.0,0.0
613,4091,-0.011,0.892,283.58,0.0,1.0,0.0,0.0
614,4091,1.097,-2.39,157.87,0.0,1.0,0.0,0.0
615,4118,-1.819,-0.539,23.61,0.0,1.0,0.0,0.0
616,4122,1.973,-1.21,81.41,0.0,-1.0,0.0,0.0
617,4131,-1.406,2.05,25.49,0.0,1.0,0.0,0.0
618,4137,-0.915,1.775,44.17,0.0,1.0,0.0,0.0
619,4139,-1.606,-2.445,41.43,0.0,1.0,0.0,0.0
620,4141,-1.338,-1.383,45.88,0.0,1.0,0.0,0.0
621,4154,-2.452,2.138,20.74,0.0,1.0,0.0,0.0
622,4162,1.801,0.955,11.74,0.0,-1.0,0.0,0.0
623,4171,-2.386,-1.312,51.02,0.0,-1.0,0.0,0.0
624,4171,-1.554,2.856,42.7,0.0,1.0,0.0,0.0
625,4178,1.143,-0.412,55.29,0.0,1.0,0.0,0.0
626,4189,-1.324,1.422,81.71,0.0,-1.0,0.0,0.0
627,4190,1.335,-0.672,249.7,0.0,1.0,0.0,0.0
628,4190,-0.854,-3.084,181.09,0.0,1.0,0.0,0.0
629,4207,-2.429,-2.983,14.4,0.0,1.0,0.0,0.0
630,4210,0.428,-1.291,422.51,0.0,1.0,0.0,0.0
631,4220,-1.754,1.713,44.95,0.0,1.0,0.0,0.0
632,4224,-0.757,1.919,49.16,0.0,-1.0,0.0,0.0
633,4236,0.804,-2.294,164.82,0.0,1.0,0.0,0.0
634,4240,-1.532,2.273,61.47,0.0,1.0,0.0,0.0
635,4242,-0.213,-1.536,38.59,0.0,1.0,0.0,0.0
636,4258,1.386,-2.78,47.73,0.0,-1.0,0.0,0.0
637,4281,-1.981,0.052,23.42,0.0,-1.0,0.0,0.0
638,4297,-1.486,2.765,14.03,0.0,1.0,0.0,0.0
639,4299,-1.933,1.453,118.54,0.0,-1.0,0.0,0.0
640,4299,-0.76,-2.024,67.85,0.0,1.0,0.0,0.0
641,4305,2.331,2.11,30.32,0.0,1.0,0.0,0.0
642,4308,0.988,-1.665,88.74,0.0,1.0,0.0,0.0
643,4308,0.956,-2.156,71.3,0.0,1.0,0.0,0.0
644,4310,1.357,1.684,48.21,0.0,1.0,0.0,0.0
645,4319,0.795,2.873,41.82,0.0,1.0,0.0,0.0
646,4320,0.958,-1.339,55.93,0.0,-1.0,0.0,0.0
647,4324,-1.729,2.599,87.37,0.0,-1.0,0.0,0.0
648,4340,-1.23,-1.352,92.38,0.0,1.0,0.0,0.0
649,4343,1.411,3.113,62.08,0.0,-1.0,0.0,0.0
650,4348,-1.263,0.057,77.18,0.0,1.0,0.0,0.0
651,4351,-1.204,-2.183,169.1,0.0,1.0,0.0,0.0
652,4371,0.839,1.038,90.44,0.0,1.0,0.0,0.0
653,4372,-1.727,-0.557,19.64,0.0,1.0,0.0,0.0
654,4377,0.577,3.048,88.03,0.0,1.0,0.0,0.0
655,4381,-1.372,1.035,42.88,0.0,-1.0,0.0,0.0
656,4383,-1.856,-0.924,44.57,0.0,1.0,0.0,0.0
657,4384,-2.126,-0.997,28.16,0.0,-1.0,0.0,0.0
658,4387,-1.539,2.689,84.56,0.0,-1.0,0.0,0.0
659,4387,1.873,-1.096,41.93,0.0,-1.0,0.0,0.0
660,4392,-1.018,-0.67,170.3,0.0,1.0,0.0,0.0
661,4395,0.479,0.407,280.73,0.0,1.0,0.0,0.0
662,4395,1.096,1.911,86.26,0.0,1.0,0.0,0.0
663,4436,-1.369,0.325,39.56,0.0,1.0,0.0,0.0
664,4440,-1.717,2.028,76.15,0.0,1.0,0.0,0.0
665,4441,-1.243,1.234,28.04,0.0,-1.0,0.0,0.0
666,4441,1.582,0.128,10.77,0.0,-1.0,0.0,0.0
667,4448,1.228,-1.598,65.46,0.0,1.0,0.0,0.0
668,4449,-1.483,-2.072,54.52,0.0,-1.0,0.0,0.0
669,4453,-1.149,-1.045,59.64,0.0,-1.0,0.0,0.0
670,4454,-0.66,-2.253,95.48,0.0,1.0,0.0,0.0
671,4462,-0.964,-2.908,15.61,0.0,1.0,0.0,0.0
672,4473,1.834,1.245,74.22,0.0,1.0,0.0,0.0
673,4476,0.517,-1.69,75.86,0.0,1.0,0.0,0.0
674,4487,1.842,1.17,24.41,0.0,-1.0,0.0,0.0
675,4493,1.158,1.978,46.51,0.0,-1.0,0.0,0.0
676,4502,-1.901,1.1,65.28,0.0,-1.0,0.0,0.0
677,4505,-0.093,1.491,142.46,0.0,1.0,0.0,0.0
678,4505,1.969,-0.845,52.51,0.0,-1.0,0.0,0.0
679,4509,2.14,-2.539,75.29,0.0,-1.0,0.0,0.0
680,4513,-1.281,1.919,62.02,0.0,-1.0,0.0,0.0
681,4528,-2.48,2.494,29.98,0.0,-1.0,0.0,0.0
682,4533,-1.469,1.753,48.05,0.0,1.0,0.0,0.0
683,4545,1.016,2.533,166.38,0.0,-1.0,0.0,0.0
684,4552,0.283,2.917,67.0,0.0,1.0,0.0,0.0
685,4557,1.243,-0.166,204.88,0.0,-1.0,0.0,0.0
686,4566,-1.937,-2.271,44.22,0.0,1.0,0.0,0.0
687,4578,-1.512,-2.601,158.25,0.0,-1.0,0.0,0.0
688,4585,-1.675,-0.152,157.35,0.0,1.0,0.0,0.0
689,4590,-1.54,0.273,15.59,0.0,-1.0,0.0,0.0
690,4594,1.704,2.687,12.75,0.0,-1.0,0.0,0.0
691,4600,2.463,-2.921,13.04,0.0,1.0,0.0,0.0
692,4614,-0.718,-0.776,341.89,0.0,-1.0,0.0,0.0
693,4621,-1.903,-1.526,10.41,0.0,1.0,0.0,0.0
694,4631,-1.624,-0.471,58.38,0.0,-1.0,0.0,0.0
695,4633,1.362,-2.101,222.62,0.0,-1.0,0.0,0.0
696,4633,-1.681,-0.5,15.16,0.0,1.0,0.0,0.0
697,4637,1.368,0.489,65.28,0.0,-1.0,0.0,0.0
698,4643,-0.63,2.389,90.49,0.0,-1.0,0.0,0.0
699,4643,1.51,0.16,87.98,0.0,1.0,0.0,0.0
700,4649,0.104,2.764,63.35,0.0,1.0,0.0,0.0
701,4653,1.719,1.133,42.33,0.0,1.0,0.0,0.0
702,4666,-0.323,-0.487,118.97,0.0,1.0,0.0,0.0
703,4669,-1.228,0.949,71.09,0.0,-1.0,0.0,0.0
704,4672,1.509,-1.083,26.7,0.0,-1.0,0.0,0.0
705,4695,-1.347,-0.983,163.93,0.0,-1.0,0.0,0.0
706,4698,-1.346,0.047,35.52,0.0,-1.0,0.0,0.0
707,4705,-2.418,-2.31,21.19,0.0,1.0,0.0,0.0
708,4711,1.996,2.77,42.02,0.0,1.0,0.0,0.0
709,4713,0.581,-1.396,188.22,0.0,1.0,0.0,0.0
710,4718,1.567,3.036,99.9,0.0,-1.0,0.0,0.0
711,4721,2.46,-1.489,66.34,0.0,-1.0,0.0,0.0
712,4724,1.744,-1.489,41.14,0.0,-1.0,0.0,0.0
713,4727,1.573,2.711,149.59,0.0,1.0,0.0,0.0
714,4740,1.708,2.595,70.3,0.0,-1.0,0.0,0.0
715,4748,1.731,2.181,20.42,0.0,-1.0,0.0,0.0
716,4755,-0.712,1.08,51.19,0.0,1.0,0.0,0.0
717,4763,-1.547,3.126,55.15,0.0,-1.0,0.0,0.0
718,4772,1.614,-1.497,50.91,0.0,1.0,0.0,0.0
719,4784,-1.562,-1.915,176.28,0.0,-1.0,0.0,0.0
720,4788,0.553,-2.763,39.5,0.0,-1.0,0.0,0.0
721,4798,0.83,-0.384,196.7,0.0,1.0,0.0,0.0
722,4818,1.004,0.947,16.46,0.0,-1.0,0.0,0.0
723,4821,-0.534,1.944,199.82,0.0,-1.0,0.0,0.0
724,4826,-2.175,-1.302,128.42,0.0,-1.0,0.0,0.0
725,4840,-1.166,2.315,48.28,0.0,-1.0,0.0,0.0
726,4842,1.509,0.822,13.37,0.0,1.0,0.0,0.0
727,4872,1.325,-0.268,246.09,0.0,1.0,0.0,0.0
728,4872,1.054,-2.504,144.96,0.0,-1.0,0.0,0.0
729,4877,-1.777,-1.467,14.48,0.0,-1.0,0.0,0.0
730,4892,0.77,-0.543,80.25,0.0,-1.0,0.0,0.0
731,4914,1.022,-1.113,83.32,0.0,1.0,0.0,0.0
732,4937,-1.983,-2.308,58.83,0.0,-1.0,0.0,0.0
733,4940,0.619,-1.851,154.82,0.0,1.0,0.0,0.0
734,4944,1.76,-0.63,28.51,0.0,1.0,0.0,0.0
735,4948,1.643,-0.804,78.03,0.0,1.0,0.0,0.0
736,4959,-1.864,-0.747,11.17,0.0,-1.0,0.0,0.0
737,4960,0.552,-0.067,44.04,0.0,1.0,0.0,0.0
738,4965,1.32,0.13,88.6,0.0,1.0,0.0,0.0
739,4969,1.387,-1.792,29.55,0.0,1.0,0.0,0.0
740,4970,-2.271,-2.43,59.31,0.0,-1.0,0.0,0.0
741,4981,1.225,-0.108,98.35,0.0,-1.0,0.0,0.0
742,4986,-1.934,-0.341,112.76,0.0,-1.0,0.0,0.0
743,4995,-2.233,1.214,68.53,0.0,1.0,0.0,0.0
744,4997,-1.632,-1.163,18.45,0.0,-1.0,0.0,0.0
745,5001,2.06,-0.913,52.49,0.0,1.0,0.0,0.0
746,5003,-1.811,1.332,76.89,0.0,1.0,0.0,0.0
747,5013,-2.223,-1.136,36.35,0.0,1.0,0.0,0.0
748,5015,-0.719,-1.008,391.15,0.0,1.0,0.0,0.0
749,5024,-1.478,-2.426,42.23,0.0,-1.0,0.0,0.0
750,5026,-2.383,2.726,51.36,0.0,-1.0,0.0,0.0
751,5040,1.587,-0.77,37.21,0.0,1.0,0.0,0.0
752,5041,0.133,-2.294,178.21,0.0,-1.0,0.0,0.0
753,5047,-1.976,1.499,21.09,0.0,-1.0,0.0,0.0
754,5050,-1.085,0.136,275.47,0.0,1.0,0.0,0.0
755,5054,1.915,-0.334,65.1,0.0,-1.0,0.0,0.0
756,5063,1.829,3.08,15.51,0.0,1.0,0.0,0.0
757,5067,-0.727,2.834,177.31,0.0,-1.0,0.0,0.0
758,5070,1.119,-1.791,100.42,0.0,-1.0,0.0,0.0
759,5072,-2.307,-2.238,51.44,0.0,-1.0,0.0,0.0
760,5081,1.406,1.237,44.33,0.0,-1.0,0.0,0.0
761,5090,0.389,-1.584,59.3,0.0,1.0,0.0,0.0
762,5105,-1.454,-0.079,39.91,0.0,-1.0,0.0,0.0
763,5107,-1.77,2.36,20.46,0.0,-1.0,0.0,0.0
764,5119,-0.602,-3.108,116.14,0.0,-1.0,0.0,0.0
765,5119,-0.645,-2.578,99.63,0.0,-1.0,0.0,0.0
766,5127,-1.623,2.521,67.33,0.0,1.0,0.0,0.0
767,5132,-0.812,0.147,80.09,0.0,-1.0,0.0,0.0
768,5135,-1.961,-2.945,112.38,0.0,1.0,0.0,0.0
769,5144,-0.027,-0.447,197.24,0.0,1.0,0.0,0.0
770,5156,1.325,0.258,208.99,0.0,1.0,0.0,0.0
771,5156,-1.64,-1.116,88.85,0.0,1.0,0.0,0.0
772,5156,-2.119,-3.111,18.77,0.0,1.0,0.0,0.0
773,5162,1.909,1.17,15.46,0.0,-1.0,0.0,0.0
774,5171,-1.67,1.361,33.47,0.0,1.0,0.0,0.0
775,5179,2.363,-0.18,21.01,0.0,-1.0,0.0,0.0
776,5180,-1.835,2.5,20.21,0.0,-1.0,0.0,0.0
777,5191,-1.842,-2.577,35.26,0.0,1.0,0.0,0.0
778,5197,-2.084,-2.969,99.44,0.0,1.0,0.0,0.0
779,5201,1.287,1.41,47.24,0.0,1.0,0.0,0.0
780,5201,-1.907,0.455,22.27,0.0,-1.0,0.0,0.0
781,5206,1.361,0.862,24.15,0.0,1.0,0.0,0.0
782,5214,-2.387,-0.675,15.56,0.0,1.0,0.0,0.0
783,5217,2.105,1.877,16.89,0.0,1.0,0.0,0.0
784,5219,-1.608,1.337,35.59,0.0,1.0,0.0,0.0
785,5220,-1.442,-2.456,11.19,0.0,-1.0,0.0,0.0
786,5231,-1.338,-3.037,43.85,0.0,1.0,0.0,0.0
787,5232,-0.783,-2.819,21.9,0.0,-1.0,0.0,0.0
788,5237,1.838,-0.137,64.48,0.0,1.0,0.0,0.0
789,5237,-2.074,0.808,21.74,0.0,-1.0,0.0,0.0
790,5238,0.647,0.894,118.73,0.0,1.0,0.0,0.0
791,5242,1.323,-0.494,49.39,0.0,-1.0,0.0,0.0
792,5242,1.657,-0.25,18.36,0.0,-1.0,0.0,0.0
793,5249,-1.669,0.126,29.69,0.0,-1.0,0.0,0.0
794,5251,0.853,-1.957,135.81,0.0,-1.0,0.0,0.0
795,5267,-0.757,-2.39,184.05,0.0,1.0,0.0,0.0
796,5268,-1.215,-2.147,177.53,0.0,-1.0,0.0,0.0
797,5271,-0.476,-2.818,154.52,0.0,-1.0,0.0,0.0
798,5277,-2.495,0.673,34.25,0.0,-1.0,0.0,0.0
799,5289,-1.257,-0.504,76.95,0.0,-1.0,0.0,0.0
800,5289,-1.573,2.271,55.45,0.0,-1.0,0.0,0.0
801,5291,-2.109,1.752,39.41,0.0,-1.0,0.0,0.0
802,5297,0.385,3.104,74.56,0.0,1.0,0.0,0.0
803,5299,1.827,-0.645,83.16,0.0,-1.0,0.0,0.0
804,5327,-1.16,-1.478,119.5,0.0,1.0,0.0,0.0
805,5335,1.627,2.175,24.72,0.0,-1.0,0.0,0.0
806,5338,-1.932,-1.976,35.49,0.0,1.0,0.0,0.0
807,5347,0.946,1.602,100.3,0.0,1.0,0.0,0.0
808,5352,1.614,-3.093,47.51,0.0,1.0,0.0,0.0
