,HT,met,phi_diff,ptmax,stuff_amount
0,10959.349999999999,98.56,3.0901853071795866,5275.95,9
1,6084.43,1002.69,0.42740734641020683,2974.0,3
2,6305.379999999999,1270.56,0.2335926535897932,1597.19,11
3,9232.189999999999,328.2,0.0035926535897932155,3546.61,12
4,6402.570000000001,48.77,2.4745926535897933,2187.99,9
5,6327.8099999999995,429.37,1.7431853071795862,2678.64,9
6,8648.119999999999,452.21,3.021,3808.57,7
7,6246.76,512.64,2.594592653589793,1474.76,13
8,10360.720000000001,314.26,0.28200000000000003,4574.89,7
9,14208.440000000002,2893.2,0.0025926535897933256,6500.89,6
10,4052.11,1696.54,0.0,1696.54,6
11,8683.619999999999,505.0,0.6985926535897931,2017.32,11
12,9401.67,523.13,0.21859265358979307,2818.01,12
13,10677.880000000001,757.79,2.996592653589793,4541.85,6
14,9304.619999999999,408.64,2.95,3590.63,7
15,8981.32,981.71,0.026000000000000023,2262.24,9
16,10387.709999999997,120.71,0.736407346410207,4508.9,13
17,10157.5,651.46,2.5791853071795865,4037.78,9
18,4774.29,930.05,0.33159265358979306,2335.08,5
19,8501.619999999999,270.3,2.581,3018.23,8
20,7346.810000000001,1763.6,0.42759265358979315,2524.78,7
21,7663.420000000001,616.19,1.829,2369.27,9
22,6970.21,2292.71,0.1714073464102066,2511.66,5
23,7336.669999999999,257.67,1.0125926535897931,2880.43,7
24,9793.569999999998,482.47,2.7701853071795863,4652.42,7
25,8945.8,757.76,0.04040734641020727,3757.66,11
26,8248.43,439.16,0.04040734641020727,3755.66,14
27,8220.18,373.72,2.458,1990.32,14
28,11006.720000000003,848.86,0.14340734641020703,3725.31,11
29,7676.79,525.18,2.9281853071795862,2448.5,11
30,6414.839999999999,118.49,1.0465926535897934,1484.81,14
31,6475.9,83.38,0.01759265358979345,2610.79,7
32,10466.060000000001,349.84,2.7221853071795863,3744.85,8
33,8649.18,1027.7,0.45040734641020697,3208.55,13
34,10647.01,591.49,2.8211853071795865,3753.65,13
35,8732.210000000003,4079.5,0.0,4079.5,7
36,4915.3,2282.05,0.0,2282.05,10
37,10376.029999999999,326.4,0.9225926535897933,3288.27,10
38,8138.1,844.7,2.075,2734.29,12
39,7155.8099999999995,2184.64,0.559407346410207,2515.84,13
40,8393.14,233.89,0.2585926535897931,3013.74,12
41,5336.1900000000005,301.14,2.66,2068.73,6
42,7644.04,1311.05,2.5151853071795864,2350.1,17
43,8732.789999999999,482.48,1.489592653589793,3341.87,12
44,10110.99,87.15,1.6074073464102066,2643.2,10
45,8702.529999999999,407.12,1.114,3154.76,10
46,10008.26,497.93,2.925592653589793,3446.85,12
47,10378.72,1335.14,3.0491853071795862,4529.29,11
48,8400.22,2975.44,2.9000000000000004,3532.7,9
49,7423.870000000001,896.59,2.453,1746.47,8
