,HT,met,phi_diff,ptmax,stuff_amount
0,9034.240000000002,243.09,1.028,3174.26,8
1,6281.84,720.25,0.571,1757.02,5
2,7067.419999999999,545.68,1.533592653589793,1947.73,14
3,8928.039999999999,246.57,1.997,2800.58,11
4,8931.210000000001,375.52,0.9844073464102063,2942.22,11
5,10600.63,124.98,1.987,3016.7,17
6,3709.23,127.1,3.1401853071795864,1238.38,10
7,6234.29,8.1,2.1395926535897933,2388.89,12
8,6264.33,492.06,0.1404073464102069,2032.55,6
9,7343.01,2482.2,3.005,2518.04,8
10,10769.65,343.91,0.6614073464102068,3415.47,8
11,9236.74,87.61,2.721,2642.21,9
12,9427.100000000002,255.66,0.2664073464102068,2614.09,12
13,9062.62,465.82,3.085592653589793,2330.71,9
14,9579.669999999998,163.46,1.563,3787.9,7
15,7368.789999999999,131.1,2.963,2533.93,6
16,8176.650000000001,914.35,2.957592653589793,1816.2,14
17,11591.47,108.29,0.6319999999999999,5485.71,9
18,8383.880000000001,324.58,2.3831853071795863,2297.67,11
19,7003.110000000001,1146.63,2.504592653589793,1937.44,8
20,7186.66,268.57,1.5779999999999998,2210.72,8
21,10662.6,2744.91,2.739185307179586,4900.56,7
22,9726.74,549.29,0.5595926535897933,2919.79,7
23,8336.36,801.75,3.024,1752.62,19
24,10514.05,892.81,0.14600000000000002,2236.14,8
25,5740.410000000001,344.97,0.030000000000000027,1765.19,6
26,9182.53,321.24,2.8231853071795863,2463.81,12
27,8003.740000000001,455.72,2.892185307179586,2254.31,10
28,9332.57,697.85,2.9941853071795865,1985.5,8
29,11477.390000000001,1118.04,0.052407346410206834,2712.26,7
30,9354.59,188.83,0.8104073464102068,2217.67,9
31,7191.73,200.78,0.2824073464102068,3437.73,4
32,11050.66,76.96,2.557592653589793,3121.53,10
33,8397.03,2543.07,2.875,2863.46,10
34,3799.42,661.69,0.07759265358979306,1494.14,4
35,11397.419999999998,649.9,0.20318530717958616,4588.62,7
36,8372.050000000001,3002.53,0.0,3002.53,6
37,7530.21,353.8,1.897,2483.45,15
38,6037.09,1706.46,0.0,1706.46,7
39,9659.76,293.18,2.501185307179586,3523.63,9
40,11621.050000000001,3734.12,0.17559265358979292,4354.47,9
41,9475.38,1795.34,0.29259265358979336,3936.7,5
42,6960.15,368.2,2.181,2802.07,8
43,8021.93,1417.05,0.32159265358979283,2201.19,9
44,8699.06,216.9,0.9340000000000002,1960.2,17
45,10110.820000000002,3899.51,0.0,3899.51,9
46,8378.83,188.42,2.396,3270.83,10
47,4638.14,323.33,2.892592653589793,1889.26,5
48,10387.13,1703.44,3.0940000000000003,5160.19,4
49,8500.470000000001,1362.79,1.8825926535897932,3246.48,4
50,10133.480000000001,2652.5,1.472592653589793,2839.83,9
51,2533.2200000000003,275.11,0.2895926535897928,669.47,10
52,11615.39,359.99,2.5355926535897932,4571.39,8
53,12381.01,1867.56,2.8649999999999998,3672.28,8
54,8708.5,897.05,0.849,2194.45,17
55,10689.39,1292.65,2.6265926535897934,3917.47,6
56,5832.22,636.5,0.7020000000000002,2499.63,6
57,9668.95,848.64,2.976592653589793,2976.34,11
58,9262.66,399.7,0.15299999999999997,3972.28,8
59,9396.359999999999,854.22,0.1435926535897929,2056.06,9
60,7698.630000000001,1767.01,0.7934073464102069,3102.3,4
61,11626.48,365.45,2.892185307179586,3828.74,7
62,11780.039999999997,573.3,0.24,5301.4,6
63,9926.74,1252.58,3.034592653589793,2596.35,12
64,8785.62,686.93,2.05,2031.31,9
65,10140.859999999999,105.21,0.9854073464102067,3603.03,9
66,4860.52,1818.27,0.0,1818.27,10
67,10543.25,192.25,1.0205926535897931,2475.94,9
68,6707.04,263.21,2.3311853071795863,2228.76,8
