,HT,met,phi_diff,ptmax,stuff_amount
0,6926.63,188.86,3.0231853071795864,2498.15,15
1,7642.740000000001,219.18,0.05940734641020695,2767.17,5
2,3578.27,6.38,0.4845926535897931,939.54,7
3,4044.63,844.63,2.2680000000000002,1458.4,6
4,6565.85,712.82,2.4091853071795866,1672.51,8
5,5437.290000000001,255.79,2.6999999999999997,2359.53,10
6,6762.259999999998,267.27,1.837592653589793,2423.47,8
7,7215.049999999999,3013.76,0.0,3013.76,10
8,6985.22,413.38,2.710592653589793,1454.24,12
9,7143.17,2354.27,0.0,2354.27,8
10,3331.58,425.44,0.2654073464102069,1562.33,4
11,6837.379999999999,433.91,0.6210000000000002,2603.85,7
12,5099.7300000000005,1493.18,0.0,1493.18,9
13,7515.6900000000005,1148.68,0.31459265358979316,2320.03,10
14,5278.750000000001,33.01,2.12,1659.92,14
15,5398.01,907.03,3.058592653589793,1754.51,5
16,7018.270000000001,605.58,0.2455926535897932,3152.04,8
17,6864.69,2150.47,3.0540000000000003,2689.69,7
18,3789.960000000001,29.21,0.779592653589793,1311.72,13
19,6124.31,233.93,0.2694073464102069,1927.2,7
20,8255.66,505.35,1.634592653589793,3143.73,8
21,3281.25,326.37,2.395,1034.79,7
22,6187.290000000001,133.24,0.5235926535897932,1619.48,11
23,4445.8,837.67,2.61,976.03,10
24,7911.01,87.97,2.069,2887.49,11
25,6220.02,486.96,2.6641853071795865,2065.83,10
26,6819.5199999999995,3325.68,0.0,3325.68,5
27,6083.72,75.05,2.6790000000000003,3013.0,7
28,7284.76,1812.81,2.527185307179586,2305.7,6
29,5403.87,344.54,1.1165926535897928,1451.86,13
30,6072.959999999999,235.89,0.6451853071795863,1179.98,14
31,6544.379999999999,346.97,1.1285926535897932,2761.39,9
32,4568.36,350.0,2.125592653589793,1119.46,14
33,8716.76,1547.19,2.9001853071795862,1861.19,9
34,5901.32,28.56,1.1829999999999998,2297.14,10
35,7079.22,556.07,2.8871853071795863,3066.51,8
36,5500.24,96.01,2.9625926535897933,1771.36,10
37,6257.21,1715.62,2.827,2097.26,7
38,6064.320000000001,412.45,0.19540734641020663,2926.01,7
39,7556.01,273.75,0.15100000000000013,2961.93,9
40,6949.89,726.62,0.32640734641020686,2515.78,13
41,6686.74,122.68,0.3435926535897931,3330.14,5
42,7696.109999999999,1359.6,3.040592653589793,2043.54,7
43,6814.180000000001,222.59,0.4774073464102071,3167.35,6
44,7449.4800000000005,134.92,0.11740734641020723,1610.31,10
45,5301.47,212.34,1.594592653589793,1755.26,14
46,6917.98,1112.46,0.6764073464102065,2333.62,5
47,6008.57,360.57,3.024592653589793,2465.54,8
48,6243.65,366.46,0.06859265358979316,1908.83,8
49,7635.900000000001,177.3,1.124407346410207,2546.44,9
50,8227.83,183.39,2.503592653589793,2216.85,12
51,8049.260000000001,1909.96,0.7695926535897932,2757.86,9
52,5816.150000000001,127.55,3.1109999999999998,1622.43,6
53,7424.31,490.67,1.0414073464102067,1766.39,11
54,7245.85,1230.02,0.3625926535897932,2801.64,10
55,7757.500000000001,1228.0,3.024,3111.61,7
56,6391.5199999999995,374.57,0.244407346410207,2328.25,9
57,6050.569999999999,185.4,0.02059265358979312,2372.18,10
58,7091.47,915.75,2.874592653589793,1715.99,11
59,6201.959999999999,532.67,0.5805926535897932,2542.3,9
60,6722.52,280.76,3.0551853071795865,3224.17,5
61,4062.49,611.3,0.07640734641020686,1935.18,4
62,5596.939999999999,61.98,0.5454073464102072,2085.0,10
63,6251.99,327.06,0.06899999999999995,2170.24,16
64,5204.099999999999,439.86,2.781592653589793,1715.54,6
65,5800.49,97.52,2.66,1449.49,9
66,5898.639999999999,104.45,1.704592653589793,1914.42,11
67,7571.37,222.69,0.30859265358979293,3602.63,7
68,6393.990000000001,515.08,0.008999999999999897,1584.26,11
69,5815.2,210.63,3.0174073464102076,2439.5,7
70,7931.829999999999,1357.72,0.256407346410207,3572.83,6
71,5858.57,256.79,2.8045926535897934,2436.63,6
72,5650.700000000001,455.52,0.02359265358979279,1150.29,14
73,7329.989999999999,115.07,2.882592653589793,3216.5,7
74,5892.37,569.91,2.5949999999999998,2328.0,6
75,7065.67,301.13,2.694,2318.55,9
76,5950.739999999999,183.73,2.5265926535897933,1109.27,13
77,5318.97,567.22,1.1905926535897933,1555.06,10
78,5275.839999999999,1237.34,1.1344073464102067,1607.82,7
79,7137.36,178.25,2.2615926535897932,1508.19,8
80,5376.599999999999,477.05,3.0271853071795864,2363.99,9
81,5656.99,120.42,1.142592653589793,1318.6,11
82,8029.919999999998,964.58,0.006407346410206571,2587.34,6
83,3825.14,1299.71,2.7039999999999997,1558.5,8
84,6272.559999999999,278.44,2.900592653589793,1863.49,11
85,7856.610000000001,651.42,0.2694073464102069,3213.9,7
86,7562.82,682.84,1.680592653589793,2745.43,7
87,6834.139999999999,293.16,2.535,3148.7,6
88,6813.15,679.87,3.072185307179586,3218.14,4
89,6054.819999999999,397.66,3.059592653589793,1647.11,12
90,7298.32,337.59,0.579407346410207,3243.65,7
91,7535.18,88.41,2.655,2887.2,13
92,6812.379999999999,293.11,0.247592653589793,1479.36,13
93,8786.45,449.43,0.037592653589793024,3756.14,8
94,6192.82,1172.61,0.6525926535897932,1265.54,10
95,7179.460000000001,608.13,1.7100000000000002,2084.98,13
96,6026.280000000001,163.06,0.2565926535897929,2974.23,7
97,5351.179999999999,1945.49,0.0,1945.49,7
98,5602.599999999999,450.33,3.119592653589793,2216.46,6
99,6855.489999999999,402.69,0.7174073464102069,2245.12,7
100,4745.0199999999995,84.19,3.055185307179586,1895.56,13
101,6849.470000000001,425.48,3.1235926535897933,2683.21,13
102,7739.7699999999995,517.08,0.10259265358979341,3556.32,7
103,8121.710000000001,948.93,0.7244073464102065,1912.9,14
104,5123.63,35.99,0.033407346410206706,897.23,13
105,7314.0599999999995,1060.32,2.635185307179586,2355.21,7
106,6229.24,1229.8,0.0,1229.8,13
107,7546.74,101.92,2.967592653589793,2783.57,10
108,3838.01,74.86,2.204592653589793,1737.88,10
109,7441.55,378.06,2.042592653589793,2329.53,11
110,7605.570000000001,15.63,2.1100000000000003,2881.31,7
111,5778.36,593.42,3.037,1112.02,17
112,5964.42,144.34,0.33440734641020686,1506.51,17
113,7391.330000000001,132.22,2.714592653589793,3202.17,11
114,4328.21,378.31,3.100592653589793,1513.56,10
115,3798.07,100.12,0.7004073464102065,910.45,12
116,7283.8,437.09,0.6024073464102067,2321.34,7
117,6219.349999999999,153.24,2.6555926535897934,1853.43,10
118,5232.2699999999995,1041.84,2.2311853071795866,1659.4,6
119,8693.710000000001,401.51,2.649592653589793,3308.97,7
120,6241.82,147.58,0.1605926535897928,2127.33,9
121,5442.910000000001,159.1,2.7,2279.55,6
122,7164.219999999999,119.74,2.9361853071795863,3159.55,7
123,7074.129999999999,210.99,2.461185307179586,2631.84,10
124,5762.81,191.02,0.8204073464102066,1663.01,11
125,5396.53,730.2,1.9055926535897931,1514.79,8
126,7546.290000000001,936.46,2.881,3032.86,8
127,6294.97,56.3,1.645,2024.83,14
128,6146.719999999999,1125.97,0.747592653589793,1884.06,9
129,7923.01,77.63,0.655,2312.72,8
130,6613.72,150.66,1.487,2125.56,14
131,5877.51,544.2,2.536,2465.44,6
132,5945.2,282.49,0.6955926535897934,2263.51,13
133,6054.06,864.0,2.9465926535897933,1435.55,11
134,6820.07,228.11,2.807,1869.83,11
135,9204.21,415.88,0.03600000000000003,4054.11,4
136,8355.960000000001,345.74,0.6214073464102068,3536.82,10
137,8622.57,466.37,0.19859265358979306,2311.89,13
138,6305.190000000001,301.1,2.9535926535897934,1674.43,14
139,6237.450000000001,145.52,0.33940734641020676,2181.48,9
140,6666.589999999999,204.9,0.004592653589793105,2147.22,13
141,5914.280000000001,492.68,0.29240734641020705,2666.25,5
142,5570.09,181.74,0.962,2204.4,9
143,5986.72,212.0,0.07499999999999996,2323.56,8
144,4110.54,87.52,2.339,1579.74,8
145,6608.749999999999,162.9,2.763592653589793,2674.43,7
146,8038.950000000001,398.79,0.037592653589793024,3963.55,5
147,6795.530000000001,35.01,1.3535926535897929,2115.8,7
148,6669.57,1769.39,0.0,1769.39,13
149,6934.27,66.53,0.6071853071795861,2517.14,13
150,6166.87,663.91,2.0420000000000003,1619.92,11
151,7734.35,1612.95,1.315592653589793,2242.0,8
152,7139.52,513.87,3.0491853071795862,2236.98,13
153,5665.820000000001,2173.18,2.979,2475.4,5
154,6962.95,144.61,3.137592653589793,3253.58,6
155,5304.85,559.37,2.227185307179586,1529.43,7
156,6395.16,188.54,0.30840734641020706,3000.14,7
157,5695.21,507.26,1.775,1541.38,10
158,7637.280000000001,206.49,2.1911853071795857,2287.28,10
159,4708.35,2189.96,0.0,2189.96,7
160,7064.6900000000005,1737.97,3.061,2802.42,9
161,7704.41,363.45,2.870592653589793,2760.44,11
162,4927.16,650.3,2.1371853071795863,1253.12,10
163,6811.990000000001,81.84,0.21040734641020675,2073.26,11
164,7679.859999999999,867.9,2.958,2819.65,10
165,5581.69,354.79,0.10699999999999998,2032.42,10
166,7519.97,296.05,2.2391853071795857,2975.06,12
167,4585.95,1023.36,3.029592653589793,1074.2,11
168,6933.799999999999,25.46,1.587592653589793,3072.47,7
169,6985.200000000001,298.48,3.133592653589793,2986.34,8
170,5562.48,582.79,2.4971853071795866,1703.14,9
171,8083.99,660.62,0.4494073464102071,3485.46,5
172,6186.56,330.46,2.6711853071795866,2094.23,7
173,8818.329999999998,548.15,3.051,4171.41,6
174,5742.150000000001,257.65,3.1111853071795865,2817.17,7
175,7446.950000000001,1097.28,1.0475926535897928,1790.93,9
176,6494.57,625.14,0.3964073464102067,2083.79,11
177,5950.98,288.29,2.649,1503.79,9
178,5067.94,1273.28,0.035592653589793244,2378.91,7
179,4767.37,112.21,2.42,1633.1,8
180,2543.4700000000003,756.65,2.576,960.9,6
181,6423.49,192.95,0.1565926535897928,1595.11,10
182,4564.59,796.35,0.1294073464102068,2201.98,6
183,6349.07,228.25,2.939,1905.64,6
184,3762.8199999999997,299.12,1.047407346410207,816.91,12
185,7040.260000000001,450.18,3.112,3207.62,9
186,5724.77,1840.41,0.0,1840.41,8
187,8785.449999999999,652.39,2.735185307179586,3788.24,9
188,8136.57,542.95,0.4374073464102066,3228.78,9
189,3416.27,101.78,0.21540734641020665,1199.53,6
190,4894.16,125.15,0.43000000000000016,1285.09,10
191,3246.28,153.04,2.9121853071795862,1133.96,6
192,6525.92,200.89,1.7534073464102065,2405.06,8
193,6233.139999999999,139.96,2.349,1823.64,11
194,6735.96,1026.68,3.0031853071795864,2874.07,9
195,4873.61,2210.72,0.0,2210.72,6
196,6329.75,825.01,2.532,2247.75,9
197,5375.49,146.64,1.734592653589793,2247.66,4
198,7577.360000000001,180.52,2.354185307179586,3167.76,9
199,6592.1,562.75,3.0500000000000003,2237.73,9
200,5932.61,52.54,1.4015926535897933,2111.46,7
201,5247.35,614.59,0.14759265358979334,2291.01,8
202,6004.79,96.26,1.619592653589793,2081.95,7
203,6698.47,1728.08,0.622592653589793,1883.97,7
204,6565.599999999999,767.93,0.0944073464102071,1823.69,12
205,4746.490000000001,275.14,0.09059265358979296,1947.6,5
206,6385.780000000001,547.3,3.023,2770.9,5
207,4075.7,396.14,2.985592653589793,1278.55,11
208,6492.360000000001,543.13,0.8075926535897935,1395.34,13
209,6929.459999999999,1087.45,2.891,2956.71,6
210,7248.64,306.06,1.819592653589793,1684.76,9
211,6583.830000000001,406.31,3.037,1982.89,11
212,5665.340000000001,350.59,2.9825926535897933,2168.56,7
213,7425.799999999999,699.25,2.818592653589793,1752.19,8
214,6226.44,1867.21,3.0401853071795863,2797.94,11
215,5751.11,225.87,2.6,1810.17,12
216,6345.8,987.73,3.034,2271.99,8
217,5759.97,1343.41,1.7394073464102071,1345.12,10
218,7889.33,764.16,2.308,3347.2,8
219,4843.55,871.66,1.7830000000000001,1736.42,6
220,8197.689999999999,143.06,0.27659265358979335,2991.97,13
221,7677.1,130.59,0.25,3412.07,8
222,5884.620000000001,74.33,0.7190000000000001,1686.09,9
223,7730.38,322.65,2.6725926535897933,1952.72,11
224,7074.93,190.24,2.7371853071795864,2961.03,8
225,6193.110000000001,1678.76,0.0,1678.76,11
226,7917.8899999999985,724.65,2.5551853071795865,2269.75,10
227,5568.3,1663.01,2.9551853071795864,2667.31,6
228,8480.48,2094.97,0.2794073464102067,2182.71,12
229,6836.860000000001,227.01,0.7714073464102071,2087.86,11
230,4239.92,258.56,2.646592653589793,1244.2,12
231,3481.62,24.64,2.487,1265.04,4
232,3781.07,50.89,0.916,1658.56,7
233,5871.68,176.52,0.571,1997.93,9
234,6062.96,607.32,1.796592653589793,2119.97,10
235,6771.870000000001,1094.96,0.10059265358979319,3156.83,8
236,3226.79,58.19,0.2694073464102069,1131.63,7
237,6507.589999999999,219.36,2.4210000000000003,2539.54,7
238,6320.7699999999995,71.48,2.835592653589793,2571.2,11
239,5265.05,337.53,2.874,2184.23,9
240,8219.189999999999,688.91,2.8261853071795864,3357.06,12
241,6331.36,918.84,2.7461853071795863,1661.54,10
242,7051.01,150.96,2.5741853071795866,2254.94,11
243,8543.11,683.81,0.6914073464102071,3324.12,8
244,5563.1900000000005,708.16,3.124592653589793,1370.18,8
245,4413.5199999999995,135.38,2.481592653589793,1645.06,8
246,6861.380000000001,1361.31,2.9539999999999997,2153.33,13
247,3936.3700000000003,445.99,1.0695926535897935,1382.25,10
248,6955.819999999999,104.22,1.2040000000000002,3126.22,9
249,3215.49,890.49,0.0995926535897933,1182.95,9
250,7991.839999999999,482.3,0.5864073464102066,2461.58,9
251,4660.759999999999,465.55,0.578,1120.53,11
252,5427.2699999999995,756.49,0.646592653589793,1879.19,6
253,6839.67,154.17,0.28940734641020693,2097.77,8
254,9322.550000000001,2266.95,0.10259265358979297,3646.06,11
255,7043.6,159.35,0.2535926535897932,1970.71,13
256,8119.48,166.74,0.17300000000000004,3813.04,7
257,6819.83,1862.5,2.1851853071795864,2157.42,7
258,6900.410000000001,187.92,1.0301853071795861,2299.92,9
259,8001.8,589.23,1.3,1747.16,10
260,4368.34,478.45,0.034999999999999976,1339.0,8
261,6640.459999999999,2885.89,0.0,2885.89,7
262,7115.610000000001,576.43,0.22599999999999998,2478.22,8
263,7074.759999999999,49.73,2.301,2827.12,10
264,7039.060000000001,1869.94,2.856,1972.81,14
265,5809.75,1923.56,0.0,1923.56,7
266,7287.41,216.09,0.6709999999999999,2515.16,9
267,5419.120000000001,84.36,0.7695926535897932,1573.68,8
268,6092.799999999998,122.36,1.1885926535897933,1456.05,12
269,5412.3099999999995,718.94,2.461185307179586,1424.9,9
270,7627.289999999999,180.97,1.0834073464102065,2644.97,8
271,5296.08,256.72,2.431,1799.4,10
272,3478.46,665.01,1.9729999999999999,1066.91,9
273,7312.66,720.02,2.224185307179586,2185.59,11
274,5959.860000000001,735.93,2.9859999999999998,1586.59,12
275,5304.67,493.25,0.4945926535897933,1835.52,7
276,5387.79,92.27,1.694,2417.82,8
277,6734.92,1033.4,3.129,2633.7,9
278,6876.069999999999,603.61,0.1375926535897931,2488.72,9
279,5990.28,598.71,0.27359265358979323,2126.86,10
