,HT,met,phi_diff,ptmax,stuff_amount
0,9158.560000000001,524.58,2.549592653589793,2757.89,7
1,8374.96,3829.74,0.0,3829.74,9
2,5619.1900000000005,1467.21,0.7565926535897933,1703.06,11
3,5840.4400000000005,266.95,2.559185307179586,2536.79,4
4,3960.4799999999996,1354.61,0.6635926535897934,1498.54,6
5,5871.37,165.2,2.663,1869.27,11
6,4172.43,191.65,1.283592653589793,1201.8,7
7,8896.65,686.69,0.19759265358979272,3105.67,6
8,7853.400000000001,749.95,0.5545926535897929,3036.7,10
9,9301.119999999999,740.77,3.006185307179586,3121.28,8
10,8099.319999999999,374.29,1.1275926535897929,2140.73,10
11,8935.960000000001,255.88,1.582592653589793,3498.68,9
12,6033.980000000001,271.74,0.19840734641020719,2858.75,7
13,3958.05,412.23,0.998,1473.36,7
14,9222.98,3019.62,0.1714073464102066,3528.42,9
15,6200.100000000001,137.97,2.751,1862.73,14
16,8128.600000000001,538.51,3.083185307179586,3633.75,13
17,6199.14,177.59,3.141185307179586,2438.19,10
18,9513.449999999999,360.63,0.34059265358979296,3687.33,11
19,6739.179999999999,231.22,2.880185307179586,2553.27,8
20,10093.5,206.8,0.583,4246.5,9
21,9129.439999999999,369.17,0.529592653589793,3719.47,11
22,6594.68,449.98,0.15859265358979302,2215.61,16
23,6168.61,456.4,3.0250000000000004,1709.29,11
24,9153.949999999999,289.2,0.09240734641020687,4173.45,8
25,9531.93,2544.38,0.27759265358979324,2955.08,8
26,5014.949999999999,139.87,0.375,2333.42,5
27,8721.519999999999,240.66,2.009,4004.97,9
28,9550.269999999999,45.92,3.1395926535897933,4519.88,6
29,8909.720000000001,319.97,1.278,2137.54,16
30,8890.130000000001,460.33,1.187,3016.65,11
31,6975.959999999999,132.91,0.403,2308.66,15
32,9191.159999999998,204.24,1.061,3129.27,7
33,7511.82,554.84,2.886,2723.12,8
34,9212.3,751.13,0.20059265358979328,4059.24,7
35,6676.899999999999,722.92,3.137,2258.94,10
36,8769.99,2230.82,0.6175926535897931,2991.47,12
37,7055.62,223.58,0.8354073464102068,2426.83,10
38,10078.36,650.07,0.42659265358979326,3847.96,9
39,7592.099999999999,87.92,0.0,3692.2,6
40,5714.64,995.2,1.7189999999999999,1954.42,9
41,8352.3,162.77,1.3684073464102067,2700.06,9
42,6237.66,2577.79,0.0,2577.79,11
43,7320.369999999999,46.42,2.711185307179586,3445.68,6
44,3650.14,49.78,3.0841853071795864,892.54,9
45,8223.93,588.89,0.02400000000000002,2543.92,11
46,6188.71,1030.16,2.649,1801.19,7
47,7879.6900000000005,271.7,3.113592653589793,3294.1,10
48,7110.88,552.63,1.124407346410207,2922.27,10
49,7328.1900000000005,786.8,1.642,2069.39,8
50,8403.34,317.33,2.4675926535897927,2381.87,13
51,7090.259999999999,135.36,0.05940734641020651,3042.41,7
52,4201.85,1138.22,0.0,1138.22,7
53,8160.640000000001,3008.82,0.0,3008.82,8
54,7957.110000000001,822.42,1.8771853071795865,2378.26,11
55,6105.179999999999,705.83,1.982592653589793,1918.91,11
56,7750.92,3414.37,0.0,3414.37,6
57,1886.72,117.8,0.09140734641020654,912.51,4
58,7294.57,173.99,1.4934073464102067,2358.2,12
59,7130.630000000001,198.02,2.204,3131.94,9
60,9683.92,466.16,2.0041853071795863,3341.15,13
61,8381.25,279.6,0.40740734641020726,2510.05,8
62,9160.52,1597.27,2.7061853071795863,3596.55,8
63,6701.36,287.21,2.840592653589793,1657.58,10
64,8706.4,1023.22,2.9111853071795863,3995.03,7
65,8197.76,147.89,1.0484073464102073,2461.23,14
66,6645.240000000001,1005.84,0.42959265358979337,2083.75,10
67,6282.0199999999995,482.91,0.119407346410207,2292.54,7
68,9036.81,183.96,2.3440000000000003,3257.75,8
69,9282.680000000002,137.15,2.562592653589793,4120.26,10
70,9611.989999999998,101.48,0.7254073464102069,2533.16,13
71,7594.900000000001,275.21,1.1131853071795863,2652.82,9
72,7177.54,602.42,3.0081853071795863,2352.73,14
73,6349.1,522.09,3.074185307179586,2270.8,9
74,7523.889999999999,556.8,0.08800000000000008,2700.71,8
75,7630.299999999999,963.02,0.6615926535897931,2601.04,7
76,7813.759999999999,1810.5,2.8791853071795863,3372.02,11
77,7908.329999999999,285.07,0.987,2151.1,13
78,8239.53,1818.27,0.03299999999999992,2021.68,9
79,9597.080000000002,482.6,3.0995926535897933,3954.06,7
80,7681.289999999999,689.24,2.1345926535897934,2138.54,10
81,8665.1,3183.83,0.0,3183.83,7
82,7706.4800000000005,164.77,2.988592653589793,3009.21,15
83,8922.61,219.26,3.064,4342.57,6
84,4727.33,226.98,2.7685926535897933,1744.24,6
85,7445.37,861.91,0.400592653589793,1893.65,11
86,7485.16,248.07,1.1885926535897933,1567.89,10
87,6466.129999999999,797.51,0.18299999999999983,2075.41,11
88,5925.799999999999,107.52,2.808,2921.78,8
89,8170.7,785.41,0.2465926535897931,3109.09,7
90,8503.769999999999,95.27,2.448,3395.62,12
91,6595.070000000001,598.63,2.022592653589793,2314.15,8
92,7247.4,173.52,3.113,2762.28,15
93,8276.54,423.5,1.860592653589793,3247.23,9
94,5998.24,2895.47,0.0,2895.47,4
95,7992.299999999999,161.83,1.367,2059.65,7
96,9005.7,303.25,0.5169999999999999,4071.83,9
97,6361.86,278.1,3.129,2352.15,9
98,7646.97,102.69,2.9801853071795863,1897.56,13
99,8182.779999999999,2863.64,0.0,2863.64,6
100,5430.7699999999995,339.94,2.9161853071795862,1264.82,7
101,8937.95,1745.83,0.19859265358979306,2505.34,8
102,8437.58,429.22,0.031592653589792796,4085.56,8
103,9216.380000000001,4297.01,0.0,4297.01,8
104,7836.179999999999,24.3,2.1235926535897933,2826.64,11
105,8536.68,887.37,0.872592653589793,1943.33,11
106,3374.5499999999997,101.47,2.9551853071795864,989.78,11
107,8632.07,595.93,3.0315926535897932,3525.06,10
108,7651.48,106.7,1.4759999999999998,1956.68,14
109,9453.560000000001,936.04,3.0660000000000003,2854.15,9
110,7055.539999999999,271.69,0.2655926535897928,3032.53,15
111,4902.94,1366.18,0.0,1366.18,10
112,9503.929999999998,184.39,3.106185307179586,4037.51,9
113,6284.19,662.03,2.8000000000000003,2585.25,15
114,5527.4400000000005,471.67,2.911,2210.35,10
115,9981.349999999999,1589.02,0.2904073464102068,3344.47,12
116,7527.589999999999,649.13,1.1005926535897932,1878.51,11
117,7934.6,313.66,2.451,3063.53,8
118,7061.790000000001,527.77,2.6950000000000003,2443.28,9
119,8345.160000000002,70.36,2.989,2958.57,6
120,7306.41,1072.69,0.8204073464102066,2450.71,9
121,9285.23,33.73,0.361,3050.74,8
122,7484.0700000000015,1813.44,0.8575926535897929,2853.15,8
123,9513.69,595.19,3.1239999999999997,4069.67,10
124,5240.27,246.29,1.9114073464102068,1385.19,6
125,8081.9,591.06,0.44959265358979295,3070.75,9
126,3104.17,712.96,3.0269999999999997,1260.71,7
127,8954.22,36.88,1.2715926535897932,3655.67,9
128,8552.750000000002,464.82,0.345407346410207,3154.53,10
129,10137.869999999999,327.01,0.5424073464102066,3241.77,13
130,8909.65,398.56,0.07759265358979306,3475.81,7
131,7085.369999999999,750.73,2.447185307179586,1663.77,11
132,9473.359999999999,409.93,2.868185307179586,4308.27,12
133,7896.48,275.02,1.3074073464102067,3081.59,10
134,9215.82,745.81,0.11040734641020666,3839.4,9
135,6630.53,1190.74,0.3905926535897932,1652.56,12
136,8219.109999999999,154.23,1.2644073464102066,2762.32,14
137,8486.44,267.6,2.935592653589793,3516.51,10
138,5608.259999999999,224.03,0.4410000000000003,1473.15,9
139,5728.449999999999,767.99,0.2154073464102071,1759.01,11
140,5450.07,125.61,1.2685926535897931,2405.22,6
141,8974.470000000001,451.97,0.809407346410207,3323.53,10
142,9201.289999999997,496.48,2.068,3205.29,11
143,9116.539999999999,363.34,1.058407346410207,2648.8,12
144,8260.9,449.0,1.057592653589793,1949.59,10
145,8458.49,398.67,0.21040734641020675,3386.43,8
146,7805.98,220.62,1.1250000000000002,1244.91,16
147,7466.910000000001,539.02,3.07,1632.52,13
148,8306.6,747.96,1.0094073464102067,2995.26,8
149,4862.679999999999,1754.3,2.6220000000000003,1971.74,5
150,8174.300000000001,2320.76,0.0,2320.76,10
151,7843.6900000000005,1877.97,0.8955926535897931,2674.43,9
152,9023.98,242.39,0.3644073464102071,2566.27,14
153,5882.73,1073.83,0.2705926535897931,2000.65,5
154,7606.369999999999,322.58,2.718592653589793,2212.3,11
155,4861.54,1432.43,0.4985926535897933,1892.08,13
156,10614.52,76.76,0.15500000000000003,3091.33,11
157,8510.259999999998,630.08,1.1464073464102071,2118.23,14
158,4490.44,447.24,0.08059265358979317,1786.42,9
159,7225.469999999999,333.17,2.806,1908.28,12
160,9495.689999999999,107.1,3.085592653589793,4563.95,5
161,6087.240000000001,1755.14,2.6189999999999998,1896.45,7
162,10039.01,202.28,0.14640734641020714,4739.25,7
163,6132.859999999999,105.73,0.22240734641020676,2827.45,7
164,8782.6,650.02,0.33359265358979284,3279.66,8
165,6922.42,471.68,1.742,2623.6,8
166,9424.349999999999,169.03,0.237,3197.3,8
167,4854.839999999999,208.73,1.2065926535897933,1368.56,12
168,8626.61,59.69,2.5631853071795865,2706.72,10
169,8511.300000000001,1003.45,2.508,2666.6,7
170,9208.47,1090.82,0.2689999999999999,2680.37,9
171,7110.06,470.79,0.5544073464102066,2133.85,8
172,10061.32,139.44,0.5161853071795859,3145.21,10
173,6506.97,210.08,0.8625926535897932,3201.01,7
174,8212.06,511.39,2.9941853071795865,3165.81,11
175,2370.8999999999996,804.27,0.0,804.27,7
176,7438.64,586.21,3.034185307179586,1702.19,17
177,9125.68,1075.47,2.8941853071795864,3518.97,8
178,8580.34,625.96,1.8814073464102066,2957.4,9
179,7153.02,321.2,0.40600000000000014,2865.96,11
180,4553.119999999999,1972.58,0.0,1972.58,10
181,5386.44,2381.77,0.0,2381.77,6
182,8128.7,284.4,2.887,1787.91,11
183,3593.55,1781.16,0.0,1781.16,3
184,8979.54,1144.81,2.6941853071795863,3448.49,18
185,9531.539999999999,80.5,0.005592653589792995,4388.41,8
186,6501.570000000001,3096.86,0.0,3096.86,9
187,7826.4400000000005,1225.61,2.3371853071795865,1967.14,11
188,7162.359999999999,552.33,0.050000000000000044,2548.83,12
189,8546.43,348.91,0.33518530717958583,2276.08,10
190,8334.56,1193.84,0.578592653589793,3589.55,8
191,6893.55,122.32,0.605,2962.63,11
192,6587.179999999999,935.37,0.4414073464102066,1879.29,8
193,8029.4,408.06,2.945,3555.48,13
194,3823.52,91.26,1.938592653589793,944.71,13
195,7777.88,354.26,2.583,2459.09,6
196,6393.9400000000005,1099.63,2.687185307179586,1881.85,9
197,7033.0599999999995,2374.27,3.016,3198.64,7
198,4095.7700000000004,1850.76,0.023592653589793233,2038.19,4
199,7508.8,345.96,2.34,1707.99,15
200,6831.57,363.45,1.805592653589793,1901.64,16
201,4990.41,1608.94,0.0,1608.94,5
202,8773.550000000001,205.86,2.21,2971.9,8
203,5363.97,1247.09,0.3285926535897934,2313.19,9
204,8677.43,290.9,3.0515926535897933,2991.78,12
205,9423.460000000001,619.0,2.943,4601.62,6
206,5447.120000000001,513.2,0.45400000000000007,1168.67,13
