,HT,met,phi_diff,ptmax,stuff_amount
0,4957.84,605.32,0.7145926535897931,1997.22,7
1,7920.83,348.13,2.4571853071795857,2558.78,9
2,7811.58,505.24,0.7085926535897933,2415.97,7
3,4889.929999999999,64.54,0.22699999999999987,2205.59,6
4,6333.05,56.21,2.013592653589793,2473.51,11
5,5763.68,198.38,2.9705926535897933,1773.66,8
6,5282.27,522.23,0.081,1929.65,5
7,5911.700000000001,217.93,2.7615926535897932,2187.32,9
8,6266.5,211.91,0.609,2097.73,8
9,6977.41,323.09,2.415,1769.34,9
10,4929.530000000001,1311.92,2.733,1951.63,9
11,6230.96,277.7,2.660185307179586,1484.13,8
12,7274.650000000001,598.85,3.13,3604.24,5
13,8153.229999999999,410.65,2.8551853071795863,2911.18,11
14,7304.65,895.52,3.080592653589793,2611.67,7
15,7273.55,955.75,1.562592653589793,2635.15,7
16,5571.08,737.14,0.4755926535897932,1170.4,10
17,6504.55,902.04,2.4971853071795866,1280.77,11
18,7000.240000000001,1864.06,0.9965926535897931,2295.85,7
19,6950.12,721.68,0.9155926535897931,1294.08,10
20,6661.08,42.34,1.3841853071795862,2802.15,8
21,7255.26,367.38,0.6225926535897934,2289.23,8
22,5655.67,181.07,0.45159265358979317,2160.19,8
23,6342.94,469.38,0.760407346410207,1685.24,9
24,7225.960000000002,110.68,2.780185307179586,2654.4,11
25,9050.64,2067.33,0.0,2067.33,9
26,6673.55,122.24,2.0921853071795864,2303.76,8
27,6359.620000000001,169.04,0.43440734641020695,1614.4,12
28,7042.939999999999,373.81,2.827592653589793,2987.2,9
29,7168.49,208.12,3.027185307179586,2802.79,11
30,4673.17,111.38,0.43659265358979304,1987.77,8
31,7408.32,703.94,0.4095926535897929,2867.14,8
32,4288.790000000001,201.31,2.1159999999999997,1588.39,7
33,6302.889999999999,263.28,0.17559265358979292,2680.79,10
34,5222.62,1396.89,0.0,1396.89,7
35,4389.35,347.73,3.096592653589793,1685.4,6
36,7990.119999999999,142.97,0.31059265358979316,3832.39,6
37,6449.8,286.2,2.977592653589793,1527.83,8
38,7286.669999999999,627.02,3.123,3466.43,8
39,6723.01,176.53,0.2984073464102073,1678.44,12
40,5370.489999999999,151.9,0.281,1148.3,10
41,7269.459999999999,137.51,0.048592653589793144,3145.87,8
42,2821.88,235.0,3.029,1348.73,8
43,3322.96,25.92,1.3245926535897932,1282.47,4
44,9842.060000000001,1569.44,2.551,3460.37,9
45,7083.76,370.24,0.6015926535897931,2206.11,10
46,3497.670000000001,285.8,2.2230000000000003,1189.9,12
47,7218.109999999999,752.71,0.372592653589793,3042.81,7
48,7099.540000000001,53.1,1.5361853071795863,1908.96,10
49,7163.51,590.69,2.7350000000000003,2937.87,9
50,8025.17,231.59,1.0864073464102066,2745.99,8
51,4815.77,2268.5,0.0,2268.5,3
52,4857.930000000001,119.1,0.99,2213.86,7
53,6364.78,101.67,1.4141853071795865,1517.52,14
54,6604.26,437.23,0.1364073464102069,3009.99,7
55,7632.5,88.33,1.308592653589793,2949.92,10
56,4215.410000000001,53.09,2.847,1234.21,11
57,7005.339999999999,275.95,3.005592653589793,2184.62,6
58,7186.49,143.73,0.6375926535897931,2997.57,7
59,7594.62,196.16,3.054185307179586,2623.03,15
60,5745.16,2272.63,0.0,2272.63,7
61,6822.11,128.34,1.018407346410207,3192.29,9
62,8237.65,283.56,0.8175926535897933,2273.35,10
63,7843.73,440.97,1.251592653589793,1995.41,8
64,5440.46,404.63,0.0791853071795856,1911.43,7
65,5502.67,31.04,1.803592653589793,2113.98,6
66,3479.69,1700.67,0.0,1700.67,4
67,7176.639999999999,75.79,0.2929999999999997,3123.0,9
68,6823.290000000001,1970.66,0.0,1970.66,10
69,7462.380000000001,367.59,0.1534073464102068,2933.51,4
70,8086.97,2038.66,2.758,2537.51,4
71,8312.589999999998,545.9,1.005592653589793,2414.35,12
72,5774.900000000001,1560.04,3.1321853071795864,1748.18,9
73,5672.57,209.5,2.426185307179586,2648.71,8
74,5327.15,1258.74,2.6870000000000003,1361.51,8
75,7014.87,45.39,0.03200000000000003,2145.25,8
76,5574.839999999999,548.42,0.8855926535897929,1446.69,7
77,7870.3099999999995,78.29,0.7535926535897932,3441.22,11
78,5210.02,1496.44,0.0,1496.44,12
79,5537.5,240.89,1.2985926535897931,1943.78,9
80,7121.25,103.04,0.7390000000000001,2508.46,7
81,5734.910000000001,285.54,1.2930000000000001,1699.6,11
82,7472.070000000001,797.18,3.101592653589793,2750.72,9
83,5459.08,1947.49,2.8081853071795866,2319.24,6
84,5728.880000000001,505.01,0.3979999999999999,1816.66,7
85,5135.719999999999,1720.67,0.1515926535897929,2399.83,4
86,6810.159999999999,349.16,0.31700000000000006,1292.48,15
87,7160.96,1198.13,0.28159265358979324,3545.17,4
88,5718.959999999999,32.39,0.5705926535897934,2640.0,7
89,2350.2999999999997,260.74,2.7249999999999996,895.59,9
90,5215.08,585.98,0.17040734641020716,1790.06,5
91,5979.56,427.25,1.299,2217.32,9
92,6317.28,2183.91,2.589,2367.46,7
93,7615.32,129.91,0.491,2350.51,9
94,6509.83,317.99,2.1390000000000002,2905.42,6
95,6752.97,383.97,2.072185307179586,2131.75,6
96,6686.5599999999995,904.61,0.3425926535897932,1441.92,11
97,7440.93,386.66,2.674,2064.41,12
98,6264.48,403.15,1.243,2055.18,9
99,7936.919999999999,1127.78,0.7245926535897933,2355.04,11
100,7814.82,37.04,1.7115926535897932,3593.45,7
101,6384.370000000001,1336.69,0.852592653589793,2538.65,7
102,6644.75,347.21,3.134,2016.33,7
103,5073.2,1921.87,0.0,1921.87,6
104,6811.6900000000005,700.02,1.515407346410207,2337.08,8
105,4098.86,792.42,0.5414073464102072,1697.87,8
106,9382.929999999998,496.38,0.2295926535897932,4196.24,7
107,6672.880000000001,2327.55,0.3124073464102066,2820.36,6
108,6056.27,542.49,2.890185307179586,2595.97,10
109,5980.650000000001,1153.05,0.3475926535897931,1824.13,6
110,4675.79,274.3,1.5370000000000001,2065.65,10
111,7219.33,442.54,3.095592653589793,3137.77,5
112,6293.11,194.34,0.19840734641020719,2850.33,8
113,8814.500000000002,180.69,0.9245926535897935,3524.8,7
114,7578.809999999999,600.91,2.858407346410207,2403.85,10
115,5740.0199999999995,232.36,1.105592653589793,1826.43,7
116,7059.139999999999,548.54,2.882185307179586,3393.59,8
117,5990.930000000001,1602.26,0.578592653589793,2576.34,5
