,HT,met,phi_diff,ptmax,stuff_amount
0,5573.07,299.1,2.3209999999999997,2085.83,7
1,8951.709999999997,770.31,0.385,2736.08,7
2,9472.02,628.21,0.2784073464102068,3357.58,9
3,7746.55,262.74,1.002,2584.25,9
4,8945.66,314.69,0.42140734641020705,3007.03,12
5,3813.0400000000004,200.81,0.748407346410207,1601.14,7
6,9100.28,129.42,2.371592653589793,3275.45,6
7,4203.84,414.68,0.11659265358979276,1888.41,4
8,10885.77,703.82,1.0635926535897928,4914.36,6
9,7968.32,566.6,0.05400000000000027,2804.23,8
10,9395.94,15.78,0.3545926535897932,4165.27,10
11,11380.07,782.12,0.18400000000000005,4413.95,4
12,6887.700000000001,2120.36,2.434,2420.53,7
13,9110.689999999999,838.47,2.232592653589793,3402.44,8
14,9877.62,1350.7,0.598592653589793,3540.34,10
15,5927.840000000001,35.37,0.37459265358979277,1658.45,7
16,8192.12,245.07,1.3551853071795863,3177.33,8
17,8355.44,251.3,2.926,1728.45,17
18,8983.91,593.37,0.9715926535897927,2126.69,10
19,8987.4,542.51,1.6270000000000002,2722.89,11
20,8455.919999999998,956.11,0.05940734641020695,2297.73,7
21,9187.880000000001,1048.46,2.128,3976.9,7
22,10698.279999999999,362.74,0.14300000000000002,3788.73,9
23,10400.289999999999,1212.06,2.9971853071795858,3717.35,11
24,6521.140000000001,434.84,0.037407346410207154,2584.55,6
25,8140.8099999999995,1724.5,3.0889999999999995,2610.49,8
26,9386.04,149.38,1.0675926535897933,2589.46,8
27,8318.550000000001,269.66,1.1831853071795866,2270.61,10
28,10019.15,834.39,0.029407346410206703,4948.75,8
29,11967.43,2437.56,3.063185307179586,3901.85,8
30,6772.580000000002,878.34,1.5805926535897932,1962.14,14
31,8084.880000000001,244.97,2.461592653589793,2620.62,14
32,7187.650000000001,56.72,0.7700000000000001,3265.36,6
33,10075.96,648.28,3.074,4730.67,9
34,9378.21,2048.39,1.5930000000000002,2397.12,10
35,8722.16,103.23,0.6375926535897931,3680.8,9
36,4314.53,435.9,2.298,1298.07,6
37,9845.190000000002,739.27,1.8444073464102066,3330.58,7
38,8573.68,2719.9,0.0,2719.9,8
39,10132.96,2352.47,2.8021853071795864,3796.89,8
40,10093.73,2152.94,0.6414073464102072,2818.04,8
41,8657.990000000002,807.02,2.582,2415.18,16
42,9826.34,612.84,2.925592653589793,2367.26,10
43,6949.29,1246.12,2.797185307179586,1551.22,9
