,eta,phi,PT,jmass,ntrk,btag,hadem,event#
0,-0.728,2.515,3174.26,366.07,50.0,0.0,0.34,0
1,-0.119,-0.181,2659.0,102.92,31.0,0.0,1.1,0
2,0.471,-1.432,2082.34,105.82,21.0,0.0,1.12,0
3,-0.038,1.588,499.03,19.05,7.0,0.0,0.05,0
4,2.763,-3.139,267.11,20.26,1.0,0.0,0.89,0
5,0.283,-1.856,55.54,6.58,16.0,0.0,999.9,0
6,2.453,-2.676,53.87,6.69,5.0,0.0,0.46,0
7,-1.342,0.636,1757.02,135.48,30.0,0.0,0.11,1
8,0.564,-3.016,1705.51,5.85,1.0,0.0,0.17,1
9,0.092,-1.998,1533.58,60.42,13.0,0.0,0.3,1
10,-0.355,-0.258,1947.73,214.73,52.0,0.0,3.38,2
11,0.045,2.954,1933.75,310.8,65.0,0.0,0.67,2
12,0.066,-2.312,770.88,69.98,14.0,0.0,0.12,2
13,0.629,1.172,649.47,52.9,19.0,0.0,0.09,2
14,1.768,2.538,283.63,37.66,12.0,0.0,0.43,2
15,0.362,-0.945,241.01,27.0,18.0,0.0,0.48,2
16,1.253,-0.348,215.28,10.93,19.0,0.0,0.0,2
17,-0.544,-1.904,211.0,8.46,7.0,0.0,0.21,2
18,-0.301,-0.711,125.58,9.81,41.0,1.0,0.0,2
19,0.999,0.213,46.4,6.2,8.0,0.0,0.88,2
20,1.087,-2.322,36.19,10.03,4.0,0.0,0.65,2
21,0.445,-1.433,36.13,8.81,21.0,0.0,0.0,2
22,1.044,2.459,24.69,4.74,8.0,0.0,0.14,2
23,-0.149,-0.813,2800.58,421.5,71.0,1.0,0.37,3
24,0.485,1.475,2593.92,169.56,55.0,0.0,0.2,3
25,0.233,2.65,1208.37,78.42,20.0,0.0,2.19,3
26,-0.371,-2.367,1167.04,244.75,47.0,0.0,0.88,3
27,1.424,-1.556,510.06,62.61,16.0,0.0,1.53,3
28,0.085,1.864,132.78,17.89,33.0,1.0,0.0,3
29,0.153,0.902,110.64,21.47,21.0,0.0,1.19,3
30,-3.254,2.33,70.78,6.11,0.0,0.0,17.21,3
31,-0.175,2.264,57.83,5.52,22.0,1.0,0.0,3
32,-0.421,-0.117,29.47,5.67,6.0,0.0,0.27,3
33,0.484,1.427,2942.22,69.14,23.0,0.0,1.15,4
34,-0.246,-2.716,1747.34,96.33,33.0,0.0,0.03,4
35,0.925,-0.987,1404.28,89.77,36.0,0.0,0.21,4
36,-0.004,-0.478,1071.49,46.33,21.0,0.0,1.39,4
37,-0.713,-1.248,691.2,34.81,12.0,0.0,0.15,4
38,0.389,2.359,288.68,46.6,38.0,0.0,1.05,4
39,0.361,2.938,175.4,20.65,23.0,0.0,0.04,4
40,-3.052,2.304,77.02,7.43,0.0,0.0,1.27,4
41,-1.131,-2.052,65.53,11.81,7.0,0.0,0.6,4
42,-0.272,2.136,3016.7,562.37,82.0,0.0,0.24,5
43,-0.066,-0.977,2880.68,86.0,18.0,0.0,1.27,5
44,0.073,-0.226,1278.51,46.54,17.0,0.0,1.16,5
45,0.911,2.961,1068.74,84.52,27.0,1.0,0.14,5
46,0.033,0.989,681.18,52.59,17.0,0.0,0.1,5
47,0.296,-2.273,437.69,35.43,15.0,0.0,0.17,5
48,0.357,-1.477,268.12,10.2,11.0,0.0,0.0,5
49,1.198,-0.732,179.61,27.78,26.0,0.0,0.03,5
50,-0.611,2.863,128.68,12.45,12.0,1.0,0.24,5
51,-0.247,-2.973,113.13,18.95,19.0,0.0,1.21,5
52,0.214,2.912,107.63,8.36,6.0,0.0,0.93,5
53,-2.032,2.408,107.17,14.44,12.0,0.0,1.34,5
54,0.781,-2.831,73.83,10.32,10.0,0.0,0.2,5
55,1.296,-2.765,64.95,7.47,10.0,0.0,999.9,5
56,1.429,2.914,36.99,5.35,18.0,0.0,0.47,5
57,-0.227,-2.404,32.04,6.16,16.0,0.0,0.0,5
58,1.693,-2.331,1238.38,64.66,14.0,0.0,4.34,6
59,1.045,0.567,1237.05,61.1,17.0,0.0,6.49,6
60,-1.638,-2.698,419.13,32.8,26.0,0.0,0.32,6
61,-3.132,1.134,354.85,22.92,0.0,1.0,4.85,6
62,-1.768,-2.11,93.56,10.77,8.0,0.0,1.05,6
63,2.086,-0.858,73.83,11.99,14.0,0.0,0.22,6
64,2.238,1.757,69.82,5.78,9.0,0.0,0.0,6
65,0.541,1.497,53.76,3.09,5.0,0.0,0.0,6
66,0.508,2.738,41.75,8.22,9.0,0.0,1.16,6
67,0.105,2.103,2388.89,124.41,16.0,0.0,0.04,7
68,-1.785,-0.878,952.28,96.04,27.0,0.0,0.16,7
69,-0.802,2.993,695.96,57.46,8.0,0.0,0.36,7
70,-0.678,-0.801,218.08,27.58,9.0,0.0,1.75,7
71,0.917,2.137,117.27,24.06,9.0,0.0,0.28,7
72,-0.065,-0.329,105.38,20.11,11.0,0.0,0.97,7
73,-1.332,-0.611,86.01,11.73,30.0,0.0,2.83,7
74,0.197,-0.92,54.83,11.95,10.0,0.0,0.44,7
75,-1.681,-0.385,53.82,4.43,23.0,0.0,35.22,7
76,-0.695,2.334,2032.55,169.47,41.0,0.0,0.16,8
77,-1.287,-1.05,1455.35,139.25,30.0,0.0,0.58,8
78,1.976,-0.744,1161.11,32.23,12.0,0.0,0.05,8
79,-0.656,1.875,851.43,40.64,45.0,0.0,1.03,8
80,1.992,2.413,271.83,0.0,0.0,0.0,999.9,8
81,-1.176,1.453,2518.04,71.31,1.0,0.0,2.29,9
82,1.646,1.811,1156.72,81.08,16.0,0.0,0.47,9
83,-0.535,-1.625,955.35,38.62,21.0,0.0,1.6,9
84,-0.517,-2.741,86.21,7.98,8.0,0.0,0.0,9
85,-1.065,-0.88,54.87,10.73,12.0,0.0,0.0,9
