,eta,phi,PT,jmass,ntrk,btag,hadem,event#
0,0.626,-2.91,34.88,0.11,1.0,5.0,40.0,4
1,0.6,1.829,372.19,0.11,1.0,5.0,372.06,21
2,0.211,-3.137,1385.37,0.11,1.0,9.0,1387.0,25
3,1.32,0.804,925.46,0.11,-1.0,7.0,925.0,25
4,0.24,2.255,63.56,0.11,1.0,8.0,64.0,25
5,1.047,-0.443,882.59,0.11,-1.0,8.0,883.0,37
6,-0.469,2.323,913.74,0.11,1.0,2.0,915.0,38
7,-1.099,-1.087,93.82,0.11,1.0,3.0,94.0,39
8,-0.193,1.222,676.86,0.11,1.0,3.0,677.0,41
9,-1.3,0.913,527.69,0.11,-1.0,5.0,528.0,45
10,-0.151,-2.048,1784.81,0.11,-1.0,6.0,1785.01,58
11,-0.959,0.884,1334.32,0.11,1.0,6.0,1334.0,73
12,1.427,1.882,608.35,0.11,-1.0,5.0,610.0,74
13,0.949,-2.22,811.81,0.11,1.0,5.0,818.0,77
14,0.832,2.231,849.93,0.11,1.0,7.0,850.0,78
15,-1.104,-3.108,510.79,0.11,-1.0,5.0,511.0,85
16,1.395,1.128,1893.53,0.11,1.0,5.0,1897.0,88
17,-2.042,2.247,19.97,0.11,1.0,3.0,20.0,96
18,-0.53,0.4,607.54,0.11,-1.0,5.0,608.0,101
19,1.702,1.349,167.83,0.11,1.0,5.0,168.0,141
20,-1.017,-1.233,941.24,0.11,1.0,3.0,942.0,161
21,0.313,0.352,122.05,0.11,1.0,7.0,123.02,184
22,-2.272,0.266,413.35,0.11,1.0,6.0,415.01,189
23,-0.578,-0.603,743.78,0.11,1.0,7.0,745.09,228
24,-0.393,-2.901,12.3,0.11,1.0,5.0,12.0,239
25,0.313,-1.833,1498.15,0.11,-1.0,11.0,1499.0,245
26,-0.754,0.363,675.01,0.11,1.0,9.0,678.0,245
27,-1.966,0.16,159.39,0.11,1.0,9.0,161.02,245
28,-0.521,-1.605,1205.55,0.11,-1.0,4.0,1206.0,254
29,-0.001,0.37,567.99,0.11,1.0,6.0,575.02,254
30,-1.11,-2.512,1259.84,0.11,1.0,8.0,1260.0,256
31,-0.574,2.069,1489.99,0.11,1.0,6.0,1490.0,263
32,-0.702,-0.842,924.4,0.11,-1.0,5.0,925.0,264
33,1.132,2.724,73.87,0.11,1.0,7.0,74.02,264
34,0.383,0.391,364.05,0.11,1.0,2.0,414.24,271
35,-0.009,0.726,582.74,0.11,-1.0,10.0,655.14,306
36,0.796,2.015,1196.63,0.11,-1.0,5.0,1197.0,312
37,0.854,2.876,637.59,0.11,1.0,4.0,638.13,316
38,0.944,-0.021,800.48,0.11,1.0,3.0,800.0,318
39,-1.11,3.055,157.13,0.11,1.0,6.0,158.02,319
40,-0.141,1.655,519.67,0.11,-1.0,6.0,521.0,324
41,-0.256,-1.74,2689.56,0.11,1.0,3.0,2690.0,333
42,0.894,1.861,1560.8,0.11,-1.0,15.0,1595.03,355
43,-0.076,1.73,139.31,0.11,1.0,15.0,142.02,355
44,0.104,2.423,1960.26,0.11,1.0,4.0,1961.0,366
45,-1.636,-1.846,748.99,0.11,1.0,9.0,752.0,372
46,1.077,-1.555,666.89,0.11,1.0,3.0,667.01,373
47,1.69,-2.973,241.73,0.11,1.0,7.0,277.05,390
48,0.961,2.792,106.7,0.11,1.0,4.0,108.0,396
49,-1.115,-0.971,992.03,0.11,1.0,3.0,1099.13,398
50,-0.416,0.698,49.44,0.11,-1.0,2.0,50.61,400
51,0.057,2.08,1521.97,0.11,-1.0,3.0,1524.0,409
52,-0.247,1.229,1221.21,0.11,-1.0,5.0,1221.0,412
53,-0.171,2.303,790.47,0.11,1.0,6.0,802.03,415
54,1.02,-1.503,1093.92,0.11,-1.0,5.0,1094.0,424
55,-0.181,0.058,1923.53,0.11,1.0,8.0,1925.0,467
56,-1.082,0.84,1169.92,0.11,-1.0,4.0,1170.05,473
57,-0.237,1.432,21.33,0.11,1.0,3.0,21.0,492
58,-0.715,2.374,374.61,0.11,-1.0,6.0,377.0,493
59,0.379,-2.52,217.8,0.11,1.0,8.0,234.15,494
60,-1.436,2.207,41.48,0.11,1.0,4.0,42.0,494
61,0.062,1.917,2275.32,0.11,1.0,8.0,2275.02,496
62,1.154,-0.611,1288.8,0.11,1.0,6.0,1289.04,496
63,0.108,-2.047,76.21,0.11,1.0,5.0,84.02,500
64,0.797,-2.938,1289.13,0.11,-1.0,3.0,1295.01,509
65,0.32,2.675,2015.38,0.11,1.0,3.0,2015.0,517
66,-0.538,0.223,726.74,0.11,1.0,4.0,727.03,521
67,1.656,-2.29,340.44,0.11,1.0,6.0,340.0,527
68,-0.751,-2.093,958.94,0.11,1.0,8.0,1060.13,529
69,0.996,0.555,1785.21,0.11,1.0,5.0,1787.0,534
70,-0.367,-2.912,1557.83,0.11,1.0,5.0,1558.0,543
71,-0.359,-0.612,798.3,0.11,-1.0,4.0,798.0,543
72,0.351,0.841,501.81,0.11,1.0,4.0,502.01,544
73,1.041,-1.204,115.21,0.11,1.0,4.0,115.0,544
