,eta,phi,PT,jmass,ntrk,btag,hadem,event#
0,-0.57,-2.207,2216.98,104.33,31.0,0.0,0.03,0
1,0.838,0.726,1883.36,138.46,37.0,0.0,1.81,0
2,-0.33,2.344,1756.15,150.52,33.0,0.0,0.2,0
3,0.985,-0.24,985.19,75.03,40.0,0.0,0.22,0
4,0.835,-0.723,674.24,48.7,31.0,0.0,1.83,0
5,-0.811,3.126,447.59,52.23,16.0,0.0,0.03,0
6,-1.757,0.062,139.11,27.98,5.0,1.0,1.34,0
7,-1.051,-0.314,104.8,9.13,3.0,0.0,0.02,0
8,0.17,2.726,94.15,10.24,9.0,0.0,0.0,0
9,0.515,0.3,73.53,12.95,19.0,0.0,0.33,0
10,-0.604,-1.718,49.84,7.59,22.0,0.0,1.72,0
11,-0.267,0.176,30.7,6.69,6.0,0.0,0.0,0
12,-0.825,2.663,24.16,2.15,21.0,0.0,1.54,0
13,-0.48,-1.071,3870.42,132.68,10.0,0.0,10.51,1
14,0.847,1.925,1947.56,67.65,26.0,1.0,0.61,1
15,-0.419,1.952,1398.71,175.7,29.0,1.0,0.39,1
16,1.379,2.907,750.03,45.41,18.0,0.0,0.12,1
17,0.081,2.549,202.37,14.11,13.0,0.0,0.6,1
18,-0.011,-1.277,40.13,7.23,12.0,0.0,0.0,1
19,0.347,1.09,36.96,4.51,5.0,0.0,6.31,1
20,-0.009,-0.203,4718.03,210.8,28.0,0.0,0.02,2
21,0.089,2.119,1437.3,114.2,37.0,0.0,3.94,2
22,-0.035,0.401,275.49,35.36,26.0,0.0,0.46,2
23,-0.398,1.781,22.86,4.42,15.0,0.0,1.78,2
24,0.083,0.738,2462.08,0.0,0.0,0.0,999.9,3
25,0.62,1.615,1286.77,31.47,3.0,0.0,187.55,3
26,-0.029,2.653,1023.09,41.64,10.0,0.0,26.52,3
27,1.285,-0.845,996.98,18.2,9.0,1.0,0.44,3
28,-2.095,2.963,718.57,94.76,24.0,0.0,0.92,3
29,-0.466,-0.96,620.26,100.39,34.0,1.0,0.58,3
30,-0.581,-0.575,230.31,5.13,24.0,0.0,0.0,3
31,1.254,2.072,40.71,8.4,11.0,0.0,1.36,3
32,0.328,-1.8,2904.13,57.78,1.0,0.0,999.9,4
33,-0.988,1.306,1827.03,40.34,14.0,1.0,0.36,4
