,eta,phi,PT,jmass,ntrk,btag,hadem,event#
0,-0.562,2.216,1284.37,0.11,-1.0,5.0,1335.05,2
1,0.15,-0.761,1426.64,0.11,1.0,6.0,1427.0,11
2,-0.141,2.084,477.36,0.11,-1.0,6.0,480.0,13
3,-0.228,1.967,2232.74,0.11,1.0,6.0,2233.0,19
4,1.816,2.363,471.92,0.11,-1.0,5.0,472.02,24
5,-0.232,3.054,1458.15,0.11,1.0,4.0,1460.01,45
6,-1.464,-0.719,1485.4,0.11,-1.0,3.0,1485.0,69
7,0.224,-2.359,131.52,0.11,1.0,7.0,138.14,70
8,-0.849,2.359,157.29,0.11,1.0,5.0,161.09,94
9,-0.274,1.711,818.66,0.11,-1.0,7.0,853.12,95
10,1.97,1.207,286.28,0.11,1.0,4.0,286.01,113
11,-0.83,1.555,2441.35,0.11,-1.0,6.0,2441.01,128
12,0.732,1.231,1618.85,0.11,1.0,6.0,1619.0,128
13,-0.442,0.21,839.62,0.11,-1.0,6.0,850.03,130
14,-1.08,1.7,244.68,0.11,1.0,7.0,245.01,159
15,0.895,0.693,495.56,0.11,-1.0,6.0,496.02,166
16,-0.154,-2.412,1194.48,0.11,1.0,3.0,1204.01,180
17,0.852,1.078,589.32,0.11,-1.0,4.0,1340.0,182
18,-1.27,-0.374,1140.34,0.11,1.0,7.0,1150.01,197
19,-0.94,0.565,2114.91,0.11,-1.0,5.0,2115.17,207
20,-0.59,3.018,1186.12,0.11,1.0,6.0,1186.0,207
21,0.087,-2.345,25.6,0.11,1.0,3.0,26.0,225
22,-0.517,-0.389,51.91,0.11,1.0,7.0,52.0,232
23,1.82,2.23,156.63,0.11,1.0,5.0,157.0,260
24,0.995,-1.071,115.42,0.11,1.0,7.0,120.02,264
25,-1.449,0.574,569.44,0.11,-1.0,6.0,569.02,269
26,1.266,1.455,120.82,0.11,1.0,4.0,122.3,277
27,-0.207,-2.548,121.7,0.11,1.0,4.0,138.53,293
28,-0.493,-2.063,2345.76,0.11,-1.0,8.0,2346.0,297
29,-0.474,-0.385,4166.7,0.11,-1.0,5.0,4174.0,298
30,0.431,-0.927,284.65,0.11,1.0,10.0,285.0,298
31,-0.088,-3.107,1305.16,0.11,-1.0,5.0,1306.0,309
32,-0.581,2.243,633.15,0.11,-1.0,5.0,633.0,342
33,0.142,0.312,48.97,0.11,1.0,5.0,49.0,342
34,0.812,2.296,1152.88,0.11,-1.0,8.0,1156.0,364
35,-1.182,0.383,671.4,0.11,1.0,10.0,671.0,364
36,-0.141,1.589,313.25,0.11,1.0,3.0,313.0,378
37,-1.214,-2.612,944.22,0.11,1.0,6.0,945.01,381
38,0.826,1.414,361.77,0.11,1.0,6.0,362.0,398
39,0.066,3.081,1340.53,0.11,1.0,6.0,1377.04,401
40,1.565,1.728,188.88,0.11,-1.0,2.0,190.0,403
41,1.095,-2.295,550.45,0.11,1.0,3.0,550.0,406
42,-0.408,0.433,446.48,0.11,1.0,6.0,446.13,410
43,1.151,-0.246,2631.31,0.11,1.0,4.0,2631.0,423
44,1.402,0.74,1255.46,0.11,1.0,6.0,1256.0,428
45,-1.062,0.673,217.75,0.11,1.0,5.0,218.06,437
46,-0.774,1.639,2517.11,0.11,1.0,7.0,2518.0,443
47,-1.044,3.001,1418.14,0.11,-1.0,3.0,1419.0,447
48,1.059,-0.311,725.32,0.11,1.0,3.0,725.0,455
49,-0.146,-0.752,788.93,0.11,1.0,7.0,791.0,484
50,-0.058,2.394,551.01,0.11,-1.0,4.0,551.01,488
51,0.53,0.306,1031.01,0.11,-1.0,4.0,1031.0,491
52,-0.675,0.78,937.89,0.11,1.0,5.0,939.15,494
53,0.524,-2.707,518.26,0.11,1.0,9.0,564.23,495
54,0.276,2.926,3764.17,0.11,-1.0,9.0,3765.0,497
55,-0.893,-1.55,2565.56,0.11,1.0,6.0,2566.0,508
56,-0.675,-2.34,1160.21,0.11,1.0,7.0,1160.0,508
57,-0.448,0.99,64.96,0.11,-1.0,4.0,65.0,510
58,0.741,2.189,1756.34,0.11,1.0,6.0,1756.0,516
59,0.561,-0.181,208.6,0.11,1.0,2.0,209.01,531
60,-0.538,0.842,1349.94,0.11,-1.0,7.0,1356.02,542
61,0.323,0.562,405.76,0.11,-1.0,2.0,408.01,564
62,-0.775,2.899,323.07,0.11,-1.0,4.0,324.0,576
63,0.055,-1.914,686.58,0.11,-1.0,6.0,687.0,582
64,1.024,2.78,176.3,0.11,1.0,5.0,187.01,594
65,0.039,-0.189,3464.13,0.11,1.0,12.0,3464.0,595
66,0.148,-2.719,476.51,0.11,1.0,5.0,477.0,602
67,0.353,0.394,20.96,0.11,1.0,3.0,22.23,607
68,-0.031,1.398,1289.21,0.11,1.0,6.0,1291.09,611
69,-1.126,0.122,1717.33,0.11,1.0,7.0,1888.1,617
70,-0.464,2.381,719.9,0.11,1.0,8.0,765.19,631
71,-0.832,1.699,1420.81,0.11,1.0,3.0,1421.0,634
72,0.786,1.826,275.14,0.11,1.0,2.0,275.0,647
73,0.49,-1.619,2361.99,0.11,-1.0,8.0,2362.0,667
74,-0.705,0.878,4065.64,0.11,1.0,6.0,4066.0,669
75,-1.056,2.837,1014.47,0.11,1.0,12.0,1025.04,680
76,-1.389,0.15,142.87,0.11,-1.0,9.0,145.01,680
77,2.127,1.206,19.12,0.11,1.0,8.0,23.41,680
78,-1.229,-2.474,1958.01,0.11,-1.0,4.0,1958.0,681
79,0.251,-2.672,1458.63,0.11,-1.0,4.0,1460.0,685
80,-0.269,-2.83,635.77,0.11,-1.0,3.0,2104.01,696
81,-0.713,0.15,106.16,0.11,-1.0,3.0,110.02,700
82,0.577,2.6,1330.69,0.11,-1.0,4.0,1335.0,704
83,0.509,-2.318,222.03,0.11,-1.0,3.0,223.01,704
84,0.276,2.773,1079.6,0.11,-1.0,6.0,1080.0,722
85,-0.042,1.746,799.58,0.11,1.0,4.0,800.0,730
86,-0.084,-0.778,436.71,0.11,1.0,9.0,438.01,733
87,1.331,-0.577,559.19,0.11,1.0,4.0,560.0,744
88,-0.264,-1.278,1114.28,0.11,-1.0,6.0,1114.15,753
89,0.91,3.041,213.07,0.11,1.0,3.0,213.01,755
90,0.326,-1.812,3807.33,0.11,-1.0,4.0,3812.0,761
91,-0.225,-1.06,142.41,0.11,1.0,5.0,143.0,766
92,-1.019,-2.49,12.86,0.11,1.0,3.0,13.0,778
93,-1.066,-1.829,43.8,0.11,1.0,4.0,44.09,790
94,1.182,0.699,178.3,0.11,1.0,6.0,189.07,811
95,0.802,1.578,1362.26,0.11,-1.0,15.0,1389.05,830
96,1.653,-2.499,319.48,0.11,1.0,3.0,319.0,846
97,0.053,-2.107,1137.97,0.11,-1.0,6.0,1138.0,847
98,-0.197,-2.196,1479.23,0.11,-1.0,7.0,2743.0,851
99,-0.185,-2.259,1263.47,0.11,1.0,7.0,2743.0,851
100,1.103,-0.575,1289.24,0.11,1.0,3.0,1295.01,858
101,-1.586,1.567,1053.5,0.11,1.0,5.0,1054.0,861
102,-1.028,-1.684,1538.47,0.11,-1.0,4.0,1538.0,864
103,1.29,1.655,813.37,0.11,1.0,5.0,813.0,882
104,-2.296,-2.801,255.63,0.11,-1.0,6.0,256.0,882
105,-0.905,2.873,332.23,0.11,-1.0,5.0,340.3,883
106,0.701,2.523,360.77,0.11,-1.0,7.0,361.0,890
107,-0.049,0.935,3292.74,0.11,1.0,6.0,3303.01,892
108,0.835,0.537,791.29,0.11,-1.0,6.0,791.0,892
109,0.859,2.818,112.83,0.11,-1.0,12.0,124.23,895
110,1.305,-1.714,694.13,0.11,1.0,3.0,694.0,941
111,1.516,1.421,511.67,0.11,1.0,3.0,512.0,945
112,0.407,1.226,1175.97,0.11,1.0,4.0,1181.0,965
113,-0.6,2.652,670.38,0.11,1.0,3.0,670.0,977
114,-1.199,-2.29,1187.07,0.11,1.0,5.0,1187.0,978
115,0.255,0.435,952.85,0.11,-1.0,7.0,967.0,979
116,-0.981,-1.054,1431.55,0.11,1.0,2.0,1432.0,983
117,0.58,-2.966,434.93,0.11,1.0,3.0,437.0,986
