,eta,phi,PT,jmass,ntrk,btag,hadem,event#
0,-0.981,0.275,182.29,5.11,1.0,0.0,0.0,0
1,-0.3,-2.156,1574.64,81.03,-1.0,0.0,0.88,5
2,0.769,-0.525,915.75,88.66,1.0,0.0,1.72,5
3,-0.868,1.997,694.64,34.43,1.0,0.0,0.01,13
4,0.145,-1.217,3074.41,59.74,1.0,0.0,0.05,24
5,0.344,2.638,2718.01,434.26,1.0,0.0,0.35,27
6,0.285,2.888,4118.6,764.11,-1.0,0.0,8.67,34
7,-0.917,-1.8,983.82,137.01,1.0,0.0,1.47,34
8,-1.967,-0.098,559.1,39.52,1.0,0.0,2.44,35
9,0.716,-2.763,947.1,5.34,1.0,0.0,0.0,42
10,-1.387,-0.727,93.09,5.06,-1.0,0.0,0.05,45
11,-2.431,0.958,55.34,0.11,-1.0,0.0,999.9,45
12,-0.141,2.598,1533.3,188.97,1.0,0.0,1.73,52
13,-1.687,-2.901,52.54,6.56,1.0,0.0,0.54,57
14,-0.647,0.664,105.51,5.25,-1.0,0.0,0.24,63
15,0.741,1.939,1874.29,10.48,-1.0,0.0,999.9,76
16,0.338,-3.075,1090.51,43.25,1.0,0.0,0.93,80
17,0.081,-0.108,59.25,4.04,-1.0,0.0,0.0,96
18,-0.129,2.853,1441.14,175.98,1.0,0.0,0.08,103
19,-0.64,2.714,594.0,76.03,1.0,0.0,0.0,103
20,-0.463,-2.828,2525.75,0.0,-1.0,0.0,999.9,106
21,-0.133,-2.505,1347.71,4.58,-1.0,0.0,0.0,106
22,0.374,-1.291,216.03,1.35,-1.0,0.0,999.9,106
23,-1.053,2.525,1141.03,6.45,-1.0,0.0,0.0,113
24,0.383,-2.288,1681.69,169.74,-1.0,0.0,2.07,114
25,1.254,2.747,1037.97,23.35,-1.0,0.0,0.88,118
26,0.465,2.75,931.35,23.73,-1.0,0.0,3.98,122
27,0.066,-2.41,2190.8,378.54,1.0,0.0,0.14,126
28,0.989,-0.103,1978.77,165.07,-1.0,0.0,0.5,132
29,-0.118,0.945,440.73,41.62,1.0,0.0,0.25,132
30,-1.413,-1.162,445.98,9.28,1.0,0.0,999.9,133
31,0.84,2.795,288.43,30.26,1.0,0.0,0.0,134
32,0.416,-0.025,1916.32,102.5,1.0,0.0,0.01,140
33,-1.397,-2.104,36.87,6.22,-1.0,0.0,10.36,147
34,0.71,-0.582,1255.35,115.57,1.0,0.0,0.88,149
35,-1.02,-0.633,812.9,20.75,1.0,0.0,0.06,152
36,0.697,-0.135,3541.28,530.02,1.0,0.0,0.62,156
37,0.417,0.381,30.04,5.09,1.0,0.0,4.25,156
38,-0.394,-2.74,1524.93,29.97,1.0,0.0,999.9,158
39,0.273,0.392,661.56,62.17,-1.0,0.0,0.94,158
40,-0.106,0.65,2592.91,186.06,1.0,0.0,0.04,160
41,1.492,0.096,42.25,4.21,-1.0,0.0,3.64,161
42,1.365,0.426,1107.34,77.04,1.0,0.0,0.0,169
43,-0.138,1.923,835.87,29.64,1.0,0.0,0.0,174
44,-0.045,2.417,2881.24,567.98,-1.0,0.0,0.78,175
45,0.468,0.212,595.84,84.99,-1.0,0.0,1.3,176
46,-0.803,-0.318,2408.2,97.25,-1.0,0.0,0.56,178
47,0.293,0.483,1851.12,1.17,-1.0,0.0,999.9,196
48,-0.581,-0.307,609.27,96.93,-1.0,0.0,0.46,208
49,1.216,-0.735,322.06,43.98,1.0,0.0,0.92,216
50,1.361,2.894,174.14,19.98,1.0,0.0,0.0,234
51,-0.327,-2.584,793.73,18.02,1.0,0.0,0.61,252
52,0.884,0.527,1811.52,315.38,1.0,0.0,0.32,254
53,-0.809,-0.645,2432.89,266.99,-1.0,0.0,0.72,260
54,2.239,1.168,271.35,10.92,-1.0,0.0,1.57,264
55,-0.635,2.218,3231.77,660.74,-1.0,0.0,10.76,281
56,-0.588,2.314,286.61,9.45,-1.0,0.0,0.0,284
57,0.241,2.764,972.95,118.34,1.0,0.0,1.43,301
58,-0.904,1.429,908.96,36.28,1.0,0.0,1.2,315
59,-0.713,0.031,422.95,27.28,1.0,0.0,0.13,315
60,0.494,2.519,1654.32,31.6,1.0,0.0,0.0,322
61,-0.344,-0.07,532.14,1.18,-1.0,0.0,999.9,330
