,eta,phi,PT,jmass,ntrk,btag,hadem,event#
0,1.221,2.747,377.45,0.11,1.0,5.0,535.22,1
1,0.52,1.684,1229.79,0.11,1.0,7.0,1230.0,5
2,-1.488,2.824,1048.21,0.11,1.0,7.0,1050.0,16
3,0.387,-0.829,257.1,0.11,1.0,4.0,258.0,19
4,-0.165,-0.96,1163.08,0.11,1.0,4.0,1189.07,25
5,-0.519,1.124,1445.88,0.11,1.0,5.0,1446.02,30
6,0.851,2.31,1254.17,0.11,1.0,6.0,1255.0,49
7,1.388,1.385,36.15,0.11,1.0,6.0,38.0,59
8,0.224,0.047,908.87,0.11,1.0,4.0,911.0,63
9,0.034,0.227,437.58,0.11,1.0,3.0,448.24,86
10,0.793,1.336,1757.48,0.11,1.0,9.0,1933.25,91
11,-0.211,2.035,1444.84,0.11,-1.0,7.0,1464.01,100
12,-1.55,-0.666,519.08,0.11,1.0,2.0,519.02,119
13,-0.327,1.561,200.86,0.11,1.0,3.0,216.13,130
14,-0.686,-2.272,491.79,0.11,1.0,6.0,492.0,134
15,0.906,2.353,1408.7,0.11,-1.0,6.0,1409.02,140
16,-0.118,-1.972,179.91,0.11,-1.0,5.0,181.03,157
17,0.11,0.792,529.07,0.11,1.0,3.0,529.0,158
18,-0.22,-3.032,2935.34,0.11,1.0,6.0,2936.0,168
19,1.45,0.949,503.87,0.11,1.0,3.0,505.01,185
20,2.122,-1.232,16.08,0.11,1.0,5.0,22.05,196
21,-1.209,-1.824,79.62,0.11,1.0,5.0,86.99,200
22,-0.609,-1.188,594.5,0.11,-1.0,2.0,606.05,207
23,-0.406,2.57,1234.08,0.11,-1.0,4.0,1234.0,208
24,-1.508,-2.333,467.35,0.11,1.0,12.0,470.0,208
25,-0.346,-2.903,1464.95,0.11,1.0,3.0,1468.0,227
26,1.582,1.965,50.2,0.11,1.0,4.0,50.0,228
27,-1.432,3.076,566.7,0.11,1.0,2.0,569.0,231
28,-1.952,-2.971,112.77,0.11,1.0,3.0,113.01,234
29,0.007,-0.452,2244.72,0.11,-1.0,4.0,2300.04,243
30,-0.285,2.352,1036.35,0.11,1.0,7.0,1037.0,249
31,0.303,-1.547,1124.32,0.11,1.0,7.0,1124.0,256
32,-2.18,1.429,405.86,0.11,1.0,8.0,416.09,259
33,0.681,2.947,1802.09,0.11,1.0,6.0,1805.02,260
34,1.028,0.829,1627.56,0.11,1.0,4.0,1628.01,272
35,-1.061,1.525,322.13,0.11,-1.0,3.0,329.03,280
36,0.569,0.275,1507.51,0.11,1.0,3.0,1508.02,283
37,0.211,0.512,161.56,0.11,-1.0,4.0,165.09,297
38,0.057,-1.356,1213.25,0.11,1.0,3.0,1217.0,311
39,-2.121,-2.156,587.74,0.11,1.0,4.0,588.0,313
40,1.099,-2.641,949.76,0.11,-1.0,4.0,959.01,314
41,1.396,-1.18,65.72,0.11,1.0,4.0,66.0,317
42,-0.235,3.055,93.6,0.11,1.0,4.0,94.02,321
43,1.688,-1.076,972.04,0.11,1.0,3.0,972.0,332
44,0.484,-2.679,2244.76,0.11,-1.0,7.0,2247.19,343
45,-0.821,-1.104,74.73,0.11,1.0,4.0,76.0,351
46,0.128,0.457,147.44,0.11,-1.0,6.0,147.03,356
47,-0.621,2.307,555.82,0.11,-1.0,10.0,556.0,358
48,-2.223,-2.124,65.25,0.11,1.0,6.0,65.03,358
49,1.442,0.476,362.59,0.11,1.0,12.0,365.01,383
50,-0.485,-0.741,879.65,0.11,-1.0,3.0,880.0,390
51,-1.12,1.011,574.12,0.11,1.0,6.0,576.0,393
52,1.159,2.977,807.12,0.11,-1.0,4.0,1056.81,395
53,-0.283,-2.861,347.93,0.11,1.0,4.0,348.03,402
54,-0.086,0.424,1276.45,0.11,-1.0,8.0,1303.04,403
55,-1.003,3.034,604.38,0.11,1.0,7.0,604.0,415
56,-1.971,0.201,398.33,0.11,1.0,5.0,399.01,415
57,1.773,2.031,237.86,0.11,-1.0,6.0,250.08,415
58,-0.267,-0.528,2406.32,0.11,1.0,7.0,2407.24,420
59,-1.615,2.835,24.63,0.11,1.0,6.0,27.04,424
60,-1.134,-0.197,22.15,0.11,1.0,16.0,26.07,438
61,-0.343,-1.464,1638.02,0.11,1.0,6.0,1638.0,453
62,0.638,3.128,1268.28,0.11,1.0,4.0,1439.19,454
63,0.238,-1.539,95.0,0.11,1.0,6.0,102.08,455
64,1.17,1.288,154.17,0.11,1.0,4.0,178.2,458
65,-0.155,0.392,78.99,0.11,1.0,11.0,80.07,463
66,-0.606,-1.181,2152.78,0.11,-1.0,6.0,2153.02,471
67,-0.291,-0.284,1813.64,0.11,1.0,4.0,1814.0,480
68,1.536,-0.433,1452.8,0.11,-1.0,3.0,1454.0,504
69,0.646,1.238,1048.68,0.11,1.0,3.0,1049.0,523
70,-0.675,-1.174,617.49,0.11,-1.0,6.0,617.0,523
71,0.727,-2.563,830.15,0.11,-1.0,5.0,832.02,532
72,0.486,-1.02,608.3,0.11,-1.0,4.0,608.0,540
73,1.7,2.196,16.83,0.11,1.0,9.0,20.0,543
74,1.189,2.515,1625.86,0.11,1.0,5.0,1643.04,579
75,-0.852,-2.389,114.62,0.11,1.0,8.0,116.0,598
76,-0.05,-1.101,1481.46,0.11,-1.0,7.0,1483.0,604
77,-0.817,1.895,498.03,0.11,-1.0,6.0,525.07,619
78,0.312,1.471,2741.03,0.11,1.0,7.0,5214.0,644
79,0.316,1.516,2471.99,0.11,-1.0,7.0,5214.0,644
80,-0.245,-0.397,162.16,0.11,1.0,3.0,162.0,646
81,1.504,2.681,383.2,0.11,1.0,7.0,383.0,650
82,0.613,1.445,488.06,0.11,1.0,10.0,512.06,661
83,-0.408,-1.284,281.87,0.11,1.0,5.0,282.01,664
84,0.682,2.495,1044.28,0.11,1.0,8.0,1053.02,665
85,-0.319,0.921,388.94,0.11,-1.0,6.0,390.0,666
86,-0.157,1.486,2569.33,0.11,1.0,3.0,2569.0,674
87,0.106,-0.084,954.71,0.11,-1.0,7.0,964.03,692
88,-0.535,-0.616,1199.42,0.11,-1.0,7.0,1288.08,697
89,1.092,1.043,22.58,0.11,-1.0,9.0,23.11,698
90,0.277,2.686,1200.3,0.11,1.0,5.0,1201.0,707
